target_gene	real_shift_mean_abs
GRWD1	0.0194892044589356
SOD2	0.0194385529037449
ALG14	0.0193669516676142
LTB4R2	0.0193131904034337
PRC1	0.0192844800579545
TKT	0.0192708963388037
UROD	0.0192353579130256
TUBD1	0.0192259874386766
UBTF	0.0192192237864095
EMC3	0.0192167361804822
GOLGA6L1	0.0192165034877654
OR2A1	0.0191889119834976
TRAPPC4	0.0191521449892573
PFN1	0.0191329027940945
MAD2L2	0.0190952938136331
WBP1L	0.019040351098368
HIST1H2BL	0.0190207740263137
SPDYE2	0.0189627602323402
VEZT	0.0189506485404499
C1QTNF4	0.0189102292119331
AHCTF1	0.0188905149291295
SRSF6	0.0188529503083361
MSRB1	0.018831453706281
AAAS	0.0188181311476713
CNN2	0.0188084524170019
CCDC115	0.0187907287398075
NCL	0.0187807547804515
ACTR1B	0.018757352332876
PDCD6	0.0187360677451543
AP2M1	0.0186887165138633
WDR54	0.0186752173507638
C9orf78	0.0186164000571061
BOP1	0.0186098005458247
CDC27	0.0186034076392911
PC	0.0186015655686622
CDIPT	0.018573337475158
PLA2G10	0.0185528951115483
ZNF468	0.0184873531309542
SLC39A9	0.0184708652711523
CKAP5	0.0184524755850931
H3F3A	0.0184282331620189
OSTC	0.0183955276357197
TSSK3	0.0183789017197643
ARHGAP11B	0.0183625807618777
PPME1	0.0183178617108084
ALG1L	0.0182074752450308
ZNF284	0.0181802204622662
COASY	0.018168305209391
ACTR2	0.0181460759248337
GON4L	0.0180768921477758
MYCBP	0.0180518071764358
GTF3C6	0.0179453077131887
SLC4A5	0.0178973762136547
RHPN1	0.0178940843384762
RNF14	0.0178700027932881
DNAJA1	0.0178600320864237
FBXO5	0.0178004482541142
MZT1	0.0176767035501098
C1orf109	0.0176424396126398
EXOC3	0.0176339966203351
CHORDC1	0.0175787243233582
CPAMD8	0.0174641310811521
HAUS7	0.0174200396182381
XRCC1	0.0173359862968685
NXF1	0.0172957952527844
HMGB1	0.0172569550971083
CHMP7	0.0172545389984564
ZNF574	0.0172336356822541
DDN	0.0170682054528984
COG2	0.0170284713134139
COPG1	0.0168896200636037
USP7	0.0168849864500796
TEAD3	0.0168270186505157
PCID2	0.0167934246231188
BCAR1	0.016759174727506
PDCD6IP	0.0167123165539564
VPS41	0.0166820589378846
NAGLU	0.0166418986670676
LIN54	0.0164647121416152
TSEN34	0.0164041116671852
LIMS1	0.0163594952823923
HIRA	0.0163010941796351
CDK11A	0.0162974053009486
SNX15	0.0160492959462632
RAB4A	0.0160478289518627
ASF1B	0.0159551724745225
EGLN2	0.0158720954506855
DDX19B	0.0158136922975202
UQCRC1	0.0156966707560168
DPH1	0.0156163238524974
PSMG3	0.0151501948815844
ZNF718	0.0151283659409366
PPP2R1A	0.0151279410573221
WDR4	0.0150479056279219
CACNB3	0.0149376537092049
KRT8	0.0146568289921068
SRSF11	0.0142799826379922
CADM4	0.0141461991600125
PSTK	0.0139785861304331
PRODH	0.0138663756819479
ESPN	0.013367045176669
ANAPC15	0.0132207083131801
SLC1A5	0.0124157647046318
BUB1	0.012269263386998
NUP205	0.0118029984005166
RPL3	0.0101872218301889
KIF11	0.0094290877283091
