pathway	ES	NES	pval	direction	n_genes_in_set	n_genes_after_intersection	padj	log2err	leading_edge	context	target	n_perturbed	n_control	n_genes_ranked	ranking_method	gene_filter	msigdb_collection
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.511563702133949	1.5763575510353	0.0002278356986734	up	200	186	0.003797261644557	0.518848077743792	PDLIM5;BTG1;SQSTM1;MYC;ATF3;EIF1;HES1;CCNL1;JUN;KLF6;TIPARP;CXCL3;PPP1R15A;PER1;TGIF1;RIPK2;SAT1;DRAM1;SOCS3;SLC2A3;LITAF;FOSL1;NAMPT;LDLR;BIRC2;CSF1;IRS2;NFAT5;JUNB;DNAJB4;KDM6B;TANK;GADD45B;ID2;YRDC;IER5;MXD1;REL;NR4A2;CCND1;B4GALT5;CDKN1A;TRIP10;DUSP1;FUT4;IER3;NFE2L2;GCH1;NFKBIE;CD69;IL15RA	K562_13d	ELK1	1507	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.398586044703711	1.1536284401187	0.134558823529412	up	113	111	0.349399922570654	0.0740705739921772	SPCS3;ATF4;SEC11A;NPM1;HSPA9;SKIV2L2;ATF3;HSP90B1;ARFGAP1;XPOT;HSPA5;EIF4A2;EEF2;CXXC1;DDIT4;KDELR3;SSR1;CNOT6;EXOSC5;PARN;ERN1;HERPUD1;SRPRB;WIPI1;NFYB;EXOSC9;TTC37;YWHAZ;GOSR2;TATDN2	K562_13d	ELK1	1507	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_DN	0.43492094349812	1.28285784040886	0.0333857030636292	up	144	130	0.185476128131273	0.15627914647544	INSIG1;PDLIM5;MYC;CITED2;NR3C1;ATRX;YTHDC1;SLC22A18;CELF2;ADD3;FAM179B;TJP1;ATP5S;LDLR;NIPBL;CDK13;PRKCA;DBP;PRKAR2B;RASA2;DLG1;DUSP1;ATRN;SMAD7;ANXA4;DLC1;MAP2K5;MT1E;ACVR2A;NR1D2;MTA1;VLDLR;PEX14;PIK3R3;PTEN	K562_13d	ELK1	1507	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_UP	-0.415231732814594	-1.11184176568183	0.233026315789474	down	158	147	0.448127530364372	0.0311039558609716	AP2S1;TARS;POLR2H;ALDOA;MRPL23;KLHDC3;BID;ATP6V1F;UROD;SEPW1;DNAJA1;RFC4;NUPL1;GGH;MGAT1;NFKBIA;PSMC3;SLC6A8;MARK2;FURIN;CYB5B;SOD2;AMD1;GRPEL1;GLS;HNRNPU;PPAT;YKT6;CLTB;HYAL2;TUBA4A;MSX1;NXF1;SHOX2;PLCL1;DGAT1;ALAS1;TGFBRAP1;KCNH2;DLG4;APOM;PRKCD;STIP1;BCL2L11;EPCAM;IL6ST;ATP6V1C1;CLCN2;CCNE1;EIF5	K562_13d	ELK1	1507	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.33857869718518	0.825552966331397	0.798792204227285	up	42	38	0.897318131878028	0.022522066727351	CUL1;MYC;HDAC5;HEY1;CSNK1E;TCF7;AXIN2;MAML1;ADAM17;SKP2;PPARD;FRAT1	K562_13d	ELK1	1507	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_XENOBIOTIC_METABOLISM	-0.365552605598681	-0.990589239501515	0.478780012978585	down	200	167	0.664972240248035	0.0188721891660856	FAH;HES6;PYCR1;IGFBP4;APOE;ACP1;ADH5;CAT;TNFRSF1A;BLVRB;COMT;PTGES3;GSR;MCCC2;ARG2;AKR1C2;HACL1;PEMT;ACP2;ALDH9A1;POR;MT2A;SSR3;BPHL;SLC6A6;CASP6;MTHFD1;AHCY;LEAP2;ALDH2;ABHD6	K562_13d	ELK1	1507	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ADIPOGENESIS	-0.522058935342406	-1.27350940764881	0.029901707190895	down	200	188	0.17293784718583	0.0837037443963104	GADD45A;APOE;SLC25A1;BCL2L13;SOD1;CAT;MTCH2;ATP1B3;NDUFB7;IMMT;CDKN2C;CYC1;DHRS7;ETFB;GRPEL1;DHCR7;AGPAT3;UQCR11;PREB;APLP2;CD151;NDUFAB1;COQ9;UQCRQ;ECH1;BAZ2A;SLC19A1;UQCRC1;PTRF;SUCLG1;CS;IDH1;UCP2;CHCHD10;GPD2;DGAT1;QDPR;VEGFB;ALDH2;UBQLN1;SDHB;MRPL15;AK2;DLD;ECHS1;DLAT;REEP6;PIM3;AIFM1;SAMM50;HADH;ABCB8;PTCD3;RETSAT;YWHAG;DRAM2;STAT5A;ACO2;ESRRA;ESYT1;JAGN1;ARL4A;TOB1;SLC5A6;PTGER3;IFNGR1;COX8A;SDPR;PLIN2;DBT;PEMT;ADIPOR2;ANGPT1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ALLOGRAFT_REJECTION	-0.45372610551771	-1.09960612779914	0.263141426783479	down	200	165	0.548211305798915	0.0248393839799471	EIF5A;FLNA;DARS;BCAT1;MRPL3;PRKCB;CAPG;CD3D;MTIF2;TGFB1;RPS3A;SRGN;CD47;CCND3;ABI1;IFNGR2;EIF3J;IFNAR2;SPI1;AKT1;FCGR2B;UBE2D1;EIF3A;IFNGR1;HCLS1;NCF4;IL2RG;TAP2	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANDROGEN_RESPONSE	-0.410523129123198	-0.956725294302971	0.571807628524046	down	101	93	0.797008111181584	0.0139406819421855	ADRM1;SMS;MYL12A;GNAI3;FADS1;PA2G4;KRT8;VAPA;KRT19;CCND3;ABHD2;XRCC6;RRP12;UBE2I;FKBP5;UAP1;AKT1;SPCS3;SEC24D;PGM3;NCOA4;ZMIZ1;RPS6KA3	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANGIOGENESIS	0.478573237442271	1.15632326258598	0.220155709342561	up	36	28	0.500353884869456	0.0623299809682921	VEGFA;TIMP1;JAG2;TNFRSF21	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APICAL_JUNCTION	-0.5231040278345	-1.27246041003761	0.035076795350768	down	200	176	0.17293784718583	0.0771938352436617	PFN1;FSCN1;PBX2;HRAS;MDK;ACTB;TIAL1;GAMT;ARPC2;ACTN4;GNAI2;GTF2F1;MVD;BMP1;EXOC4;VASP;CNN2;RAC2;MAP4K2;RRAS;DHX16;SHC1;PVRL2;CLDN7;HADH;ICAM2;KCNH2;ITGB1;SDC3;TSPAN4;FLNC;CTNND1;DLG1;LIMA1;TMEM8B;SPEG;PIK3CB;MSN;CLDN15;CTNNA1;PKD1;CDK8;STX4;MYH10;INSIG1;SYMPK;ICAM5	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APICAL_SURFACE	-0.381570865978652	-0.80010643431236	0.792173585852251	down	44	36	0.834706162708774	0.0110199229325565	HSPB1;PCSK9;GSTM3;EPHB4;FLOT2;TMEM8B;IL2RG;ADIPOR2	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APOPTOSIS	-0.328529493864159	-0.79080025571255	0.90463645943098	down	161	149	0.90463645943098	0.0058591930223031	GADD45A;CFLAR;SOD1;LMNA;KRT18;TSPO;MCL1;DNAJA1;ETF1;SOD2;TXNIP;RELA;DAP3;BCL2L2;HSPB1;RETSAT;DFFA;ATF3;MADD;IFITM3;IFNGR1;PLCB2;CD44;ANXA1;BTG2;BTG3;DIABLO;EBP;CASP6;GPX4;LEF1;DNM1L	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_BILE_ACID_METABOLISM	-0.521572304163368	-1.22315817805238	0.111111111111111	down	112	102	0.412696654110348	0.0430067286602703	PRDX5;PEX16;SOD1;CAT;FADS1;PXMP2;GSTK1;ALDH9A1;PFKM;ISOC1;IDH1;LONP2;HACL1;RETSAT;PNPLA8;KLF1;HSD3B7;RXRA	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.369863996499699	-0.836319810994953	0.772805705740251	down	74	66	0.834706162708774	0.0100854500969402	FASN;ALDOC;DHCR7;MVD;ANXA5;PLSCR1;ECH1;SREBF2;CBS;ACSS2;TMEM97;LSS;ACAT2;FDPS;ATF3;FAM129A;FABP5;S100A11;FBXO6;SCD;EBP	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COAGULATION	-0.433263795175014	-1.02340422237617	0.442105263157895	down	138	111	0.766937566459061	0.0174019246342755	GNB2;S100A13;SIRT2;BMP1;ARF4;WDR1;F12;LAMP2;RABIF;CTSB;DUSP14;MMP15;FYN;FURIN;MSRB2;ANXA1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COMPLEMENT	-0.462758454696609	-1.12249756391176	0.21865889212828	down	200	167	0.500353884869456	0.0279863826695388	GNB2;PFN1;S100A13;PPP4C;GNAI3;USP16;CEBPB;KIF2A;RHOG;CTSD;GNAI2;GRB2;ANXA5;PLSCR1;EHD1;GPD2;LAMP2;RABIF;SCG3;PCSK9;USP15;GNB4;CTSB;MMP15;FYN	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_DNA_REPAIR	-0.586207758998713	-1.40692109087519	0.004343220338983	down	150	142	0.0756481672512207	0.22623238004642	ADRM1;POLR2E;TYMS;POLR2H;DDB1;RPA2;AK1;TARBP2;POLR2J;POLR3GL;RFC4;NME4;NME3;POLR2F;NCBP2;PCNA;ZWINT;POLR2C;TMED2;MPG;GTF2F1;RFC2;XPC;SF3A3;TAF9;DGUOK;RPA3;DUT;FEN1;POLD1;DFNA5;MRPL40;AAAS;UMPS;POLD4;SAC3D1;POLA2;TAF1C;SURF1;SRSF6;SSRP1;EIF1B;DAD1;GTF2H1;APRT;RAD51;ERCC5;CLP1;POM121;TSG101;RFC3;TAF12;ERCC4;HCLS1;POLA1;SUPT5H;NME1;ZNRD1;GPX4;NUDT21;RAE1;LIG1;POLR2A;CSTF3;SEC61A1;POLR1C;GUK1;SNAPC4	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_E2F_TARGETS	-0.557173133356793	-1.36200229588556	0.0045388900350732	down	200	198	0.0756481672512207	0.218259775284787	MCM7;POLD2;TFRC;CDK4;RPA2;PAICS;EIF2S1;SRSF2;STMN1;DNMT1;POP7;PA2G4;SMC3;AURKB;PCNA;TBRG4;CDKN2C;RANBP1;NAA38;ILF3;RAN;NASP;TRIP13;CSE1L;AURKA;SPAG5;CKS1B;TACC3;MSH2;HELLS;RFC2;PRDX4;DDX39A;HMGA1;RPA3;RRM2;HMGB3;DUT;ATAD2;POLD1;RNASEH2A;H2AFZ;SNRPB;MCM3;PPM1D;CBX5;DSCC1;DCLRE1B;TRA2B;XRCC6;MMS22L;MKI67;LYAR;POLA2;PDS5B;SPC24;RAD51C;PSMC3IP;MYBL2;GINS4;AK2;SSRP1;RAD51AP1;TCF19;STAG1;ING3;MXD3;CDK1;CCP110;RPA1;SPC25;TMPO;GINS1;TIPIN;PRKDC;ORC6;RFC3;NBN;BUB1B;HMMR;SYNCRIP;PSIP1;EZH2;DCK;IPO7;BRMS1L;CDCA8;ANP32E;TK1;BARD1;MTHFD2;CCNB2;RAD1;NME1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.529678231433028	-1.27854237196865	0.0380463263808825	down	200	155	0.17293784718583	0.0743880192035108	VIM;GADD45A;EMP3;MCM7;FLNA;IGFBP4;CAPG;SLC6A8;TGFB1;PPIB;BMP1;LGALS1;PMP22;PDLIM4;TPM1;LEPRE1;PLOD1;ITGB1;CRLF1;FUCA1;TGM2	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.45929225849961	-1.11877847873762	0.215714729967866	down	200	182	0.500353884869456	0.0281476671868756	IGFBP4;BLVRB;FASN;KRT8;KRT18;XBP1;DHCR7;GLA;KRT19;SLC9A3R1;ABHD2;CHPT1;RRP12;FKBP5;KLF10;RAB31;DHRS3;CLDN7;PPIF;SLC16A1;AKAP1;ISG20L2;ENDOD1;FLNB;ELF1;MYB;SLC2A1;GAB2;TGM2;TOB1;CD44;BAG1;NXT1;BHLHE40;RHOBTB3;TGIF2;SYBU;MED24;SLC22A5;FAM102A;MYBBP1A;UGCG;FAM63A;CBFA2T3;ITPK1;SLC39A6;RPS6KA2;DHRS2;MAST4;KRT15;KDM4B;FOS;SYNGR1;ARL3;SLC1A4;SLC26A2;SH3BP5;TUBB2B;KAZN;MAPT;CANT1;NRIP1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ESTROGEN_RESPONSE_LATE	-0.398952212353927	-0.970845770405833	0.576081319365211	down	200	178	0.797008111181584	0.012909631847888	DCXR;TSPAN13;IGFBP4;BLVRB;MDK;COX6C;PKP3;XBP1;ETFB;DHCR7;GLA;KRT19;TSTA3;SLC9A3R1;RNASEH2A;LSR;ABHD2;CHPT1;FKBP5;CKB;RAB31;STIL;PPIF;SLC16A1;SNX10;FLNB;MYB;FABP5;TOB1;PTGER3;IMPA2;METTL3;CD44;BAG1;BTG3;NXT1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_FATTY_ACID_METABOLISM	-0.549523405978149	-1.31806850111612	0.0242559050947993	down	158	140	0.17293784718583	0.0943434935405217	SMS;LDHA;FASN;HSP90AA1;HSPH1;ECI1;PDHB;ADSL;NTHL1;ALDH9A1;ACAA1;MDH1;GRHPR;SDHD;ECH1;PDHA1;LGALS1;SDHA;ODC1;MIF;H2AFZ;SUCLG1;IDH1;GPD2;APEX1;GLUL;SERINC1;PSME1;DLD;ECHS1;REEP6;ACAT2;HADH;RETSAT;ACO2;XIST;CBR1;HSDL2;ETFDH;NCAPH2;NBN;MCEE;RDH11;D2HGDH;HADHB;ADIPOR2;UROD;HCCS;SLC22A5	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_G2M_CHECKPOINT	-0.403481409050528	-0.985914135988491	0.535397316821466	down	200	196	0.797008111181584	0.013896088029713	NCL;CDK4;RPA2;H2AFV;SRSF2;STMN1;SMARCC1;PRC1;AURKB;CDKN2C;TGFB1;ILF3;KIF5B;NASP;CCNA2;AURKA;PRMT5;CKS1B;TACC3;CDC27;AMD1;DDX39A;HMGA1;HMGB3;CDC45;ODC1;H2AFZ;DTYMK;MCM3;KATNA1;KIF23;TRA2B;RAD23B;NUMA1;TLE3;MKI67;SRSF10;POLA2;PDS5B;SS18;MYBL2;CHAF1A;CCNT1;STAG1;STIL;FBXO5;DBF4;CDK1;TNPO2;E2F1;TMPO;PAPD7;ORC6;SLC7A1;TROAP;EWSR1;NUP98;HMMR;CHMP1A;SYNCRIP;HMGN2;EZH2;KIF15;UCK2;RAD54L;BARD1;MTF2;CCNB2;CENPA;DMD;CDC7;SLC38A1;PLK4;CDC25A;GINS2;LIG3;ORC5;PRPF4B;KIF2C;TRAIP;SETD8;SLC12A2;G3BP1;CENPF	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_GLYCOLYSIS	-0.383659124613195	-0.935050454746294	0.667598633115875	down	200	184	0.834706162708774	0.0107117492851259	LDHA;ENO1;SOD1;STMN1;TPI1;NDUFV3;GOT2;KIF2A;CHPF;NASP;ALDH9A1;AURKA;TSTA3;MDH1;DDIT4;HDLBP;PGM2;MIF;IDH1;HAX1;MXI1;RBCK1;COG2;BPNT1;PGLS;PMM2;AK4;DLD;B4GALT7;PLOD1;GOT1;GFPT1;ERO1L;CDK1;SDC3;ECD;CHST12;HMMR;CD44;ANKZF1;B3GAT3;PHKA2;P4HA2;ALG1;CASP6;FAM162A;MED24;CENPA;GALK1;NOL3;SLC37A4;PRPS1;GALE;SPAG4;PYGB	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEDGEHOG_SIGNALING	0.42182436755115	1.02655598304883	0.38194753223655	up	36	29	0.763895064473099	0.0470775782332911	VEGFA;NF1;PML;LDB1;CDK5R1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEME_METABOLISM	-0.410138493509018	-1.00188016186833	0.491894682498709	down	200	195	0.797008111181584	0.015126619501126	HIST1H4C;EPB41;TFRC;NARF;BLVRB;CAT;HMBS;PRDX2;GMPS;GLRX5;UBAC1;HBQ1;SLC6A8;AGPAT4;CDC27;CCND3;PIGQ;SLC25A37;LMO2;GYPC;CA1;HTRA2;UCP2;MXI1;RBM38;ISCA1;LAMP2;FBXO7;CDR2;TMEM9B;PGLS;HEBP1;MPP1;USP15;XPO7;DCAF11;CTSB;ENDOD1;PICALM;SLC2A1;KLF3;NCOA4;PPOX;ATG4A;GDE1;KLF1;LRP10;BTRC;TAL1;SELENBP1;NR3C1;PSMD9;GYPB;BTG2;P4HA2;CLCN3;RAD23A;RHCE;UROD;MARK3;SPTA1;CIR1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HYPOXIA	-0.372763448758629	-0.908005123999975	0.720431222141598	down	200	182	0.834706162708774	0.0095589019140374	SLC25A1;LDHA;PRDX5;ENO1;HK1;TPI1;ALDOC;GAPDH;GRHPR;DDIT4;HDLBP;PGM2;MIF;GPI;PTRF;MXI1;TPST2;AK4;JMJD6;ERO1L;SDC3;ATF3;SLC2A1;TGM2;DUSP1;PKLR;SELENBP1;NR3C1;ANKZF1;PLIN2;KLHL24;ANXA2;BHLHE40;P4HA2;XPNPEP1;AMPD3;CASP6;FAM162A;CHST3;SDC4;EFNA1;GALK1;NDST2;SLC37A4;ADORA2B;PFKL;PGF;TNFAIP3;NFIL3;KIF5A;HK2;CHST2;GAA;FOS;HEXA;PFKFB3	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL2_STAT5_SIGNALING	-0.377050543519482	-0.918180603823384	0.701845324486834	down	200	181	0.834706162708774	0.0099667568601805	CTSZ;CAPG;AHNAK;XBP1;CCND3;CD81;PLSCR1;DENND5A;ODC1;GSTO1;ANXA4;PRNP;GALM;COCH;UMPS;ITGAE;MAPKAPK2;DHRS3;PLEC;RNH1;NOP2;TGM2;FURIN;ARL4A;IFITM3;IFNGR1;PDCD2L;CD44;SOCS2;PLIN2;SLC29A2;BHLHE40;SNX14;UCK2;TNFRSF1B;SPRY4;GPX4;ECM1;SERPINB6;AGER;DCPS;RHOH;CASP3;N6AMT2;AHCY;PLAGL1;SLC39A8;NFIL3;GADD45B;BATF3;HK2;P2RX4	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.451631186046201	-1.03463173695127	0.424784775713638	down	87	76	0.766937566459061	0.0186273789748907	TGFB1;GRB2;IFNGR2;HAX1;TNFRSF1A;PTPN1;STAM2;CBL;STAT3;IFNAR1;IFNGR1;PTPN2;CD44;TYK2;IL2RG;TNFRSF1B;LTBR	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INFLAMMATORY_RESPONSE	-0.364639539062491	-0.884272931163485	0.763878762628893	down	200	166	0.834706162708774	0.0087000057726975	ADRM1;EMP3;GNAI3;LY6E;NFKBIA;RHOG;ABI1;IFNGR2;RELA;IFITM1;ATP2C1;IFNAR1;SPHK1;ATP2A2;SLC7A1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.489595196789779	-1.13315136098256	0.241094360692351	down	97	86	0.524118175418154	0.027497997582489	LY6E;PSMA3;PSME2;IFITM2;CD47;PLSCR1;GMPR;TXNIP;PNPT1;IFI35;IFITM1;PSME1;ISG15;ELF1;ADAR;IFITM3	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.380550698111976	-0.92440561405558	0.683860232945091	down	200	173	0.834706162708774	0.010411890159306	VAMP8;LY6E;PSMA3;PSME2;IFITM2;NFKBIA;PLSCR1;SOD2;TXNIP;ISOC1;PNPT1;IFNAR2;IFI35;RBCK1;PSME1;PTPN1;ST3GAL5;STAT3;ISG15;NUP93;ADAR;ARL4A;IFITM3;PTPN2;MTHFD2;NMI;OGFR;RNF213;MVP;PSMB10;TRIM21;TOR1B;CASP3;TNFAIP3;B2M;ITGB7;SLC25A28;BPGM;CFH;IFI30;TRAFD1;STAT1;IL7	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_DN	-0.348139638936028	-0.832430579034748	0.83609006509444	down	200	132	0.853153127647388	0.007585553310138	GAMT;CCDC132;MSH5;TNNI3;BTG2;TEX15;CCDC106;SKIL;MAST3;BARD1;SPTBN2;MTHFR;TLX1;FGFR3;EFHD1;NR6A1;SLC25A23;HSD11B2;MAGIX;PTPRJ;KRT15;ENTPD7;CHST2;CLSTN3;GPR3;KLK8;SNN;ASB7;SGK1;IDUA;FGGY;FAM46C	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_UP	-0.378802708372801	-0.917171629900912	0.693183004488986	down	200	162	0.834706162708774	0.0102643215714911	LAPTM5;TSPAN13;WDR33;ZNF277;ST6GAL1;ZNF639;SDCCAG8;ETV1;GYPC;MMD;SCG3;CBL;ERO1L;FUCA1;AVL9;CD37;USP12;TOR1AIP2;IL2RG;TNFRSF1B;PTBP2;PTCD2;CTSS;DOCK2;CDADC1;TFPI;TNFAIP3;BPGM;CFH;DCBLD2;CCND2;CAB39L;GPRC5B	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MITOTIC_SPINDLE	-0.409274970630928	-1.00067173325884	0.501289058471692	down	200	199	0.797008111181584	0.014835588078687	EPB41;FSCN1;FLNA;PRC1;SMC3;PCGF5;CDC42BPA;KIF5B;ACTN4;CLIP1;MAP3K11;NET1;UXT;AURKA;CDC42EP1;SASS6;CDC27;RALBP1;EZR;WASF2;ABI1;PPP4R2;LRPPRC;PCM1;CCDC88A;STAU1;ARHGAP4;KATNA1;KIF23;NUMA1;SAC3D1;CEP192;FBXO5;CDK1;CNTRL;MID1IP1;FLNB;DLG1;CDC42;CDC42EP2;HOOK3;ARL8A;AZI1;ARFIP2;CENPJ;MYO9B;KIF15;ARF6;RASA2	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MTORC1_SIGNALING	-0.459292041032617	-1.12273327071534	0.206106870229008	down	200	198	0.500353884869456	0.0288766421326233	FKBP2;LDHA;TFRC;HSP90B1;BCAT1;ENO1;FADS1;CCT6A;PSMA3;SSR1;HMBS;PSMC2;GMPS;TPI1;ABCF2;PSME3;ARPC5L;IMMT;RPN1;SERP1;GAPDH;XBP1;AURKA;DHCR7;TXNRD1;GLA;DDIT4;TOMM40;DDX39A;ETF1;SLC9A3R1;RRM2;SHMT2;PSAT1;SDF2L1;GPI;PRDX1;IDH1;UFM1;QDPR;ACTR3;SEC11A;AK4;TMEM97;GOT1;GTF2H1;ERO1L;USO1;PSMD14;COPS5;PHGDH;ATP5G1;RPA1;FAM129A;SLC2A1;ATP2A2	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V1	-0.578591215733014	-1.41464764826286	0.000722619215188	down	200	199	0.0361309607594025	0.477270815362862	PPM1G;PHB2;SNRPG;HDAC2;LDHA;MCM7;POLD2;TYMS;HNRNPC;CDK4;PCBP1;RUVBL2;EIF2S1;CCT4;TXNL4A;PHB;SRSF2;RFC4;TARDBP;VBP1;FBL;RPL6;SMARCC1;SNRPA1;SRSF7;CCT7;PSMD1;PA2G4;NCBP2;SNRPA;RPS2;EIF4E;RSL1D1;GOT2;STARD7;PCNA;RANBP1;SERBP1;CYC1;HNRNPA2B1;PSMD7;RAN;SNRPD3;CCNA2;EIF1AX;EIF4A1;SRM;SRSF3;SNRPD2;EIF3B;NDUFAB1;PRDX4;ETF1;ERH;EIF3J;CDC45;DUT;PSMA7;ODC1;RNPS1;AP3S1;DDX18;AIMP2;H2AFZ;EXOSC7;HDDC2;CCT2;TRA2B;RAD23B;XRCC6;UBE2L3;APEX1;XPOT;NHP2;PSMD3;PSMA6;MRPL23;RPL22;FAM120A;VDAC3;CBX3;RPL14;TRIM28;TCP1;PSMD14;COPS5;PSMA1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V2	-0.544320575275396	-1.21375937906413	0.157407407407407	down	58	58	0.491898148148148	0.0366366127360231	CDK4;PHB;FARSA;PA2G4;LAS1L;TBRG4;IMP4;SRM;NIP7;IPO4;SLC19A1;DDX18;AIMP2;RRP12;WDR74;TCOF1;TMEM97;CBX3;RABEPK;SUPV3L1;MRTO4;NOP2;GNL3;GRWD1	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYOGENESIS	-0.463469679799908	-1.12758175657745	0.201370147394644	down	200	177	0.500353884869456	0.0294112338693492	TNNT1;AK1;MYL6B;PDLIM7;OCEL1;SLC6A8;TGFB1;SIRT2;PFKM;PTP4A3;PRNP;DES;LPIN1;PDE4DIP;MAPRE3;CKB;FDPS;FKBP1B;KCNH2;ITGB1;MAPK12;SPHK1;SMTN;BAG1;TSC2;SPEG;BHLHE40;SCD;ATP6AP1;FLII;FXYD1;TPM3;DMD;NQO1;IFRD1;EIF4A2;CRYAB;RB1;NOTCH1;GADD45B;ERBB3;MEF2A;GAA;MEF2D;TAGLN;CTF1;MRAS	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_NOTCH_SIGNALING	0.368187497448828	0.905452939334599	0.62589605734767	up	32	30	0.823547443878514	0.0358090996736562	SKP1;KAT2A;RBX1;PRKCA;HES1;FBXW11;CCND1;FZD7;SAP30;FZD1;CUL1;DTX2;LFNG	K562_13d	ETS1	1029	3491	21713	mean_log_expr_perturbed_minus_control	False	H
