pathway	ES	NES	pval	direction	n_genes_in_set	n_genes_after_intersection	padj	log2err	leading_edge	context	target	n_perturbed	n_control	n_genes_ranked	ranking_method	gene_filter	msigdb_collection
HALLMARK_BILE_ACID_METABOLISM	0.365980210020461	0.907745122224364	0.657276385823705	up	112	96	0.738837876540422	0.0142480918228583	LONP2;DHCR24;PNPLA8;ACSL1;FDXR;KLF1;PEX7;HSD3B7;PHYH;IDI1;PEX19;SCP2;PEX12;IDH1;RETSAT;PEX13;ABCD3	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.491800508609162	1.17143461224011	0.186040195545899	up	74	70	0.404435207708476	0.0362170615119638	PCYT2;SQLE;TRIB3;PLSCR1;SREBF2;TNFRSF12A;GUSB;TM7SF2;HMGCS1;ETHE1;FDPS;FASN;FBXO6;ACSS2;IDI1;SCD;MVD;NFIL3;ATF3;CLU;MVK;LPL;ECH1;ALDOC;LDLR;STARD4;ATF5	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COAGULATION	-0.34350055030889	-0.997041895122267	0.438688212927757	down	138	114	0.582374209930722	0.0452559369048511	ANXA1;RAC1;MSRB2;APOC1;CTSB;ADAM9;FN1;DUSP14;P2RY1;FYN;USP11;CFD;S100A1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COMPLEMENT	0.432694905539064	1.13545933615932	0.185541011168488	up	200	173	0.404435207708476	0.0337560952568549	SCG3;CFH;GRB2;TIMP1;CALM1;PPP4C;CTSC;LTA4H;RAF1;PLSCR1;USP14;LAMP2;ZFYVE20;JAK2;CD46;PREP;MMP15;GNB2;WAS;GNAI3;PRCP;GNAI2;DOCK9;RNF4;CD59;MAFF;KLK1;DYRK2;SIRT6;CASP10;ZEB1;KCNIP2;PRKCD;PIK3CA;SH2B3;CLU;LCP2;S100A13;IRF1;LAP3	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_DNA_REPAIR	0.406508297417068	1.05016120132731	0.357476635514019	up	150	142	0.544365813826892	0.0225384531983045	DUT;RPA2;GTF2A2;EDF1;DGCR8;NT5C;TAF12;POLE4;POLD1;PCNA;TYMS;NME1;SSRP1;NUDT21;POLR3C;SURF1;UPF3B;NUDT9;SAC3D1;LIG1;POLD3;CSTF3;TAF10;GTF2H1;CANT1;HPRT1;GTF2H5;POLR2F;CMPK2;RBX1;RAE1;POLR2D;TAF6;POLD4;RAD51;NME4;ITPA;POLB;ZNRD1;GTF2B;DCTN4;SEC61A1;DDB2;GTF2H3;TAF13;SDCBP;HCLS1;POLA1;RFC5;DAD1;GTF2F1;POLR3GL;SF3A3;POLR2G;POLA2;POLR2E;SNAPC4;NME3;ERCC3;ERCC2;FEN1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_E2F_TARGETS	0.545948712662094	1.45093563622706	0.0008555014519061	up	200	198	0.0186421884193249	0.477270815362862	MCM7;ILF3;BRCA1;H2AFX;RNASEH2A;DUT;RPA2;USP1;GINS4;DEK;RRM2;MCM3;PSIP1;POLE4;MSH2;UBE2T;POLD1;PCNA;CDK1;LUC7L3;MYBL2;NME1;CTCF;MCM6;SSRP1;NUDT21;HN1;MCM2;MKI67;UBE2S;RBBP7;ATAD2;PRKDC;HNRNPD;NUP205;XPO1;LIG1;NASP;NOLC1;MCM4;POLD3;NAP1L1;CDK4;TMPO;STMN1;BARD1;KPNA2;RANBP1;TK1;DEPDC1;RFC1;SLBP;TUBG1;TRIP13;TOP2A;TACC3;TIPIN;CCNE1;SRSF2;NUP153;TFRC;ANP32E;RACGAP1;RAD51AP1;BIRC5;CDKN2C;GINS1;DCTPP1;CDKN1A;ESPL1;SPC25;EED;CHEK2;NBN;RAD1;DNMT1;CCP110;DCLRE1B;MLH1;H2AFZ;E2F8;STAG1;TIMELESS;PPP1R8;XRCC6;POLE;HMMR;CDCA8;CSE1L;SMC3;CHEK1;HELLS;ORC2;PLK4	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.387343450346295	1.01174735461229	0.436705027256208	up	200	163	0.582374209930722	0.019217433742683	MCM7;TIMP1;VEGFA;FLNA;TNFRSF12A;TGM2;DAB2;PMP22;JUN;PLOD3;BMP1;SERPINH1;QSOX1;TPM1;ITGAV;CD59;PCOLCE;ITGA5;EMP3;TPM2;NNMT;FUCA1;SDC4	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.448759914736798	1.18422478951232	0.114098750743605	up	200	185	0.312067361158394	0.0443098064347317	SLC16A1;BAG1;ADD3;BLVRB;KRT8;ISG20L2;SLC1A4;FKBP5;TMEM164;KCNK5;TGM2;ABHD2;JAK2;CANT1;SLC7A5;FASN;RRP12;AMFR;NRIP1;AKAP1;ITPK1;GAB2;TOB1;UNC119;SLC2A1;PMAIP1;NXT1;SIAH2;FLNB;SCARB1;MED13L;NCOR2;MUC1;DYNLT3;FHL2;B4GALT1;FAM63A;SLC39A6;SNX24;FOS;MAST4;RAB31;HES1;TSKU;FAM102A;XBP1;PLA2G16;MSMB;CCND1;MYBBP1A;IL6ST	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ESTROGEN_RESPONSE_LATE	0.548986599424482	1.44710838566722	0.0018120102511299	up	200	183	0.0226501281391238	0.45505986738723	GAL;RNASEH2A;MDK;SLC16A1;JAK1;CKB;BAG1;ADD3;DCXR;BLVRB;SLC1A4;FKBP5;MOCS2;KCNK5;ABHD2;JAK2;STIL;SLC7A5;HPRT1;GALE;AMFR;PRKAR2B;FGFR3;TOP2A;NRIP1;ITPK1;TOB1;ETFB;NAB2;NXT1;SIAH2;FLNB;SCARB1;NCOR2;DYNLT3;BTG3;PTGER3;IMPA2;LSR;FOS;PLK4;RAB31;NMU;DLG5;FAM102A;UNC13B;XBP1;PLA2G16;CDC6;CCND1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_FATTY_ACID_METABOLISM	0.427738908260301	1.10700447206663	0.24687576574369	up	158	144	0.458015602874306	0.028723985140975	GLUL;UROD;DECR1;HADHB;UROS;ODC1;DHCR24;ECI2;RAP1GDS1;ADIPOR2;MIF;YWHAH;ACSL1;HMGCS1;EPHX1;ALDOA;FH;SDHA;ACSM3;FASN;DLD;IDH3B;REEP6;ERP29;G0S2;SUCLA2;PCBD1;HMGCL;ACADS;IDI1;ACADM;RDH11;NBN;ACAA2;GSTZ1;H2AFZ;ACOX1;IDH1;RETSAT;SMS;ECH1;CBR1;ADSL;METAP1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_G2M_CHECKPOINT	0.531209333600481	1.41122172814181	0.0036444862450035	up	200	197	0.0364448624500353	0.260820567718869	ILF3;CDC45;PRC1;H2AFX;TPX2;DTYMK;RPA2;PRPF4B;SQLE;SFPQ;PAFAH1B1;H2AFV;DBF4;CUL5;MCM3;PRMT5;HNRNPU;CDK1;MAPK14;PBK;MYBL2;CTCF;MCM6;HN1;DR1;SLC7A1;ODC1;CCNA2;MCM2;MKI67;UBE2S;ARID4A;NUMA1;HNRNPD;XPO1;CENPF;E2F3;NASP;NOLC1;CDK4;TMPO;SMARCC1;TOP1;ABL1;STMN1;SMC2;HMGN2;BARD1;STIL;KPNA2;SLC7A5;CCNF;PAPD7;EWSR1;EXO1;NEK2;TOP2A;TACC3;SRSF2;RACGAP1;PML;BIRC5;CDKN2C;FBXO5;CUL4A;E2F1;TLE3;ESPL1;KIF11	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_GLYCOLYSIS	-0.348839479935858	-1.07173860223753	0.202555910543131	down	200	189	0.405111821086262	0.0798002089527527	RBCK1;TXN;RARS;GOT1;LDHA;MDH1;PLOD1;NSDHL;TALDO1;GFPT1;AK3;P4HA1;PGLS;TPI1;CTH;CENPA;GMPPA;UGP2;KIF2A;HS2ST1;HSPA5;PRPS1;DDIT4;MPI;CHST2;PPP2CB;ZNF292;ALG1;SDHC;CHST12;GALK2;SOD1;G6PD;P4HA2;CITED2;MXI1;ME1;MDH2;PGK1;IRS2	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEDGEHOG_SIGNALING	0.733409316077101	1.55642155698429	0.0066874721355327	up	36	32	0.0557289344627731	0.215782858966574	VEGFA;MYH9;CDK6;LDB1;PML;ETS2;TLE3;HEY1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEME_METABOLISM	0.455992208444083	1.21041361853778	0.0834315342917747	up	200	196	0.291156731148835	0.0522851537507428	HBQ1;HIST1H4C;UROD;ASNS;EPB41;EIF2AK1;UBAC1;GYPC;PICALM;PRDX2;LRP10;SLC25A38;SEC14L1;AGPAT4;BLVRB;RIOK3;RHAG;UROS;MINPP1;GYPB;GYPE;NFE2L1;ATP6V0A1;LAMP2;ARL2BP;HTRA2;FBXO9;TOP1;MARCH8;KLF1;GLRX5;XPO7;MARK3;DAAM1;ADD2;BPGM;CDR2;RHCE;TFRC;CCDC28A;CCND3;MFHAS1;SLC30A1;NFE2;ARHGEF12;ANK1;LMO2;SLC2A1;NNT;SIDT2;DCAF10;FN3K;NEK7;SLC7A11;KLF3;KEL;NR3C1;SELENBP1;VEZF1;CAST;HAGH;CTNS	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HYPOXIA	0.347166383884792	0.919743604283783	0.679730846417188	up	200	191	0.738837876540422	0.0123846353366712	TES;SLC2A3;PTRF;HDLBP;VEGFA;MYH9;MIF;SDC3;HK1;FAM162A;TGM2;MAP3K1;ALDOA;SLC6A6;PFKL;PFKP;HOXB9;JUN;ERO1L;SLC2A1;CDKN1A;ANKZF1;SIAH2;SCARB1;MAFF;PKLR;IER3;GPI;B3GALT6;NR3C1;SELENBP1;ENO1;NAGK;SDC4;NFIL3;ATF3;NDST1;CCNG2;ALDOC;SLC25A1;FOS	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL2_STAT5_SIGNALING	0.415557489337959	1.09740468195406	0.247328425552125	up	200	186	0.458015602874306	0.0281305951382595	SNX9;SLC2A3;SYNGR2;CTSZ;ODC1;CCND2;CD81;PLSCR1;MAPKAPK2;SOCS2;PDCD2L;BCL2L1;COCH;TGM2;TNFRSF1B;HIPK2;TWSG1;CCNE1;CCND3;PLAGL1;SERPINB6;CYFIP1;ITGAV;PLEC;GALM;MAFF;PUS1;MUC1;MAP3K8;IL4R;ARL4A;P2RX4;NFIL3;ITGAE;MXD1;PRAF2;IKZF4;CDC42SE2;AHNAK;LRRC8C;XBP1;IGF2R;CDC6;CD83	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.386087693793761	0.933343193438357	0.5972	up	87	78	0.728292682926829	0.0160193758957622	GRB2;LTBR;STAT3;HAX1;TNFRSF12A;TNFRSF1B;CBL;JUN;IL2RG;STAT2;TYK2;MAP3K8;IL4R;TNFRSF1A;PTPN2;IRF1;BAK1;IL6ST	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INFLAMMATORY_RESPONSE	0.508758948009481	1.3362279754817	0.0184696569920844	up	200	175	0.115435356200528	0.115547533922279	ATP2A2;IFITM1;LY6E;TIMP1;ATP2B1;SPHK1;NMI;SLC7A1;BST2;RAF1;TNFRSF1B;GNAI3;SLC31A1;EREG;CD82;CDKN1A;ITGA5;FZD5;NFKB1;EMP3;HIF1A;SLC31A2;IL4R;P2RX4;ATP2C1;LCP2;NAMPT;MXD1;ICAM1;CD69;IRF1;GCH1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.449823244781079	1.10380032959207	0.272679601468275	up	97	88	0.486927859764777	0.0281562116364907	IFITM1;LY6E;B2M;NMI;BST2;CD47;PLSCR1;WARS;ADAR;PNPT1;ISG15;CMPK2;NCOA7;IFITM2;STAT2;TXNIP;TRIM14;IL4R;SLC25A28;IRF1;LAP3;TRIM21;PSME1;RIPK2;PARP12;PARP14;IRF7;PROCR;IFI27;EIF2AK2	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.381608713511317	1.00467083851215	0.454251883745963	up	200	181	0.582374209930722	0.0184380793328517	LY6E;CFH;LYSMD2;B2M;NMI;BST2;PLSCR1;STAT3;WARS;RNF213;ADAR;PNPT1;JAK2;NUP93;ISG15;PFKP;CMPK2;IFITM2;BPGM;PML;IFNAR2;ZNFX1;STAT2;CDKN1A;NFKB1;HIF1A;TXNIP;TRIM14;IL4R;ARL4A;LCP2;NAMPT;APOL6;SLC25A28;PTPN2;ICAM1;CD69;IRF1;LAP3;GCH1;TRIM21;PSME1;MT2A;CCL5;RIPK2;PARP12;ST3GAL5;CASP7;PARP14;NOD1;IRF7;IFI27;EIF2AK2;NLRC5	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_DN	0.404902236432258	1.04937993031226	0.359281437125749	up	200	147	0.544365813826892	0.0223593952170148	MTHFR;SEPP1;SLC25A23;BARD1;CDKAL1;FGFR3;SPHK2;ADCK3;NR6A1;SHOX2;MSH5;P2RX6;SPTBN2;SLC29A3;FGGY;TNNI3;MFSD6;GPR3;SGK1;TLX1;KCND1;ASB7;BTG2;FAM46C;GTF3C5;ARHGDIG;IDUA;ITGB1BP2;ZBTB16;TEX15;GAMT	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_UP	0.494135595864167	1.29234783277619	0.0391588107324148	up	200	165	0.195794053662074	0.0789035841438956	SCG3;CFH;GYPC;ST6GAL1;CCND2;SDCCAG8;CDADC1;IKZF1;TNFRSF1B;TMEM158;MAP3K1;JUP;CBL;BPGM;TOR1AIP2;ERO1L;MMD;G0S2;ETV5;IL2RG;EREG;TRIB2;ADAM17;EVI5;DOCK2	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MITOTIC_SPINDLE	0.559603344441105	1.48763415946733	0.0006402090627195	up	200	199	0.0186421884193249	0.477270815362862	CSNK1D;PRC1;ACTN4;TPX2;EPB41;DYNLL2;RANBP9;PAFAH1B1;PIF1;FSCN1;MYH9;CDK1;CDC42;FLNA;DLG1;NUMA1;SAC3D1;LATS1;CKAP5;CENPF;CEP57;ABL1;ARHGEF7;PXN;DYNC1H1;SPTBN1;LRPPRC;ARL8A;RFC1;TLK1;BCAR1;CYTH2;NEK2;TOP2A;ARFGEF1;HDAC6;ARHGAP5;TBCD;CCDC88A;WASF2;KLC1;RACGAP1;BIRC5;ARHGEF12;FBXO5;NCK1;ANLN;WASF1;ITSN1;ARF6;NET1;RAB3GAP1;ESPL1;ALMS1;FLNB;KIF11;TAOK2;CDC42BPA;CNTRL;KIF15;DOCK2;CEP250;ECT2;ROCK1;ALS2;VCL;ARHGDIA;TSC1;RALBP1;ARFIP2;TUBGCP3;SMC3;BCL2L11;WASL;RASA2;CDC42EP2;SSH2;NUSAP1;KIF20B;ATG4B;ARHGEF11;PCNT;PLK1;MAP3K11;CDC42EP1;CENPJ;CDC42EP4;STK38L;CAPZB;CLASP1;GSN;KPTN;DOCK4;MAP1S;CRIPAK;EPB41L2;KIF3B	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MTORC1_SIGNALING	0.385306928512987	1.02361437408414	0.410886433106043	up	200	197	0.582374209930722	0.0196846721853154	EPRS;ARPC5L;TES;ASNS;SLC2A3;ATP2A2;SQLE;RRM2;TRIB3;ADD3;ACACA;M6PR;CTSC;IFRD1;SLC1A4;MCM2;DHCR24;LTA4H;ADIPOR2;CACYBP;WARS;NUP205;MCM4;FDXR;COPS5;TM7SF2;HMGCS1;PSAT1;ALDOA;SLC6A6;GTF2H1;TOMM40;PFKL;SLC7A5;TUBG1;HPRT1;PITPNB;CCNF;HSPA9;TFRC;HSPD1;ERO1L;SERPINH1;RPN1;SLC2A1;CYB5B;IDI1;CDKN1A;RAB1A;SCD;RDH11;PSPH;PNO1;GPI;SLC7A11;ENO1;NFIL3;ACTR2;IDH1;RRP9;NUPR1;NAMPT;ETF1;HSPA4;PSMD14;PIK3R3;PLK1;YKT6;XBP1;LDLR;STARD4;DHFR	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V1	0.429874525950035	1.1427666318306	0.167743451192294	up	200	199	0.399389169505462	0.0353542822631721	EPRS;ERH;PSMD3;MCM7;UBE2E1;CDC45;HDDC2;EEF1B2;DUT;USP1;RSL1D1;UBE2L3;DEK;SERBP1;SRM;XPOT;SF3B3;KARS;FBL;CCT7;SRSF7;HNRNPU;NCBP1;EIF1AX;PCNA;TYMS;FAM120A;NME1;MCM6;IFRD1;ODC1;RNPS1;CCNA2;MCM2;PPM1G;SSB;PABPC4;SET;CLNS1A;HNRNPD;XPO1;DHX15;NOLC1;MCM4;NAP1L1;CDK4;SMARCC1;COPS5;KPNA2;RANBP1;PWP1;HPRT1;CDK2;AIMP2;SNRPB2;PRPF31;SNRPA;SRSF2;CBX3;HSPD1;RPL22;HNRNPA2B1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V2	-0.364528499373569	-0.955693860810051	0.538296349319971	down	58	58	0.672870436649964	0.0342961022561559	NDUFAF4;WDR74;EXOSC5;PHB;LAS1L;SLC19A1;HSPE1;DDX18;IMP4;PPAN;SORD;BYSL;NOP56;SUPV3L1;NPM1;SLC29A2;PA2G4;TFB2M;IPO4	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYOGENESIS	0.439880689741366	1.15739461081233	0.152199904351985	up	200	179	0.380499760879962	0.0377826262640303	SH3BGR;KCNH2;SYNGR2;CKB;BAG1;SPHK1;MYH9;PDE4DIP;AGRN;IGF1;IFRD1;SH2B1;KIFC3;ACSL1;TPM3;FDPS;HDAC5;PSEN2;AGL;DMPK;MEF2C;CDKN1A;SCD;OCEL1;CRYAB;SIRT2;TPM2;HSPB2;FLII;CLU;RB1;ITGB1;PDLIM7;PLXNB2;GSN;MAPRE3;CAMK2B;MRAS;ATP6AP1;FXYD1;GAA	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_NOTCH_SIGNALING	0.359038879666198	0.754288954132887	0.857996117664626	up	32	30	0.875506242514924	0.0124150807473164	APH1A;RBX1;PSEN2;FZD5;DTX2;ARRB1;HES1;CCND1;FZD1;FBXW11;PPARD	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.453044955844473	-1.39634472603781	0.0011185313051594	down	200	198	0.0186421884193249	0.45505986738723	ATP5F1;NDUFB6;VDAC2;ATP6V0E1;NDUFB4;SDHD;NDUFS7;NDUFS4;ATP6V1E1;NDUFA1;ATP6V0B;ATP6V1F;ATP5H;ATP5D;ATP5J2;PDHA1;NDUFV1;PDHB;LDHA;MDH1;ATP5L;NDUFB5;COX5A;ACAT1;LDHB;COX8A;ATP5O;OAT;NDUFA7;COX17;ATP5C1;MRPS15;PHB2;IMMT;SLC25A5;NDUFS6;COX6C;UQCRB;ECHS1;COX10;NDUFA8;COX6B1;RHOT2;NDUFC1;UQCR10;ATP5B;NDUFAB1;NDUFS3;CS;SLC25A4;MRPS11;NDUFA4;VDAC1;POR;IDH3G;CYCS;ATP5G2;COX7C;NDUFS2;ETFDH;SDHC;SUPV3L1;UQCRC2;IDH2;ATP6V1H;ACO2;MRPL35;HCCS;CYC1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_P53_PATHWAY	0.329125556478765	0.870966270907785	0.796636266729835	up	200	190	0.829829444510245	0.0100671617070815	SLC3A2;TRIB3;DCXR;SPHK1;PCNA;MAPKAPK3;CCND2;CD81;NUDT15;RPS27L;FAM162A;FDXR;EPHX1;NOL8;IRAK1;PIDD;RPL36;JUN;TSC22D1;IP6K2;RAP2B;WRAP73;TOB1;CCND3;WWP1;BAIAP2;TRIAP1;DNTTIP2;PRMT2;CD82;CDKN1A;MDM2;IER3;TXNIP;SLC7A11;CCP110;SEC61A1;TRAF4;DDB2;PMM1;FUCA1;ATF3;RETSAT;ADCK3;RAB40C;NUPR1;MXD1;HIST3H2A;FOS;RB1;APAF1;F2R	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PANCREAS_BETA_CELLS	-0.525006485324994	-1.18119052641176	0.201118963486455	down	40	26	0.405111821086262	0.0533057017908063	SPCS1;SRP9;PAX6;SEC11A	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PEROXISOME	0.408296098249701	1.00980530808006	0.446888831033585	up	104	94	0.582374209930722	0.0199560681654234	MSH2;CTBP1;LONP2;DHCR24;ECI2;YWHAH;SIAH1;SMARCC1;ACSL1;FDPS;VPS4B;FIS1;HSD3B7;TOP2A;BCL10;HMGCL;IDI1;IDE;SCP2;SLC25A19;RDH11;ACOX1;IDH1;RETSAT;ECH1;PEX13;ABCD3;ESR2;PEX5;SLC25A17;ERCC3	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.364741987244034	0.911737917101991	0.656270137904369	up	105	103	0.738837876540422	0.0141656765974557	MAPKAP1;GRB2;TRIB3;ACACA;CDK1;YWHAB;RAF1;ADRBK1;CDK4;THEM4;AKT1;CDK2;PRKAR2A;PRKCB;MAPK8;IL2RG;NCK1;SLC2A1;E2F1;STAT2;RPS6KA3;CDKN1A;PIKFYVE;ATF1;RPTOR;ITPR2;ARHGDIA;ACTR2	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PROTEIN_SECRETION	-0.414631675465769	-1.17002050697342	0.11858559724019	down	96	93	0.312067361158394	0.0858735452983586	TSG101;CD63;ARCN1;KRT18;AP2S1;ATP1A1;RAB2A;VAMP7;GNAS;ADAM10;BNIP3;LMAN1;AP3B1;VAMP3;DNM1L;TMED10;SCAMP3;TMX1;ARF1;CLN5;GOLGA4;CLTA;ARFGEF2;STX12;PPT1;ATP6V1H;SNAP23;SOD1	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-0.504092207913361	-1.27181462046062	0.0943012211668928	down	49	47	0.291156731148835	0.0853949304825912	HHEX;NDUFB4;GSR;NQO1;TXN;PDLIM1;PRDX4;ATOX1;SOD2;HMOX2;PRDX1;MGST1;FTL;NDUFS2;PRDX6;SOD1;G6PD;NDUFA6	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_SPERMATOGENESIS	0.401576481274871	1.01699371188074	0.431901685037375	up	135	116	0.582374209930722	0.0200627577742511	SCG3;DBF4;MLF1;CDK1;GMCL1;CHFR;CSNK2A2;AGFG1;PHF7;PHKG2;NCAPH;NEK2;PRKAR2A;GSTM3;IP6K1;IDE;ARL4A;PEBP1;NEFH;NF2	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TGF_BETA_SIGNALING	-0.333884174428885	-0.861015775835925	0.76545768566494	down	54	52	0.814316686877595	0.0270431395006687	FNTA;ID3;PPP1CA;FKBP1A;BCAR3;HDAC1;ID2;TGFB1;XIAP;BMPR2;MAP3K7;SMURF1;UBE2D3;RHOA;SMAD6;TJP1;IFNGR2;APC;BMPR1A;PPP1R15A	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.459460574493723	1.21724321370755	0.0777948294180144	up	200	191	0.291156731148835	0.054338253937587	EGR1;SLC2A3;TANK;ATP2B1;SPHK1;VEGFA;KDM6B;IER2;STAT5A;KLF9;CFLAR;TNFAIP8;TNIP2;JUNB;IL23A;PHLDA2;JUN;RCAN1;TSC22D1;NFE2L2;TGIF1;G0S2;ETS2;CDKN1A;TRIP10;NFKB1;MAFF;PER1;IER3;MAP3K8;BTG3;BIRC2;B4GALT1;SDC4;NFIL3;ATF3;SMAD3;NAMPT;MXD1;ICAM1;CD69;REL;FOS;IRF1;GCH1;DNAJB4;HES1;LDLR;NFAT5;FUT4;EIF1;CCND1;CD83;CCL5;IL6ST;RIPK2	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.365529428259981	0.921651968706431	0.641038696537678	up	113	111	0.738837876540422	0.0143252433037127	H2AFX;LSM1;ASNS;KHSRP;EIF4G1;FUS;EIF4A3;ATP6V0D1;XPOT;TTC37;VEGFA;ZBTB17;SLC1A4;LSM4;ALDH18A1;NOLC1;DCP2;NOP14;PSAT1;SLC7A5;YWHAZ;HSPA9;WIPI1;ERO1L;FKBP14;ERN1;YIF1A	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_DN	0.486954370287316	1.24977587492083	0.0758646336928226	up	144	132	0.291156731148835	0.0565294902385424	ADD3;ATP2B1;ID1;PHF3;MAPK14;RUNX1;AGGF1;SLC7A1;DLG1;SPOP;DYRK1A;LTBP1;NIPBL;PAPD7;DAB2;PMP22;MIOS;PRDM2;PRKAR2B;MAP1B;WDR37;NFKB1;CDC42BPA;NEK7;FHL2;NR3C1;ATP2C1;SMAD3;MAP2K5;RASA2;PIK3R3;ZMIZ1;LDLR	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_UP	0.3533639472614	0.914450044323632	0.666012510732246	up	158	145	0.738837876540422	0.0132369940196444	GAL;H2AFX;UROD;ASNS;KCNH2;EIF2S3;NUPL1;HNRNPU;CDC34;BID;ATP6V1C1;STK25;EPHX1;SEPW1;GRPEL1;JUNB;ALDOA;PLCL1;CDK2;PRKACA;SIGMAR1;CCNE1;TFRC;CCND3;RPN1;PPP1R2;CYB5B;RXRB;BTG3;PRKCD;ATF3;PARP2;ICAM1;BCL2L11;FOS;IRF1;GCH1;PRPF3;SHOX2;YKT6;SULT1A1;FEN1;MARK2;BAK1;IL6ST;PSMC3	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.328259407720503	0.718551105145599	0.929137323943662	up	42	39	0.929137323943662	0.0109797068571934	CCND2;HDAC5;PSEN2;NUMB;ADAM17;LEF1;HDAC2;NCOR2;CSNK1E;HEY1;NOTCH4	K562_7d	ETS1	1784	5381	23111	mean_log_expr_perturbed_minus_control	False	H
