pathway	ES	NES	pval	direction	n_genes_in_set	n_genes_after_intersection	padj	log2err	leading_edge	context	target	n_perturbed	n_control	n_genes_ranked	ranking_method	gene_filter	msigdb_collection
HALLMARK_G2M_CHECKPOINT	0.399423725386828	1.04736981246488	0.32540834845735	up	200	193	0.4666943858078	0.0308711470716714	UBE2S;DKC1;EFNA5;CDKN3;CDC27;TOP2A;MNAT1;TPX2;ATF5;CDC20;TOP1;CDK4;KIF5B;MCM3;KIF4A;MYC;BUB1;MTF2;CCND1;NUP50;STAG1;MARCKS;CCNB2;NEK2;BRCA2;AURKB;RACGAP1;KIF15;CHAF1A;SLC7A5;EZH2;TGFB1;PBK;XPO1;PAFAH1B1;PTTG1;GINS2;SFPQ;BIRC5;ILF3;PURA;AURKA;ARID4A;EWSR1;TRA2B;E2F4;TTK;FANCC;FOXN3;MAPK14;SLC38A1;RBM14;CDC6;MAD2L1;STIL;NOTCH2;DMD;HMGB3;NOLC1;UPF1;HIST1H2BK;POLE;SLC12A2;NUP98;CKS1B;CUL4A	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_GLYCOLYSIS	-0.552513023664614	-1.4656811859287	0.0037627268702965	down	200	198	0.0940681717574148	0.354819512103747	LDHA;PGK1;ENO1;DSC2;SOD1;PYGB;PGAM1;PLOD1;EGFR;DDIT4;CD44;ARPP19;IER3;PFKP;VEGFA;SLC16A3;IGFBP3;EXT2;GNPDA1;ALDOA;NOL3;SOX9;ME1;IDH1;STC2;CITED2;STMN1;GLRX;RBCK1;AGRN;ELF3;PLOD2;ANGPTL4;CDK1;ARTN;HDLBP;GPC1;PDK3;GCLC;MIF;TPBG;PYGL;B4GALT2;POLR3K;NASP;BPNT1;GNE;SLC35A3;B4GALT7;MDH2;P4HA2;SRD5A3;P4HA1;B3GALT6;SAP30;GALK1;IRS2;SLC25A13;STC1;NSDHL;GALK2;FAM162A;EGLN3;ALDH9A1;MPI;CASP6;SPAG4;COPB2;CTH;TPI1;CHPF;FUT8;TGFA;HK2	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEDGEHOG_SIGNALING	0.384589774367469	0.795067959038151	0.819334999039016	up	36	35	0.819334999039016	0.016738315754927	NF1;NRP1;ETS2;RASA1;MYH9	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEME_METABOLISM	-0.372230410270293	-0.983804885017335	0.469056099732858	down	200	193	0.601353974016485	0.0279274643465237	CAST;SEC14L1;OPTN;BLVRB;CLCN3;MOCOS;SLC2A1;HIST1H4C;SLC7A11;ENDOD1;TFRC;BNIP3L;ARL2BP;HTATIP2;MFHAS1;LRP10;BACH1;GMPS;NEK7;IGSF3;TMEM9B;ARHGEF12;GCLC;ISCA1;LAMP2;HEBP1;GYPC;SNCA;P4HA2;CAT;GCLM;RNF19A;MOSPD1;TNS1;NARF;SLC6A8;SLC6A9;FBXO7;ALAD;NFE2L1;ALDH6A1;KAT2B;HAGH	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HYPOXIA	-0.510210060377074	-1.34903476038389	0.0155245065424706	down	200	191	0.236206165586579	0.172450317477257	MT2A;LDHA;PGK1;ENO1;MT1E;TPD52;SLC2A1;LXN;EGFR;DDIT4;IER3;PFKP;VEGFA;BNIP3L;IGFBP3;ALDOA;PDK1;GAPDH;STC2;IDS;CITED2;GLRX;GBE1;ANGPTL4;HDLBP;GPC1;PDK3;VHL;MIF;TPBG;XPNPEP1;F3;SLC25A1;AKAP12;KLF6;P4HA2;ETS1;P4HA1;HK1;GPI;SIAH2;PLIN2;B3GALT6;STBD1;SAP30;GALK1;KDM3A;IRS2;SDC4;CHST3;ANXA2;STC1;S100A4;PLAUR;TMEM45A;FAM162A;PFKL;ADM;PDGFB;CASP6;TPI1;CDKN1A;TGFB3;KLHL24;AMPD3;HK2;PIM1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL2_STAT5_SIGNALING	-0.445308943022667	-1.17743948654202	0.102809991079393	down	200	194	0.306003742855698	0.0656633389321157	AHNAK;ITGAE;PHLDA1;GPX4;EMP1;CAPG;CD44;PTRH2;PLEC;MYO1C;CDCP1;FAM126B;CTSZ;SLC1A5;TIAM1;NCS1;ITGA6;UCK2;IGF2R;DHRS3;TNFRSF18;ANXA4;KLF6;COCH;ETV4;P4HA1;TWSG1;RNH1;MYO1E;PLIN2;XBP1;RABGAP1L;SNX9;PRNP;AHR;FAH;PNP;HUWE1;CDC42SE2;FURIN;IGF1R;PHTF2;BCL2L1;PTGER2;IL4R;SERPINB6;PRKCH;GLIPR2;IKZF2;HK2;PIM1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.371757919563852	0.892728400867985	0.691149126069171	up	87	87	0.751249050075186	0.0187592166676672	PTPN11;IL6ST;STAT3;TGFB1;IL15RA;IL13RA1;STAT1;FAS;TNFRSF12A;TNFRSF1A;CBL;CD14;IL6;STAT2;IFNGR1;IL7;MYD88;ACVR1B;IL17RA;TNFRSF21	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INFLAMMATORY_RESPONSE	-0.343503898627366	-0.910123923695887	0.715015548645047	down	200	197	0.760654838984092	0.0209418871689618	EREG;SRI;GNAI3;ITGB8;NFKBIA;PCDH7;LY6E;IRF1;RAF1;HIF1A;OPRK1;LYN;EIF2AK2;TPBG;SPHK1;F3;TIMP1;SLC31A1;KLF6;P2RY2;AHR;RHOG;NAMPT;CXCL6;EMP3;PLAUR;IFNGR2;ADM;NMI;GABBR1;SGMS2;GNA15;PTGER2;CDKN1A;OSMR;IL4R;EDN1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.466024106098833	-1.13438483760162	0.201248385708136	down	97	93	0.407068421774304	0.0449347017586579	NCOA7;IFI35;TRIM14;LY6E;WARS;USP18;LAP3;IRF1;TRAFD1;PARP14;TDRD7;TRIM25;EIF2AK2;MOV10;GMPR;PSMB8;CASP8;ISG15;SP110;UBE2L6;PARP9;RNF31;IFI44;B2M;MX1;HERC6;NMI;IL4R;NUB1;GBP2;TRIM21;IFI30;PSMA3;DHX58;TRIM5;IRF2;TRIM26	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.473469247216867	-1.25599748429248	0.0473660911907924	down	200	198	0.236206165586579	0.097676284397018	MT2A;UPP1;SRI;ARID5B;PTPN1;IFI35;NFKBIA;VAMP8;PFKP;TRIM14;LY6E;WARS;PSMA2;USP18;LAP3;IRF1;HIF1A;RBCK1;TRAFD1;PARP14;TDRD7;TRIM25;EIF2AK2;PSMB8;CASP8;MTHFD2;SPPL2A;ISG15;NLRC5;SP110;UBE2L6;AUTS2;ZNFX1;MVP;NAMPT;PNP;RNF31;IFI44;B2M;PSMB10;OAS3;TOR1B;RIPK1;MX1;HERC6;PTPN2;NMI;CDKN1A;IL4R;PIM1;DDX58;TRIM21;BPGM;IFI30;STAT4;SOCS3;PSMA3;SOCS1;DHX58;RAPGEF6;IRF2;TRIM26;SOD2	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_DN	-0.387638049823422	-1.02414564505044	0.365837405597512	down	200	190	0.494374872429071	0.0324960101604024	KLK7;PTPRJ;THRB;KRT15;TFCP2L1;LYPD3;TCF7L1;MSH5;SPTBN2;CDKAL1;EGF;CAMK1D;MFSD6;GAMT;YBX2;ENTPD7;BARD1;SNN;MX1;RYR1;C5;RIBC2;EDN1;SLC29A3;H2AFY2;RGS11;FGGY;HSD11B2;KLK8;SPHK2;DTNB;CCNA1;NTF3;EDN2;ALOX12B;MAST3;MAGIX;MYO15A;SGK1;COPZ2;TLX1;P2RX6;AKR1B10;TNNI3;SLC25A23;ARHGDIG;EPHA5;BTG2;SHOX2;SLC6A14;MYOT;TAS2R4;CPEB3;CCDC106;SOX10	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_UP	-0.477194487949465	-1.2617479205741	0.0457181088314005	down	200	194	0.236206165586579	0.0998483683168439	SERPINA3;EREG;EMP1;GALNT3;AMMECR1;ITGA2;SLPI;IGFBP3;SOX9;GLRX;NIN;ANGPTL4;DNMBP;PSMB8;AVL9;GYPC;ATG10;AKAP12;PTBP2;HDAC9;LY96;ETS1;STRN;ETV4;CAB39L;MALL;GPNMB;TSPAN1;CDADC1;JUP;RABGAP1L;FBXO4;PTCD2;TOR1AIP2;ADAM17;ENG;PLAUR;RBM4;GADD45G;CROT;ADAM8	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MITOTIC_SPINDLE	0.384621500737321	1.00957401973747	0.418672501823487	up	200	198	0.550884870820377	0.0264308634155429	ACTN4;NF1;CDC27;KIF1B;TOP2A;TPX2;WASL;ARHGEF11;DLG1;KIF5B;KIF4A;CCDC88A;BUB1;TRIO;MARK4;RABGAP1;MARCKS;CCNB2;NEK2;BRCA2;TLK1;RACGAP1;KIF15;TAOK2;CKAP5;SASS6;STAU1;DLGAP5;TUBGCP2;FLNA;PALLD;PAFAH1B1;BCL2L11;LATS1;ALS2;BIRC5;BCR;VCL;CDC42EP2;WASF1;ROCK1;ABI1;ECT2;NET1;CNTRL;AURKA;NCK1;RASA1;MYH9;PCGF5;PXN;TTK;CEP72;KLC1;CSNK1D;CNTROB;ARHGAP10;NOTCH2;ARF6;CDK5RAP2;LRPPRC;CYTH2;DYNC1H1;MAP1S;BCAR1;RAB3GAP1;RANBP9;RHOT2;CD2AP;MID1;KIF20B;TBCD;CDC42EP4;KIF3C;KPTN	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MTORC1_SIGNALING	-0.627865215709654	-1.66230724785288	0.0001295465948033	down	200	196	0.0064773297401666	0.518848077743792	LDHA;PHGDH;PGK1;PPA1;ENO1;NUPR1;ACTR3;EPRS;PRDX1;DHFR;EIF2S2;CD9;SQSTM1;PSAT1;CCT6A;SLC2A1;RDH11;DDIT4;SLC7A11;HSPD1;HSP90B1;TFRC;NMT1;WARS;ALDOA;EEF1E1;HSPE1;ME1;PDK1;TRIB3;IDH1;GAPDH;ARPC5L;SERPINH1;GLRX;GMPS;UCHL5;PSPH;HSPA4;PLOD2;GBE1;TMEM97;GSR;PSMD12;SLC1A5;PSMC2;CYP51A1;GCLC;ETF1;ATP6V1D;GGA2;MTHFD2;PSMB5;MCM2;RPA1;SQLE;POLR3G;EDEM1;SYTL2;P4HA1;CCNG1;PSMC6;NFYC;GPI;RRM2;XBP1;DHCR7;CACYBP;UNG;TUBA4A;SCD;PSMD13;SEC11A;NUP205;NAMPT;SSR1;FADS1;PNP;HPRT1;STC1;CTSC;ACSL3;SDF2L1;PDAP1;CCNF;PFKL;EGLN3;EBP;MCM4;CTH;TPI1;TXNRD1;CDKN1A;QDPR;HMGCS1;SLC9A3R1;HK2	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V1	-0.502653500410464	-1.33179558625422	0.0191026210573079	down	200	197	0.236206165586579	0.155354732375283	RPS3;LDHA;PGK1;VDAC3;RPL34;VDAC1;EPRS;RPL14;IARS;EIF2S2;YWHAE;EIF4E;RPL22;PSMD1;PCNA;PRDX3;MCM7;POLE3;RFC4;LSM2;EIF4A1;SRSF2;NPM1;HSPD1;NCBP2;PSMA1;PSMD7;NDUFAB1;TYMS;HNRNPA3;PSMA2;HSPE1;CUL1;G3BP1;COX5A;TARDBP;H2AFZ;HNRNPD;CCT3;CBX3;SNRPD1;ETF1;GSPT1;ORC2;EEF1B2;RPL6;UBE2L3;PSMA6;MCM2;SNRPA;DEK;SRPK1;YWHAQ;CDK2;RAD23B;CCT5;CSTF2;RPS6;PSMC6;RAN;HDDC2;STARD7;SRSF1;HSP90AB1;EXOSC7;HNRNPU;HPRT1;PRDX4;NAP1L1;DDX21;NME1;SLC25A3	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V2	0.510529699982363	1.1503571416917	0.207080319756376	up	58	58	0.407068421774304	0.0413010397545629	PA2G4;NOP16;UTP20;WDR43;CDK4;MYC;FARSA;SRM;WDR74;AIMP2;NIP7;MYBBP1A;IMP4;LAS1L;PRMT3;GNL3;RRP9;PUS1;RRP12;RABEPK;GRWD1;NOLC1;DDX18;NDUFAF4	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYOGENESIS	0.40742590361091	1.07016107296133	0.269202766654532	up	200	199	0.448671277757554	0.0346356843186521	CKB;EIF4A2;GADD45B;DMPK;AK1;APP;COL6A2;CKM;RB1;SYNGR2;MYL6B;LAMA2;SVIL;PDE4DIP;FGF2;TGFB1;WWTR1;ADAM12;PC;GNAO1;ITGB5;FDPS;PSEN2;COL4A2;MYH9;FST;MAPRE3;GAA;BHLHE40;MEF2A;ACTN2;BAG1;AGL;AKT2;IFRD1;SH3BGR;CDH13;SSPN;DMD;MAPK12;KIFC3;COL6A3;CLU;HRC;ERBB3;MYH3;ATP2A1;MB;FKBP1B;CRAT;ENO3	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_NOTCH_SIGNALING	-0.456732751699172	-0.93593661138033	0.556066945606695	down	32	32	0.636399487331165	0.023980807668029	SKP1;MAML2;CUL1;RBX1;FZD7;PPARD;SAP30;JAG1;ST3GAL6;KAT2A;ARRB1;DTX4;NOTCH3;FBXW11	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.466653790501174	-1.22836395355043	0.0655339805825243	down	200	183	0.249169435215947	0.082532787767263	LDHA;VDAC3;VDAC1;GPX4;ATP6V0E1;COX7B;PRDX3;ATP6V0B;UQCRB;DLAT;TIMM8B;TIMM17A;SLC25A4;MTRR;NDUFAB1;NDUFC2;NDUFA6;UQCRQ;NQO2;GRPEL1;NDUFA8;IDH1;NDUFB3;CYB5R3;COX7A2L;NDUFA2;COX5A;POLR2F;TIMM13;SUCLA2;NDUFA9;MRPL15;ACO2;LDHB;ISCA1;IDH2;ATP6V1D;SLC25A12;MRPL34;NDUFB1;NDUFV1;UQCRC1;FXN;POR;MDH2;NDUFS7;NDUFC1;NDUFS3;NDUFB8;NDUFB4;IDH3G;COX6C;NDUFB5;ACAT1;COX15;GPI;ATP6V1C1;HCCS;PDHX;ACAA1;ACADSB;IDH3A;AIFM1;SLC25A3;ALDH6A1;SLC25A20;PDHA1;ATP6V1G1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_P53_PATHWAY	-0.446416322171789	-1.18191145064031	0.101449275362319	down	200	196	0.306003742855698	0.0661161203199431	S100A10;UPP1;NUPR1;PERP;TOB1;PCNA;DDIT4;RAP2B;HRAS;VAMP8;SLC7A11;CTSD;CDKN2AIP;IER3;TPD52L1;RPS12;TRIB3;SAT1;NINJ1;TRIAP1;TRAFD1;ABCC5;TAX1BP3;EPHX1;TM4SF1;MAPKAPK3;MKNK2;LDHB;SPHK1;EPS8L2;ADA;PPM1D;CCNG1;WWP1;OSGIN1;KIF13B;PLXNB2;XPC;WRAP73;ZNF365;PHLDA3;GM2A;S100A4;PRMT2;POM121;CTSF;RPL36;TRAF4;HIST1H1C;ZMAT3;HINT1;POLH;SLC3A2;FAM162A;RCHY1;NOL8;TPRKB;CDKN1A;STEAP3;RALGDS;STOM;TGFA;RPL18	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PANCREAS_BETA_CELLS	-0.438644389531264	-0.935699365842199	0.556443136430524	down	40	40	0.636399487331165	0.0240485857811045	SRP14;SEC11A;FOXO1;NKX6-1;VDR;AKT3	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PEROXISOME	-0.539981024662723	-1.33492202773214	0.0398628375482212	down	104	103	0.236206165586579	0.104938859783548	CRABP2;SOD1;MSH2;PRDX1;ABCD3;ATXN1;TSPO;LONP2;RDH11;HRAS;SLC25A4;IDH1;ABCC5;IDH2;ECI2;DHRS3;ERCC1;CAT;SLC23A2;HMGCL;ACAA1;MVP;FADS1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.547495375344845	-1.35552663868673	0.0347341337907376	down	105	104	0.236206165586579	0.11260357881031	ACTR3;PRKAR2A;EIF4E;SQSTM1;SLC2A1;CFL1;EGFR;HRAS;HSP90B1;VAV3;PFN1;PDK1;TRIB3;RAF1;CLTC;CDK1;TSC2;PPP1CA;AKT1S1;MKNK2;TIAM1;MKNK1;ARHGDIA;ARF1;CAB39;CDK2;CAB39L;YWHAB;PLA2G12A;PRKAG1;PRKAA2;ARPC3;GRB2;PLCB1;RIPK1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PROTEIN_SECRETION	-0.430527076062195	-1.05031268305748	0.334125783444997	down	96	95	0.4666943858078	0.0337431773241498	BNIP3;SOD1;TPD52;CLCN3;EGFR;ARCN1;TSG101;RAB14;VAMP3;CLTA;OCRL;RAB9A;YIPF6;DST;STAM;NAPG;CLTC;TMED10;LAMP2;ATP1A1;ARFGEF2;ARF1;IGF2R;AP1G1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-0.610296554513373	-1.33443009359921	0.0666948079358379	down	49	46	0.249169435215947	0.0799307015710976	SOD1;GPX4;NQO1;PRDX1;FTL;PFKP;GPX3;NDUFA6;GLRX;GSR;GCLC;ATOX1;CAT;NDUFB4;GCLM;PRNP;PRDX4;PRDX6;SCAF4;MGST1;SRXN1;TXNRD1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_SPERMATOGENESIS	0.35151570980964	0.887613951942586	0.752184420896077	up	135	133	0.769090443328339	0.0175032405046046	RPL39L;CDKN3;BUB1;CCNB2;NEK2;MTOR;TOPBP1;EZH2;IFT88;BRAF;NCAPH;ZC3H14;AURKA;PCSK1N;STRBP;MLF1;CCT6B;TTK;TULP2;MAST2;TLE4;SLC12A2;SIRT1;SYCP1;ACE;GSG1;PCSK4;OAZ3	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TGF_BETA_SIGNALING	0.486058982113679	1.08338787476177	0.310613252325802	up	54	54	0.4666943858078	0.0326265664694886	THBS1;PMEPA1;TGFBR1;ID3;XIAP;TJP1;SKIL;SMURF2;ID1;LTBP2;TGFB1;WWTR1;PPM1A;UBE2D3;SMAD1;MAP3K7;BMPR2;SMAD6	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.373207093773628	0.979725009930986	0.501636363636364	up	200	197	0.611751662971175	0.0233752597077374	ATP2B1;PMEPA1;CEBPD;NFAT5;GADD45B;PLK2;GADD45A;IL7R;FJX1;IL6ST;LITAF;MYC;RIPK2;CCND1;TAP1;RELA;MARCKS;INHBA;IER2;IL15RA;ETS2;BIRC2;CCNL1;BIRC3;B4GALT1;MCL1;SERPINB8;RELB;IER5;NFKB1;BHLHE40;PNRC1;FOSL2;FOS;CLCF1;IL6;CFLAR;DUSP5;MAFF;TIPARP;TNFAIP6;ZBTB10;JUNB;RNF19B;TNIP2;DUSP4;DENND5A;PANX1;HES1;FOSB;BTG3;MXD1;TRIB1;TNFRSF9;ATF3	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.489966277789702	-1.21824212119692	0.104041272570937	down	113	109	0.306003742855698	0.0640052201911666	EIF4EBP1;RPS14;ATF4;YWHAZ;IARS;EIF4E;PSAT1;CEBPB;ATP6V0D1;DDIT4;EIF4A1;NPM1;HSP90B1;VEGFA;STC2;EXOSC10;H2AFX;SPCS3;MTHFD2;CNOT6;EDEM1;FKBP14;CNOT2;CNOT4;GOSR2;XBP1;CXXC1;EIF2AK3;SEC11A;SSR1;TARS;BAG3;NOP14;PARN;DNAJA4;NFYB;EIF4A3;TUBB2A;DDX10;HYOU1;LSM1;ALDH18A1;DNAJC3	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_DN	0.511705590088063	1.29661037694058	0.0372647661635923	up	144	138	0.236206165586579	0.101117648743061	RUNX1;ATP2B1;PRKCA;CAV1;MET;ERBB2;PLCB4;VAV2;DLG1;PPARG;PRDM2;TJP1;MYC;SCAF8;NRP1;SDC2;DYRK1A;IGFBP5;SNAI2;ID1;ADD3;MRPS31;EFEMP1;NR3C1;FHL2;CDK13;ATRN;RND3;PTEN;RBPMS;LTBP1;INPP4B;NFKB1;DBP;NIPBL;PTPRM;BHLHE40;PTGFR;ACVR2A;MAPK14;TFPI;COL5A2;NR1D2;NOTCH2;IRS1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_UP	-0.447961875888584	-1.15626009527304	0.136624063464081	down	158	154	0.341560158660203	0.0561393712402482	SQSTM1;FEN1;EPCAM;POLE3;RFC4;NFKBIA;SLC25A4;TFRC;BID;GGH;GPX3;ALDOA;GRPEL1;IRF1;EPHX1;LYN;HSPA2;H2AFX;SULT1A1;GAL;DNAJB1;CDK2;EIF2S3;CDC5L;DNAJA1;ATP6V1C1;GLS;PSMC3;TUBA4A;ACAA1;SIGMAR1;SLC6A8;HNRNPU;TARS;FURIN;DDX21;MAPK8IP2;CHRNA5;AMD1;PDAP1;OLFM1;ARRB2	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.456030493222317	0.974783284964195	0.498667681766273	up	42	42	0.611751662971175	0.0242165392930001	DKK1;WNT5B;MYC;HDAC2;TP53;PSEN2;GNAI1;CSNK1E;DVL2;SKP2;RBPJ;MAML1	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_XENOBIOTIC_METABOLISM	-0.402535812290802	-1.06782852433772	0.261177512173528	down	200	198	0.448671277757554	0.039452416158292	MT2A;UPP1;NQO1;BLVRB;ARPP19;NMT1;PTGES;FBLN1;PTGR1;IDH1;NINJ1;BPHL;ASL;ACO2;TMEM97;GSR;EPHX1;SLC35B1;DDT;SLC1A5;GSS;PGRMC1;GCLC;MCCC2;PPARD;PGD;SAR1B;DHPS;POR;AKR1C3;CAT;COMT;DHRS7;JUP;MAN1A1;FAH;CYP26A1;HPRT1;PSMB10;PDLIM5;CROT;DHRS1;ALDH9A1;HACL1;CASP6	HCC38	RPS3	69	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ADIPOGENESIS	-0.403917312059509	-1.0671285548784	0.275054073540014	down	200	189	0.468789248932429	0.0340037974197033	GPHN;TKT;DHRS7;PLIN2;MRPL15;SLC25A1;UBQLN1;SLC1A5;ETFB;COX7B;PRDX3;ECH1;CMPK1;ELOVL6;DDT;ESYT1;PFKL;MTCH2;RTN3;LAMA4;TALDO1;SAMM50;UQCRC1;VEGFB;SNCG;PREB;HADH;ATP1B3;ACOX1;MCCC1;CS;CRAT;ALDH2;RREB1;COQ5;NDUFB7;PTCD3;BAZ2A;MAP4K3;SUCLG1;DRAM2;APOE;BCL2L13;DNAJC15;MYLK;ME1;CHCHD10;UQCR10;SORBS1;HSPB8;REEP5;ITSN1;SDHB;ANGPTL4;JAGN1;BCL6;HIBCH;COX6A1	HCC38	RUVBL2	95	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ALLOGRAFT_REJECTION	-0.512126781643439	-1.35831405528805	0.010290666185232	down	200	199	0.0857555515436	0.191387828756382	NPM1;EIF3J;RPS9;RIPK2;GALNT1;RPS19;EIF3A;EGFR;EIF3D;TGFB1;EIF4G3;GLMN;HIF1A;TIMP1;SRGN;NCK1;TPD52;LYN;RPL9;RPL39;CAPG;NME1;AARS;BCL3;CSK;MRPL3;TAP1;TAP2;ABI1;ELF4;SOCS1	HCC38	RUVBL2	95	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANDROGEN_RESPONSE	-0.43463569442636	-1.0685130174332	0.30984360625575	down	101	97	0.499747752025403	0.0320656807677177	KRT19;ELL2;INPP4B;VAPA;ABCC4;PIAS1;SMS;XRCC6;ALDH1A3;DBI;HERC3;TPD52;ARID5B;PA2G4;ACTN1;ITGAV;HMGCS1;SPCS3;SORD;AKAP12;UBE2I;SCD;CAMKK2;INSIG1;RRP12;BMPR1B;STEAP4;TSC22D1	HCC38	RUVBL2	95	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANGIOGENESIS	-0.431933744557456	-0.908253854597093	0.610130468150422	down	36	36	0.677236372778555	0.021130427785357	TIMP1;APP;ITGAV;CXCL6;PTK2;PDGFA;NRP1;JAG2;SLCO2A1;STC1	HCC38	RUVBL2	95	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APICAL_JUNCTION	-0.573425309225744	-1.51760661631917	0.000719803079766	down	200	194	0.0089975384970759	0.477270815362862	SLIT2;MDK;ACTB;LIMA1;ACTG1;MYL12B;CAP1;CNN2;ARPC2;YWHAH;PIK3R3;EPB41L2;EGFR;CDH3;MYH9;RSU1;CD99;SORBS3;ACTN1;TIAL1;MSN;ACTN4;CD276;TUBG1;CTNND1;CLDN7;HADH;TGFBI;ITGA2;DLG1;SYMPK;PTK2;CLDN4;RRAS;CRAT;JUP;FSCN1;NF2;MAP4K2;PFN1;GNAI1;MYH10;IRS1;EXOC4;RASA1;PTEN;WASL;NEGR1;INSIG1;DHX16;SRC;CDH1;MPP5;MVD;PLCG1;PCDH1;AKT2	HCC38	RUVBL2	95	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APICAL_SURFACE	-0.57439947835721	-1.24369911609804	0.13735632183908	down	44	43	0.32703886152162	0.0519305727398163	DCBLD2;HSPB1;PLAUR;APP;LYN;EPHB4;RTN4RL1;ATP8B1;EFNA5;MDGA1;NCOA6;BRCA1	HCC38	RUVBL2	95	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APOPTOSIS	0.366332494692901	0.972353918922627	0.515239802779023	up	161	158	0.628900928302126	0.0264084663455774	CCND1;BID;IER3;GPX3;GADD45B;H1F0;TNFRSF12A;BTG3;ETF1;LGALS3;EREG;DPYD;TGFB2;CFLAR;CREBBP;CLU;IRF1;SAT1;DAP;CTNNB1;GSN;ERBB3;BAX;DDIT3;ROCK1;SPTAN1;NEDD9;DNM1L;PEA15;PSEN2;DNAJA1;FDXR;CCNA1;BCL10;GADD45A;ADD1;KRT18;DNAJC3;ATF3;SLC20A1;IL18;RELA;XIAP;BMP2;IFNGR1;ENO2;VDAC2;CYLD;TXNIP;FEZ1;GPX4;MGMT;CD14;CASP2	HCC38	RUVBL2	95	1666	36601	mean_log_expr_perturbed_minus_control	False	H
