target_gene	real_shift_mean_abs	depmap_gene_dependency	context	empirical_p
PPP3CB	0.0362540204937916	0.0603561334673402	K562 genome-wide CRISPRi day 8	0.001
PPP3CC	0.0216258538165848	0.0092540192351339	K562 genome-wide CRISPRi day 8	0.001
PPP3R1	0.0253944971425325	0.0836087817462664	K562 genome-wide CRISPRi day 8	0.001
PPP4C	0.0237923903998066	0.9538707776985916	K562 genome-wide CRISPRi day 8	0.001
PPP4R1	0.040838764700975	0.0129559103884628	K562 genome-wide CRISPRi day 8	0.001
PPP4R2	0.0217279893206378	0.9806651455716612	K562 genome-wide CRISPRi day 8	0.001
PPP5C	0.0195641407457148	0.19419840509906	K562 genome-wide CRISPRi day 8	0.001
PPP6C	0.0212509041692484	0.0140588076042086	K562 genome-wide CRISPRi day 8	0.001
PPP6R1	0.0167898464220245	0.0028750746376761	K562 genome-wide CRISPRi day 8	0.001
PPP6R2	0.016919832895057	0.4189620366492743	K562 genome-wide CRISPRi day 8	0.001
PPP6R3	0.0204804601853092	0.3572213993040452	K562 genome-wide CRISPRi day 8	0.001
PPRC1	0.0395040322552238	0.5651176023342929	K562 genome-wide CRISPRi day 8	0.001
PPT1	0.0315395443979204	0.0110355940074271	K562 genome-wide CRISPRi day 8	0.001
PPT2	0.0348575821111115	0.6271293084379777	K562 genome-wide CRISPRi day 8	0.001
PPTC7	0.0164832701753205	0.3832067340356811	K562 genome-wide CRISPRi day 8	0.001
PPWD1	0.0546488170313239	1.0	K562 genome-wide CRISPRi day 8	0.001
PPY	0.0485265839113579	0.5639829250753005	K562 genome-wide CRISPRi day 8	0.001
PQBP1	0.0317319459685568	0.1554899528554801	K562 genome-wide CRISPRi day 8	0.001
PRADC1	0.0189401629319275	0.1373887945552929	K562 genome-wide CRISPRi day 8	0.001
PRAME	0.0427562080316826	0.0357143355138551	K562 genome-wide CRISPRi day 8	0.001
PRC1	0.01533380183138	0.9939175152125572	K562 genome-wide CRISPRi day 8	0.001
PRCC	0.0224891315590632	0.234878614492397	K562 genome-wide CRISPRi day 8	0.001
PRCP	0.0156386459998322	0.0715736161562186	K562 genome-wide CRISPRi day 8	0.001
PRDM1	0.0204092067950239	0.0288803291693712	K562 genome-wide CRISPRi day 8	0.001
PRDM10	0.0441539720261449	0.5546759744012695	K562 genome-wide CRISPRi day 8	0.001
PRDM12	0.0237896150246475	0.2096326202013385	K562 genome-wide CRISPRi day 8	0.001
PRDM13	0.018217732049343	0.0047983923264349	K562 genome-wide CRISPRi day 8	0.001
PRDM14	0.0239309486218433	0.0824007654177185	K562 genome-wide CRISPRi day 8	0.001
PRDM15	0.0471713192407466	0.016241530450968	K562 genome-wide CRISPRi day 8	0.001
PRDM16	0.0371992574856674	0.0643718676794127	K562 genome-wide CRISPRi day 8	0.001
PRDM2	0.0244531161715423	0.0031740509696075	K562 genome-wide CRISPRi day 8	0.001
PRDM4	0.0342003881147604	0.0034149268066543	K562 genome-wide CRISPRi day 8	0.001
PRDM5	0.0185164770941906	0.0076669700298678	K562 genome-wide CRISPRi day 8	0.001
PRDM6	0.026121282989733	0.046994961038186	K562 genome-wide CRISPRi day 8	0.001
PRDM8	0.0226182761167497	0.0119927344169069	K562 genome-wide CRISPRi day 8	0.001
PRDM9	0.0155318947396083	0.0110751224869228	K562 genome-wide CRISPRi day 8	0.001
PRDX1	0.0225341822407301	0.0032588015840504	K562 genome-wide CRISPRi day 8	0.001
PRDX2	0.0266900201363066	0.102023165489118	K562 genome-wide CRISPRi day 8	0.001
PRDX3	0.0202473220408782	0.2091295115944433	K562 genome-wide CRISPRi day 8	0.001
PRDX4	0.0374692957234695	0.0490597592557148	K562 genome-wide CRISPRi day 8	0.001
PRDX5	0.0217261731069247	0.210280371860073	K562 genome-wide CRISPRi day 8	0.001
PRDX6	0.0194843806363426	0.0059650450708299	K562 genome-wide CRISPRi day 8	0.001
PREB	0.0278157535813409	0.97761794557947	K562 genome-wide CRISPRi day 8	0.001
PRELID1	0.0264268825387699	0.9998796764296798	K562 genome-wide CRISPRi day 8	0.001
PRELID2	0.027457534849124	0.0259702902789086	K562 genome-wide CRISPRi day 8	0.001
PRELID3B	0.0563874011411288	0.9994128969026916	K562 genome-wide CRISPRi day 8	0.001
PREP	0.0308159799731493	0.0420772316937889	K562 genome-wide CRISPRi day 8	0.001
PREPL	0.0273320950426265	0.0257348569498255	K562 genome-wide CRISPRi day 8	0.001
PRG2	0.0220328969137265	0.1110825423527866	K562 genome-wide CRISPRi day 8	0.001
PRICKLE3	0.0185371148928139	0.0137811551368568	K562 genome-wide CRISPRi day 8	0.001
PRIM1	0.0344572162837568	0.9987414335068198	K562 genome-wide CRISPRi day 8	0.001
PRIMPOL	0.0228952876574047	0.0129507933702094	K562 genome-wide CRISPRi day 8	0.001
PRKAA1	0.0385147177810275	0.3587056417215993	K562 genome-wide CRISPRi day 8	0.001
PRKAB1	0.0160206757239095	0.0179400099756694	K562 genome-wide CRISPRi day 8	0.001
PRKAB2	0.0185042153959898	0.0186326642024589	K562 genome-wide CRISPRi day 8	0.001
PRKACA	0.0374704537375939	0.1214140313929336	K562 genome-wide CRISPRi day 8	0.001
PRKAG1	0.0305233322954423	0.5096174719088362	K562 genome-wide CRISPRi day 8	0.001
PRKAR1A	0.0246992079356821	0.0310393496192108	K562 genome-wide CRISPRi day 8	0.001
PRKAR1B	0.0229487510593662	0.0240136018830024	K562 genome-wide CRISPRi day 8	0.001
PRKAR2A	0.0219487738917166	0.0139934620864555	K562 genome-wide CRISPRi day 8	0.001
PRKAR2B	0.0174320853720191	0.0669627313581375	K562 genome-wide CRISPRi day 8	0.001
PRKCA	0.0356859715833065	0.0743017553426723	K562 genome-wide CRISPRi day 8	0.001
PRKCB	0.0204981822969847	0.0633688220165586	K562 genome-wide CRISPRi day 8	0.001
PRKCI	0.0211697816278117	0.1508509992322081	K562 genome-wide CRISPRi day 8	0.001
PRKCQ	0.0214682950602023	0.0327503538801098	K562 genome-wide CRISPRi day 8	0.001
PRKCSH	0.020843314952789	0.2284080934693255	K562 genome-wide CRISPRi day 8	0.001
PRKD2	0.0157167751741534	0.0555686681118203	K562 genome-wide CRISPRi day 8	0.001
PRKD3	0.0192788911952469	0.0056956211808724	K562 genome-wide CRISPRi day 8	0.001
PRKRA	0.0212161610725481	0.4227479996323989	K562 genome-wide CRISPRi day 8	0.001
PRKRIP1	0.0137365496651434	0.1080936660391759	K562 genome-wide CRISPRi day 8	0.001
PRKX	0.0218373896879557	0.0255372491195377	K562 genome-wide CRISPRi day 8	0.001
PRMT1	0.0381930379406919	0.9997843724707192	K562 genome-wide CRISPRi day 8	0.001
PRMT2	0.020131823934717	0.0277269633556904	K562 genome-wide CRISPRi day 8	0.001
PRMT3	0.0231553038151656	0.0241285035918082	K562 genome-wide CRISPRi day 8	0.001
PRMT5	0.0283823681377163	0.9724767073418714	K562 genome-wide CRISPRi day 8	0.001
PRMT6	0.0322593373422406	0.0526534879913773	K562 genome-wide CRISPRi day 8	0.001
PRMT7	0.0243385243950749	0.0143337480140383	K562 genome-wide CRISPRi day 8	0.001
PRNP	0.0217593489060859	0.0068393208197693	K562 genome-wide CRISPRi day 8	0.001
PRODH	0.0095325396257015	0.4755942540184235	K562 genome-wide CRISPRi day 8	0.001
PROP1	0.0188289020810433	0.0390070573197316	K562 genome-wide CRISPRi day 8	0.001
PRORP	0.0525155795129692	0.774454988447039	K562 genome-wide CRISPRi day 8	0.001
PROS1	0.0218836332209421	0.0582943217569506	K562 genome-wide CRISPRi day 8	0.001
PROSER1	0.0230224676987801	0.0227077589173056	K562 genome-wide CRISPRi day 8	0.001
PROSER2	0.0227997690925164	0.0109211422982264	K562 genome-wide CRISPRi day 8	0.001
PROX1	0.01625799831953	0.0729128722968606	K562 genome-wide CRISPRi day 8	0.001
PROX2	0.0241140747053341	0.0249974752845455	K562 genome-wide CRISPRi day 8	0.001
PRPF18	0.026416570425381	0.7106343094038919	K562 genome-wide CRISPRi day 8	0.001
PRPF19	0.0467480868657018	1.0	K562 genome-wide CRISPRi day 8	0.001
PRPF3	0.0532239054824588	0.9613301460207592	K562 genome-wide CRISPRi day 8	0.001
PRPF31	0.0641748416053751	0.9926027147684854	K562 genome-wide CRISPRi day 8	0.001
PRPF38A	0.061707312222152	0.9999973650081492	K562 genome-wide CRISPRi day 8	0.001
PRPF38B	0.0630713698280592	0.9995136750000296	K562 genome-wide CRISPRi day 8	0.001
PRPF39	0.0430364614404438	0.0667089347155893	K562 genome-wide CRISPRi day 8	0.001
PRPF4	0.0792610865369475	0.9791724000733498	K562 genome-wide CRISPRi day 8	0.001
PRPF40A	0.0484093812785351	0.8426724062569804	K562 genome-wide CRISPRi day 8	0.001
PRPF40B	0.0314134573610827	0.0109936975873149	K562 genome-wide CRISPRi day 8	0.001
PRPF6	0.0328909419857085	0.9938849410700352	K562 genome-wide CRISPRi day 8	0.001
PRPF8	0.0408816849058471	0.99942573271579	K562 genome-wide CRISPRi day 8	0.001
PRPS1	0.0342821469643551	0.0019889800148404	K562 genome-wide CRISPRi day 8	0.001
PRPS2	0.0213577268192148	0.0093624406367355	K562 genome-wide CRISPRi day 8	0.001
PRPSAP1	0.0214717227886437	0.0954227826052378	K562 genome-wide CRISPRi day 8	0.001
PRPSAP2	0.0170310866077325	0.0471742829325154	K562 genome-wide CRISPRi day 8	0.001
PRR11	0.0238457998208925	0.1180664913424883	K562 genome-wide CRISPRi day 8	0.001
PRR12	0.0246775759921563	0.1864388165958609	K562 genome-wide CRISPRi day 8	0.001
PRR13	0.0237432756874099	0.0793304347455134	K562 genome-wide CRISPRi day 8	0.001
PRR14	0.027950712802561	0.071721647499154	K562 genome-wide CRISPRi day 8	0.001
PRR14L	0.0326364537599454	0.0325653192155841	K562 genome-wide CRISPRi day 8	0.001
PRR3	0.0172992998663106	0.1509857890828547	K562 genome-wide CRISPRi day 8	0.001
PRR4	0.031325605684036	0.0072760901257588	K562 genome-wide CRISPRi day 8	0.001
PRR5	0.0272249896748715	0.0121325811976478	K562 genome-wide CRISPRi day 8	0.001
PRR7	0.0249640611777302	0.0430342008452008	K562 genome-wide CRISPRi day 8	0.001
PRRC1	0.0178856283157868	0.1134563447723139	K562 genome-wide CRISPRi day 8	0.001
PRRC2A	0.0294487083127967	0.5658327576361486	K562 genome-wide CRISPRi day 8	0.001
PRRC2B	0.0244019306661319	0.0173177520540825	K562 genome-wide CRISPRi day 8	0.001
PRRC2C	0.0380179469474346	0.0030393662080596	K562 genome-wide CRISPRi day 8	0.001
PRRX1	0.0218984267980222	0.0356462565536719	K562 genome-wide CRISPRi day 8	0.001
PRRX2	0.0173810576904428	0.0004526183466396	K562 genome-wide CRISPRi day 8	0.001
PRSS16	0.0171257384451122	0.0554912471326514	K562 genome-wide CRISPRi day 8	0.001
PRSS21	0.026882858282735	0.0276711064837659	K562 genome-wide CRISPRi day 8	0.001
PRSS50	0.0145557023824213	0.1101843293671372	K562 genome-wide CRISPRi day 8	0.001
PRSS57	0.0224247940198292	0.0125384093793107	K562 genome-wide CRISPRi day 8	0.001
PRTFDC1	0.0221493223353289	0.0178061559269147	K562 genome-wide CRISPRi day 8	0.001
PRUNE1	0.0224018736667932	0.4987656674126183	K562 genome-wide CRISPRi day 8	0.001
PRXL2A	0.0195660920160266	0.0972428667250681	K562 genome-wide CRISPRi day 8	0.001
PRXL2C	0.0265669155748794	0.0055976195571926	K562 genome-wide CRISPRi day 8	0.001
PSAP	0.0339554324243925	0.0848854051534971	K562 genome-wide CRISPRi day 8	0.001
PSAT1	0.0270349306721139	0.0299954954853889	K562 genome-wide CRISPRi day 8	0.001
PSD4	0.0286641223678357	0.1800202383419662	K562 genome-wide CRISPRi day 8	0.001
PSEN1	0.0262033207161891	0.1617484854535899	K562 genome-wide CRISPRi day 8	0.001
PSEN2	0.0245070650991732	0.0369474978226812	K562 genome-wide CRISPRi day 8	0.001
PSENEN	0.0265678443634926	0.1152608066602824	K562 genome-wide CRISPRi day 8	0.001
PSIP1	0.0217371178829447	0.2345547596356919	K562 genome-wide CRISPRi day 8	0.001
PSKH1	0.0288131204883221	0.0027976973881908	K562 genome-wide CRISPRi day 8	0.001
PSMA1	0.0313676162470343	1.0	K562 genome-wide CRISPRi day 8	0.001
PSMA2	0.0341394757117615	1.0	K562 genome-wide CRISPRi day 8	0.001
PSMA3	0.0251596766984335	1.0	K562 genome-wide CRISPRi day 8	0.001
PSMA4	0.0305368464784992	0.963805920397334	K562 genome-wide CRISPRi day 8	0.001
PSMA6	0.0404683949058383	1.0	K562 genome-wide CRISPRi day 8	0.001
PSMA7	0.0431538257306038	1.0	K562 genome-wide CRISPRi day 8	0.001
PSMB1	0.0308046222051824	0.9881643252525024	K562 genome-wide CRISPRi day 8	0.001
PSMB10	0.0215091342193398	0.0037584840820433	K562 genome-wide CRISPRi day 8	0.001
PSMB2	0.0435542348786157	0.996172629240764	K562 genome-wide CRISPRi day 8	0.001
PSMB3	0.0591615341296192	1.0	K562 genome-wide CRISPRi day 8	0.001
PSMB4	0.0229526352101601	0.9999896709110117	K562 genome-wide CRISPRi day 8	0.001
PSMB5	0.0217055076894031	1.0	K562 genome-wide CRISPRi day 8	0.001
PSMB6	0.0244953343332835	0.9997576284580592	K562 genome-wide CRISPRi day 8	0.001
PSMB7	0.0280691935687416	0.8771983531279623	K562 genome-wide CRISPRi day 8	0.001
PSMC1	0.0401234296118923	0.9561674957585576	K562 genome-wide CRISPRi day 8	0.001
PSMC2	0.029219023533225	0.9850845120589764	K562 genome-wide CRISPRi day 8	0.001
PSMC3	0.0361846807937243	0.9999898223257152	K562 genome-wide CRISPRi day 8	0.001
PSMC3IP	0.024270956599802	0.0518280402880693	K562 genome-wide CRISPRi day 8	0.001
PSMC4	0.034331195852996	0.9885338754916024	K562 genome-wide CRISPRi day 8	0.001
PSMC5	0.0637621805501447	0.987499909355072	K562 genome-wide CRISPRi day 8	0.001
PSMC6	0.0437513856137953	0.9980522042778808	K562 genome-wide CRISPRi day 8	0.001
PSMD1	0.0231014977109359	0.966552345678326	K562 genome-wide CRISPRi day 8	0.001
PSMD10	0.022987226697408	0.07967363222198	K562 genome-wide CRISPRi day 8	0.001
PSMD11	0.0325709340538062	0.9527868174867664	K562 genome-wide CRISPRi day 8	0.001
PSMD12	0.0282264034513024	0.9850222215954932	K562 genome-wide CRISPRi day 8	0.001
PSMD13	0.0514838250576133	0.9537264474108608	K562 genome-wide CRISPRi day 8	0.001
PSMD14	0.073388443536911	1.0	K562 genome-wide CRISPRi day 8	0.001
PSMD2	0.0862021965345114	0.9902398042552968	K562 genome-wide CRISPRi day 8	0.001
PSMD3	0.0340081760191245	0.9930719450745972	K562 genome-wide CRISPRi day 8	0.001
PSMD4	0.0495172018783688	0.976280611835198	K562 genome-wide CRISPRi day 8	0.001
PSMD5	0.0224014369713518	0.0095409615778492	K562 genome-wide CRISPRi day 8	0.001
PSMD6	0.0382058941584297	0.9871648848212438	K562 genome-wide CRISPRi day 8	0.001
PSMD7	0.0410180094762528	0.999906850524648	K562 genome-wide CRISPRi day 8	0.001
PSMD8	0.0417407559004065	0.6803154162146996	K562 genome-wide CRISPRi day 8	0.001
PSMD9	0.0212326705263022	0.3986957050895934	K562 genome-wide CRISPRi day 8	0.001
PSME1	0.0219941216391069	0.290813566472501	K562 genome-wide CRISPRi day 8	0.001
PSME2	0.0152623759796899	0.4034312976659496	K562 genome-wide CRISPRi day 8	0.001
PSME3	0.0511790871437065	0.1314113510562234	K562 genome-wide CRISPRi day 8	0.001
PSME4	0.0210396598303565	0.0321885353159911	K562 genome-wide CRISPRi day 8	0.001
PSMF1	0.0274793552823126	0.3746535748444575	K562 genome-wide CRISPRi day 8	0.001
PSMG1	0.0209790152074418	0.0177072470706669	K562 genome-wide CRISPRi day 8	0.001
PSMG2	0.015595933431134	0.1156156352598701	K562 genome-wide CRISPRi day 8	0.001
PSMG3	0.0224570039953492	0.9517302350569616	K562 genome-wide CRISPRi day 8	0.001
PSMG4	0.0537852085375964	0.9949659785205088	K562 genome-wide CRISPRi day 8	0.001
PSPC1	0.0220142080962977	0.2385943138074952	K562 genome-wide CRISPRi day 8	0.001
PSPH	0.0469251786508312	0.1782749766462412	K562 genome-wide CRISPRi day 8	0.001
PSRC1	0.0225755688561878	0.4290932260610707	K562 genome-wide CRISPRi day 8	0.001
PSTK	0.0112199265248536	0.100862342082706	K562 genome-wide CRISPRi day 8	0.001
PSTPIP2	0.017920032953721	0.0491420820244824	K562 genome-wide CRISPRi day 8	0.001
PTAR1	0.0237751995091764	0.0145228862384179	K562 genome-wide CRISPRi day 8	0.001
PTBP1	0.0389533921074368	0.5302548079377315	K562 genome-wide CRISPRi day 8	0.001
PTBP2	0.0276133213799543	0.0075697945722935	K562 genome-wide CRISPRi day 8	0.001
PTBP3	0.0170384691750527	0.1113961122277354	K562 genome-wide CRISPRi day 8	0.001
PTCD1	0.0328201435970958	0.8250406765225077	K562 genome-wide CRISPRi day 8	0.001
PTCD2	0.0241880935418317	0.0117378943579542	K562 genome-wide CRISPRi day 8	0.001
PTCD3	0.0375850808841584	0.9835057327638989	K562 genome-wide CRISPRi day 8	0.001
PTDSS1	0.0451670456984662	0.0681059713291965	K562 genome-wide CRISPRi day 8	0.001
PTDSS2	0.018538091379033	0.0232424671420618	K562 genome-wide CRISPRi day 8	0.001
PTEN	0.0289575207206932	0.3623586997414856	K562 genome-wide CRISPRi day 8	0.001
PTER	0.0400418438121433	0.0093240575926434	K562 genome-wide CRISPRi day 8	0.001
PTF1A	0.0195847328637354	0.0228093764261559	K562 genome-wide CRISPRi day 8	0.001
PTGER3	0.0189249927984204	0.0087865399533574	K562 genome-wide CRISPRi day 8	0.001
PTGES2	0.0179451479607814	0.0271901172632104	K562 genome-wide CRISPRi day 8	0.001
PTGES3	0.0391715307689586	0.0160195613582412	K562 genome-wide CRISPRi day 8	0.001
PTGFRN	0.0191754801500022	0.0053701929508997	K562 genome-wide CRISPRi day 8	0.001
PTGR2	0.0348082004257241	0.0146662210126332	K562 genome-wide CRISPRi day 8	0.001
PTK2	0.0172212249106788	0.0509375576865039	K562 genome-wide CRISPRi day 8	0.001
PTK2B	0.0199931716261632	0.0021482949410591	K562 genome-wide CRISPRi day 8	0.001
PTK7	0.0206238290445327	0.0849515699727278	K562 genome-wide CRISPRi day 8	0.001
PTMA	0.0192766917259951	0.1943274482480877	K562 genome-wide CRISPRi day 8	0.001
PTMS	0.0219813338450105	0.2162078712049427	K562 genome-wide CRISPRi day 8	0.001
PTOV1	0.0332679695103369	0.0359950549850768	K562 genome-wide CRISPRi day 8	0.001
PTP4A1	0.0176206567671248	0.0039253843290917	K562 genome-wide CRISPRi day 8	0.001
PTP4A2	0.0460662589658976	0.306525494619234	K562 genome-wide CRISPRi day 8	0.001
PTP4A3	0.0156503894795031	0.0261395478364979	K562 genome-wide CRISPRi day 8	0.001
PTPA	0.0198853888794068	0.6658877915349669	K562 genome-wide CRISPRi day 8	0.001
PTPMT1	0.0247349339660113	0.1543644517884141	K562 genome-wide CRISPRi day 8	0.001
PTPN1	0.0440902597596734	0.9246320316403744	K562 genome-wide CRISPRi day 8	0.001
PTPN11	0.0358777971104803	0.9763708733090212	K562 genome-wide CRISPRi day 8	0.001
PTPN12	0.0191665369268636	0.0073976199832023	K562 genome-wide CRISPRi day 8	0.001
PTPN18	0.0153143506976978	0.0286027663354222	K562 genome-wide CRISPRi day 8	0.001
PTPN2	0.0216931280557051	0.127797809141116	K562 genome-wide CRISPRi day 8	0.001
PTPN23	0.0159624646527931	0.987452248884264	K562 genome-wide CRISPRi day 8	0.001
PTPN4	0.0224766182366904	0.0183716922014124	K562 genome-wide CRISPRi day 8	0.001
PTPN7	0.0242689713438626	0.0597151420696419	K562 genome-wide CRISPRi day 8	0.001
PTPN9	0.0339763920537393	0.0100885248261959	K562 genome-wide CRISPRi day 8	0.001
PTPRA	0.0187561483948353	0.1022195121343164	K562 genome-wide CRISPRi day 8	0.001
PTPRF	0.0215291790422013	0.0546263751978666	K562 genome-wide CRISPRi day 8	0.001
PTPRG	0.0277127958858893	0.0198713228042319	K562 genome-wide CRISPRi day 8	0.001
PTPRH	0.018888713933927	0.0201835411151107	K562 genome-wide CRISPRi day 8	0.001
PTPRR	0.0192328046055541	0.0091983051927293	K562 genome-wide CRISPRi day 8	0.001
PTPRS	0.0276930637055774	0.0076130508743424	K562 genome-wide CRISPRi day 8	0.001
PTRH1	0.0207847373671071	0.0679292486244846	K562 genome-wide CRISPRi day 8	0.001
PTRH2	0.0248615654564519	0.0306053893456359	K562 genome-wide CRISPRi day 8	0.001
PTRHD1	0.0209581684691592	0.0118059030542178	K562 genome-wide CRISPRi day 8	0.001
PTS	0.025794190712104	0.0073587919931664	K562 genome-wide CRISPRi day 8	0.001
PTTG1	0.0690855419638514	0.6160289544164566	K562 genome-wide CRISPRi day 8	0.001
PTTG1IP	0.0257542285383394	0.0116020809425399	K562 genome-wide CRISPRi day 8	0.001
PUF60	0.0382184686145949	1.0	K562 genome-wide CRISPRi day 8	0.001
PUM1	0.0263992464294994	0.1121984772403976	K562 genome-wide CRISPRi day 8	0.001
PUM2	0.0205728428483721	0.05322433063014	K562 genome-wide CRISPRi day 8	0.001
PURA	0.0167542938517127	0.0270676483874706	K562 genome-wide CRISPRi day 8	0.001
PURB	0.0192200784805574	0.0364169633876635	K562 genome-wide CRISPRi day 8	0.001
PURG	0.0277246738738443	0.0020060858710849	K562 genome-wide CRISPRi day 8	0.001
PUS1	0.0203886197626678	0.0413419092047635	K562 genome-wide CRISPRi day 8	0.001
PUS10	0.0294894107443231	0.0611308642054091	K562 genome-wide CRISPRi day 8	0.001
PUS3	0.0275767553040972	0.0238653970537879	K562 genome-wide CRISPRi day 8	0.001
PUS7	0.0615468256171403	0.014366604499227	K562 genome-wide CRISPRi day 8	0.001
PUS7L	0.0273419673568089	0.0239593517500051	K562 genome-wide CRISPRi day 8	0.001
PUSL1	0.0216618722245043	0.0036461412626253	K562 genome-wide CRISPRi day 8	0.001
PVR	0.0216552431956791	0.0167851911582689	K562 genome-wide CRISPRi day 8	0.001
PWP1	0.0424517963104583	0.7908227336111989	K562 genome-wide CRISPRi day 8	0.001
PWP2	0.0749315269375428	0.9950825871471356	K562 genome-wide CRISPRi day 8	0.001
PWWP2A	0.0218081083653621	0.0406491154460667	K562 genome-wide CRISPRi day 8	0.001
PWWP2B	0.0157495064726371	0.0058079380730848	K562 genome-wide CRISPRi day 8	0.001
PWWP3A	0.0448519245963712	0.0226244184756092	K562 genome-wide CRISPRi day 8	0.001
PXK	0.017510195696614	0.0026823799630922	K562 genome-wide CRISPRi day 8	0.001
PXMP2	0.0155532001491845	0.1544830821144848	K562 genome-wide CRISPRi day 8	0.001
PXMP4	0.0184829345306472	0.0054766625980329	K562 genome-wide CRISPRi day 8	0.001
PXN	0.0161313313506092	0.0850202300885323	K562 genome-wide CRISPRi day 8	0.001
PYCARD	0.0232350293768524	0.2369030352363868	K562 genome-wide CRISPRi day 8	0.001
PYCR1	0.0158692791880157	0.0343406139260868	K562 genome-wide CRISPRi day 8	0.001
PYCR2	0.0243648371445002	0.0382438742205327	K562 genome-wide CRISPRi day 8	0.001
PYCR3	0.0183075898370872	0.006012177672349	K562 genome-wide CRISPRi day 8	0.001
PYGB	0.0205101844174952	0.0370605122200615	K562 genome-wide CRISPRi day 8	0.001
PYGL	0.038343223939498	0.0466431189967792	K562 genome-wide CRISPRi day 8	0.001
PYGO2	0.0312118785873425	0.0084092272753182	K562 genome-wide CRISPRi day 8	0.001
PYROXD1	0.0225093802718434	0.1950024317255349	K562 genome-wide CRISPRi day 8	0.001
PYURF	0.0373722716654884	0.198548405072508	K562 genome-wide CRISPRi day 8	0.001
QDPR	0.0159506673516463	0.0022985023788599	K562 genome-wide CRISPRi day 8	0.001
QKI	0.022315980256138	0.6990669339063185	K562 genome-wide CRISPRi day 8	0.001
QPCTL	0.0248262561441264	0.1375821309362776	K562 genome-wide CRISPRi day 8	0.001
QPRT	0.0145723511775488	0.0105069892465583	K562 genome-wide CRISPRi day 8	0.001
QRICH1	0.0467669705672635	0.755204028079021	K562 genome-wide CRISPRi day 8	0.001
QRSL1	0.021314284925076	0.9066976918937476	K562 genome-wide CRISPRi day 8	0.001
QSER1	0.0180207002857801	0.0059998179281504	K562 genome-wide CRISPRi day 8	0.001
QSOX1	0.0209276425832949	0.0238731263532975	K562 genome-wide CRISPRi day 8	0.001
QSOX2	0.0189135322527639	0.0896338110941735	K562 genome-wide CRISPRi day 8	0.001
QTRT1	0.0479077785029343	0.0261451619044248	K562 genome-wide CRISPRi day 8	0.001
QTRT2	0.0220749735741645	0.0063202677571681	K562 genome-wide CRISPRi day 8	0.001
R3HCC1	0.0214222731334604	0.0098075567143836	K562 genome-wide CRISPRi day 8	0.001
R3HCC1L	0.0263964255339036	0.0374442023243965	K562 genome-wide CRISPRi day 8	0.001
R3HDM1	0.017852195760031	0.0234889478937545	K562 genome-wide CRISPRi day 8	0.001
R3HDM2	0.0220448054091469	0.0362694589089445	K562 genome-wide CRISPRi day 8	0.001
R3HDM4	0.0188233884385459	0.0537139660723596	K562 genome-wide CRISPRi day 8	0.001
RAB10	0.0238748254506889	0.3492022598591986	K562 genome-wide CRISPRi day 8	0.001
RAB11A	0.0176438270319271	0.0376383388065878	K562 genome-wide CRISPRi day 8	0.001
RAB11B	0.0248227663110007	0.0020073504733382	K562 genome-wide CRISPRi day 8	0.001
RAB11FIP1	0.0351320723663926	0.0060781753322989	K562 genome-wide CRISPRi day 8	0.001
RAB11FIP4	0.0243706579181637	0.1494288952270885	K562 genome-wide CRISPRi day 8	0.001
RAB12	0.0176298172783471	0.0067345958907402	K562 genome-wide CRISPRi day 8	0.001
RAB13	0.0186084784601755	0.2272880777913619	K562 genome-wide CRISPRi day 8	0.001
RAB14	0.0238370279631634	0.0411530558488613	K562 genome-wide CRISPRi day 8	0.001
RAB18	0.0434115850942911	0.3994177469978798	K562 genome-wide CRISPRi day 8	0.001
RAB1A	0.0166549115971531	0.0208869262740586	K562 genome-wide CRISPRi day 8	0.001
RAB1B	0.0548064601196224	0.3151829877469006	K562 genome-wide CRISPRi day 8	0.001
RAB20	0.0430520914447258	0.0307126788591432	K562 genome-wide CRISPRi day 8	0.001
RAB21	0.0256943212831162	0.0299873317409359	K562 genome-wide CRISPRi day 8	0.001
RAB22A	0.0302115702495181	0.0035851568481923	K562 genome-wide CRISPRi day 8	0.001
RAB23	0.0219512775115114	0.0340395843162587	K562 genome-wide CRISPRi day 8	0.001
RAB24	0.0188764801080293	0.0222555716076886	K562 genome-wide CRISPRi day 8	0.001
RAB27A	0.0176329685405031	0.011268773733284	K562 genome-wide CRISPRi day 8	0.001
RAB28	0.0257806069240186	0.0062435647052219	K562 genome-wide CRISPRi day 8	0.001
RAB2A	0.0218661122804879	0.0203874679487373	K562 genome-wide CRISPRi day 8	0.001
RAB2B	0.0206143672602581	0.0365885093558355	K562 genome-wide CRISPRi day 8	0.001
RAB30	0.0321541097252665	0.0235999834821423	K562 genome-wide CRISPRi day 8	0.001
RAB31	0.022414232146498	0.0505445036380533	K562 genome-wide CRISPRi day 8	0.001
RAB32	0.0428839318714696	2.605555728928673e-05	K562 genome-wide CRISPRi day 8	0.001
RAB35	0.0330317228137197	0.0818395208320152	K562 genome-wide CRISPRi day 8	0.001
RAB3GAP1	0.0271439529796053	0.0404452808682323	K562 genome-wide CRISPRi day 8	0.001
RAB3GAP2	0.0222346228967226	0.0787046584689734	K562 genome-wide CRISPRi day 8	0.001
RAB3IL1	0.0331928886052329	0.092098711341779	K562 genome-wide CRISPRi day 8	0.001
RAB3IP	0.0221900126860083	0.0220410672881394	K562 genome-wide CRISPRi day 8	0.001
