cell_line	entrant_id	display_name	target_gene	depmap_gene_dependency	endpoint_category	predicted_shift_mean_abs	display_shift_percentile	display_target_position
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	TMSB4X	0.0090048231316929	low_information	0.0461234358980192	98.93617021276596	8
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	UBP1	0.0108785135935251	low_information	0.0146343057957391	28.72340425531915	11
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	VEZF1	0.0275909199432945	middle	0.0159480576220599	37.234042553191486	20
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	XBP1	0.0085039693399301	middle	0.0356426760947145	84.04255319148936	7
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	YBX1	0.9913468022551738	endpoint_anchor	0.0401605584389384	88.29787234042553	44
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ZBTB17	0.7578619386258375	endpoint_anchor	0.0152023424068084	35.1063829787234	40
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ZBTB20	0.0078803596044426	low_information	0.0112550852764788	15.957446808510639	4
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ZBTB5	0.0773557703888747	middle	0.0164397978214212	39.361702127659576	26
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ZNF131	0.9463812533969612	middle	0.0183347927560193	43.61702127659574	41
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ZNF24	0.0092505619875028	middle	0.0148279004426802	30.851063829787233	9
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ZNF566	0.0082561267211935	middle	0.0139052169043949	22.340425531914892	5
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ARID1A	0.0939245801107399	middle	0.5848715454339981	69.14893617021276	30
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	BMPR1A	0.2329854350238944	middle	0.5390757864460032	54.255319148936174	34
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	CDKN2A	0.0034117871973033	low_information	0.3790378916136762	1.0638297872340425	2
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	COMMD6	0.0087958879569685	low_information	0.5261468931715539	47.87234042553192	7
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ENY2	0.4895161201697765	endpoint_anchor	0.7323674737138951	88.29787234042553	39
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ERC1	0.0054295617631019	low_information	0.4529531642477563	11.702127659574469	4
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ETV3	0.0807914252803547	middle	0.5397134309119367	58.51063829787234	26
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	GON4L	0.3129469325001975	middle	0.715321752619236	86.17021276595744	37
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	HDGF	0.0286996254177853	middle	0.5181315122766698	41.48936170212766	19
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	HLX	0.006315463793662	middle	0.5971958779908241	71.27659574468085	5
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	KLF3	0.1616884807733207	middle	0.4829244756318153	18.085106382978722	32
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	LAMTOR5	0.0890975409858624	middle	0.6043520940745131	73.40425531914893	29
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	MAML3	0.009549016733777	low_information	0.460114596371955	13.829787234042554	8
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	MIER1	0.0068709338808792	middle	0.4465953986695472	9.574468085106384	6
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	MTDH	0.0342163047187118	middle	0.552416825310347	62.765957446808514	20
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	MYBL1	0.0145675964421822	middle	0.6232267878157027	77.65957446808511	12
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	NCOA1	0.0459486880054965	middle	0.4265078217425245	5.319148936170213	23
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	NPM1	0.8555302996262993	endpoint_anchor	0.7567194471967981	92.55319148936171	42
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	PA2G4	0.3764696904296344	endpoint_anchor	0.623029962816137	75.53191489361703	38
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	PARK7	0.0215311147572859	middle	0.4895168533350559	20.21276595744681	15
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	PCBD1	0.0210892465180688	middle	0.4453588384897151	7.446808510638298	14
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	PEX14	0.0049454685061893	middle	0.4232165978309956	3.1914893617021276	3
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	PFDN5	0.8201974002162512	middle	0.8065871380745097	94.68085106382979	41
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	PMF1	0.9978434877605236	endpoint_anchor	0.6308056552042353	81.91489361702128	45
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	PRDX2	0.1572365253337959	middle	0.5143156257715631	35.1063829787234	31
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	PRPF6	0.9972796156547944	middle	1.332994048899793	98.93617021276596	44
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	RORC	0.263229534078098	middle	0.5023584809709103	26.595744680851062	35
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	RPS3	1.0	middle	0.9403866675305874	96.80851063829788	46
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	RUVBL2	0.978029448287533	middle	0.7045031183577598	84.04255319148936	43
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	SMAD1	0.0125810954880103	low_information	0.5146444758519213	37.234042553191486	10
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	STAT3	0.0235621693286022	middle	0.5256520107071451	45.744680851063826	16
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	TAB3	0.0271522701939877	middle	0.5261960438591369	50.0	18
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	TADA3	0.035551946395066	middle	0.7505775094032288	90.42553191489361	21
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	THAP8	0.0267473201978675	middle	0.5410646924630125	60.638297872340424	17
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	THRA	0.0573416619307745	middle	0.5045052814356824	30.851063829787233	24
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	TMF1	0.0809743969956026	middle	0.5147080827266612	39.361702127659576	27
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	TMSB4X	0.2174493812731642	middle	0.5043836835216968	28.72340425531915	33
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	UBP1	0.0201784564207119	middle	0.4974642513280219	24.46808510638298	13
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	VEZF1	0.0694464693745538	middle	0.4954328362612014	22.340425531914892	25
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	XBP1	0.0113924113087519	low_information	0.5192775675591003	43.61702127659574	9
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	YBX1	1.0	endpoint_anchor	0.5822605069013352	67.02127659574468	47
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ZBTB17	0.2634223656448051	endpoint_anchor	0.5716929575230213	64.8936170212766	36
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ZBTB20	0.0018330352467763	middle	0.4635859190466556	15.957446808510639	1
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ZBTB5	0.0143722132742512	middle	0.5094489347427449	32.97872340425532	11
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ZNF131	0.6622862073859538	endpoint_anchor	0.6256064125832091	79.7872340425532	40
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ZNF24	0.0403071652767106	middle	0.5396607209076273	56.38297872340426	22
HCC38	cellot_hcc_seed123_retrain_v1	CellOT	ZNF566	0.0863639716532793	middle	0.5369328456990262	52.12765957446808	28
HCC38	cpa_v0.8.8	CPA	ARID1A	0.0939245801107399	middle	0.024947493663402	92.55319148936171	30
HCC38	cpa_v0.8.8	CPA	BMPR1A	0.2329854350238944	middle	0.0223364961708554	39.361702127659576	34
HCC38	cpa_v0.8.8	CPA	CDKN2A	0.0034117871973033	low_information	0.0225284138509602	52.12765957446808	2
HCC38	cpa_v0.8.8	CPA	COMMD6	0.0087958879569685	low_information	0.0223821068171169	41.48936170212766	7
HCC38	cpa_v0.8.8	CPA	ENY2	0.4895161201697765	endpoint_anchor	0.0217241867421811	24.46808510638298	39
HCC38	cpa_v0.8.8	CPA	ERC1	0.0054295617631019	low_information	0.023102873796296	60.638297872340424	4
HCC38	cpa_v0.8.8	CPA	ETV3	0.0807914252803547	middle	0.0197818743826375	5.319148936170213	26
HCC38	cpa_v0.8.8	CPA	GON4L	0.3129469325001975	middle	0.0234855510691916	67.02127659574468	37
HCC38	cpa_v0.8.8	CPA	HDGF	0.0286996254177853	middle	0.0237636854717027	75.53191489361703	19
HCC38	cpa_v0.8.8	CPA	HLX	0.006315463793662	middle	0.0226825231288416	54.255319148936174	5
HCC38	cpa_v0.8.8	CPA	KLF3	0.1616884807733207	middle	0.0218305398271123	26.595744680851062	32
HCC38	cpa_v0.8.8	CPA	LAMTOR5	0.0890975409858624	middle	0.023177366836856	62.765957446808514	29
HCC38	cpa_v0.8.8	CPA	MAML3	0.009549016733777	low_information	0.0209714693123277	11.702127659574469	8
HCC38	cpa_v0.8.8	CPA	MIER1	0.0068709338808792	middle	0.0223275340431668	37.234042553191486	6
HCC38	cpa_v0.8.8	CPA	MTDH	0.0342163047187118	middle	0.0214646780191624	20.21276595744681	20
HCC38	cpa_v0.8.8	CPA	MYBL1	0.0145675964421822	middle	0.0230558661197565	58.51063829787234	12
HCC38	cpa_v0.8.8	CPA	NCOA1	0.0459486880054965	middle	0.0244214229203118	88.29787234042553	23
HCC38	cpa_v0.8.8	CPA	NPM1	0.8555302996262993	endpoint_anchor	0.0249290671369607	90.42553191489361	42
HCC38	cpa_v0.8.8	CPA	PA2G4	0.3764696904296344	endpoint_anchor	0.0212730507903317	15.957446808510639	38
HCC38	cpa_v0.8.8	CPA	PARK7	0.0215311147572859	middle	0.0229588036357229	56.38297872340426	15
HCC38	cpa_v0.8.8	CPA	PCBD1	0.0210892465180688	middle	0.0222700703709282	35.1063829787234	14
HCC38	cpa_v0.8.8	CPA	PEX14	0.0049454685061893	middle	0.0238025461767894	77.65957446808511	3
HCC38	cpa_v0.8.8	CPA	PFDN5	0.8201974002162512	middle	0.0192422728140832	3.1914893617021276	41
HCC38	cpa_v0.8.8	CPA	PMF1	0.9978434877605236	endpoint_anchor	0.0190484205030708	1.0638297872340425	45
HCC38	cpa_v0.8.8	CPA	PRDX2	0.1572365253337959	middle	0.0206769252296203	7.446808510638298	31
HCC38	cpa_v0.8.8	CPA	PRPF6	0.9972796156547944	middle	0.0223910174910648	43.61702127659574	44
HCC38	cpa_v0.8.8	CPA	RORC	0.263229534078098	middle	0.0241425324750029	86.17021276595744	35
HCC38	cpa_v0.8.8	CPA	RPS3	1.0	middle	0.0210666674760904	13.829787234042554	46
HCC38	cpa_v0.8.8	CPA	RUVBL2	0.978029448287533	middle	0.0235388120803263	73.40425531914893	43
HCC38	cpa_v0.8.8	CPA	SMAD1	0.0125810954880103	low_information	0.023530716213909	69.14893617021276	10
HCC38	cpa_v0.8.8	CPA	STAT3	0.0235621693286022	middle	0.0239607171703878	81.91489361702128	16
HCC38	cpa_v0.8.8	CPA	TAB3	0.0271522701939877	middle	0.0224799996091801	50.0	18
HCC38	cpa_v0.8.8	CPA	TADA3	0.035551946395066	middle	0.0213809418478329	18.085106382978722	21
HCC38	cpa_v0.8.8	CPA	THAP8	0.0267473201978675	middle	0.0238828022029194	79.7872340425532	17
HCC38	cpa_v0.8.8	CPA	THRA	0.0573416619307745	middle	0.0209005423857357	9.574468085106384	24
HCC38	cpa_v0.8.8	CPA	TMF1	0.0809743969956026	middle	0.0235358652147004	71.27659574468085	27
HCC38	cpa_v0.8.8	CPA	TMSB4X	0.2174493812731642	middle	0.0224135455079451	47.87234042553192	33
HCC38	cpa_v0.8.8	CPA	UBP1	0.0201784564207119	middle	0.0215157427486661	22.340425531914892	13
HCC38	cpa_v0.8.8	CPA	VEZF1	0.0694464693745538	middle	0.0263714675829681	98.93617021276596	25
HCC38	cpa_v0.8.8	CPA	XBP1	0.0113924113087519	low_information	0.021966867278784	28.72340425531915	9
HCC38	cpa_v0.8.8	CPA	YBX1	1.0	endpoint_anchor	0.024049801287495	84.04255319148936	47
HCC38	cpa_v0.8.8	CPA	ZBTB17	0.2634223656448051	endpoint_anchor	0.0222267657157928	32.97872340425532	36
HCC38	cpa_v0.8.8	CPA	ZBTB20	0.0018330352467763	middle	0.025583347557655	96.80851063829788	1
HCC38	cpa_v0.8.8	CPA	ZBTB5	0.0143722132742512	middle	0.0223991609657495	45.744680851063826	11
HCC38	cpa_v0.8.8	CPA	ZNF131	0.6622862073859538	endpoint_anchor	0.0221876369112509	30.851063829787233	40
HCC38	cpa_v0.8.8	CPA	ZNF24	0.0403071652767106	middle	0.0254732795518551	94.68085106382979	22
HCC38	cpa_v0.8.8	CPA	ZNF566	0.0863639716532793	middle	0.02318577692492	64.8936170212766	28
HCC38	gears_hcc_formal_v1	GEARS	ARID1A	0.0939245801107399	middle	0.0526702672618413	56.38297872340426	30
HCC38	gears_hcc_formal_v1	GEARS	BMPR1A	0.2329854350238944	middle	0.0507131881000478	47.87234042553192	34
HCC38	gears_hcc_formal_v1	GEARS	CDKN2A	0.0034117871973033	low_information	0.0671604068232896	96.80851063829788	2
HCC38	gears_hcc_formal_v1	GEARS	COMMD6	0.0087958879569685	low_information	0.0418889262525123	7.446808510638298	7
HCC38	gears_hcc_formal_v1	GEARS	ENY2	0.4895161201697765	endpoint_anchor	0.0440764704134654	11.702127659574469	39
HCC38	gears_hcc_formal_v1	GEARS	ERC1	0.0054295617631019	low_information	0.0617042868632284	86.17021276595744	4
HCC38	gears_hcc_formal_v1	GEARS	ETV3	0.0807914252803547	middle	0.0611115081723131	84.04255319148936	26
HCC38	gears_hcc_formal_v1	GEARS	GON4L	0.3129469325001975	middle	0.0504252517739292	43.61702127659574	37
HCC38	gears_hcc_formal_v1	GEARS	HDGF	0.0286996254177853	middle	0.0339090261911221	1.0638297872340425	19
HCC38	gears_hcc_formal_v1	GEARS	HLX	0.006315463793662	middle	0.062192441602118	90.42553191489361	5
HCC38	gears_hcc_formal_v1	GEARS	KLF3	0.1616884807733207	middle	0.0527512544458902	58.51063829787234	32
HCC38	gears_hcc_formal_v1	GEARS	LAMTOR5	0.0890975409858624	middle	0.0495498513036843	35.1063829787234	29
HCC38	gears_hcc_formal_v1	GEARS	MAML3	0.009549016733777	low_information	0.0598921242387939	79.7872340425532	8
HCC38	gears_hcc_formal_v1	GEARS	MIER1	0.0068709338808792	middle	0.0455760975370403	13.829787234042554	6
HCC38	gears_hcc_formal_v1	GEARS	MTDH	0.0342163047187118	middle	0.0478705282606573	26.595744680851062	20
HCC38	gears_hcc_formal_v1	GEARS	MYBL1	0.0145675964421822	middle	0.0547706221150517	69.14893617021276	12
HCC38	gears_hcc_formal_v1	GEARS	NCOA1	0.0459486880054965	middle	0.0412390652448531	5.319148936170213	23
HCC38	gears_hcc_formal_v1	GEARS	NPM1	0.8555302996262993	endpoint_anchor	0.0522495790737073	54.255319148936174	42
HCC38	gears_hcc_formal_v1	GEARS	PA2G4	0.3764696904296344	endpoint_anchor	0.0542398392610455	67.02127659574468	38
HCC38	gears_hcc_formal_v1	GEARS	PARK7	0.0215311147572859	middle	0.0496422143743944	37.234042553191486	15
HCC38	gears_hcc_formal_v1	GEARS	PCBD1	0.0210892465180688	middle	0.0465216823405279	20.21276595744681	14
HCC38	gears_hcc_formal_v1	GEARS	PEX14	0.0049454685061893	middle	0.0497292173136348	39.361702127659576	3
HCC38	gears_hcc_formal_v1	GEARS	PFDN5	0.8201974002162512	middle	0.0577448682175986	77.65957446808511	41
HCC38	gears_hcc_formal_v1	GEARS	PMF1	0.9978434877605236	endpoint_anchor	0.0618696318202221	88.29787234042553	45
HCC38	gears_hcc_formal_v1	GEARS	PRDX2	0.1572365253337959	middle	0.0541686289725502	64.8936170212766	31
HCC38	gears_hcc_formal_v1	GEARS	PRPF6	0.9972796156547944	middle	0.0436090511133121	9.574468085106384	44
HCC38	gears_hcc_formal_v1	GEARS	RORC	0.263229534078098	middle	0.0571609246769829	75.53191489361703	35
HCC38	gears_hcc_formal_v1	GEARS	RPS3	1.0	middle	0.0555671821970955	73.40425531914893	46
HCC38	gears_hcc_formal_v1	GEARS	RUVBL2	0.978029448287533	middle	0.0604066279455557	81.91489361702128	43
HCC38	gears_hcc_formal_v1	GEARS	SMAD1	0.0125810954880103	low_information	0.0473609166300031	22.340425531914892	10
HCC38	gears_hcc_formal_v1	GEARS	STAT3	0.0235621693286022	middle	0.0506931176468132	45.744680851063826	16
HCC38	gears_hcc_formal_v1	GEARS	TAB3	0.0271522701939877	middle	0.0455801034241448	15.957446808510639	18
HCC38	gears_hcc_formal_v1	GEARS	TADA3	0.035551946395066	middle	0.0530223448094208	60.638297872340424	21
HCC38	gears_hcc_formal_v1	GEARS	THAP8	0.0267473201978675	middle	0.048872287604724	30.851063829787233	17
HCC38	gears_hcc_formal_v1	GEARS	THRA	0.0573416619307745	middle	0.0553908801871737	71.27659574468085	24
HCC38	gears_hcc_formal_v1	GEARS	TMF1	0.0809743969956026	middle	0.0386319922939765	3.1914893617021276	27
HCC38	gears_hcc_formal_v1	GEARS	TMSB4X	0.2174493812731642	middle	0.0522346964771459	52.12765957446808	33
HCC38	gears_hcc_formal_v1	GEARS	UBP1	0.0201784564207119	middle	0.0462481374288789	18.085106382978722	13
HCC38	gears_hcc_formal_v1	GEARS	VEZF1	0.0694464693745538	middle	0.0473718046825977	24.46808510638298	25
HCC38	gears_hcc_formal_v1	GEARS	XBP1	0.0113924113087519	low_information	0.0500498357105965	41.48936170212766	9
HCC38	gears_hcc_formal_v1	GEARS	YBX1	1.0	endpoint_anchor	0.0639763006521808	94.68085106382979	47
HCC38	gears_hcc_formal_v1	GEARS	ZBTB17	0.2634223656448051	endpoint_anchor	0.0688326873394736	98.93617021276596	36
HCC38	gears_hcc_formal_v1	GEARS	ZBTB20	0.0018330352467763	middle	0.0490995086653362	32.97872340425532	1
HCC38	gears_hcc_formal_v1	GEARS	ZBTB5	0.0143722132742512	middle	0.04855811030447	28.72340425531915	11
HCC38	gears_hcc_formal_v1	GEARS	ZNF131	0.6622862073859538	endpoint_anchor	0.0513948055269574	50.0	40
HCC38	gears_hcc_formal_v1	GEARS	ZNF24	0.0403071652767106	middle	0.0633415571699547	92.55319148936171	22
HCC38	gears_hcc_formal_v1	GEARS	ZNF566	0.0863639716532793	middle	0.0534339402818656	62.765957446808514	28
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ARID1A	0.0939245801107399	middle	0.0159541894006211	84.04255319148936	30
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	BMPR1A	0.2329854350238944	middle	0.010703517993487	13.829787234042554	34
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	CDKN2A	0.0034117871973033	low_information	0.0124993311331091	37.234042553191486	2
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	COMMD6	0.0087958879569685	low_information	0.0180123216968173	94.68085106382979	7
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ENY2	0.4895161201697765	endpoint_anchor	0.0104958854823833	11.702127659574469	39
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ERC1	0.0054295617631019	low_information	0.0133268800715613	47.87234042553192	4
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ETV3	0.0807914252803547	middle	0.013971990407223	71.27659574468085	26
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	GON4L	0.3129469325001975	middle	0.0091682332949371	5.319148936170213	37
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	HDGF	0.0286996254177853	middle	0.0195652254045657	98.93617021276596	19
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	HLX	0.006315463793662	middle	0.011602703403211	26.595744680851062	5
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	KLF3	0.1616884807733207	middle	0.0107291646431931	18.085106382978722	32
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	LAMTOR5	0.0890975409858624	middle	0.011082584292408	20.21276595744681	29
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	MAML3	0.009549016733777	low_information	0.0115944412757848	24.46808510638298	8
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	MIER1	0.0068709338808792	middle	0.0173711052122083	92.55319148936171	6
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	MTDH	0.0342163047187118	middle	0.0138519904577944	62.765957446808514	20
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	MYBL1	0.0145675964421822	middle	0.0069863941468929	1.0638297872340425	12
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	NCOA1	0.0459486880054965	middle	0.0091729637332371	7.446808510638298	23
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	NPM1	0.8555302996262993	endpoint_anchor	0.0150130457825385	77.65957446808511	42
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	PA2G4	0.3764696904296344	endpoint_anchor	0.0112078223213231	22.340425531914892	38
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	PARK7	0.0215311147572859	middle	0.0172802379865124	90.42553191489361	15
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	PCBD1	0.0210892465180688	middle	0.0139646984961772	69.14893617021276	14
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	PEX14	0.0049454685061893	middle	0.0140039668560649	75.53191489361703	3
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	PFDN5	0.8201974002162512	middle	0.0155239019142345	79.7872340425532	41
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	PMF1	0.9978434877605236	endpoint_anchor	0.013957014303814	67.02127659574468	45
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	PRDX2	0.1572365253337959	middle	0.0157552754754763	81.91489361702128	31
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	PRPF6	0.9972796156547944	middle	0.0128333945890347	41.48936170212766	44
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	RORC	0.263229534078098	middle	0.0118014192793443	28.72340425531915	35
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	RPS3	1.0	middle	0.0170082927274936	88.29787234042553	46
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	RUVBL2	0.978029448287533	middle	0.0133553213553942	52.12765957446808	43
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	SMAD1	0.0125810954880103	low_information	0.0139482518521141	64.8936170212766	10
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	STAT3	0.0235621693286022	middle	0.0185499421574523	96.80851063829788	16
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	TAB3	0.0271522701939877	middle	0.0107107472063061	15.957446808510639	18
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	TADA3	0.035551946395066	middle	0.013983754517898	73.40425531914893	21
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	THAP8	0.0267473201978675	middle	0.012965838405812	43.61702127659574	17
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	THRA	0.0573416619307745	middle	0.011838679233218	30.851063829787233	24
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	TMF1	0.0809743969956026	middle	0.0164609161533175	86.17021276595744	27
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	TMSB4X	0.2174493812731642	middle	0.0136339832232597	54.255319148936174	33
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	UBP1	0.0201784564207119	middle	0.0120030649429686	35.1063829787234	13
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	VEZF1	0.0694464693745538	middle	0.0085137053214798	3.1914893617021276	25
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	XBP1	0.0113924113087519	low_information	0.0138256050764657	60.638297872340424	9
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	YBX1	1.0	endpoint_anchor	0.0132177475621601	45.744680851063826	47
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ZBTB17	0.2634223656448051	endpoint_anchor	0.0103413400974384	9.574468085106384	36
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ZBTB20	0.0018330352467763	middle	0.0137952201959486	58.51063829787234	1
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ZBTB5	0.0143722132742512	middle	0.013664765753149	56.38297872340426	11
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ZNF131	0.6622862073859538	endpoint_anchor	0.0133449527547913	50.0	40
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ZNF24	0.0403071652767106	middle	0.0119342986039896	32.97872340425532	22
HCC38	geneformer_hcc_formal_v1	Geneformer kernel	ZNF566	0.0863639716532793	middle	0.0125017123815394	39.361702127659576	28
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ARID1A	0.0939245801107399	middle	0.0272119079541641	20.21276595744681	30
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	BMPR1A	0.2329854350238944	middle	0.0484670203431321	56.38297872340426	34
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	CDKN2A	0.0034117871973033	low_information	0.0881967378315615	81.91489361702128	2
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	COMMD6	0.0087958879569685	low_information	0.0617181502259001	60.638297872340424	7
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ENY2	0.4895161201697765	endpoint_anchor	0.0467136426087401	52.12765957446808	39
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ERC1	0.0054295617631019	low_information	0.0926541941482283	86.17021276595744	4
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ETV3	0.0807914252803547	middle	0.0356493374453886	30.851063829787233	26
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	GON4L	0.3129469325001975	middle	0.0208196082952847	3.1914893617021276	37
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	HDGF	0.0286996254177853	middle	0.02964188194646	24.46808510638298	19
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	HLX	0.006315463793662	middle	0.0721228628652538	64.8936170212766	5
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	KLF3	0.1616884807733207	middle	0.0406557261188668	41.48936170212766	32
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	LAMTOR5	0.0890975409858624	middle	0.0420525882857359	45.744680851063826	29
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	MAML3	0.009549016733777	low_information	0.0826281077966555	75.53191489361703	8
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	MIER1	0.0068709338808792	middle	0.0304172765377913	26.595744680851062	6
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	MTDH	0.0342163047187118	middle	0.0969012366654272	90.42553191489361	20
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	MYBL1	0.0145675964421822	middle	0.072218013086243	67.02127659574468	12
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	NCOA1	0.0459486880054965	middle	0.0830507402260608	77.65957446808511	23
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	NPM1	0.8555302996262993	endpoint_anchor	0.0872687761077071	79.7872340425532	42
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	PA2G4	0.3764696904296344	endpoint_anchor	0.0950487309665883	88.29787234042553	38
