cell_line	entrant_id	entrant_kind	reference_type	reference_seed	target_gene	predicted_shift_mean_abs	predicted_shift_l2	observed_contract_shift_mean_abs	observed_contract_shift_l2	signed_cosine	signed_response_axis_projection	absolute_response_axis_projection	pearson	normalized_rmse	direction_status	pearson_status	normalized_rmse_status	context_role	depmap_gene_dependency	noise_corrected_shift	endpoint_category	corrected_shift_percentile	corrected_dependency_percentile
HCC38	observed_shift_oracle	reference	observed_shift_oracle		THRA	0.017457975779013504	0.18653600190740766	0.017457975779013504	0.18653600190740766	0.9999999999999998	0.18653600190740763	0.18653600190740763	1.0	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0573416619307745	0.0010262530786392	middle	0.7446808510638298	0.5106382978723404
HCC38	observed_shift_oracle	reference	observed_shift_oracle		TMF1	0.025958969722300333	0.26543538654537047	0.025958969722300333	0.26543538654537047	1.0000000000000002	0.2654353865453705	0.2654353865453705	0.9999999999999998	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0809743969956026	0.0009563640545694	middle	0.723404255319149	0.574468085106383
HCC38	observed_shift_oracle	reference	observed_shift_oracle		TMSB4X	0.031580252174193295	0.7921430663436945	0.031580252174193295	0.7921430663436945	1.0	0.7921430663436946	0.7921430663436946	0.9999999999999997	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.2174493812731642	0.0001961393063308	middle	0.3617021276595745	0.7021276595744681
HCC38	observed_shift_oracle	reference	observed_shift_oracle		UBP1	0.014424047980534706	0.14116501072324056	0.014424047980534706	0.14116501072324056	1.0000000000000002	0.14116501072324059	0.14116501072324059	1.0	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0201784564207119	0.0001585391625746	middle	0.2340425531914893	0.2765957446808511
HCC38	observed_shift_oracle	reference	observed_shift_oracle		VEZF1	0.02566764628885299	0.2977565204454032	0.02566764628885299	0.2977565204454032	1.0	0.2977565204454032	0.2977565204454032	1.0	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0694464693745538	0.0022365591295995	middle	0.8723404255319149	0.5319148936170213
HCC38	observed_shift_oracle	reference	observed_shift_oracle		XBP1	0.01680764676505505	0.18102479249732983	0.01680764676505505	0.18102479249732983	1.0	0.18102479249732983	0.18102479249732983	0.9999999999999996	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0113924113087519	-0.0001168536470148	low_information	0.0425531914893617	0.1914893617021276
HCC38	observed_shift_oracle	reference	observed_shift_oracle		YBX1	0.05578531431975954	1.5119656884992447	0.05578531431975954	1.5119656884992447	1.0000000000000002	1.511965688499245	1.511965688499245	0.9999999999999998	0.0	estimated	estimated	estimated	sensitivity_boundary_context	1.0	0.0019462975016243	endpoint_anchor	0.851063829787234	0.9893617021276596
HCC38	observed_shift_oracle	reference	observed_shift_oracle		ZBTB17	0.02713451160781057	0.24975917045004642	0.02713451160781057	0.24975917045004642	1.0	0.24975917045004642	0.24975917045004642	1.0000000000000002	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.2634223656448051	0.0015980088443709	endpoint_anchor	0.7872340425531915	0.7659574468085106
HCC38	observed_shift_oracle	reference	observed_shift_oracle		ZBTB20	0.019507044752066893	0.18379391842034676	0.019507044752066893	0.18379391842034676	1.0	0.18379391842034676	0.18379391842034676	1.0	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0018330352467763	0.0008809511967314	middle	0.6595744680851063	0.0212765957446808
HCC38	observed_shift_oracle	reference	observed_shift_oracle		ZBTB5	0.015191196632473048	0.1349265257264723	0.015191196632473048	0.1349265257264723	1.0000000000000002	0.13492652572647232	0.13492652572647232	0.9999999999999996	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0143722132742512	0.0003590051660145	middle	0.4893617021276595	0.2340425531914893
HCC38	observed_shift_oracle	reference	observed_shift_oracle		ZNF131	0.042337379526980745	0.41133143998537686	0.042337379526980745	0.41133143998537686	1.0	0.41133143998537686	0.41133143998537686	1.0000000000000002	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.6622862073859538	0.003003726532435	endpoint_anchor	0.9148936170212766	0.851063829787234
HCC38	observed_shift_oracle	reference	observed_shift_oracle		ZNF24	0.015796893815927724	0.16109120639829813	0.015796893815927724	0.16109120639829813	0.9999999999999999	0.1610912063982981	0.1610912063982981	0.9999999999999996	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0403071652767106	5.247577735052831e-05	middle	0.0851063829787234	0.4680851063829787
HCC38	observed_shift_oracle	reference	observed_shift_oracle		ZNF566	0.01586879111634897	0.16021649594660065	0.01586879111634897	0.16021649594660065	1.0	0.16021649594660065	0.16021649594660065	0.9999999999999994	0.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0863639716532793	0.0002923370664005	middle	0.425531914893617	0.5957446808510638
HCC38	negated_oracle	reference	negated_oracle		ARID1A	0.031066610744707346	0.34291518048835207	0.031066610744707346	0.34291518048835207	-1.0	-0.34291518048835207	0.34291518048835207	-0.9999999999999999	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0939245801107399	0.0042572862999502	middle	0.9787234042553192	0.6382978723404256
HCC38	negated_oracle	reference	negated_oracle		BMPR1A	0.017883087346798957	0.17535136819979671	0.017883087346798957	0.17535136819979671	-1.0	-0.17535136819979671	0.17535136819979671	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.2329854350238944	0.000340389816312	middle	0.4680851063829787	0.723404255319149
HCC38	negated_oracle	reference	negated_oracle		CDKN2A	0.013985852995335045	0.11941380200997025	0.013985852995335045	0.11941380200997025	-1.0000000000000002	-0.11941380200997026	0.11941380200997026	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0034117871973033	-7.83487363521405e-05	low_information	0.0638297872340425	0.0425531914893617
HCC38	negated_oracle	reference	negated_oracle		COMMD6	0.015140961375893014	0.20547744632894113	0.015140961375893014	0.20547744632894113	-1.0000000000000002	-0.20547744632894116	0.20547744632894116	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0087958879569685	6.78145213169612e-05	low_information	0.1063829787234042	0.1489361702127659
HCC38	negated_oracle	reference	negated_oracle		ENY2	0.04827709423671067	0.5362717946357191	0.04827709423671067	0.5362717946357191	-0.9999999999999998	-0.536271794635719	0.536271794635719	-0.9999999999999996	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.4895161201697765	0.0026942573104302	endpoint_anchor	0.8936170212765957	0.8297872340425532
HCC38	negated_oracle	reference	negated_oracle		ERC1	0.016012915539267904	0.22337043598809334	0.016012915539267904	0.22337043598809334	-0.9999999999999999	-0.2233704359880933	0.2233704359880933	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0054295617631019	0.0001540531423909	low_information	0.2127659574468085	0.0851063829787234
HCC38	negated_oracle	reference	negated_oracle		ETV3	0.016878991856251017	0.17373387870029228	0.016878991856251017	0.17373387870029228	-1.0000000000000002	-0.1737338787002923	0.1737338787002923	-0.9999999999999999	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0807914252803547	0.0001472977658825	middle	0.1702127659574468	0.5531914893617021
HCC38	negated_oracle	reference	negated_oracle		GON4L	0.024593480910596748	0.22588730993554942	0.024593480910596748	0.22588730993554942	-1.0	-0.22588730993554942	0.22588730993554942	-0.9999999999999997	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.3129469325001975	0.0001679449755795	middle	0.2765957446808511	0.7872340425531915
HCC38	negated_oracle	reference	negated_oracle		HDGF	0.027020357842771854	0.5410445296012523	0.027020357842771854	0.5410445296012523	-0.9999999999999998	-0.5410445296012522	0.5410445296012522	-1.0000000000000007	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0286996254177853	0.000499433390583	middle	0.574468085106383	0.4042553191489361
HCC38	negated_oracle	reference	negated_oracle		HLX	0.01630400224534205	0.1519551979563906	0.01630400224534205	0.1519551979563906	-1.0000000000000002	-0.1519551979563906	0.1519551979563906	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.006315463793662	0.0006534833889089	middle	0.5957446808510638	0.1063829787234042
HCC38	negated_oracle	reference	negated_oracle		KLF3	0.02061427075732489	0.22776697568839144	0.02061427075732489	0.22776697568839144	-1.0	-0.2277669756883914	0.2277669756883914	-0.9999999999999999	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.1616884807733207	0.0004151878526526	middle	0.5531914893617021	0.6808510638297872
HCC38	negated_oracle	reference	negated_oracle		LAMTOR5	0.05887123116835345	0.818648878446147	0.05887123116835345	0.818648878446147	-1.0	-0.818648878446147	0.818648878446147	-1.0000000000000004	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0890975409858624	0.0046119790678145	middle	1.0	0.6170212765957447
HCC38	negated_oracle	reference	negated_oracle		MAML3	0.010956432814803347	0.10142477198313342	0.010956432814803347	0.10142477198313342	-1.0000000000000002	-0.10142477198313343	0.10142477198313343	-0.9999999999999993	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.009549016733777	-0.0001588297680574	low_information	0.0212765957446808	0.1702127659574468
HCC38	negated_oracle	reference	negated_oracle		MIER1	0.017039685007361447	0.2091119352041773	0.017039685007361447	0.2091119352041773	-1.0	-0.2091119352041773	0.2091119352041773	-1.0000000000000007	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0068709338808792	0.0001888196382934	middle	0.3404255319148936	0.1276595744680851
HCC38	negated_oracle	reference	negated_oracle		MTDH	0.04077693386749192	0.8910857667190334	0.04077693386749192	0.8910857667190334	-1.0	-0.8910857667190334	0.8910857667190334	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0342163047187118	0.0009157505297965	middle	0.6808510638297872	0.425531914893617
HCC38	negated_oracle	reference	negated_oracle		MYBL1	0.02049747651502647	0.20604684182866972	0.02049747651502647	0.20604684182866972	-1.0000000000000002	-0.20604684182866975	0.20604684182866975	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0145675964421822	0.0019411097801427	middle	0.8297872340425532	0.2553191489361702
HCC38	negated_oracle	reference	negated_oracle		NCOA1	0.013441690443735568	0.12390323755406897	0.013441690443735568	0.12390323755406897	-1.0	-0.12390323755406897	0.12390323755406897	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0459486880054965	0.0001819874491868	middle	0.3191489361702128	0.4893617021276595
HCC38	negated_oracle	reference	negated_oracle		NPM1	0.05403821687337483	1.1039501623440098	0.05403821687337483	1.1039501623440098	-1.0000000000000002	-1.10395016234401	1.10395016234401	-1.0000000000000004	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.8555302996262993	0.0031722798838418	endpoint_anchor	0.9361702127659576	0.8936170212765957
HCC38	negated_oracle	reference	negated_oracle		PA2G4	0.03796830912040524	0.8486574654795976	0.03796830912040524	0.8486574654795976	-1.0	-0.8486574654795976	0.8486574654795976	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.3764696904296344	0.001678226549744	endpoint_anchor	0.8085106382978723	0.8085106382978723
HCC38	negated_oracle	reference	negated_oracle		PARK7	0.03162533957604376	0.8210627520361934	0.03162533957604376	0.8210627520361934	-1.0	-0.8210627520361934	0.8210627520361934	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0215311147572859	0.0001615046790646	middle	0.2553191489361702	0.3191489361702128
HCC38	negated_oracle	reference	negated_oracle		PCBD1	0.01821163744622517	0.3097410515478568	0.01821163744622517	0.3097410515478568	-1.0	-0.3097410515478568	0.3097410515478568	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0210892465180688	0.0001295065875872	middle	0.1489361702127659	0.2978723404255319
HCC38	negated_oracle	reference	negated_oracle		PEX14	0.016651001399112283	0.1773708655867986	0.016651001399112283	0.1773708655867986	-1.0	-0.17737086558679863	0.17737086558679863	-0.9999999999999998	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0049454685061893	0.0003881482885448	middle	0.5319148936170213	0.0638297872340425
HCC38	negated_oracle	reference	negated_oracle		PFDN5	0.04878080464838026	0.7934985664847274	0.04878080464838026	0.7934985664847274	-0.9999999999999998	-0.7934985664847273	0.7934985664847273	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.8201974002162512	0.0001812035372937	middle	0.2978723404255319	0.8723404255319149
HCC38	negated_oracle	reference	negated_oracle		PMF1	0.034567558755335806	0.33496060446947135	0.034567558755335806	0.33496060446947135	-0.9999999999999999	-0.3349606044694713	0.3349606044694713	-0.9999999999999998	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.9978434877605236	0.0015908925687295	endpoint_anchor	0.7659574468085106	0.9574468085106383
HCC38	negated_oracle	reference	negated_oracle		PRDX2	0.027086465707190466	0.7294690866573793	0.027086465707190466	0.7294690866573793	-1.0	-0.7294690866573793	0.7294690866573793	-0.9999999999999996	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.1572365253337959	0.0002855126478934	middle	0.4042553191489361	0.6595744680851063
HCC38	negated_oracle	reference	negated_oracle		PRPF6	0.04713478218325351	0.41140400236283997	0.04713478218325351	0.41140400236283997	-1.0000000000000002	-0.41140400236284	0.41140400236284	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.9972796156547944	0.0002308870003735	middle	0.3829787234042553	0.9361702127659576
HCC38	negated_oracle	reference	negated_oracle		RORC	0.012456450390146765	0.10919913665027588	0.012456450390146765	0.10919913665027588	-1.0000000000000002	-0.10919913665027589	0.10919913665027589	-0.9999999999999999	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.263229534078098	0.0001511530866577	middle	0.1914893617021276	0.7446808510638298
HCC38	negated_oracle	reference	negated_oracle		RPS3	0.04631472946676804	0.8642886825255415	0.04631472946676804	0.8642886825255415	-1.0000000000000002	-0.8642886825255416	0.8642886825255416	-0.9999999999999999	2.0	estimated	estimated	estimated	sensitivity_boundary_context	1.0	0.0009218466160271	middle	0.7021276595744681	0.9893617021276596
HCC38	negated_oracle	reference	negated_oracle		RUVBL2	0.036089414804062185	0.44574446080227625	0.036089414804062185	0.44574446080227625	-1.0	-0.44574446080227625	0.44574446080227625	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.978029448287533	0.0006879403849594	middle	0.6170212765957447	0.9148936170212766
HCC38	negated_oracle	reference	negated_oracle		SMAD1	0.015986470361172574	0.1475318950734221	0.015986470361172574	0.1475318950734221	-0.9999999999999999	-0.1475318950734221	0.1475318950734221	-0.9999999999999997	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0125810954880103	8.928461131540999e-05	low_information	0.1276595744680851	0.2127659574468085
HCC38	negated_oracle	reference	negated_oracle		STAT3	0.020991362449927123	0.40302181596513575	0.020991362449927123	0.40302181596513575	-0.9999999999999998	-0.4030218159651357	0.4030218159651357	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0235621693286022	0.0007970097757102	middle	0.6382978723404256	0.3404255319148936
HCC38	negated_oracle	reference	negated_oracle		TAB3	0.01608751964050939	0.14144474407410168	0.01608751964050939	0.14144474407410168	-1.0	-0.14144474407410168	0.14144474407410168	-0.9999999999999998	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0271522701939877	0.0003845878513856	middle	0.5106382978723404	0.3829787234042553
HCC38	negated_oracle	reference	negated_oracle		TADA3	0.04080552002989174	0.4850688499801635	0.04080552002989174	0.4850688499801635	-0.9999999999999999	-0.4850688499801634	0.4850688499801634	-0.9999999999999999	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.035551946395066	0.0034369248792146	middle	0.9574468085106383	0.4468085106382978
HCC38	negated_oracle	reference	negated_oracle		THAP8	0.015853377076245217	0.14381302503580443	0.015853377076245217	0.14381302503580443	-0.9999999999999998	-0.1438130250358044	0.1438130250358044	-0.9999999999999997	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0267473201978675	0.0003178300330347	middle	0.4468085106382978	0.3617021276595745
HCC38	negated_oracle	reference	negated_oracle		THRA	0.017457975779013504	0.18653600190740766	0.017457975779013504	0.18653600190740766	-0.9999999999999998	-0.18653600190740763	0.18653600190740763	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0573416619307745	0.0010262530786392	middle	0.7446808510638298	0.5106382978723404
HCC38	negated_oracle	reference	negated_oracle		TMF1	0.025958969722300333	0.26543538654537047	0.025958969722300333	0.26543538654537047	-1.0000000000000002	-0.2654353865453705	0.2654353865453705	-0.9999999999999998	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0809743969956026	0.0009563640545694	middle	0.723404255319149	0.574468085106383
HCC38	negated_oracle	reference	negated_oracle		TMSB4X	0.031580252174193295	0.7921430663436945	0.031580252174193295	0.7921430663436945	-1.0	-0.7921430663436946	0.7921430663436946	-0.9999999999999997	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.2174493812731642	0.0001961393063308	middle	0.3617021276595745	0.7021276595744681
HCC38	negated_oracle	reference	negated_oracle		UBP1	0.014424047980534706	0.14116501072324056	0.014424047980534706	0.14116501072324056	-1.0000000000000002	-0.14116501072324059	0.14116501072324059	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0201784564207119	0.0001585391625746	middle	0.2340425531914893	0.2765957446808511
HCC38	negated_oracle	reference	negated_oracle		VEZF1	0.02566764628885299	0.2977565204454032	0.02566764628885299	0.2977565204454032	-1.0	-0.2977565204454032	0.2977565204454032	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0694464693745538	0.0022365591295995	middle	0.8723404255319149	0.5319148936170213
HCC38	negated_oracle	reference	negated_oracle		XBP1	0.01680764676505505	0.18102479249732983	0.01680764676505505	0.18102479249732983	-1.0	-0.18102479249732983	0.18102479249732983	-0.9999999999999996	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0113924113087519	-0.0001168536470148	low_information	0.0425531914893617	0.1914893617021276
HCC38	negated_oracle	reference	negated_oracle		YBX1	0.05578531431975954	1.5119656884992447	0.05578531431975954	1.5119656884992447	-1.0000000000000002	-1.511965688499245	1.511965688499245	-0.9999999999999998	2.0	estimated	estimated	estimated	sensitivity_boundary_context	1.0	0.0019462975016243	endpoint_anchor	0.851063829787234	0.9893617021276596
HCC38	negated_oracle	reference	negated_oracle		ZBTB17	0.02713451160781057	0.24975917045004642	0.02713451160781057	0.24975917045004642	-1.0	-0.24975917045004642	0.24975917045004642	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.2634223656448051	0.0015980088443709	endpoint_anchor	0.7872340425531915	0.7659574468085106
HCC38	negated_oracle	reference	negated_oracle		ZBTB20	0.019507044752066893	0.18379391842034676	0.019507044752066893	0.18379391842034676	-1.0	-0.18379391842034676	0.18379391842034676	-1.0	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0018330352467763	0.0008809511967314	middle	0.6595744680851063	0.0212765957446808
HCC38	negated_oracle	reference	negated_oracle		ZBTB5	0.015191196632473048	0.1349265257264723	0.015191196632473048	0.1349265257264723	-1.0000000000000002	-0.13492652572647232	0.13492652572647232	-0.9999999999999996	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0143722132742512	0.0003590051660145	middle	0.4893617021276595	0.2340425531914893
HCC38	negated_oracle	reference	negated_oracle		ZNF131	0.042337379526980745	0.41133143998537686	0.042337379526980745	0.41133143998537686	-1.0	-0.41133143998537686	0.41133143998537686	-1.0000000000000002	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.6622862073859538	0.003003726532435	endpoint_anchor	0.9148936170212766	0.851063829787234
HCC38	negated_oracle	reference	negated_oracle		ZNF24	0.015796893815927724	0.16109120639829813	0.015796893815927724	0.16109120639829813	-0.9999999999999999	-0.1610912063982981	0.1610912063982981	-0.9999999999999996	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0403071652767106	5.247577735052831e-05	middle	0.0851063829787234	0.4680851063829787
HCC38	negated_oracle	reference	negated_oracle		ZNF566	0.01586879111634897	0.16021649594660065	0.01586879111634897	0.16021649594660065	-1.0	-0.16021649594660065	0.16021649594660065	-0.9999999999999994	2.0	estimated	estimated	estimated	sensitivity_boundary_context	0.0863639716532793	0.0002923370664005	middle	0.425531914893617	0.5957446808510638
HCC38	shared_mean_baseline	reference	shared_mean_baseline		ARID1A	0.019875402722619912	0.23905923442658825	0.031066610744707346	0.34291518048835207	0.22556873482198125	0.053924289057116936	0.053924289057116936	0.25036674707503814	1.0823568745582743	estimated	estimated	estimated	sensitivity_boundary_context	0.0939245801107399	0.0042572862999502	middle	0.9787234042553192	0.6382978723404256
HCC38	shared_mean_baseline	reference	shared_mean_baseline		BMPR1A	0.019875402722619912	0.23905923442658825	0.017883087346798957	0.17535136819979671	-0.0793184166274454	-0.018961799954886265	0.018961799954886265	-0.01837353469674651	1.7535396043104696	estimated	estimated	estimated	sensitivity_boundary_context	0.2329854350238944	0.000340389816312	middle	0.4680851063829787	0.723404255319149
HCC38	shared_mean_baseline	reference	shared_mean_baseline		CDKN2A	0.019875402722619912	0.23905923442658825	0.013985852995335045	0.11941380200997025	0.030516744315395146	0.007295309533230303	0.007295309533230303	0.03849309099188607	2.2103342083475344	estimated	estimated	estimated	sensitivity_boundary_context	0.0034117871973033	-7.83487363521405e-05	low_information	0.0638297872340425	0.0425531914893617
HCC38	shared_mean_baseline	reference	shared_mean_baseline		COMMD6	0.019875402722619912	0.23905923442658825	0.015140961375893014	0.20547744632894113	0.0520687758284679	0.01244752168708318	0.01244752168708318	0.03379701508063751	1.4941282412934935	estimated	estimated	estimated	sensitivity_boundary_context	0.0087958879569685	6.78145213169612e-05	low_information	0.1063829787234042	0.1489361702127659
HCC38	shared_mean_baseline	reference	shared_mean_baseline		ENY2	0.019875402722619912	0.23905923442658825	0.04827709423671067	0.5362717946357191	0.3452944216284509	0.08254582008626905	0.08254582008626905	0.3227624940479964	0.9438586289983529	estimated	estimated	estimated	sensitivity_boundary_context	0.4895161201697765	0.0026942573104302	endpoint_anchor	0.8936170212765957	0.8297872340425532
HCC38	shared_mean_baseline	reference	shared_mean_baseline		ERC1	0.019875402722619912	0.23905923442658825	0.016012915539267904	0.22337043598809334	0.007842119636125511	0.0018747311164938798	0.0018747311164938798	-0.004541804446465636	1.4589793380308638	estimated	estimated	estimated	sensitivity_boundary_context	0.0054295617631019	0.0001540531423909	low_information	0.2127659574468085	0.0851063829787234
HCC38	shared_mean_baseline	reference	shared_mean_baseline		ETV3	0.019875402722619912	0.23905923442658825	0.016878991856251017	0.17373387870029228	-0.051674411717283986	-0.012353245304578231	0.012353245304578231	-0.015004377472220262	1.7422994218211676	estimated	estimated	estimated	sensitivity_boundary_context	0.0807914252803547	0.0001472977658825	middle	0.1702127659574468	0.5531914893617021
HCC38	shared_mean_baseline	reference	shared_mean_baseline		GON4L	0.019875402722619912	0.23905923442658825	0.024593480910596748	0.22588730993554942	0.12595128968599115	0.030109818887374483	0.030109818887374483	0.17054713639557298	1.3614083266939507	estimated	estimated	estimated	sensitivity_boundary_context	0.3129469325001975	0.0001679449755795	middle	0.2765957446808511	0.7872340425531915
HCC38	shared_mean_baseline	reference	shared_mean_baseline		HDGF	0.019875402722619912	0.23905923442658825	0.027020357842771854	0.5410445296012523	0.23331886795622342	0.055777029950892995	0.055777029950892995	0.21154862820453832	0.9945081918954519	estimated	estimated	estimated	sensitivity_boundary_context	0.0286996254177853	0.000499433390583	middle	0.574468085106383	0.4042553191489361
HCC38	shared_mean_baseline	reference	shared_mean_baseline		HLX	0.019875402722619912	0.23905923442658825	0.01630400224534205	0.1519551979563906	0.39637969996923683	0.0947582276168865	0.0947582276168865	0.38438327578383896	1.4925952330332979	estimated	estimated	estimated	sensitivity_boundary_context	0.006315463793662	0.0006534833889089	middle	0.5957446808510638	0.1063829787234042
HCC38	shared_mean_baseline	reference	shared_mean_baseline		KLF3	0.019875402722619912	0.23905923442658825	0.02061427075732489	0.22776697568839144	0.10240625772898221	0.024481161573182374	0.024481161573182374	0.16929458514416873	1.3735528739113914	estimated	estimated	estimated	sensitivity_boundary_context	0.1616884807733207	0.0004151878526526	middle	0.5531914893617021	0.6808510638297872
HCC38	shared_mean_baseline	reference	shared_mean_baseline		LAMTOR5	0.019875402722619912	0.23905923442658825	0.05887123116835345	0.818648878446147	-0.14325807853578176	-0.03424716658018804	0.03424716658018804	-0.19818327689063844	1.08117591167403	estimated	estimated	estimated	sensitivity_boundary_context	0.0890975409858624	0.0046119790678145	middle	1.0	0.6170212765957447
HCC38	shared_mean_baseline	reference	shared_mean_baseline		MAML3	0.019875402722619912	0.23905923442658825	0.010956432814803347	0.10142477198313342	0.3500762918985964	0.0836889703321773	0.0836889703321773	0.3764358881830008	2.214775561830637	estimated	estimated	estimated	sensitivity_boundary_context	0.009549016733777	-0.0001588297680574	low_information	0.0212765957446808	0.1702127659574468
HCC38	shared_mean_baseline	reference	shared_mean_baseline		MIER1	0.019875402722619912	0.23905923442658825	0.017039685007361447	0.2091119352041773	-0.033124106585385144	-0.007918623561366883	0.007918623561366883	-0.05948293069768396	1.5435896435632692	estimated	estimated	estimated	sensitivity_boundary_context	0.0068709338808792	0.0001888196382934	middle	0.3404255319148936	0.1276595744680851
HCC38	shared_mean_baseline	reference	shared_mean_baseline		MTDH	0.019875402722619912	0.23905923442658825	0.04077693386749192	0.8910857667190334	0.266044864797845	0.06360048170169799	0.06360048170169799	0.24066289632515883	0.9639632355281005	estimated	estimated	estimated	sensitivity_boundary_context	0.0342163047187118	0.0009157505297965	middle	0.6808510638297872	0.425531914893617
HCC38	shared_mean_baseline	reference	shared_mean_baseline		MYBL1	0.019875402722619912	0.23905923442658825	0.02049747651502647	0.20604684182866972	0.3325966083277847	0.07951029055972003	0.07951029055972003	0.3742612657858917	1.2547256676086471	estimated	estimated	estimated	sensitivity_boundary_context	0.0145675964421822	0.0019411097801427	middle	0.8297872340425532	0.2553191489361702
HCC38	shared_mean_baseline	reference	shared_mean_baseline		NCOA1	0.019875402722619912	0.23905923442658825	0.013441690443735568	0.12390323755406897	0.2447900482243279	0.05851932152375544	0.05851932152375544	0.2567461123002092	1.9437071379226603	estimated	estimated	estimated	sensitivity_boundary_context	0.0459486880054965	0.0001819874491868	middle	0.3191489361702128	0.4893617021276595
HCC38	shared_mean_baseline	reference	shared_mean_baseline		NPM1	0.019875402722619912	0.23905923442658825	0.05403821687337483	1.1039501623440098	0.1728823514528865	0.04132912258419542	0.04132912258419542	0.15795128180349588	0.9859099671221628	estimated	estimated	estimated	sensitivity_boundary_context	0.8555302996262993	0.0031722798838418	endpoint_anchor	0.9361702127659576	0.8936170212765957
HCC38	shared_mean_baseline	reference	shared_mean_baseline		PA2G4	0.019875402722619912	0.23905923442658825	0.03796830912040524	0.8486574654795976	-0.11294278677702284	-0.027000016140920475	0.027000016140920475	-0.13386975446027938	1.0691023395345007	estimated	estimated	estimated	sensitivity_boundary_context	0.3764696904296344	0.001678226549744	endpoint_anchor	0.8085106382978723	0.8085106382978723
HCC38	shared_mean_baseline	reference	shared_mean_baseline		PARK7	0.019875402722619912	0.23905923442658825	0.03162533957604376	0.8210627520361934	0.004420858388519105	0.0010568470218677377	0.0010568470218677377	-0.022044596228725826	1.0402878524616619	estimated	estimated	estimated	sensitivity_boundary_context	0.0215311147572859	0.0001615046790646	middle	0.2553191489361702	0.3191489361702128
HCC38	shared_mean_baseline	reference	shared_mean_baseline		PCBD1	0.019875402722619912	0.23905923442658825	0.01821163744622517	0.3097410515478568	0.10308912087428394	0.024644406313916338	0.024644406313916338	0.07907971965392475	1.1985622983997024	estimated	estimated	estimated	sensitivity_boundary_context	0.0210892465180688	0.0001295065875872	middle	0.1489361702127659	0.2978723404255319
