model_id	cell_line	total_shift_depmap_spearman	total_shift_depmap_pvalue	total_shift_depmap_qvalue	total_shift_depmap_status	panel	axis_aligned_depmap_spearman	axis_aligned_depmap_pvalue	axis_aligned_depmap_qvalue	axis_aligned_endpoint_permutation_qvalue	anchor_vs_low_information_axis_auc	metric_family	metric	pvalue_column	qvalue_column	source_table	correction_scope	object_role	n_targets	predicted_shift_mean_abs_n_unique	dependency_strength_n_unique	axis_aligned_depmap_status	axis_aligned_magnitude_n_unique	axis_aligned_endpoint_permutation_pvalue	axis_aligned_endpoint_permutation_zscore	predicted_vs_observed_shift_spearman	predicted_vs_observed_shift_pvalue	predicted_vs_observed_shift_status	observed_shift_mean_abs_n_unique	q1_anchor_count	low_information_count	mean_top_axis_share	mean_axis_entropy	mean_stress_axis_share	mean_target_axis_cosine_proxy	target_identity_preservation_spearman	target_identity_preservation_pvalue	target_identity_label_permutation_pvalue	target_identity_label_permutation_zscore	target_identity_preservation_status	target_identity_n_pairs	predicted_target_similarity_mean	observed_target_similarity_mean	target_identity_label_permutation_qvalue	endpoint_recovery_score	common_response_score	common_response_quadrant	target_gene	predicted_shift_mean_abs	predicted_shift_l2	predicted_topk_abs_shift	expected_axis	predicted_shift_axis_aligned_magnitude	axis_total_magnitude	top_axis	top_axis_magnitude	axis_entropy	stress_axis_magnitude	top_axis_share	common_axis_dominance_score	stress_axis_share	observed_shift_mean_abs	observed_shift_l2	depmap_gene_effect	dependency_strength	endpoint_category	depmap_gene_dependency	residual	quadrant	dataset_id	context	evidence_layer	claim_role	source_path	source_sha256	n_targets_total	n_targets_matched_depmap	dependency_strength_variable	shift_metric	spearman_rho	spearman_permutation_pvalue	spearman_bootstrap_ci_low	spearman_bootstrap_ci_high	pearson_r	pearson_permutation_pvalue	pearson_bootstrap_ci_low	pearson_bootstrap_ci_high	n_permutations	n_bootstrap	status	supported_claim
shared_mean_baseline	HCC38					f												baseline																														ZBTB20	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0048062658192207	2.1590019433283736	0.3536029010287363	-0.3536029010287363	low_information	0.0018330352467763	0.0002531985170202	middle																						
shared_mean_baseline	HCC38					f												baseline																														ZBTB5	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0046384099549855	1.897499312170974	0.0729011804312269	-0.0729011804312269	low_information	0.0143722132742512	-0.0006804148872734	middle																						
shared_mean_baseline	HCC38					f												baseline																														ZNF131	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0098454685363047	4.415636227925105	-0.6933601874242165	0.6933601874242165	Q1_anchor	0.6622862073859538	0.0024362738208512	high_shift_low_depmap																						
shared_mean_baseline	HCC38					f												baseline																														ZNF24	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0039710221358838	1.6212123105803893	-0.0751354213507236	0.0751354213507236	middle	0.0403071652767106	-0.0017516482680549	middle																						
shared_mean_baseline	HCC38					f												baseline																														ZNF566	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0045411647163488	1.9239272325468384	-0.1834100057572494	0.1834100057572494	middle	0.0863639716532793	-0.0014768800060284	middle																						
null_model	HCC1143					f																																										ARID1A	0.0	0.0	0.0	chromatin remodeling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0073327186787757	3.4463519189121863	-0.330631842036614	0.330631842036614	Q1_anchor	0.2654515287532237	0.0005303062767008	middle																						
null_model	HCC1143					f																																										BMPR1A	0.0	0.0	0.0	TGF-beta / BMP signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0070281282052424	3.162989495400181	-0.3585628390298763	0.3585628390298763	dependency_excess	0.307130270365165	0.0001129969346457	middle																						
null_model	HCC1143					f																																										CDKN2A	0.0	0.0	0.0	cell cycle / replication	0.0	0.0	ER stress / UPR	0.0		0.0				0.0050523230156554	2.084157760547977	0.5380502468314596	-0.5380502468314596	middle	6.198489826465077e-05	0.0017555807543913	middle																						
null_model	HCC1143					f																																										COMMD6	0.0	0.0	0.0	NF-κB / copper signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0045342930040741	1.9629627640817848	-0.2218216265227303	0.2218216265227303	middle	0.1351756293730245	-0.0018290028000756	middle																						
null_model	HCC1143					f																																										ENY2	0.0	0.0	0.0	transcription / chromatin	0.0	0.0	ER stress / UPR	0.0		0.0				0.0105137437444661	4.81257682403588	-0.2358088308059663	0.2358088308059663	Q1_anchor	0.148881151602389	0.0040940009097656	middle																						
null_model	HCC1143					f																																										ERC1	0.0	0.0	0.0	synaptic / signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0048784834929897	2.171773525634778	-0.0379118967638982	0.0379118967638982	middle	0.0303840215886299	-0.0007426226695384	middle																						
null_model	HCC1143					f																																										ETV3	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0053871026377591	2.391418251940516	-0.2314760637952857	0.2314760637952857	middle	0.1444988533493548	-0.0010151547990828	middle																						
null_model	HCC1143					f																																										GON4L	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0076879048971422	3.3323369388260327	-0.2362581803183601	0.2362581803183601	Q1_anchor	0.1493363288328347	0.0012663486589094	middle																						
null_model	HCC1143					f																																										HDGF	0.0	0.0	0.0	growth factor / proliferation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0039901671750222	1.703063739115492	0.0093193516536966	-0.0093193516536966	low_information	0.0196252078195258	-0.0014403316532318	middle																						
null_model	HCC1143					f																																										HLX	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0050212083343797	2.1525423051369463	-0.0105503675972533	0.0105503675972533	middle	0.0236239287972883	-0.0004894771149374	middle																						
null_model	HCC1143					f																																										KLF3	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0053919861225157	2.4761644999238697	-0.0596711039921486	0.0596711039921486	middle	0.0369385703770605	-0.0003169319150876	middle																						
null_model	HCC1143					f																																										LAMTOR5	0.0	0.0	0.0	mTOR / lysosome / signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0093777769035242	4.656042860446887	-0.2080048465520216	0.2080048465520216	shift_excess	0.1226400958971878	0.0030702403622925	middle																						
null_model	HCC1143					f																																										MAML3	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0042930848646172	1.7996119267653603	0.1521238451421929	-0.1521238451421929	low_information	0.0050198572939971	-0.0005611094038771	low_shift_high_depmap																						
null_model	HCC1143					f																																										MIER1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0057833931966825	2.6261656244995977	0.0742152031018489	-0.0742152031018489	middle	0.0105919574277721	0.0006147893143467	middle																						
null_model	HCC1143					f																																										MTDH	0.0	0.0	0.0	signaling / oncogene	0.0	0.0	ER stress / UPR	0.0		0.0				0.0047338690320834	2.296174525630673	0.0581370024256225	-0.0581370024256225	low_information	0.0123435627679496	-0.0004996203460521	middle																						
null_model	HCC1143					f																																										MYBL1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0084130142568229	4.1759196436307295	0.0019970126997557	-0.0019970126997557	shift_excess	0.0210310036855235	0.0029529652566927	middle																						
null_model	HCC1143					f																																										NCOA1	0.0	0.0	0.0	nuclear receptor / co-activator	0.0	0.0	ER stress / UPR	0.0		0.0				0.0039071575713196	1.6312942916912654	-0.0161660097106361	0.0161660097106361	middle	0.0248991192692647	-0.0016261904712875	middle																						
null_model	HCC1143					f																																										NPM1	0.0	0.0	0.0	ribosome biogenesis / nucleolar	0.0	0.0	ER stress / UPR	0.0		0.0				0.0074812035133293	3.688200648316474	-0.2486990570176843	0.2486990570176843	Q1_anchor	0.1622748801750765	0.0010094406338762	middle																						
null_model	HCC1143					f																																										PA2G4	0.0	0.0	0.0	growth / proliferation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0059315461556859	2.723108581584277	-0.1608978437052549	0.1608978437052549	middle	0.0861889371200693	-0.0001858844590862	middle																						
null_model	HCC1143					f																																										PARK7	0.0	0.0	0.0	oxidative stress / mitochondrial	0.0	0.0	ER stress / UPR	0.0		0.0				0.0061480042391653	2.928387425848147	-0.2182235899354996	0.2182235899354996	middle	0.1318604273725387	-0.0002007712593501	middle																						
null_model	HCC1143					f																																										PCBD1	0.0	0.0	0.0	metabolism / transcription	0.0	0.0	ER stress / UPR	0.0		0.0				0.004675198066501	1.9660380677668263	0.0683543828600407	-0.0683543828600407	low_information	0.0111916491629234	-0.0005170578546941	middle																						
null_model	HCC1143					f																																										PEX14	0.0	0.0	0.0	peroxisome / metabolism	0.0	0.0	ER stress / UPR	0.0		0.0				0.0044493142820248	1.9268910846893088	-0.0066559675281558	0.0066559675281558	middle	0.0227993432195642	-0.0010456548514921	middle																						
null_model	HCC1143					f																																										PFDN5	0.0	0.0	0.0	proteostasis / chaperone	0.0	0.0	ER stress / UPR	0.0		0.0				0.0102329499993855	4.766008110486418	-1.230578156287104	1.230578156287104	Q1_anchor	0.9694975960688984	-0.0002013030526004	high_shift_low_depmap																						
null_model	HCC1143					f																																										PMF1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0127756932567781	5.460196344335996	-1.119192133800067	1.119192133800067	Q1_anchor	0.9510487581740272	0.0027909517788656	high_shift_low_depmap																						
null_model	HCC1143					f																																										PRDX2	0.0	0.0	0.0	oxidative stress / antioxidant	0.0	0.0	ER stress / UPR	0.0		0.0				0.0055213995831513	2.4223981708602773	-0.252200600989717	0.252200600989717	dependency_excess	0.1660158727868937	-0.0009644941944828	middle																						
null_model	HCC1143					f																																										PRPF6	0.0	0.0	0.0	RNA processing / spliceosome	0.0	0.0	ER stress / UPR	0.0		0.0				0.0154111896961658	6.723676671381678	-1.862027728723321	1.862027728723321	Q1_anchor	1.0	0.0024286466081761	high_shift_low_depmap																						
null_model	HCC1143					f																																										RORC	0.0	0.0	0.0	nuclear receptor / metabolism	0.0	0.0	ER stress / UPR	0.0		0.0				0.0045634026869297	1.921562432852684	-0.0824404967576715	0.0824404967576715	middle	0.0451125018855452	-0.0012374039499269	middle																						
null_model	HCC1143					f																																										RPS3	0.0	0.0	0.0	ribosomal / translation	0.0	0.0	ER stress / UPR	0.0		0.0				0.007860948328555	3.49877472663025	-1.8308395717061807	1.8308395717061807	Q1_anchor	1.0	-0.004995731233292	high_shift_low_depmap																						
null_model	HCC1143					f																																										RUVBL2	0.0	0.0	0.0	chromatin remodeling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0119327730703482	5.345672749772987	-3.079405316707214	3.079405316707214	Q1_anchor	1.0	-0.0059626424193833	high_shift_low_depmap																						
null_model	HCC1143					f																																										SMAD1	0.0	0.0	0.0	TGF-beta / BMP signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0045476060135123	1.9146500705205347	-0.0350665523770763	0.0350665523770763	middle	0.0296077539081418	-0.0010620174224982	middle																						
null_model	HCC1143					f																																										STAT3	0.0	0.0	0.0	JAK-STAT signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0045791788860737	2.0256258230145	0.1832408329754175	-0.1832408329754175	low_information	0.0037329167002494	-0.000149439068005	low_shift_high_depmap																						
null_model	HCC1143					f																																										TAB3	0.0	0.0	0.0	NF-κB / MAPK signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0060275444241772	2.656227587222326	0.0976441247104035	-0.0976441247104035	middle	0.0084525379475361	0.000953490748375	middle																						
null_model	HCC1143					f																																										TADA3	0.0	0.0	0.0	transcription / chromatin	0.0	0.0	ER stress / UPR	0.0		0.0				0.0103750807743799	5.1135832829938925	-0.3196085427253	0.3196085427253	Q1_anchor	0.2498577956515995	0.0036171542109612	high_shift_low_depmap																						
null_model	HCC1143					f																																										THAP8	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0050716034302432	2.4487280363408086	0.0324986749282021	-0.0324986749282021	middle	0.0157775614105068	-0.0002653524753134	middle																						
null_model	HCC1143					f																																										THRA	0.0	0.0	0.0	nuclear receptor / metabolism	0.0	0.0	ER stress / UPR	0.0		0.0				0.0053431820384494	2.3724404917219064	-0.0854627248517602	0.0854627248517602	middle	0.0463338341696651	-0.000469821160215	middle																						
null_model	HCC1143					f																																										TMF1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0058951763799742	2.502337580432542	-0.2262288778701592	0.2262288778701592	middle	0.1394316818255967	-0.0004859054124556	middle																						
null_model	HCC1143					f																																										TMSB4X	0.0	0.0	0.0	cytoskeleton / cell motility	0.0	0.0	ER stress / UPR	0.0		0.0				0.0039703565382887	1.8624986123191989	0.091112482425534	-0.091112482425534	low_information	0.0090048231316929	-0.0011300563587083	low_shift_high_depmap																						
null_model	HCC1143					f																																										UBP1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0046551429363536	1.9683247358074805	0.0714133084074786	-0.0714133084074786	low_information	0.0108785135935251	-0.0005247683260854	middle																						
null_model	HCC1143					f																																										VEZF1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0060274132373266	2.8398473940734115	-0.0273314385525012	0.0273314385525012	middle	0.0275909199432945	0.0004490057753968	middle																						
null_model	HCC1143					f																																										XBP1	0.0	0.0	0.0	ER stress / UPR	0.0	0.0	ER stress / UPR	0.0		0.0				0.0045885756847594	2.055446583049452	0.097035867478511	-0.097035867478511	low_information	0.0085039693399301	-0.0004879326856233	middle																						
null_model	HCC1143					f																																										YBX1	0.0	0.0	0.0	RNA processing / transcription	0.0	0.0	ER stress / UPR	0.0		0.0				0.0077493948528648	3.8245990837962864	-1.377081609330736	1.377081609330736	Q1_anchor	0.9913468022551738	-0.0032760903511849	middle																						
null_model	HCC1143					f																																										ZBTB17	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.010587215682323	4.928221899857864	-0.636991913780868	0.636991913780868	Q1_anchor	0.7578619386258375	0.0025484506840411	high_shift_low_depmap																						
null_model	HCC1143					f																																										ZBTB20	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0043814448697306	1.889601177535932	0.1050163545153338	-0.1050163545153338	low_information	0.0078803596044426	-0.0006628572937179	low_shift_high_depmap																						
null_model	HCC1143					f																																										ZBTB5	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0053368219337521	2.288843476575004	-0.1471075087045335	0.1471075087045335	middle	0.0773557703888747	-0.0007249561399313	middle																						
null_model	HCC1143					f																																										ZNF131	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0105522037854389	4.608186179220708	-1.08124407956173	1.08124407956173	Q1_anchor	0.9463812533969612	0.0007206062048738	high_shift_low_depmap																						
null_model	HCC1143					f																																										ZNF24	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0043616307953344	1.8788468529612183	0.0882223029314296	-0.0882223029314296	low_information	0.0092505619875028	-0.0007504457656013	low_shift_high_depmap																						
null_model	HCC1143					f																																										ZNF566	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0044548810181222	2.020865157655443	0.1001260553605671	-0.1001260553605671	low_information	0.0082561267211935	-0.0006091565306257	low_shift_high_depmap																						
shared_mean_baseline	HCC1143					f												baseline																														ARID1A	0.027590860836732	0.312571273566283	0.0768253909001521	chromatin remodeling	0.0493588875831131	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0073327186787757	3.4463519189121863	-0.330631842036614	0.330631842036614	Q1_anchor	0.2654515287532237	0.0005303062767008	middle																						
shared_mean_baseline	HCC1143					f												baseline																														BMPR1A	0.027590860836732	0.312571273566283	0.0768253909001521	TGF-beta / BMP signaling	0.0079705197488006	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0070281282052424	3.162989495400181	-0.3585628390298763	0.3585628390298763	dependency_excess	0.307130270365165	0.0001129969346457	middle																						
shared_mean_baseline	HCC1143					f												baseline																														CDKN2A	0.027590860836732	0.312571273566283	0.0768253909001521	cell cycle / replication	0.0099949668475238	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0050523230156554	2.084157760547977	0.5380502468314596	-0.5380502468314596	middle	6.198489826465077e-05	0.0017555807543913	middle																						
shared_mean_baseline	HCC1143					f												baseline																														COMMD6	0.027590860836732	0.312571273566283	0.0768253909001521	NF-κB / copper signaling	0.0488540611423575	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0045342930040741	1.9629627640817848	-0.2218216265227303	0.2218216265227303	middle	0.1351756293730245	-0.0018290028000756	middle																						
shared_mean_baseline	HCC1143					f												baseline																														ENY2	0.027590860836732	0.312571273566283	0.0768253909001521	transcription / chromatin	0.0674993391814572	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0105137437444661	4.81257682403588	-0.2358088308059663	0.2358088308059663	Q1_anchor	0.148881151602389	0.0040940009097656	middle																						
shared_mean_baseline	HCC1143					f												baseline																														ERC1	0.027590860836732	0.312571273566283	0.0768253909001521	synaptic / signaling	0.0083235269973861	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0048784834929897	2.171773525634778	-0.0379118967638982	0.0379118967638982	middle	0.0303840215886299	-0.0007426226695384	middle																						
shared_mean_baseline	HCC1143					f												baseline																														ETV3	0.027590860836732	0.312571273566283	0.0768253909001521	transcription regulation	0.0124982267931994	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0053871026377591	2.391418251940516	-0.2314760637952857	0.2314760637952857	middle	0.1444988533493548	-0.0010151547990828	middle																						
shared_mean_baseline	HCC1143					f												baseline																														GON4L	0.027590860836732	0.312571273566283	0.0768253909001521	transcription regulation	0.0124982267931994	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0076879048971422	3.3323369388260327	-0.2362581803183601	0.2362581803183601	Q1_anchor	0.1493363288328347	0.0012663486589094	middle																						
shared_mean_baseline	HCC1143					f												baseline																														HDGF	0.027590860836732	0.312571273566283	0.0768253909001521	growth factor / proliferation	0.0383186405460401	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0039901671750222	1.703063739115492	0.0093193516536966	-0.0093193516536966	low_information	0.0196252078195258	-0.0014403316532318	middle																						
shared_mean_baseline	HCC1143					f												baseline																														HLX	0.027590860836732	0.312571273566283	0.0768253909001521	transcription regulation	0.0124982267931994	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0050212083343797	2.1525423051369463	-0.0105503675972533	0.0105503675972533	middle	0.0236239287972883	-0.0004894771149374	middle																						
shared_mean_baseline	HCC1143					f												baseline																														KLF3	0.027590860836732	0.312571273566283	0.0768253909001521	transcription regulation	0.0124982267931994	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0053919861225157	2.4761644999238697	-0.0596711039921486	0.0596711039921486	middle	0.0369385703770605	-0.0003169319150876	middle																						
shared_mean_baseline	HCC1143					f												baseline																														LAMTOR5	0.027590860836732	0.312571273566283	0.0768253909001521	mTOR / lysosome / signaling	0.0456035252662751	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0093777769035242	4.656042860446887	-0.2080048465520216	0.2080048465520216	shift_excess	0.1226400958971878	0.0030702403622925	middle																						
shared_mean_baseline	HCC1143					f												baseline																														MAML3	0.027590860836732	0.312571273566283	0.0768253909001521	transcription regulation	0.0124982267931994	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0042930848646172	1.7996119267653603	0.1521238451421929	-0.1521238451421929	low_information	0.0050198572939971	-0.0005611094038771	low_shift_high_depmap																						
shared_mean_baseline	HCC1143					f												baseline																														MIER1	0.027590860836732	0.312571273566283	0.0768253909001521	transcription regulation	0.0124982267931994	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0057833931966825	2.6261656244995977	0.0742152031018489	-0.0742152031018489	middle	0.0105919574277721	0.0006147893143467	middle																						
shared_mean_baseline	HCC1143					f												baseline																														MTDH	0.027590860836732	0.312571273566283	0.0768253909001521	signaling / oncogene	0.0153170910017954	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0047338690320834	2.296174525630673	0.0581370024256225	-0.0581370024256225	low_information	0.0123435627679496	-0.0004996203460521	middle																						
shared_mean_baseline	HCC1143					f												baseline																														MYBL1	0.027590860836732	0.312571273566283	0.0768253909001521	transcription regulation	0.0124982267931994	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0084130142568229	4.1759196436307295	0.0019970126997557	-0.0019970126997557	shift_excess	0.0210310036855235	0.0029529652566927	middle																						
shared_mean_baseline	HCC1143					f												baseline																														NCOA1	0.027590860836732	0.312571273566283	0.0768253909001521	nuclear receptor / co-activator	0.02399174637728	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0039071575713196	1.6312942916912654	-0.0161660097106361	0.0161660097106361	middle	0.0248991192692647	-0.0016261904712875	middle																						
shared_mean_baseline	HCC1143					f												baseline																														NPM1	0.027590860836732	0.312571273566283	0.0768253909001521	ribosome biogenesis / nucleolar	0.0112393689483235	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0074812035133293	3.688200648316474	-0.2486990570176843	0.2486990570176843	Q1_anchor	0.1622748801750765	0.0010094406338762	middle																						
shared_mean_baseline	HCC1143					f												baseline																														PA2G4	0.027590860836732	0.312571273566283	0.0768253909001521	growth / proliferation	0.0535638109910706	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0059315461556859	2.723108581584277	-0.1608978437052549	0.1608978437052549	middle	0.0861889371200693	-0.0001858844590862	middle																						
shared_mean_baseline	HCC1143					f												baseline																														PARK7	0.027590860836732	0.312571273566283	0.0768253909001521	oxidative stress / mitochondrial	0.0764578922761815	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0061480042391653	2.928387425848147	-0.2182235899354996	0.2182235899354996	middle	0.1318604273725387	-0.0002007712593501	middle																						
shared_mean_baseline	HCC1143					f												baseline																														PCBD1	0.027590860836732	0.312571273566283	0.0768253909001521	metabolism / transcription	0.0364260703089419	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.004675198066501	1.9660380677668263	0.0683543828600407	-0.0683543828600407	low_information	0.0111916491629234	-0.0005170578546941	middle																						
shared_mean_baseline	HCC1143					f												baseline																														PEX14	0.027590860836732	0.312571273566283	0.0768253909001521	peroxisome / metabolism	0.0095065022727147	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0044493142820248	1.9268910846893088	-0.0066559675281558	0.0066559675281558	middle	0.0227993432195642	-0.0010456548514921	middle																						
shared_mean_baseline	HCC1143					f												baseline																														PFDN5	0.027590860836732	0.312571273566283	0.0768253909001521	proteostasis / chaperone	0.0122313904792008	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0102329499993855	4.766008110486418	-1.230578156287104	1.230578156287104	Q1_anchor	0.9694975960688984	-0.0002013030526004	high_shift_low_depmap																						
shared_mean_baseline	HCC1143					f												baseline																														PMF1	0.027590860836732	0.312571273566283	0.0768253909001521	transcription regulation	0.0124982267931994	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0127756932567781	5.460196344335996	-1.119192133800067	1.119192133800067	Q1_anchor	0.9510487581740272	0.0027909517788656	high_shift_low_depmap																						
shared_mean_baseline	HCC1143					f												baseline																														PRDX2	0.027590860836732	0.312571273566283	0.0768253909001521	oxidative stress / antioxidant	0.042416757671218	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0055213995831513	2.4223981708602773	-0.252200600989717	0.252200600989717	dependency_excess	0.1660158727868937	-0.0009644941944828	middle																						
shared_mean_baseline	HCC1143					f												baseline																														PRPF6	0.027590860836732	0.312571273566283	0.0768253909001521	RNA processing / spliceosome	0.0330318121448223	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0154111896961658	6.723676671381678	-1.862027728723321	1.862027728723321	Q1_anchor	1.0	0.0024286466081761	high_shift_low_depmap																						
shared_mean_baseline	HCC1143					f												baseline																														RORC	0.027590860836732	0.312571273566283	0.0768253909001521	nuclear receptor / metabolism	0.0034666457645724	0.9560052115640716	ribosomal / translation	0.2202206645521839	0.8672007922132425	0.1482717765531062	0.2303550879099205	0.2303550879099205	0.1550951550886697	0.0045634026869297	1.921562432852684	-0.0824404967576715	0.0824404967576715	middle	0.0451125018855452	-0.0012374039499269	middle																						
