target	expression_control	expression_perturbed
RAB6A	0.2347704917192459	0.0322799049317836
RABGGTA	0.0934484750032424	0.0077661564573645
RABGGTB	0.6032472848892212	0.0616253837943077
RAC1	1.500443696975708	0.4916709959506988
RAC3	0.4756298363208771	0.0215676128864288
RACGAP1	0.1889798790216446	0.0345236733555793
RAD17	0.2319556921720504	0.0333673171699047
RAD21	0.8709011673927307	0.3911812901496887
RAD51	0.14663827419281	0.0251491758972406
RAD51C	0.507876992225647	0.0574247725307941
RAD51D	0.1184668913483619	0.0232073348015546
RAD9A	0.1314448565244674	0.0079418243840336
RAE1	0.3825531601905823	0.1055729240179061
RAN	2.7481114864349365	2.310694932937622
RANBP2	0.8065085411071777	0.285122275352478
RANGAP1	0.3069024980068207	0.0387469977140426
RARS	0.6394263505935669	0.1155764535069465
RARS2	0.3219478726387024	0.0244637709110975
RBBP4	1.187272310256958	0.3613521158695221
RBBP5	0.2658033967018127	0.0
RBBP6	0.4907390177249908	0.1271033883094787
RBBP8	0.1438181400299072	0.0121834585443139
RBM10	0.2219344228506088	0.0170768368989229
RBM14	0.3038685619831085	0.0663375928997993
RBM17	0.956601083278656	0.2656994760036468
RBM19	0.3190934956073761	0.0899647027254104
RBM25	0.9357923865318298	0.1783673167228698
RBM28	0.7912388443946838	0.1091469302773475
RBM39	1.1466858386993408	0.4538849890232086
RBM4	0.7327802777290344	0.3791959881782532
RBM42	0.4469348192214966	0.0904704928398132
RBM48	0.1064276173710823	0.0
RBM8A	1.4117472171783447	0.8230570554733276
RBMX	1.1515283584594729	0.3223549723625183
RBMX2	0.2153187394142151	0.0503769814968109
RBMXL1	0.1721473485231399	0.0127882147207856
RBX1	1.331790328025818	0.4509396255016327
RCC1	0.4081756770610809	0.1966285556554794
RCL1	0.1074082404375076	0.0102689042687416
RCOR1	0.2118570655584335	0.1862125694751739
REV3L	0.3157359063625335	0.1318833231925964
REXO2	0.7290770411491394	0.1178496032953262
RFC1	0.5580308437347412	0.1765893697738647
RFC2	0.5384851098060608	0.0595572851598262
RFC3	0.4617207646369934	0.045026246458292
RFC4	0.473960816860199	0.1165982484817504
RFC5	0.3134267032146454	0.0459002554416656
RFT1	0.1438818275928497	0.0107731409370899
RGP1	0.0837709307670593	0.0690183043479919
RHOQ	0.162650465965271	0.0451514981687068
RINT1	0.183300495147705	0.0054722619242966
RIOK1	0.3993308842182159	0.0700725689530372
RIOK2	0.3868700265884399	0.0491397529840469
RMI1	0.1887819766998291	0.0215141270309686
RNASEH2C	0.6451541185379028	0.0833994075655937
RNF113A	0.0876475274562835	0.0175550673156976
RNF123	0.1232622191309928	0.014631887897849
RNF14	0.1814130842685699	0.0269454214721918
RNF168	0.3047124743461609	0.1612407714128494
RNF20	0.2282635122537613	0.0266424417495727
RNF4	0.1936321556568145	0.0854085236787796
RNF40	0.2343059033155441	0.0334602780640125
RNF8	0.4191529750823974	0.028739171102643
RNGTT	0.2226933389902115	0.0214638132601976
RNMT	0.2420348674058914	0.0363564528524875
RNPC3	0.0910175964236259	0.0
RNPS1	1.1375199556350708	0.6298674941062927
ROMO1	0.5542688369750977	0.0517469719052314
RPA1	0.3233640789985657	0.1625806987285614
RPA2	0.5834951996803284	0.1228376626968383
RPA3	0.6355139017105103	0.1615752279758453
RPAIN	0.5012271404266357	0.0710521265864372
RPAP1	0.1904077529907226	0.0158561933785676
RPAP2	0.2907119393348694	0.033083040267229
RPE	0.2705542147159576	0.0194263719022274
RPF1	0.4051811695098877	0.0737465322017669
RPF2	0.5098626613616943	0.0803790092468261
RPL10	3.587798357009888	1.871722221374512
RPL10A	3.046816825866699	1.3164292573928833
RPL11	3.6009676456451416	1.720290184020996
RPL12	3.222578525543213	1.6620105504989624
RPL13	3.592498302459717	1.8743345737457275
RPL13A	3.349189043045044	2.336042881011963
RPL14	3.667335510253906	1.3293582201004028
RPL15	3.657918930053711	1.8066110610961916
RPL17	3.045003890991211	0.7789221405982971
RPL18	3.4405977725982666	1.6200581789016724
RPL18A	3.628854990005493	1.9702610969543457
RPL19	3.778722047805786	1.4440816640853882
RPL21	3.193138837814331	1.4750397205352783
RPL23	2.6768031120300293	0.7003974318504333
RPL23A	2.8922338485717773	0.8255484104156494
RPL24	2.996793031692505	0.8328521251678467
RPL26	2.9458987712860107	0.745294988155365
RPL26L1	0.6553146243095398	0.0448837950825691
RPL27	2.5449042320251465	0.3576213419437408
RPL27A	2.417574405670166	0.6566992998123169
RPL28	3.4089467525482178	0.8525147438049316
RPL29	3.4245400428771973	1.0661673545837402
RPL3	3.4373161792755127	3.038480520248413
RPL30	3.1541996002197266	1.319204807281494
RPL31	1.5306284427642822	0.3234214782714844
RPL32	3.7101643085479736	1.8754322528839111
RPL34	3.0818986892700195	1.2932430505752563
RPL35	2.975877523422241	1.4056938886642456
RPL35A	2.795182466506958	1.3281913995742798
RPL36	2.926652431488037	0.8160289525985718
RPL36A	2.367538928985596	0.5600262880325317
RPL36AL	1.313062310218811	0.1893426775932312
RPL37	3.326557159423828	1.8218110799789429
RPL37A	3.131023645401001	1.438204646110535
RPL38	2.064688444137573	0.4710071384906769
RPL39	3.132746458053589	1.148220419883728
RPL4	2.814540386199951	1.1519657373428345
RPL41	3.3530642986297607	0.7899795770645142
RPL5	3.3530690670013428	1.4959783554077148
RPL6	3.2394251823425293	0.9226832389831544
RPL7	3.225902557373047	1.337571382522583
RPL7L1	1.090783715248108	0.235776349902153
RPL8	3.5176424980163574	1.7574782371520996
RPL9	3.250806331634521	1.6258699893951416
RPLP0	3.7164108753204346	1.73446786403656
RPLP1	4.30178689956665	2.129270076751709
RPLP2	2.8788421154022217	0.9928438067436218
RPN1	0.6156094074249268	0.121724858880043
RPN2	1.1173020601272583	0.2444452345371246
RPP14	0.1834164410829544	0.0262544099241495
RPP21	0.5137864947319031	0.0221072640269994
RPP30	0.3174600601196289	0.018118105828762
RPP38	0.3093364238739013	0.0742765143513679
RPP40	0.2140327990055084	0.0
RPS10	1.785401463508606	0.5601403117179871
RPS11	3.0031192302703857	0.9726284742355348
RPS12	4.07343339920044	1.7185245752334597
RPS13	2.95680570602417	0.832048773765564
RPS14	3.650329351425171	1.8537676334381104
RPS15	3.634512186050415	1.9755693674087524
RPS15A	3.234790086746216	1.3575056791305542
RPS16	3.2819066047668457	1.2180070877075195
RPS17	2.6385092735290527	1.3840560913085938
RPS18	4.183973789215088	1.448773980140686
RPS19	3.663975477218628	1.2403875589370728
RPS19BP1	1.1610898971557615	0.0973281934857368
RPS2	4.322216510772705	1.8454819917678835
RPS20	2.298894166946411	1.091750979423523
RPS21	2.8376917839050293	1.366840958595276
RPS23	3.826218366622925	1.5460463762283323
RPS24	3.2473466396331787	0.9904609322547911
RPS25	2.85527777671814	1.58985435962677
RPS26	2.227825880050659	0.4938137829303741
RPS27	3.0799460411071777	1.0655174255371094
RPS27A	3.7755300998687744	1.382726788520813
RPS28	3.068057060241699	1.4252727031707764
RPS29	2.604234218597412	1.610586643218994
RPS3	3.779446840286255	1.160308599472046
RPS3A	3.69629430770874	2.0190272331237797
RPS4X	3.498402833938598	0.8964027166366577
RPS5	3.3184731006622314	1.1351580619812012
RPS6	3.225022077560425	0.8249009251594543
RPS7	3.4581079483032227	1.4013019800186155
RPS8	3.8368749618530273	0.7754154801368713
RPS9	3.212590456008911	1.3402295112609863
RPSA	3.7342281341552734	1.8458560705184937
RPTOR	0.0835241451859474	0.0075864340178668
RPUSD3	0.3158705234527588	0.0175104960799217
RPUSD4	0.2131595909595489	0.0329622216522693
RRM1	0.496432214975357	0.2426948547363281
RRM2	0.579227089881897	0.4242317974567413
RRN3	0.1366064846515655	0.0126404883340001
RRP1	0.6766780018806458	0.099363088607788
RRP12	0.2114033997058868	0.0430591106414794
RRP15	0.5199268460273743	0.1556022763252258
RRP7A	0.5620575547218323	0.0834106057882309
RRP9	0.5634238719940186	0.1049311012029647
RRS1	0.4739028215408325	0.0592274218797683
RSL1D1	1.676928162574768	0.8463500738143921
RSL24D1	0.9799032211303712	0.3440695405006408
RSRC2	0.8119505643844604	0.232574462890625
RTCB	0.5628498196601868	0.0613103620707988
RTEL1	0.0603489615023136	0.0139066260308027
RTF1	0.4519490897655487	0.095586784183979
RTTN	0.0796526968479156	0.096311405301094
RUVBL1	0.941699206829071	0.1509966254234314
SACM1L	0.2312474101781845	0.0195519719272851
SAE1	0.6100348830223083	0.0940292030572891
SAMM50	0.4499511122703552	0.0415168218314647
SAP130	0.1094913631677627	0.0636578053236007
SAP18	0.9621785879135132	0.206630602478981
SAP30BP	0.2932326197624206	0.1825902462005615
SARNP	0.6746305227279663	0.0888098627328872
SARS	0.5942109227180481	0.1587152034044265
SARS2	0.1595093458890915	0.0451713986694812
SART1	0.2304435223340988	0.121550403535366
SART3	0.3938402235507965	0.0480844192206859
SASS6	0.3359714448451996	0.063122883439064
SBDS	0.7761500477790833	0.16960209608078
SBNO1	0.8288214206695557	0.2317196577787399
SCAF1	0.2377862781286239	0.04994772747159
SCAP	0.2231710702180862	0.0286227501928806
SCD	0.7244250178337097	0.2458546012639999
SCFD1	0.5502825379371643	0.223075270652771
SCNM1	0.2789596617221832	0.0412384495139122
SDAD1	0.5218247175216675	0.0748916566371917
SDE2	0.315619945526123	0.0594353377819061
SDHA	0.5599485039710999	0.0761932432651519
SDHAF2	0.2534824013710022	0.0735761374235153
SDHC	0.7010047435760498	0.0853042602539062
SDHD	0.5972560048103333	0.2652178108692169
SEC13	0.5627173781394958	0.1454914063215255
SEC16A	0.1807784140110016	0.0733628123998642
SEC61A1	0.381089836359024	0.1729293465614318
SEC61B	1.3477755784988403	0.3097878098487854
SEC61G	1.209588885307312	0.2521078586578369
SEC63	0.6005263924598694	0.1493292897939682
SEH1L	0.2592094540596008	0.0081913890317082
SEM1	1.0904104709625244	0.1426360458135604
SENP6	0.4904191792011261	0.0793801546096801
SEPHS2	0.7110809683799744	0.0781280696392059
SEPSECS	0.0681969076395034	0.0063378098420798
SERBP1	2.506314754486084	0.8992695808410645
SETD1A	0.1533117592334747	0.079974353313446
SETD2	0.6833858489990234	0.1964061856269836
SETDB1	0.1253028362989425	0.0035236161202192
SF1	0.873988151550293	0.4282910823822021
SF3A1	0.5525934100151062	0.3645570874214172
SF3A2	0.3840904533863067	0.1642050892114639
SF3A3	1.190835952758789	0.3931823968887329
SF3B1	1.3484151363372805	0.95539391040802
SF3B2	1.0453667640686035	0.6632298231124878
SF3B3	0.5331794619560242	0.3176498413085937
SF3B4	0.3482475876808166	0.2030809968709945
SF3B5	1.084289789199829	0.3368082642555237
SFPQ	1.957251071929932	1.0957506895065308
SFSWAP	0.4828745424747467	0.0867941305041313
SHQ1	0.1177729964256286	0.0239983033388853
SIN3A	0.2397268265485763	0.1794392764568328
SKA1	0.1349980533123016	0.0
SKA3	0.2416025251150131	0.032952819019556
SKP1	1.6363632678985596	0.2171235084533691
SKP2	0.3516066968441009	0.032585822045803
SLBP	0.9645720720291138	0.2524258494377136
SLC1A5	0.7075969576835632	0.2152039706707
SLC25A10	0.1207372769713401	0.118517518043518
SLC25A26	0.2136907279491424	0.2188417762517929
SLC25A3	2.1001718044281006	0.5397729277610779
SLC35B1	0.3484381437301636	0.0756385326385498
SLC39A10	0.3722021281719208	0.0513537302613258
SLC39A7	0.5337616205215454	0.0463674068450927
SLC39A9	0.091137558221817	0.0195752400904893
SLC7A5	0.2547931969165802	0.0557542815804481
SLC7A6OS	0.1959774196147918	0.027531636878848
SLU7	0.2700246274471283	0.0824145898222923
SMAGP	0.431793749332428	0.137230098247528
SMARCB1	0.4312554597854614	0.234554186463356
SMARCE1	0.8180382251739502	0.0937364399433136
SMC1A	0.9583054184913636	0.1157967150211334
SMC2	0.6391732692718506	0.1403079032897949
SMC3	0.8010865449905396	0.1924770027399063
SMC4	0.9566375613212584	0.4315244853496551
SMC5	0.2681801617145538	0.034409400075674
SMC6	0.5839241147041321	0.061832383275032
SMG1	0.4742533564567566	0.2914518713951111
SMG5	0.1464921534061432	0.0059317480772733
SMG6	0.1211345344781875	0.0212105177342891
SMU1	0.504368245601654	0.2400920242071151
SMUG1	0.1996487081050872	0.0077133583836257
SNAPC1	0.0615357980132103	0.0
SNAPC2	0.0900143235921859	0.0407723933458328
SNAPC3	0.1049633547663688	0.0247192811220884
SNAPC4	0.1345718055963516	0.1655331403017044
SNAPC5	0.1934172362089157	0.0618219040334224
SNF8	0.7922670245170593	0.0799713060259819
SNIP1	0.2148589789867401	0.0217745285481214
SNRNP200	0.9064095616340636	0.3820141553878784
SNRNP25	1.0246727466583252	0.1292990148067474
SNRNP27	0.3676381409168243	0.0582476370036602
SNRNP35	0.2373528778553009	0.0330815725028514
SNRNP40	0.9362196922302246	0.1005426496267318
SNRNP48	0.3420345187187195	0.0429364182054996
SNRNP70	0.8560732007026672	0.2821628749370575
SNRPA1	0.9401156306266784	0.4769137501716614
SNRPB	1.8621950149536133	1.2666678428649902
SNRPC	1.310727834701538	0.3002004027366638
SNRPD1	1.757758617401123	0.5513195991516113
SNRPD3	0.5512131452560425	0.2281444072723388
SNRPE	1.7900530099868774	0.729915976524353
SNRPF	1.4412972927093506	0.4860904514789581
SNRPG	1.731204390525818	0.5411538481712341
SNUPN	0.1748957484960556	0.0221051778644323
SNW1	0.5233271718025208	0.3564748167991638
SNX15	0.1356852054595947	0.0944720953702926
SOD1	1.5988011360168457	0.1346804201602935
SOD2	0.4899377226829529	0.0628330260515213
SON	1.347274661064148	0.7919149994850159
SP2	0.0840793326497078	0.0143344765529036
SPATA5	0.211356446146965	0.0744768679141998
SPATA5L1	0.0850013867020607	0.0066705234348773
SPC24	0.1795087307691574	0.0091328909620642
SPC25	0.3759894073009491	0.0530500225722789
SPCS2	1.1442480087280271	0.1377438902854919
SPCS3	0.6784014105796814	0.1998629570007324
SPDL1	0.4111406207084656	0.083427719771862
SPRTN	0.1994077414274215	0.0488561950623989
SPTLC1	0.3795634806156158	0.0857610926032066
SPTSSA	0.5821000337600708	0.0513871498405933
SRBD1	0.1395710259675979	0.0236215218901634
SRCAP	0.2663927972316742	0.2097286134958267
SRF	0.0686039850115776	0.013241583481431
SRFBP1	0.3202738165855407	0.0232608169317245
SRP14	1.6170214414596558	0.3417051434516907
SRP19	0.7235234975814819	0.1088018044829368
SRP54	0.5278927087783813	0.0440109930932521
SRP68	0.4083342552185058	0.0483505018055439
SRP72	1.172039270401001	0.1294248402118683
SRP9	1.572651505470276	0.247000902891159
SRPRB	0.4222138524055481	0.0486492924392223
SRRM1	1.1814178228378296	0.3076959252357483
SRRM2	1.541062355041504	0.481229692697525
SRRT	0.5898322463035583	0.1125316843390464
SRSF1	0.8189951181411743	0.1853028237819671
SRSF10	1.1841468811035156	0.148345485329628
SRSF11	1.2485452890396118	0.9665431380271912
SRSF2	1.630557417869568	0.9344049096107484
SRSF3	1.8454338312149048	1.052416205406189
SRSF6	0.3295795619487762	0.0548671968281269
SRSF7	1.6026389598846436	0.3583728671073913
SS18L2	0.6799433827400208	0.0526485294103622
SSBP1	1.6413356065750122	0.2602562308311462
SSBP3	0.5155476927757263	0.376173585653305
SSRP1	1.1929733753204346	0.2594881355762481
SSU72	1.088176727294922	0.3500554859638214
STARD7	0.7504885792732239	0.1044051498174667
STAT5A	0.3790651559829712	0.0922087207436561
STIL	0.2215310037136078	0.0589292719960212
STRAP	0.9216761589050292	0.0991063192486763
STRIP1	0.0800075232982635	0.0090318797156214
STX18	0.2040338516235351	0.0647248327732086
STX5	0.1154783442616462	0.0259169787168502
SUGP1	0.0919271036982536	0.0072299307212233
SUGT1	0.9348867535591124	0.089742936193943
SUMO2	2.0414059162139893	0.937072217464447
SUPT16H	1.378861904144287	0.1842594593763351
SUPT4H1	0.7082809209823608	0.2094878852367401
SUPT5H	0.4461470544338226	0.0723137632012367
SUPT6H	0.4700659513473511	0.0930938944220542
SUPV3L1	0.2589938044548034	0.0405515767633914
SURF6	0.5115922093391418	0.0762102082371711
SYF2	0.3354135751724243	0.0519113205373287
SYMPK	0.2805996835231781	0.0595508813858032
SYS1	0.1451790481805801	0.0099975662305951
TACC3	0.3507303595542907	0.2313675284385681
TADA2A	0.1391922682523727	0.0320517495274543
TADA3	0.4650766253471374	0.0376024767756462
TAF1	0.1521893739700317	0.0269144438207149
TAF10	0.3726840019226074	0.0110131613910198
TAF12	0.3110124468803406	0.0160930063575506
TAF1B	0.1217555776238441	0.0106739746406674
TAF1C	0.0540508516132831	0.0205360669642686
TAF1D	0.8358328938484192	0.2437602132558822
TAF2	0.2264389842748642	0.0327435359358787
TAF5	0.118944726884365	0.0121635943651199
TAF6	0.1903383731842041	0.0084727080538868
TAF7	0.5326010584831238	0.0618824437260627
TAF8	0.1600246280431747	0.0345924496650695
TAMM41	0.1752765625715255	0.0092269564047455
TARDBP	0.6164247393608093	0.1044505834579467
TARS	1.1475789546966553	0.1761214882135391
TARS2	0.1443521529436111	0.0301771555095911
TBCA	1.3269203901290894	0.1132233142852783
TBCB	0.3105937242507934	0.0268396399915218
TBCC	0.2348024249076843	0.0877127647399902
TBCD	0.1145206540822982	0.0477432049810886
TBL3	0.2418805211782455	0.0289394482970237
TBP	0.1400288343429565	0.0273523963987827
TCERG1	0.7365800142288208	0.0870622619986534
TCOF1	0.6431695818901062	0.0708964243531227
TCP1	1.5302082300186155	0.2423313409090042
TEFM	0.1622077524662017	0.0303038042038679
TELO2	0.2050272524356842	0.0068944110535085
TEN1	0.1840797662734985	0.0545008145272731
TERF1	0.3176054656505584	0.0877988561987876
TERF2	0.3106119930744171	0.0403590016067028
TEX10	0.2822748720645904	0.0283949263393878
TFAM	0.7582240700721741	0.0355445854365825
TFB2M	0.4168541133403778	0.1946997493505478
TFDP1	0.7197785973548889	0.0808474570512771
TFIP11	0.2106637805700302	0.0262326840311288
TFRC	1.367284059524536	0.668268084526062
TGS1	0.399448037147522	0.0520931743085384
THAP1	0.1334346532821655	0.0095324469730257
THAP11	0.2378677129745483	0.0279617495834827
THG1L	0.2143101394176483	0.0
THOC1	0.3162939846515655	0.0911531895399093
THOC2	1.0124797821044922	0.20660500228405
THOC3	0.385666012763977	0.050864215940237
THOC5	0.3353112339973449	0.0632665529847145
THOC6	0.2963607907295227	0.0044398317113518
THOC7	0.732833981513977	0.1438730061054229
TICRR	0.108316458761692	0.0274440310895442
TIMELESS	0.3426559567451477	0.0373987294733524
TIMM10	0.8979783058166504	0.1868342012166977
TIMM13	1.805566430091858	0.3944520354270935
TIMM22	0.2762921154499054	0.0397014059126377
TIMM23B	0.0658239871263504	0.0204620417207479
TIMM44	0.3393664956092834	0.0897732004523277
TIMM8A	0.550285279750824	0.0784206241369247
TIMM9	0.4044817984104156	0.0513076223433017
TINF2	0.0877439975738525	0.0124084604904055
TIPIN	0.327642023563385	0.0439072735607624
TKT	1.4946705102920532	0.8794344663619995
TLCD1	0.0864443704485893	0.0087725957855582
TLN1	0.5957029461860657	0.1306705474853515
TM7SF2	0.1084962114691734	0.0194788817316293
TMA16	0.3812393248081207	0.0287517663091421
TMED2	0.653620719909668	0.0921975970268249
TMEM127	0.0656007230281829	0.0062212473712861
TMEM199	0.2122199237346649	0.0477535836398601
TMEM258	0.8962174654006958	0.2010736018419265
TMSB10	0.91156405210495	0.1034033074975013
TMX2	0.7138814926147461	0.1031532362103462
TNPO3	0.5155500173568726	0.0621894598007202
TOE1	0.2365587055683136	0.0137753440067172
TOMM20	2.041100025177002	0.3391406834125519
TOMM22	1.3151023387908936	0.2389822900295257
TOMM40	1.4084112644195557	0.3593380451202392
TONSL	0.1419107168912887	0.0
TOP1	0.8347708582878113	0.202367290854454
TOP2A	0.8584080338478088	0.1144197955727577
TOP3A	0.1420279145240783	0.0159106850624084
TOPBP1	0.5074158906936646	0.1582499891519546
TOR2A	0.1238301992416381	0.0
TP53RK	0.3026405572891235	0.0284502208232879
TPI1	1.9288047552108765	0.9331566095352172
TPR	1.4139251708984375	0.2961037456989288
TPRKB	0.6427189707756042	0.086366131901741
TPT1	3.3328187465667725	1.5168501138687134
TPX2	1.0786374807357788	0.3354660272598266
TRA2B	0.8847159147262573	0.2584317326545715
TRAIP	0.0805897638201713	0.0141455801203846
TRAPPC1	0.5272192358970642	0.0757432505488395
TRAPPC11	0.1105696335434913	0.0205484088510274
TRAPPC3	0.841746985912323	0.1118497103452682
TRAPPC4	0.7829288244247437	0.1297953426837921
TRAPPC5	0.7216318845748901	0.0519477389752864
TRAPPC8	0.1768696308135986	0.0241498071700334
TRIAP1	0.6134226322174072	0.073087140917778
TRMT10C	0.944915235042572	0.1609944701194763
TRMT112	0.9704757928848268	0.1858892738819122
TRMT5	0.1399178653955459	0.0037193931639194
TRMT6	0.2370629608631134	0.0176216512918472
TRNT1	0.4101850092411041	0.0586189217865467
TRPM7	0.1918588429689407	0.0210791267454624
TRRAP	0.1760374754667282	0.0519961230456829
TSEN2	0.1887568682432174	0.0284723192453384
TSEN34	0.2789637148380279	0.1156022399663925
TSEN54	0.2343579679727554	0.0087808473035693
TSFM	0.5304821133613586	0.0398250520229339
TSG101	0.2390545457601547	0.0241364426910877
TSPYL5	0.1774785071611404	0.0294393450021743
TSR1	0.6798285245895386	0.3049110770225525
TSR2	0.2275177091360092	0.039150696247816
TTC1	0.513848602771759	0.032914575189352
TTC27	0.1926462203264236	0.016214694827795
TTC4	0.346926212310791	0.0402516797184944
TTF2	0.4034242033958435	0.024690369144082
TTI1	0.2013567090034485	0.0189983416348695
TTI2	0.1285623461008072	0.0963246896862983
TTK	0.2167637646198272	0.0432171374559402
TUBA1B	2.8593504428863525	0.9207969903945924
TUBA1C	1.5998584032058716	0.3733595907688141
TUBB	2.3243651390075684	1.1417946815490725
TUBD1	0.1495487093925476	0.0161929484456777
TUBE1	0.1273592263460159	0.0159130599349737
TUBGCP2	0.2449385225772857	0.0266370754688978
TUBGCP3	0.1883928626775741	0.0
TUBGCP4	0.1778582483530044	0.043359525501728
TUBGCP5	0.0998413860797882	0.0202979538589715
TUBGCP6	0.057110495865345	0.0175537019968032
TUT1	0.0848504304885864	0.0571385212242603
TWF1	0.1023592725396156	0.0368548445403575
TWISTNB	0.4177406728267669	0.0919057875871658
TXN	1.7831275463104248	0.4617224633693695
TXNL4A	1.052925705909729	0.2099527269601822
TXNL4B	0.1107755824923515	0.024550661444664
U2AF2	0.4031385779380798	0.1827254146337509
U2SURP	1.288694143295288	0.1683269590139389
UBA1	0.2446979880332946	0.0670408755540847
UBA2	1.0349630117416382	0.2435242384672165
UBA3	0.2054383605718612	0.0051483400166034
UBA5	0.4177941977977752	0.0552161782979965
UBA52	2.868248224258423	1.7766631841659546
UBAP1	0.09862020611763	0.0094135785475373
UBC	1.5862175226211548	0.8839571475982666
UBE2D3	1.1680654287338257	0.1707581877708435
UBE2H	0.1741109192371368	0.0431600548326969
UBE2I	1.193063735961914	0.4385124444961548
UBE2L3	2.38101863861084	0.4990045428276062
UBE2M	0.9882330298423768	0.5768313407897949
UBE2N	1.0803123712539673	0.352615475654602
UBE2Z	0.3121691942214966	0.0280336141586303
UBL5	1.4293773174285889	0.2927655279636383
UBQLN4	0.1909139305353164	0.0265482123941183
UBR4	0.3410946428775787	0.1509696692228317
UBR5	0.6546760201454163	0.1554618179798126
UBTF	0.6823307871818542	0.5393311977386475
UFL1	0.3087272047996521	0.020394766703248
UFM1	0.6258790493011475	0.0607462674379348
UNC45A	0.2056819051504135	0.1486245244741439
UNC50	0.324273407459259	0.0295345243066549
UPF1	0.3031964004039764	0.0694931671023368
UPF2	0.3157819211483001	0.0773523598909378
UPF3A	0.6151243448257446	0.1969437450170517
UQCC2	0.7382120490074158	0.117466852068901
UQCRB	1.598396897315979	0.1985613256692886
UQCRC1	0.908477246761322	0.6257426738739014
UQCRC2	0.8388745784759521	0.0436527431011199
UQCRFS1	1.3268481492996216	0.1467862874269485
UQCRH	3.0479273796081543	0.98045015335083
UQCRQ	1.2687002420425415	0.1668194234371185
URB1	0.3575817942619324	0.0092055443674325
URB2	0.2212819904088974	0.0232421513646841
URI1	0.8253946900367737	0.2304769158363342
URM1	0.4432695806026459	0.0901844277977943
UROD	0.842691957950592	0.0862478837370872
USF2	0.3217630684375763	0.1563079059123993
USP10	0.5518726110458374	0.1940283179283142
USP19	0.1006336063146591	0.0537392646074295
USP36	0.2239037901163101	0.0763588473200798
USP37	0.190108373761177	0.0224659871309995
USP39	0.4221430122852325	0.1742980331182479
USP5	0.1996093094348907	0.0778955593705177
USP7	0.6515496969223022	0.3695522248744964
USP8	0.2288751602172851	0.0710496008396148
USP9X	0.3641600310802459	0.1076938360929489
USPL1	0.1146880984306335	0.0177569761872291
UTP15	0.2471488267183303	0.0477827414870262
UTP18	0.5702070593833923	0.1517242938280105
UTP20	0.4909082353115082	0.0795866474509239
UTP23	0.2177112996578216	0.0082472683861851
UTP3	0.2802081406116485	0.0
UTP6	0.5956350564956665	0.0471459068357944
UXS1	0.0868390947580337	0.0195157211273908
UXT	0.4698203802108764	0.0229929629713296
VARS	0.6801786422729492	0.0977834239602088
VARS2	0.0977100282907486	0.011923742480576
VBP1	0.7015016674995422	0.1154705062508583
VCP	0.8303157091140747	0.6796188950538635
VEZT	0.1730866134166717	0.0282003544270992
VHL	0.3197730779647827	0.0682319030165672
VMP1	0.4576841294765472	0.3335694372653961
VPS13D	0.1104557886719703	0.008580969646573
VPS25	0.6997483968734741	0.0806387141346931
VPS28	0.5138761401176453	0.1146325767040252
VPS29	0.8161970973014832	0.080652579665184
VPS33A	0.2648803293704986	0.0306031834334135
VPS35	0.84012371301651	0.053417969495058
VPS37A	0.1614976972341537	0.0051613128744065
VPS37C	0.0553192757070064	0.011820014566183
VPS41	0.2364203333854675	0.0580399222671985
VPS51	0.3390011489391327	0.0530004799365997
VPS54	0.085309088230133	0.0273091029375791
VPS72	0.1892008483409881	0.0135940033942461
WAC	0.6561940312385559	0.3094898164272308
WARS	0.3860763609409332	0.0771102160215377
WBP1	0.069370225071907	0.0235505793243646
WBP11	0.5005661845207214	0.234364315867424
WBP1L	0.0613682270050048	0.0362167693674564
WDHD1	0.2257016897201538	0.0169513970613479
WDR1	0.3744028806686401	0.2059628367424011
WDR12	0.6120122075080872	0.1187032684683799
WDR18	0.6395834684371948	0.2763608992099762
WDR24	0.0619515106081962	0.028183864429593
WDR26	0.280823290348053	0.0990602225065231
WDR3	0.3883443474769592	0.0558657385408878
WDR33	0.493496835231781	0.1543947905302047
WDR36	0.4782191216945648	0.0777501910924911
WDR4	0.3407797217369079	0.0371823944151401
WDR43	0.9162996411323548	0.4063518345355987
WDR46	0.5024725794792175	0.0814804136753082
WDR5	0.2549723088741302	0.0269771181046962
WDR54	0.0830775052309036	0.0032867605332285
WDR55	0.1689876914024353	0.0167404767125844
WDR61	0.4221350252628326	0.07521952688694
WDR70	0.2215425819158554	0.0177480746060609
WDR74	0.5564203262329102	0.3695427179336548
WDR75	0.4693273305892944	0.1133158877491951
WDR77	0.3734410405158996	0.0746006816625595
WDR82	0.3907969892024994	0.0844011083245277
WDR83OS	0.9416928887367249	0.1209176108241081
WDR92	0.1255986392498016	0.0118316281586885
WDTC1	0.0587789602577686	0.0231736116111278
WEE1	0.3307793736457824	0.2086232304573059
WNK1	0.3938860297203064	0.0752331614494323
WTAP	0.5056901574134827	0.179841935634613
XAB2	0.144185334444046	0.0476024858653545
XPO1	1.1443073749542236	0.3636498153209686
XPO5	0.3704064786434173	0.0648688822984695
XRCC1	0.1706465035676956	0.0021995441056787
XRCC2	0.4742472767829895	0.0436125397682189
XRCC3	0.0748195126652717	0.0
XRCC5	1.7761375904083252	0.4375852644443512
XRCC6	1.518485188484192	0.1806321442127227
XRN2	0.8096725940704346	0.0787683874368667
YARS	1.066563367843628	0.1724633127450943
YARS2	0.2728383839130401	0.0475671924650669
