context	target	expression_control	expression_perturbed	delta	abs_delta	direction	expression_available	shown_in_panel
Replogle K562 GWPS	PTPN2	0.2967799343896702	0.0616485052866954	-0.2351314291029748	0.2351314291029748	decreased_or_unchanged	True	True
Replogle K562 GWPS	UCK2	0.4001835595781558	0.1651219301498853	-0.23506162942827052	0.23506162942827052	decreased_or_unchanged	True	True
Replogle K562 GWPS	QDPR	0.2688388690770229	0.0338465620042308	-0.23499230707279212	0.23499230707279212	decreased_or_unchanged	True	True
Replogle K562 GWPS	TLK1	0.5395309933181931	0.304581701977929	-0.2349492913402641	0.2349492913402641	decreased_or_unchanged	True	True
Replogle K562 GWPS	MMS22L	0.2692645013383008	0.0343551643011046	-0.23490933703719621	0.23490933703719621	decreased_or_unchanged	True	True
Replogle K562 GWPS	EIF4EBP2	0.3019996924023559	0.0671560453490976	-0.23484364705325833	0.23484364705325833	decreased_or_unchanged	True	True
Replogle K562 GWPS	KEAP1	0.2640568742128176	0.0292941859566179	-0.2347626882561997	0.2347626882561997	decreased_or_unchanged	True	True
Replogle K562 GWPS	FAH	0.2530444372277596	0.0183832661143078	-0.2346611711134518	0.2346611711134518	decreased_or_unchanged	True	True
Replogle K562 GWPS	YIPF3	0.2988614412111656	0.0642802968274715	-0.2345811443836941	0.2345811443836941	decreased_or_unchanged	True	True
Replogle K562 GWPS	RCHY1	0.2476638436013596	0.0131097807589755	-0.2345540628423841	0.2345540628423841	decreased_or_unchanged	True	True
Replogle K562 GWPS	MVB12A	0.2706907722234928	0.0361662186109102	-0.23452455361258262	0.23452455361258262	decreased_or_unchanged	True	True
Replogle K562 GWPS	PHACTR4	0.2827857693272723	0.0483325129046159	-0.23445325642265638	0.23445325642265638	decreased_or_unchanged	True	True
Replogle K562 GWPS	ESCO1	0.3816472402344139	0.1473180098193032	-0.23432923041511067	0.23432923041511067	decreased_or_unchanged	True	True
Replogle K562 GWPS	SLC30A9	0.2610961916898405	0.0268445567324243	-0.2342516349574162	0.2342516349574162	decreased_or_unchanged	True	True
Replogle K562 GWPS	DBNDD2	0.3532434114482105	0.1190697214614723	-0.23417368998673818	0.23417368998673818	decreased_or_unchanged	True	True
Replogle K562 GWPS	BLOC1S2	0.2341595125481954	0.0	-0.2341595125481954	0.2341595125481954	decreased_or_unchanged	True	True
Replogle K562 GWPS	LNPEP	0.2488812449227578	0.0147698635146731	-0.23411138140808468	0.23411138140808468	decreased_or_unchanged	True	True
Replogle K562 GWPS	ZDHHC12	0.2583309505182297	0.0242215584144524	-0.2341093921037773	0.2341093921037773	decreased_or_unchanged	True	True
Replogle K562 GWPS	CISD3	0.2729003465874476	0.0389756047993563	-0.2339247417880913	0.2339247417880913	decreased_or_unchanged	True	True
Replogle K562 GWPS	ODF2L	0.2377223227119283	0.0040739038209805	-0.2336484188909478	0.2336484188909478	decreased_or_unchanged	True	True
Replogle K562 GWPS	PTRH2	0.2618517109977054	0.0282691148385195	-0.2335825961591859	0.2335825961591859	decreased_or_unchanged	True	True
Replogle K562 GWPS	NOL12	0.2545585180605075	0.020998269842382	-0.2335602482181255	0.2335602482181255	decreased_or_unchanged	True	True
Replogle K562 GWPS	ELP2	0.3126638019702752	0.0792381159357122	-0.233425686034563	0.233425686034563	decreased_or_unchanged	True	True
Replogle K562 GWPS	S100PBP	0.2575053324006631	0.0242216779013811	-0.23328365449928198	0.23328365449928198	decreased_or_unchanged	True	True
Replogle K562 GWPS	POLR2A	0.5122104426410711	0.2789751824104424	-0.23323526023062868	0.23323526023062868	decreased_or_unchanged	True	True
Replogle K562 GWPS	DRAM2	0.2572105957880401	0.0239825662714323	-0.23322802951660782	0.23322802951660782	decreased_or_unchanged	True	True
Replogle K562 GWPS	MTHFD2L	0.2457598244222221	0.0125958863411987	-0.2331639380810234	0.2331639380810234	decreased_or_unchanged	True	True
Replogle K562 GWPS	LGALS1	0.3980395194323466	0.1650758841878747	-0.23296363524447192	0.23296363524447192	decreased_or_unchanged	True	True
Replogle K562 GWPS	CYREN	0.3119655039316532	0.0790020279130157	-0.23296347601863748	0.23296347601863748	decreased_or_unchanged	True	True
Replogle K562 GWPS	AGPAT3	0.3106723890126308	0.0780111355649913	-0.2326612534476395	0.2326612534476395	decreased_or_unchanged	True	True
Replogle K562 GWPS	LDLR	0.2541180795395688	0.0215103932789393	-0.23260768626062947	0.23260768626062947	decreased_or_unchanged	True	True
Replogle K562 GWPS	PIK3C3	0.2520286159790869	0.0194209429843366	-0.23260767299475027	0.23260767299475027	decreased_or_unchanged	True	True
Replogle K562 GWPS	SLC4A1AP	0.3014034322489088	0.0688335379728904	-0.23256989427601843	0.23256989427601843	decreased_or_unchanged	True	True
Replogle K562 GWPS	NSMCE4A	0.2533594807427924	0.0210231360742601	-0.2323363446685323	0.2323363446685323	decreased_or_unchanged	True	True
Replogle K562 GWPS	ZNF581	0.2395681494256654	0.0072902423831132	-0.2322779070425522	0.2322779070425522	decreased_or_unchanged	True	True
Replogle K562 GWPS	ZNF511	0.4000622182957885	0.1683842621066353	-0.23167795618915318	0.23167795618915318	decreased_or_unchanged	True	True
Replogle K562 GWPS	SLC39A1	0.2930929496719762	0.0614585998316703	-0.2316343498403059	0.2316343498403059	decreased_or_unchanged	True	True
Replogle K562 GWPS	ALDH2	0.2500236995562518	0.0184322742448336	-0.23159142531141821	0.23159142531141821	decreased_or_unchanged	True	True
Replogle K562 GWPS	KAT7	0.2789145037595154	0.047323451757431	-0.23159105200208438	0.23159105200208438	decreased_or_unchanged	True	True
Replogle K562 GWPS	TTC19	0.2890940869168498	0.0576092804599012	-0.23148480645694858	0.23148480645694858	decreased_or_unchanged	True	True
Replogle K562 GWPS	SCNM1	0.2819389705447291	0.0505371731360517	-0.2314017974086774	0.2314017974086774	decreased_or_unchanged	True	True
Replogle K562 GWPS	CSNK1D	0.3108244263325693	0.079426139133212	-0.2313982871993573	0.2313982871993573	decreased_or_unchanged	True	True
Replogle K562 GWPS	POLR3H	0.3057232151217853	0.0744834404194216	-0.23123977470236368	0.23123977470236368	decreased_or_unchanged	True	True
Replogle K562 GWPS	GCHFR	0.2388616818539045	0.0077139604382398	-0.2311477214156647	0.2311477214156647	decreased_or_unchanged	True	True
Replogle K562 GWPS	NSMCE1	0.2477698221790051	0.0166901654126692	-0.23107965676633588	0.23107965676633588	decreased_or_unchanged	True	True
Replogle K562 GWPS	NDC80	0.347089021916904	0.1160354441120511	-0.2310535778048529	0.2310535778048529	decreased_or_unchanged	True	True
Replogle K562 GWPS	PRPF8	0.5835581915603417	0.3526637416983407	-0.23089444986200103	0.23089444986200103	decreased_or_unchanged	True	True
Replogle K562 GWPS	NRAS	0.2595604229702621	0.0286687753301985	-0.2308916476400636	0.2308916476400636	decreased_or_unchanged	True	True
Replogle K562 GWPS	MPDU1	0.2522744398149475	0.0215014059096574	-0.2307730339052901	0.2307730339052901	decreased_or_unchanged	True	True
Replogle K562 GWPS	MLH1	0.252670523466047	0.0222738599028822	-0.23039666356316482	0.23039666356316482	decreased_or_unchanged	True	True
Replogle K562 GWPS	PSMD1	0.8586142065166515	0.6283039247866758	-0.2303102817299757	0.2303102817299757	decreased_or_unchanged	True	True
Replogle K562 GWPS	OGT	0.2591296772685411	0.028900500975157	-0.23022917629338407	0.23022917629338407	decreased_or_unchanged	True	True
Replogle K562 GWPS	PSMD10	0.2553707012810136	0.0251999119562762	-0.2301707893247374	0.2301707893247374	decreased_or_unchanged	True	True
Replogle K562 GWPS	RBM18	0.2369981641574947	0.0068276189267635	-0.2301705452307312	0.2301705452307312	decreased_or_unchanged	True	True
Replogle K562 GWPS	SNX1	0.2797936155518537	0.049804411938625	-0.22998920361322872	0.22998920361322872	decreased_or_unchanged	True	True
Replogle K562 GWPS	IST1	0.2645446135011282	0.03458189946502	-0.22996271403610818	0.22996271403610818	decreased_or_unchanged	True	True
Replogle K562 GWPS	CTNNBL1	0.2529838485239721	0.0232292413711547	-0.2297546071528174	0.2297546071528174	decreased_or_unchanged	True	True
Replogle K562 GWPS	RICTOR	0.254039682568183	0.0242966513994128	-0.22974303116877018	0.22974303116877018	decreased_or_unchanged	True	True
Replogle K562 GWPS	SMAGP	0.4049145036971255	0.1752038427307088	-0.2297106609664167	0.2297106609664167	decreased_or_unchanged	True	True
Replogle K562 GWPS	CENPN	0.3238588879446712	0.0942079108124891	-0.22965097713218213	0.22965097713218213	decreased_or_unchanged	True	True
Replogle K562 GWPS	PCNX4	0.2462712936514803	0.0166492735551408	-0.22962202009633947	0.22962202009633947	decreased_or_unchanged	True	True
Replogle K562 GWPS	RPRD1A	0.2816629695406178	0.0521493817882976	-0.22951358775232023	0.22951358775232023	decreased_or_unchanged	True	True
Replogle K562 GWPS	VTA1	0.2548588078814031	0.0253686568164449	-0.22949015106495818	0.22949015106495818	decreased_or_unchanged	True	True
Replogle K562 GWPS	RAB21	0.2727730578047396	0.0433978203439364	-0.22937523746080318	0.22937523746080318	decreased_or_unchanged	True	True
Replogle K562 GWPS	TRMT11	0.2291532080357826	0.0	-0.2291532080357826	0.2291532080357826	decreased_or_unchanged	True	True
Replogle K562 GWPS	CDC6	0.3999820571889691	0.1708416223016559	-0.22914043488731323	0.22914043488731323	decreased_or_unchanged	True	True
Replogle K562 GWPS	BLM	0.3085612001921428	0.0794816714412761	-0.22907952875086668	0.22907952875086668	decreased_or_unchanged	True	True
Replogle K562 GWPS	BRD8	0.2530926408257237	0.0240848866973336	-0.22900775412839008	0.22900775412839008	decreased_or_unchanged	True	True
Replogle K562 GWPS	PKN2	0.237214036887241	0.0082912509159375	-0.2289227859713035	0.2289227859713035	decreased_or_unchanged	True	True
Replogle K562 GWPS	SNRNP200	0.8182998254528062	0.5893825649283826	-0.22891726052442363	0.22891726052442363	decreased_or_unchanged	True	True
Replogle K562 GWPS	PIP4K2A	0.3511438973393598	0.1222562820641035	-0.2288876152752563	0.2288876152752563	decreased_or_unchanged	True	True
Replogle K562 GWPS	PIK3CB	0.3004367029454208	0.0715736976218602	-0.2288630053235606	0.2288630053235606	decreased_or_unchanged	True	True
Replogle K562 GWPS	ATP6V0D1	0.3161796641329536	0.0873270058872723	-0.22885265824568132	0.22885265824568132	decreased_or_unchanged	True	True
Replogle K562 GWPS	SSNA1	0.5668551755741479	0.3380211379449322	-0.22883403762921567	0.22883403762921567	decreased_or_unchanged	True	True
Replogle K562 GWPS	TMF1	0.2582128409520994	0.0295165358306644	-0.228696305121435	0.228696305121435	decreased_or_unchanged	True	True
Replogle K562 GWPS	HMGXB3	0.2487371867251983	0.0200470282494673	-0.228690158475731	0.228690158475731	decreased_or_unchanged	True	True
Replogle K562 GWPS	ACTN1	0.2709261834266941	0.0423237235991509	-0.2286024598275432	0.2286024598275432	decreased_or_unchanged	True	True
Replogle K562 GWPS	TRABD	0.3580201380113068	0.1295529389860986	-0.22846719902520818	0.22846719902520818	decreased_or_unchanged	True	True
Replogle K562 GWPS	FLAD1	0.2569381491856344	0.0284854110287523	-0.2284527381568821	0.2284527381568821	decreased_or_unchanged	True	True
Replogle K562 GWPS	GOLPH3	0.256367616260467	0.0280748906536637	-0.2282927256068033	0.2282927256068033	decreased_or_unchanged	True	True
Replogle K562 GWPS	SYNCRIP	1.207215868626597	0.9789701244897312	-0.22824574413686582	0.22824574413686582	decreased_or_unchanged	True	True
Replogle K562 GWPS	OGFOD3	0.2545046684796666	0.026488937848916	-0.22801573063075056	0.22801573063075056	decreased_or_unchanged	True	True
Replogle K562 GWPS	CPED1	0.5774324825484568	0.3496290908641174	-0.22780339168433938	0.22780339168433938	decreased_or_unchanged	True	True
Replogle K562 GWPS	SNX9	0.4360797626038376	0.2083180288909744	-0.22776173371286318	0.22776173371286318	decreased_or_unchanged	True	True
Replogle K562 GWPS	SUMF2	0.3738971485763459	0.1463492973152448	-0.22754785126110108	0.22754785126110108	decreased_or_unchanged	True	True
Replogle K562 GWPS	NOC2L	0.664873394808125	0.4374954681242666	-0.22737792668385842	0.22737792668385842	decreased_or_unchanged	True	True
Replogle K562 GWPS	VKORC1L1	0.3239747248368437	0.0966622038159713	-0.2273125210208724	0.2273125210208724	decreased_or_unchanged	True	True
Replogle K562 GWPS	UBR4	0.2924189354873048	0.065137220621109	-0.2272817148661958	0.2272817148661958	decreased_or_unchanged	True	True
Replogle K562 GWPS	KIF22	0.4921998692044993	0.2649230120190676	-0.22727685718543172	0.22727685718543172	decreased_or_unchanged	True	True
Replogle K562 GWPS	AKAP1	0.3150976469887447	0.0878491666581895	-0.22724848033055522	0.22724848033055522	decreased_or_unchanged	True	True
Replogle K562 GWPS	NSUN5	0.3637747474919969	0.1366035182928217	-0.2271712291991752	0.2271712291991752	decreased_or_unchanged	True	True
Replogle K562 GWPS	DTNBP1	0.2903639386038509	0.0631958762986944	-0.22716806230515652	0.22716806230515652	decreased_or_unchanged	True	True
Replogle K562 GWPS	PPP2R5E	0.2806835775164699	0.0535751467989396	-0.22710843071753029	0.22710843071753029	decreased_or_unchanged	True	True
Replogle K562 GWPS	MT1X	0.2476265954080029	0.0205259069577971	-0.22710068845020578	0.22710068845020578	decreased_or_unchanged	True	True
Replogle K562 GWPS	DPH5	0.2456422925704398	0.0185856541784683	-0.2270566383919715	0.2270566383919715	decreased_or_unchanged	True	True
Replogle K562 GWPS	SLC5A3	0.251457290924902	0.024420637016495	-0.227036653908407	0.227036653908407	decreased_or_unchanged	True	True
Replogle K562 GWPS	GID8	0.2538128700313066	0.0267767853063085	-0.2270360847249981	0.2270360847249981	decreased_or_unchanged	True	True
Replogle K562 GWPS	REST	0.3696444283730921	0.1426533291400489	-0.22699109923304317	0.22699109923304317	decreased_or_unchanged	True	True
Replogle K562 GWPS	IFI27L1	0.2582847153421368	0.0313289744753233	-0.22695574086681353	0.22695574086681353	decreased_or_unchanged	True	True
Replogle K562 GWPS	TMC6	0.2915733270758577	0.0646211273448411	-0.2269521997310166	0.2269521997310166	decreased_or_unchanged	True	True
Replogle K562 GWPS	TRIB3	0.3203672525127155	0.0936320661427732	-0.22673518636994228	0.22673518636994228	decreased_or_unchanged	True	True
Replogle K562 GWPS	GOPC	0.273595666014348	0.046868549405242	-0.226727116609106	0.226727116609106	decreased_or_unchanged	True	True
Replogle K562 GWPS	MED1	0.4101661902519232	0.1834499197111604	-0.2267162705407628	0.2267162705407628	decreased_or_unchanged	True	True
Replogle K562 GWPS	HIPK2	0.3152216991936644	0.0891240052399205	-0.22609769395374388	0.22609769395374388	decreased_or_unchanged	True	True
Replogle K562 GWPS	MIA3	0.5062335145200018	0.2803569013955163	-0.22587661312448548	0.22587661312448548	decreased_or_unchanged	True	True
Replogle K562 GWPS	KIF4A	0.2452972272542339	0.0195653808356128	-0.2257318464186211	0.2257318464186211	decreased_or_unchanged	True	True
Replogle K562 GWPS	GGH	0.225611150923075	0.0	-0.225611150923075	0.225611150923075	decreased_or_unchanged	True	True
Replogle K562 GWPS	FAM102B	0.2290970540796181	0.0036039065297056	-0.2254931475499125	0.2254931475499125	decreased_or_unchanged	True	True
Replogle K562 GWPS	BCL7A	0.249844099164718	0.0243671498515389	-0.2254769493131791	0.2254769493131791	decreased_or_unchanged	True	True
Replogle K562 GWPS	TMEM161A	0.2381439212022844	0.0127110517648763	-0.2254328694374081	0.2254328694374081	decreased_or_unchanged	True	True
Replogle K562 GWPS	TPD52L2	0.2522509812093328	0.0268913303812344	-0.22535965082809842	0.22535965082809842	decreased_or_unchanged	True	True
Replogle K562 GWPS	NCBP2	0.4152387855614052	0.1898982741170217	-0.2253405114443835	0.2253405114443835	decreased_or_unchanged	True	True
Replogle K562 GWPS	PTDSS1	0.2253347915821189	0.0	-0.2253347915821189	0.2253347915821189	decreased_or_unchanged	True	True
Replogle K562 GWPS	NELFA	0.2779657785023484	0.0526675244547286	-0.22529825404761977	0.22529825404761977	decreased_or_unchanged	True	True
Replogle K562 GWPS	DTL	0.3878147636517287	0.1627116146925333	-0.22510314895919536	0.22510314895919536	decreased_or_unchanged	True	True
Replogle K562 GWPS	POLRMT	0.2572064273116339	0.0322435833029932	-0.2249628440086407	0.2249628440086407	decreased_or_unchanged	True	True
Replogle K562 GWPS	DHCR7	0.252851919593098	0.0278983474994192	-0.2249535720936788	0.2249535720936788	decreased_or_unchanged	True	True
Replogle K562 GWPS	COPB2	0.5974243728407582	0.3725637895496268	-0.2248605832911314	0.2248605832911314	decreased_or_unchanged	True	True
Replogle K562 GWPS	EIF2B5	0.3166609783747891	0.091847504870298	-0.22481347350449113	0.22481347350449113	decreased_or_unchanged	True	True
Replogle K562 GWPS	PELP1	0.2644691150271497	0.0397135206198288	-0.2247555944073209	0.2247555944073209	decreased_or_unchanged	True	True
Replogle K562 GWPS	NNT	0.2633487788316245	0.0386356528728239	-0.2247131259588006	0.2247131259588006	decreased_or_unchanged	True	True
Replogle K562 GWPS	ELOVL1	0.244911147764201	0.0202582875319889	-0.2246528602322121	0.2246528602322121	decreased_or_unchanged	True	True
Replogle K562 GWPS	CFD	0.5916227170138817	0.3669852931499481	-0.2246374238639336	0.2246374238639336	decreased_or_unchanged	True	True
Replogle K562 GWPS	UNG	0.2747108031858705	0.0500772775323302	-0.22463352565354028	0.22463352565354028	decreased_or_unchanged	True	True
Replogle K562 GWPS	ODR4	0.260404876864554	0.0358195659962106	-0.22458531086834338	0.22458531086834338	decreased_or_unchanged	True	True
Replogle K562 GWPS	GLG1	0.2645078420436473	0.0399715640802973	-0.22453627796335002	0.22453627796335002	decreased_or_unchanged	True	True
Replogle K562 GWPS	AFG3L2	0.3822894628106686	0.1577984266556226	-0.224491036155046	0.224491036155046	decreased_or_unchanged	True	True
Replogle K562 GWPS	TEX10	0.2445826930521703	0.0200917353512535	-0.22449095770091682	0.22449095770091682	decreased_or_unchanged	True	True
Replogle K562 GWPS	ZNF445	0.2548264127316471	0.0305836637933811	-0.22424274893826598	0.22424274893826598	decreased_or_unchanged	True	True
Replogle K562 GWPS	RDH11	0.2326264212267218	0.0084099937783609	-0.2242164274483609	0.2242164274483609	decreased_or_unchanged	True	True
Replogle K562 GWPS	DNAJB14	0.2567841831464937	0.0325862003855728	-0.2241979827609209	0.2241979827609209	decreased_or_unchanged	True	True
Replogle K562 GWPS	UBR3	0.266921957874055	0.0429320178211551	-0.22398994005289988	0.22398994005289988	decreased_or_unchanged	True	True
Replogle K562 GWPS	C12orf29	0.2437222657207725	0.0197884227911179	-0.2239338429296546	0.2239338429296546	decreased_or_unchanged	True	True
Replogle K562 GWPS	SECISBP2	0.2717693813189472	0.0478457318699878	-0.22392364944895937	0.22392364944895937	decreased_or_unchanged	True	True
Replogle K562 GWPS	ZDHHC4	0.2875266797277212	0.0638366780281066	-0.22369000169961462	0.22369000169961462	decreased_or_unchanged	True	True
Replogle K562 GWPS	USP7	0.541665373156409	0.3180069648153413	-0.22365840834106765	0.22365840834106765	decreased_or_unchanged	True	True
Replogle K562 GWPS	SCARB1	0.2519409722358166	0.0283084320365835	-0.22363254019923307	0.22363254019923307	decreased_or_unchanged	True	True
Replogle K562 GWPS	PTS	0.2619223378934188	0.0385500161381034	-0.22337232175531538	0.22337232175531538	decreased_or_unchanged	True	True
Replogle K562 GWPS	CHMP3	0.3350348566787771	0.1116989161453995	-0.22333594053337757	0.22333594053337757	decreased_or_unchanged	True	True
Replogle K562 GWPS	SMARCB1	0.4277484927424558	0.2045105887952924	-0.2232379039471634	0.2232379039471634	decreased_or_unchanged	True	True
Replogle K562 GWPS	KIFAP3	0.2324741995729626	0.0092385408943265	-0.2232356586786361	0.2232356586786361	decreased_or_unchanged	True	True
Replogle K562 GWPS	NRBF2	0.2232283246446283	0.0	-0.2232283246446283	0.2232283246446283	decreased_or_unchanged	True	True
Replogle K562 GWPS	DESI1	0.240935559078304	0.0177473667004296	-0.2231881923778744	0.2231881923778744	decreased_or_unchanged	True	True
Replogle K562 GWPS	GNB1L	0.2344744874950982	0.0115713635016055	-0.22290312399349269	0.22290312399349269	decreased_or_unchanged	True	True
Replogle K562 GWPS	ADA	0.255218661732864	0.0324170939150573	-0.2228015678178067	0.2228015678178067	decreased_or_unchanged	True	True
Replogle K562 GWPS	TLK2	0.2609136722405886	0.0381966493413096	-0.222717022899279	0.222717022899279	decreased_or_unchanged	True	True
Replogle K562 GWPS	RMND1	0.2226402208576186	0.0	-0.2226402208576186	0.2226402208576186	decreased_or_unchanged	True	True
Replogle K562 GWPS	PMPCB	0.4109703951603088	0.1883387782162042	-0.2226316169441046	0.2226316169441046	decreased_or_unchanged	True	True
Replogle K562 GWPS	TAOK1	0.3055048559111058	0.0829057642258703	-0.2225990916852355	0.2225990916852355	decreased_or_unchanged	True	True
Replogle K562 GWPS	MOCS2	0.2339397399427532	0.0116107984744117	-0.22232894146834148	0.22232894146834148	decreased_or_unchanged	True	True
Replogle K562 GWPS	FLYWCH2	0.234069011934551	0.0117668222589611	-0.2223021896755899	0.2223021896755899	decreased_or_unchanged	True	True
Replogle K562 GWPS	FOXRED1	0.2613938598179067	0.0391927169374198	-0.2222011428804869	0.2222011428804869	decreased_or_unchanged	True	True
Replogle K562 GWPS	CARM1	0.2521700395196803	0.030022031508195	-0.22214800801148532	0.22214800801148532	decreased_or_unchanged	True	True
Replogle K562 GWPS	CCDC6	0.2542804178790511	0.0321414702468448	-0.2221389476322063	0.2221389476322063	decreased_or_unchanged	True	True
Replogle K562 GWPS	YTHDF1	0.2293038447225306	0.0072574938158337	-0.2220463509066969	0.2220463509066969	decreased_or_unchanged	True	True
Replogle K562 GWPS	DDX55	0.28282807758529	0.0608110236587809	-0.2220170539265091	0.2220170539265091	decreased_or_unchanged	True	True
Replogle K562 GWPS	EP400	0.2683829247394454	0.0464622881039079	-0.22192063663553752	0.22192063663553752	decreased_or_unchanged	True	True
Replogle K562 GWPS	CENPA	0.2444961338399726	0.0225766755067385	-0.2219194583332341	0.2219194583332341	decreased_or_unchanged	True	True
Replogle K562 GWPS	SPC25	0.3207280438333218	0.0988270848989486	-0.22190095893437323	0.22190095893437323	decreased_or_unchanged	True	True
Replogle K562 GWPS	KIDINS220	0.2315616991526005	0.0096656576446864	-0.2218960415079141	0.2218960415079141	decreased_or_unchanged	True	True
Replogle K562 GWPS	THAP12	0.3007718247686692	0.0789965115376372	-0.221775313231032	0.221775313231032	decreased_or_unchanged	True	True
Replogle K562 GWPS	AIF1	0.2317853232207901	0.0101525933144102	-0.2216327299063799	0.2216327299063799	decreased_or_unchanged	True	True
Replogle K562 GWPS	UGGT1	0.2541309342915058	0.032584889912705	-0.2215460443788008	0.2215460443788008	decreased_or_unchanged	True	True
Replogle K562 GWPS	RPP30	0.2490379366716694	0.0274964464773045	-0.2215414901943649	0.2215414901943649	decreased_or_unchanged	True	True
Replogle K562 GWPS	NDFIP2	0.3190715239021671	0.0975476595488461	-0.221523864353321	0.221523864353321	decreased_or_unchanged	True	True
Replogle K562 GWPS	CDK6	0.5948584855564996	0.3734128744605619	-0.22144561109593763	0.22144561109593763	decreased_or_unchanged	True	True
Replogle K562 GWPS	KIAA0232	0.2837919749338544	0.0623630882956046	-0.22142888663824978	0.22142888663824978	decreased_or_unchanged	True	True
Replogle K562 GWPS	PLD3	0.3887337087673359	0.1673204387525525	-0.22141327001478336	0.22141327001478336	decreased_or_unchanged	True	True
Replogle K562 GWPS	SAR1A	0.3644450826977103	0.143134702379639	-0.22131038031807132	0.22131038031807132	decreased_or_unchanged	True	True
Replogle K562 GWPS	PNO1	0.3948363089014537	0.1736213460801139	-0.22121496282133982	0.22121496282133982	decreased_or_unchanged	True	True
Replogle K562 GWPS	DBN1	0.2791735389623585	0.0580959445971218	-0.22107759436523672	0.22107759436523672	decreased_or_unchanged	True	True
Replogle K562 GWPS	NDC1	0.2520187212029249	0.030942124859342	-0.2210765963435829	0.2210765963435829	decreased_or_unchanged	True	True
Replogle K562 GWPS	CCDC86	0.2689851185175556	0.0479542016983032	-0.22103091681925238	0.22103091681925238	decreased_or_unchanged	True	True
Replogle K562 GWPS	GRK6	0.2961526303951681	0.0751707961100228	-0.22098183428514528	0.22098183428514528	decreased_or_unchanged	True	True
Replogle K562 GWPS	PPP2R3C	0.257338431799118	0.0363610850198425	-0.22097734677927547	0.22097734677927547	decreased_or_unchanged	True	True
Replogle K562 GWPS	NIT2	0.2741241464193534	0.0531468964540041	-0.2209772499653493	0.2209772499653493	decreased_or_unchanged	True	True
Replogle K562 GWPS	EMD	0.2914213089995598	0.0704499515394369	-0.22097135746012292	0.22097135746012292	decreased_or_unchanged	True	True
Replogle K562 GWPS	RAB3GAP1	0.2461114522250101	0.0253140695717023	-0.2207973826533078	0.2207973826533078	decreased_or_unchanged	True	True
Replogle K562 GWPS	NOM1	0.372517101827474	0.15185031713533	-0.22066678469214399	0.22066678469214399	decreased_or_unchanged	True	True
Replogle K562 GWPS	INTS11	0.2875157439718838	0.0669426086922766	-0.2205731352796072	0.2205731352796072	decreased_or_unchanged	True	True
Replogle K562 GWPS	PSME4	0.4435095205687828	0.2232456038496932	-0.2202639167190896	0.2202639167190896	decreased_or_unchanged	True	True
Replogle K562 GWPS	APOOL	0.2295421533090337	0.0093554310176683	-0.22018672229136538	0.22018672229136538	decreased_or_unchanged	True	True
Replogle K562 GWPS	OAZ1	2.6688547150604585	2.4487106192268824	-0.22014409583357608	0.22014409583357608	decreased_or_unchanged	True	True
Replogle K562 GWPS	COMTD1	0.2516481522897997	0.03161513548212	-0.2200330168076797	0.2200330168076797	decreased_or_unchanged	True	True
Replogle K562 GWPS	MED8	0.3763211731598756	0.156294220769909	-0.2200269523899666	0.2200269523899666	decreased_or_unchanged	True	True
Replogle K562 GWPS	SDCCAG8	0.2251793928032926	0.0051805614645964	-0.21999883133869622	0.21999883133869622	decreased_or_unchanged	True	True
Replogle K562 GWPS	NDUFAF6	0.2913447065483034	0.0713748558786989	-0.2199698506696045	0.2199698506696045	decreased_or_unchanged	True	True
Replogle K562 GWPS	CNIH1	0.2437651337661678	0.0238830714390195	-0.2198820623271483	0.2198820623271483	decreased_or_unchanged	True	True
Replogle K562 GWPS	ATP11A	0.2603733952813161	0.0405190201043202	-0.21985437517699588	0.21985437517699588	decreased_or_unchanged	True	True
Replogle K562 GWPS	PPP2R1A	0.4476166393357814	0.2278025365740931	-0.21981410276168828	0.21981410276168828	decreased_or_unchanged	True	True
Replogle K562 GWPS	ZCCHC9	0.2667869916889965	0.0471938239300952	-0.2195931677589013	0.2195931677589013	decreased_or_unchanged	True	True
Replogle K562 GWPS	PPIC	0.2318387589620754	0.0123364012688398	-0.2195023576932356	0.2195023576932356	decreased_or_unchanged	True	True
Replogle K562 GWPS	HELZ	0.3236766196755706	0.1043037028689133	-0.2193729168066573	0.2193729168066573	decreased_or_unchanged	True	True
Replogle K562 GWPS	SRSF6	0.3067642787602764	0.0874343493197224	-0.21932992944055402	0.21932992944055402	decreased_or_unchanged	True	True
Replogle K562 GWPS	TMEM69	0.2893486519232582	0.0701261696566539	-0.2192224822666043	0.2192224822666043	decreased_or_unchanged	True	True
Replogle K562 GWPS	MYO6	0.2363798644650053	0.0171887565821086	-0.2191911078828967	0.2191911078828967	decreased_or_unchanged	True	True
Replogle K562 GWPS	MGAT4B	0.2705284527225219	0.0515708110388919	-0.21895764168363002	0.21895764168363002	decreased_or_unchanged	True	True
Replogle K562 GWPS	CCDC91	0.2324240320095493	0.0135387250355311	-0.2188853069740182	0.2188853069740182	decreased_or_unchanged	True	True
Replogle K562 GWPS	EEF1AKNMT	0.2608131467030022	0.0420271680808403	-0.2187859786221619	0.2187859786221619	decreased_or_unchanged	True	True
Replogle K562 GWPS	PGM3	0.271607461376725	0.0528444405028362	-0.21876302087388877	0.21876302087388877	decreased_or_unchanged	True	True
Replogle K562 GWPS	TIA1	0.2857061696437424	0.0669606815684925	-0.2187454880752499	0.2187454880752499	decreased_or_unchanged	True	True
