context	profile	umap1	umap2	is_control	umap_available	n_cells_profile	n_features_umap	umap_method	is_highlight
Replogle K562 GWPS	SGSM3	18.841349	0.83360654	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SGTA	18.811142	0.13352989	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SGTB	16.650717	1.4613867	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH2B1	19.82427	0.82610023	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH2B3	18.11995	-2.0898645	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH2D2A	16.621172	0.6924496	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH2D3A	17.366938	1.4276032	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3BGR	20.048805	0.8025747	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3BGRL	18.352951	1.4707912	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3BGRL2	19.776358	-1.8178781	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3BGRL3	18.924595	-2.4927144	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3BP1	16.781536	-2.677049	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3BP2	17.688768	-2.7493007	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3BP5	19.03623	-2.2065833	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3BP5L	18.530266	-0.19744204	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3GL1	17.289608	0.932953	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3GL3	19.045372	-2.6393313	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3GLB1	17.024837	-0.5963142	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3GLB2	17.917774	0.82094073	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SH3KBP1	15.869665	0.6874953	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHARPIN	16.527288	-0.62760675	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHB	16.717396	-0.09117333	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHC1	16.897997	1.4685049	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHCBP1	16.655764	-2.1624212	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHFL	19.2775	1.9199017	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHISA5	19.071857	-1.1783938	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHKBP1	18.119055	-0.22219154	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHLD1	17.30703	0.38329017	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHLD2	17.513956	0.46230173	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHMT1	19.181486	0.6710658	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHMT2	15.726042	-0.9438601	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHOC2	19.190794	1.163034	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHOX	18.906507	-1.6409665	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHOX2	16.422848	0.8601121	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHPK	16.319836	-1.1194127	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHPRH	15.747402	-1.4007733	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHQ1	18.482145	-2.1907897	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SHROOM1	17.554121	-0.37066948	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIAH1	18.151676	-1.3183943	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIAH2	17.739677	-3.0987403	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIGIRR	18.074732	0.66949755	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIGLEC14	18.716055	-0.13300541	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIGMAR1	16.461973	-0.24878938	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIK3	16.314959	-0.018054167	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIKE1	18.207945	1.2754722	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIL1	16.018621	-1.2846246	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIM1	17.582867	1.8053225	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIM2	17.33158	-0.110049404	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIMC1	17.121117	-1.1506025	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIN3A	19.054585	0.0871236	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIN3B	16.72393	-1.1596782	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SINHCAF	18.274256	1.1026621	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIPA1	17.585672	-1.8991058	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIRT1	16.024992	-1.0957185	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIRT2	20.14964	-0.045786124	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIRT3	17.062431	0.49514964	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIRT5	17.770813	0.08189011	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIRT6	18.543825	1.4956315	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIRT7	15.525599	1.7984073	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIVA1	17.854664	-1.60869	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIX1	18.63228	-2.623295	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIX2	16.21063	-2.7080138	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIX3	19.533812	0.24759881	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIX4	16.646862	0.33372924	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIX5	17.999594	-0.84099644	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SIX6	20.022655	-0.62599885	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKA1	17.388884	-2.7526605	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKA2	19.335192	0.9776111	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKA3	19.093348	-1.2996228	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKAP2	16.768599	1.8848292	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKI	16.919859	-2.9165044	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKIL	18.436565	-0.77349794	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKIV2L	16.375559	-1.7174741	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKOR1	17.980488	-0.7466928	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKOR2	17.106922	0.8595151	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKP1	17.527172	-1.6864944	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SKP2	17.582548	0.15905295	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLAIN2	17.826574	-2.0547357	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLBP	17.901981	2.9873998	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC10A3	17.177067	1.3310108	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC10A4	18.248295	1.4923813	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC10A7	18.446777	-2.0719018	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC11A2	18.227365	-2.3921237	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC12A2	18.001764	-2.2262626	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC12A4	19.28138	-0.6029823	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC12A5	15.478486	-0.8600013	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC12A7	17.076872	-0.40874776	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC12A9	18.344782	-1.7009113	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC13A3	18.39383	1.8535669	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC15A4	16.84467	2.6778574	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC16A1	18.153458	0.08757388	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC16A5	19.593859	-2.0460494	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC16A9	16.58802	-1.2468067	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC17A5	19.214619	-1.3115542	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC18B1	18.43746	-2.7607744	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC19A1	19.244184	1.2159481	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC19A2	19.555756	-0.7352486	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC1A4	20.13395	0.13407262	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC1A5	19.990171	1.5611031	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC20A1	20.05204	0.19529028	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC20A2	18.327545	1.8133249	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC22A23	16.686419	-2.0946	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A1	19.052557	-0.034156505	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A10	15.176931	1.2620498	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A11	17.948477	0.022087585	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A12	18.908173	0.2623494	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A13	17.105207	-2.5471878	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A14	20.264725	-0.45676112	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A15	16.972645	-2.159282	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A16	17.631594	0.027555533	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A17	18.350643	-2.502713	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A19	17.768122	-1.5802615	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A20	18.981657	2.4232984	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A21	18.846586	0.05935053	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A22	16.530895	-1.9941443	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A23	20.142807	-0.059541255	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A24	19.561762	0.70637757	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A25	19.32334	0.9938611	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A26	19.898256	-1.0408041	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A28	18.216135	2.9386957	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A29	17.682507	0.52206165	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A3	17.728163	2.0746439	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A32	16.73497	0.7229012	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A33	16.490236	-1.5747212	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A36	16.611574	-2.494833	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A37	19.705467	-1.646571	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A38	17.725834	0.18589874	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A39	17.70661	0.5007164	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A4	17.53075	-0.4347488	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A41	16.216215	1.0661412	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A42	14.871351	1.4233788	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A44	16.670149	1.2819945	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A46	19.028845	1.9426657	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A5	18.901873	1.3398316	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A51	17.679276	0.84698164	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A53	17.87778	1.6402663	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC25A6	18.141804	0.8938468	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC26A6	18.364851	-2.678763	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC27A2	19.22839	2.2497067	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC27A4	17.422092	0.80718106	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC27A5	18.15972	-2.1761718	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC29A1	17.484467	-1.23994	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC29A2	17.346483	-3.2433662	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC2A1	17.959997	-1.5734473	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC2A11	18.671467	-0.56102324	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC2A13	17.884857	-1.6755744	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC2A3	18.36123	-1.4624528	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC2A4RG	20.004332	-0.71805537	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC2A8	16.162872	1.9478816	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC30A1	19.195492	0.2553101	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC30A5	18.432753	-2.443301	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC30A6	19.229567	-1.9061028	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC30A7	19.0269	1.7158904	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC30A9	20.019333	0.2608724	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC31A1	18.039505	-1.4015955	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC33A1	18.208303	0.7829302	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35A1	16.141512	-2.1363337	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35A2	19.545689	0.2911033	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35A3	15.759918	-0.90068203	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35A4	15.417987	1.8936945	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35B1	18.810268	-2.0176637	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35B2	17.878418	1.9908929	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35B3	18.195475	-2.3299303	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35B4	16.50663	-2.3134544	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35C2	17.326578	-2.761437	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35D1	17.02941	2.0736513	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35D2	16.444027	-1.8170177	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35E1	18.15793	1.199483	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35E2B	16.910158	-2.025859	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35E3	16.62422	-1.0840561	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35F2	18.843208	-2.214124	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35F5	17.224756	1.5647808	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35F6	19.407381	0.42597786	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35G1	18.315733	1.086641	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35G2	14.661935	0.68600595	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC35G6	18.169477	-2.3862226	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC37A1	17.302134	1.8532524	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC37A3	18.156696	-2.5963888	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC37A4	15.669434	0.6882427	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC38A1	15.419704	-0.6727279	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC38A10	19.121546	-0.31523937	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC38A2	16.85286	-1.0795105	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC38A5	16.385883	-0.80791867	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC38A6	15.699992	-2.033857	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC38A7	18.587616	1.1734614	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC38A9	19.584139	-1.7975258	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC39A1	17.812656	-2.4879353	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC39A10	16.850267	0.58464646	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC39A11	19.541044	-2.0942862	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	SLC39A13	19.169323	2.0831194	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
