cell_line	depmap_model_id	target_gene	n_cells_target	n_cells_control	n_sgrnas_observed	truth_source_cell_count	gene_universe_size	source_kind	dataset_role	control_target_prefix	single_perturbation_filter_status	single_perturbation_evidence_source	real_shift_L2	real_shift_mean_abs	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	real_shift_top50_concentration	real_Edistance	real_DEG_burden	depmap_gene_effect	depmap_gene_dependency	depmap_effect_found	depmap_dependency_found	depmap_join_status	quadrant	shift_quantile	depmap_quantile	bridge_truth_metric	bridge_depmap_endpoint	bridge_n_targets	bridge_spearman_rho_aligned	bridge_ci_lo_fisher95	bridge_ci_hi_fisher95	bridge_ci_method	bridge_empirical_p_two_sided_shuffle	bridge_perm_iterations	bridge_perm_seed	bridge_null_type	record_type
K562_essential_day7	ACH-000551	NFATC2IP	118.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.925901953020332	0.0240664968861561	0.1334608195640962	0.1150317777667709	0.1037671055603486	0.0279093044306297	0.0829781961581286	1.0	-0.3767941941617193	0.3200654662939466	1.0	1.0	both	Q4_low_info	0.20085015940488843	0.17321997874601489												joint_grid_target
K562_essential_day7	ACH-000551	NFKBIE	51.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.864873239368718	0.0467764076957346	0.295472727070775	0.2548475034526122	0.227698364509214	0.0318124837411017	0.8163809725796458	17.0	-0.3458234225859652	0.2735103687810151	1.0	1.0	both	Q2_shift_excess	0.7747077577045696	0.155154091392136												joint_grid_target
K562_essential_day7	ACH-000551	NFRKB	228.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.229786880752563	0.0304315733664382	0.3488456655221003	0.2637512561500591	0.212338565415829	0.0506074191870034	0.4672100132380041	19.0	-0.4561709193920551	0.4524204420802795	1.0	1.0	both	middle	0.42348565356004253	0.2252922422954304												joint_grid_target
K562_essential_day7	ACH-000551	NFS1	82.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.151401327683765	0.0400653547204226	0.2813289633477344	0.2460342172829362	0.2190662822734884	0.0358567215883543	1.1405839291190052	14.0	-1.589099225246287	0.9940218607308547	1.0	1.0	both	middle	0.6519659936238045	0.8172157279489904												joint_grid_target
K562_essential_day7	ACH-000551	NFYB	28.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.356694466062395	0.0518776946507262	0.3131950452798487	0.2700002833850204	0.2391931672983666	0.0303897838899221	0.5160482832921076	26.0	-0.8339271771843951	0.9020770187908091	1.0	1.0	both	middle	0.8390010626992561	0.473432518597237												joint_grid_target
K562_essential_day7	ACH-000551	NFYC	23.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.668779608518623	0.0671724368038509	0.5079581507547166	0.4265244591073644	0.372559613569551	0.0370763435594528	2.422035516772228	200.0	-0.9207392644888052	0.9324000765617804	1.0	1.0	both	middle	0.953241232731137	0.5255047821466525												joint_grid_target
K562_essential_day7	ACH-000551	NHLRC2	91.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.36989801107262	0.0277950965446424	0.1527933600007762	0.1356386362558793	0.1228124812594494	0.0284943850077946	0.1274665440271771	0.0	-0.4551503212465994	0.4506446129594837	1.0	1.0	both	middle	0.33846971307120083	0.22476089266737515												joint_grid_target
K562_essential_day7	ACH-000551	NHP2	66.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.756948106451545	0.0378595399410909	0.2773354407998787	0.2197813679252699	0.1871470060780292	0.033896870189298	0.5386036613005647	6.0	-0.6610711760055193	0.7711754936719588	1.0	1.0	both	middle	0.61211477151966	0.371413390010627												joint_grid_target
K562_essential_day7	ACH-000551	NIFK	240.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.437195259872167	0.0446447821359122	0.5136704596298847	0.4086486640263871	0.3339466031553077	0.0534470126345514	2.822580576056117	86.0	-2.211505972109522	1.0	1.0	1.0	both	middle	0.7375132837407014	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	NIP7	279.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.757167189277022	0.0335143179118957	0.3639097367523085	0.2966681418063308	0.2440264844660681	0.0516873881044461	1.5245274987400332	36.0	-1.8755208848654847	0.9998369040955916	1.0	1.0	both	middle	0.5085015940488842	0.8836344314558979												joint_grid_target
K562_essential_day7	ACH-000551	NISCH	144.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.7018805358355538	0.0221929746975652	0.1309217067747978	0.1096281636328217	0.0977872689012597	0.0288436808589033	0.0995695392069588	1.0	-0.305851345293085	0.219282345662533	1.0	1.0	both	Q4_low_info	0.1381509032943677	0.13708820403825717												joint_grid_target
K562_essential_day7	ACH-000551	NKAP	123.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.945441019445613	0.0516810664001817	0.4404543807064834	0.3687557935233049	0.3171142241593844	0.0416630870533663	2.425643229470957	94.0	-0.9490514708552558	0.9396665197165756	1.0	1.0	both	middle	0.8358129649309245	0.5441020191285866												joint_grid_target
K562_essential_day7	ACH-000551	NLE1	413.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.657968823332194	0.039035922149779	0.4270507841491312	0.3561699616462754	0.2954928665273665	0.0532766497242052	2.4230159364576167	60.0	-1.0065521385928833	0.9518840476225808	1.0	1.0	both	middle	0.6323060573857598	0.5786397449521785												joint_grid_target
K562_essential_day7	ACH-000551	NMD3	64.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.525452109669187	0.0425612454271792	0.3166914363279966	0.2735920690865868	0.2400839178601559	0.0375347248307547	1.3610827067186158	30.0	-1.2968759484953605	0.98620605858309	1.0	1.0	both	middle	0.6987247608926673	0.7189160467587673												joint_grid_target
K562_essential_day7	ACH-000551	NMT1	25.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.241536775997553	0.0518664743025887	0.2575312618211923	0.2349750358225023	0.2176468025137868	0.0264532512959603	0.3938991081951304	9.0	-0.9340049068946812	0.935924360716969	1.0	1.0	both	middle	0.8384697130712009	0.5329436769394261												joint_grid_target
K562_essential_day7	ACH-000551	NOB1	53.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.827231614614812	0.0456606531100004	0.3529638319247215	0.2927705355476006	0.2505943851560495	0.0374394369093153	1.1374232995633804	35.0	-1.1434398997428818	0.972911832354959	1.0	1.0	both	middle	0.7550478214665249	0.6514346439957492												joint_grid_target
K562_essential_day7	ACH-000551	NOC2L	28.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.228266346419637	0.0577033959268592	0.4020504103957261	0.3408742286084781	0.296922868563983	0.0344934675904685	1.54578221784743	78.0	-0.5772892621512974	0.6571956867238787	1.0	1.0	both	middle	0.895855472901169	0.3140276301806589												joint_grid_target
K562_essential_day7	ACH-000551	NOC3L	83.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.283148415580263	0.0400454423374742	0.3243320402163616	0.2812605785373349	0.2422441277804704	0.0410109501160812	1.4332568464838946	36.0	-0.5242183424268312	0.5705826131308689	1.0	1.0	both	middle	0.6509032943676939	0.2763018065887354												joint_grid_target
K562_essential_day7	ACH-000551	NOC4L	34.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.183587429921582	0.0633288097373427	0.4535526101757045	0.3929990291302438	0.3470684923473005	0.0362354961526173	3.133855592716948	160.0	-1.000150615487497	0.9506653551125016	1.0	1.0	both	middle	0.9282678002125399	0.5738575982996812												joint_grid_target
K562_essential_day7	ACH-000551	NOL10	25.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	9.006992548797632	0.0709970109931805	0.4935190538074224	0.4166857370508403	0.3682364837179925	0.0342698836718105	3.141554552795476	198.0	-1.3489994657254802	0.9879293245660918	1.0	1.0	both	middle	0.9649309245483528	0.7422954303931987												joint_grid_target
K562_essential_day7	ACH-000551	NOL11	271.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.819480492341037	0.0474042917782126	0.5209277248806818	0.4204909460934777	0.3501861990654444	0.0517944286691368	3.075001774510497	102.0	-0.9162210786905562	0.9311317090951358	1.0	1.0	both	middle	0.7832093517534537	0.5233793836344315												joint_grid_target
K562_essential_day7	ACH-000551	NOL12	93.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.852741831499584	0.037071663543128	0.2945490754645751	0.2501576280258311	0.2162943509099103	0.0394017703793165	1.1907189081936291	18.0	-0.8416079133545328	0.9054098513838436	1.0	1.0	both	middle	0.5967056323060573	0.4760892667375133												joint_grid_target
K562_essential_day7	ACH-000551	NOL6	114.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.92184119587906	0.0656308320618459	0.5609386759763884	0.4819938027370297	0.4201136023496758	0.0428822539486897	5.473222556588709	230.0	-1.2309586449419372	0.9820716369614776	1.0	1.0	both	middle	0.9452709883103082	0.6912858660998937												joint_grid_target
K562_essential_day7	ACH-000551	NOL7	73.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.290312176998141	0.0341712236796701	0.2305490334796073	0.1899935617835592	0.1675379146291946	0.0324655237508175	0.358299013964535	3.0	-0.5095129086237465	0.5453724672503696	1.0	1.0	both	middle	0.526567481402763	0.26195536663124336												joint_grid_target
K562_essential_day7	ACH-000551	NOL8	79.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.61396980473347	0.0423204185957978	0.3814874010812125	0.303520297617672	0.2545726778998364	0.0418776058481186	1.7144346503560168	32.0	-0.5968923614406696	0.686736372323624	1.0	1.0	both	middle	0.6934112646121148	0.32624867162592985												joint_grid_target
K562_essential_day7	ACH-000551	NOL9	33.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.093209276734346	0.0489924135895437	0.3126901838200642	0.2695988037460525	0.2384849216493215	0.0321316617011838	0.99260506404549	28.0	-1.4302999903454994	0.9893478690781804	1.0	1.0	both	Q1_anchor	0.80605738575983	0.7704569606801275												joint_grid_target
K562_essential_day7	ACH-000551	NOLC1	119.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.829839183811324	0.0293049359502367	0.2760722366777062	0.1991454915565786	0.1631279676861784	0.0396801917980349	0.4276091040867875	6.0	-0.3830124480985966	0.3298137893700956	1.0	1.0	both	middle	0.3894792773645058	0.17640807651434645												joint_grid_target
K562_essential_day7	ACH-000551	NOM1	80.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.494197928436596	0.0412891211358204	0.3925321551729734	0.309010910869689	0.2568251230037597	0.0437000803775479	1.2414186849333078	36.0	-0.158447388608198	0.0820071305250965	1.0	1.0	both	middle	0.675345377258236	0.062167906482465465												joint_grid_target
K562_essential_day7	ACH-000551	NOP10	147.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.471230445060732	0.0325284756816707	0.3531033682702042	0.2662796243601746	0.2182158507703158	0.0477989419770696	0.9434887662123544	19.0	-0.9495397752526284	0.939785092789034	1.0	1.0	both	middle	0.48034006376195537	0.5451647183846972												joint_grid_target
K562_essential_day7	ACH-000551	NOP14	47.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.392141893836219	0.0565859517699006	0.4539299522876597	0.3845755567936034	0.3306201539085668	0.0396841527597198	2.528796887773934	113.0	-1.0274968762411083	0.9556942196092616	1.0	1.0	both	middle	0.8852284803400637	0.5924548352816154												joint_grid_target
K562_essential_day7	ACH-000551	NOP16	149.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.087434800400632	0.0439271336993389	0.4479043182393047	0.3615153961151549	0.3044035013318104	0.0480549347639784	2.4554900038371947	71.0	-1.4802563715077046	0.9903671558288376	1.0	1.0	both	middle	0.7263549415515409	0.78586609989373												joint_grid_target
K562_essential_day7	ACH-000551	NOP2	58.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.370527303194358	0.0616524069789813	0.5761235920586224	0.4701723481900136	0.4007404217627092	0.0445298372129545	4.139886429722136	184.0	-1.3504227186996698	0.9879635940781466	1.0	1.0	both	middle	0.9208289054197663	0.7433581296493093												joint_grid_target
K562_essential_day7	ACH-000551	NOP56	99.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.286321154935925	0.0270182654480966	0.1513638326460819	0.1342246504206455	0.1213966223906233	0.0290080728649527	0.1683329935744772	0.0	-1.2442455077839278	0.9831018792816988	1.0	1.0	both	middle	0.3097768331562168	0.696068012752391												joint_grid_target
K562_essential_day7	ACH-000551	NOP58	55.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.922482883353486	0.051883430715478	0.4674414514018976	0.3855191944599127	0.3254636042138148	0.0433871757175675	2.3706728851633923	91.0	-1.2410022977901871	0.9828630753536688	1.0	1.0	both	middle	0.8395324123273114	0.6944739638682252												joint_grid_target
K562_essential_day7	ACH-000551	NOP9	78.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.669646044986089	0.0303324604259164	0.1602576568377198	0.1458596578865809	0.1330434824189679	0.0280783518091239	0.1896114333677836	0.0	-0.2769127879055769	0.1845385165076978	1.0	1.0	both	middle	0.4181721572794899	0.12167906482465463												joint_grid_target
K562_essential_day7	ACH-000551	NOS1AP	54.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.211056730267917	0.0349305190945874	0.1864244326567162	0.1640798668386444	0.1487682431524708	0.0274280110386183	0.220767047584907	1.0	-0.3132404469563413	0.2287496705818275	1.0	1.0	both	middle	0.5451647183846972	0.14133900106269925												joint_grid_target
K562_essential_day7	ACH-000551	NPAT	21.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	11.131958049340971	0.0822888214433382	0.8338192695733389	0.6482494719711391	0.5291373121841528	0.0459986821761263	5.636639802433564	383.0	-1.2957359887096045	0.9861550771198072	1.0	1.0	both	middle	0.987778958554729	0.718384697130712												joint_grid_target
K562_essential_day7	ACH-000551	NPB	196.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.3958151974975386	0.0197292616883478	0.1145872840323231	0.0981508432000962	0.0869871974448572	0.0290487374892638	0.0773186230200888	1.0	-0.2554465343024995	0.1612908915326705	1.0	1.0	both	Q4_low_info	0.05844845908607864	0.10680127523910733												joint_grid_target
K562_essential_day7	ACH-000551	NPEPPS	153.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.081731359480739	0.0244879430141447	0.1929063912326186	0.1498097574441051	0.125953132643785	0.0357216783174191	0.222228805661734	2.0	-1.1816760602588334	0.9773788202712056	1.0	1.0	both	middle	0.2157279489904357	0.6657810839532412												joint_grid_target
K562_essential_day7	ACH-000551	NPLOC4	60.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	9.228583998259408	0.0669715609815333	0.6122602179531935	0.5092792946724297	0.4381146890022526	0.0444027285619346	4.051994178568286	265.0	-0.846974986697109	0.9076084128093492	1.0	1.0	both	middle	0.9521785334750266	0.4814027630180659												joint_grid_target
K562_essential_day7	ACH-000551	NPM3	62.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.2268120900101245	0.0346241225955864	0.2100271062396908	0.1758159484281764	0.155680016436874	0.0296499217314883	0.2559318822881611	1.0	-0.1576313100490946	0.0815096493514746	1.0	1.0	both	middle	0.5350690754516472	0.061636556854410204												joint_grid_target
K562_essential_day7	ACH-000551	NR2C2AP	86.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.648111146218203	0.0298566533272816	0.1655447857832977	0.1451319921544914	0.1318296380515332	0.028383509395221	0.2007984878192168	1.0	-0.0291616113227076	0.0287092366904643	1.0	1.0	both	middle	0.40063761955366634	0.022316684378320937												joint_grid_target
K562_essential_day7	ACH-000551	NRBP1	63.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.162276234539981	0.0485174639486715	0.3431673460632155	0.2855998404421275	0.2514472742275043	0.0343719308153096	1.0049652702379817	32.0	-1.57878728776707	0.9936259920213806	1.0	1.0	both	Q1_anchor	0.798087141339001	0.8140276301806588												joint_grid_target
K562_essential_day7	ACH-000551	NRDE2	504.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.275534594408756	0.0489186711633195	0.5150240834763908	0.4220211646332633	0.3637032926986182	0.0503736755614083	3.1402151631654256	152.0	-1.3132375515301875	0.9868724086853352	1.0	1.0	both	middle	0.8049946865037194	0.7258235919234857												joint_grid_target
K562_essential_day7	ACH-000551	NRF1	71.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.328322704403814	0.0465643989016189	0.4746397674230286	0.3788343323077425	0.3137894000101822	0.0475050073744122	0.8733768300982234	70.0	-1.2682430240775462	0.9847102349992332	1.0	1.0	both	middle	0.7699256110520722	0.7082890541976621												joint_grid_target
K562_essential_day7	ACH-000551	NSA2	114.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.822627805117041	0.0297724184897034	0.2489063501951614	0.1956113667814649	0.1634083864194261	0.0383640133094473	0.5445987082665003	8.0	-1.4647192574252623	0.9900059403446562	1.0	1.0	both	middle	0.39744952178533477	0.7805526036131775												joint_grid_target
K562_essential_day7	ACH-000551	NSF	165.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.503908561497029	0.0206441357612265	0.1162303466989206	0.1019568419707167	0.0912010690989291	0.0288379064710463	0.0592761176677125	0.0	-2.3531597163297127	1.0	1.0	1.0	both	Q3_dep_excess	0.08289054197662062	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	NSL1	72.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.129096180466768	0.0334806449823087	0.2186395954111762	0.1814790950977474	0.1567507893784065	0.0316502284885102	0.3127213241641549	3.0	-1.0441507504478076	0.958538940685684	1.0	1.0	both	middle	0.5074388947927736	0.6009564293304994												joint_grid_target
K562_essential_day7	ACH-000551	NSMCE1	61.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.195518155366634	0.0346895379167299	0.1910135275824719	0.1656368618253097	0.1499086585294015	0.0278806271872319	0.2117221194766259	1.0	-0.2946874496188055	0.2054102558702365	1.0	1.0	both	middle	0.536663124335813	0.13230605738575982												joint_grid_target
K562_essential_day7	ACH-000551	NSMCE2	118.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.893230306073735	0.0240510853165142	0.1248355620081915	0.1108195025597022	0.1008308557322757	0.0269045404156575	0.090838043087901	0.0	-0.1956385480996841	0.1076599574197289	1.0	1.0	both	Q4_low_info	0.19925611052072265	0.07810839532412327												joint_grid_target
K562_essential_day7	ACH-000551	NSRP1	237.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.270141147171596	0.0534956020896116	0.3933877302447086	0.3519365554206822	0.3159552298397878	0.0384140731933986	2.4706697346399302	118.0	-0.2555541631100025	0.1614025987940547	1.0	1.0	both	Q2_shift_excess	0.859192348565356	0.1073326248671626												joint_grid_target
K562_essential_day7	ACH-000551	NSUN4	156.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.6628215269152045	0.0218479342657781	0.1259400758079418	0.1086628709924949	0.0967314628883244	0.0290412198955098	0.0902692115896339	0.0	-0.9363526212800676	0.936521918509479	1.0	1.0	both	middle	0.12539851222104145	0.5350690754516472												joint_grid_target
K562_essential_day7	ACH-000551	NUBP1	152.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.5503035698246634	0.0275663321457792	0.2050595324598335	0.1762939192266653	0.1542153637917575	0.0373424156293368	0.4920399775774164	2.0	-1.0014366447167005	0.9509175109151196	1.0	1.0	both	middle	0.3294367693942614	0.575451647183847												joint_grid_target
K562_essential_day7	ACH-000551	NUBP2	153.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.8010396815066936	0.0225531330732131	0.1632522181648379	0.1268594563855248	0.1080945112726859	0.0328443010277628	0.094801612292338	2.0	-0.4755624945925877	0.4862583978171969	1.0	1.0	both	Q4_low_info	0.14718384697130713	0.23485653560042508												joint_grid_target
K562_essential_day7	ACH-000551	NUDC	117.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.283915061348068	0.0318279582851895	0.2911635263830362	0.223097493480235	0.1850602469728744	0.0409288904196177	0.3519835382866034	6.0	-0.8570326869690947	0.9116045611825891	1.0	1.0	both	middle	0.461211477151966	0.48990435706695007												joint_grid_target
K562_essential_day7	ACH-000551	NUDCD3	112.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.629010590362174	0.0419022280645367	0.3421235451937726	0.2989690967294199	0.2591294145528551	0.0416613408445738	1.0991099110650175	48.0	-0.7199602338849233	0.8303584837761793	1.0	1.0	both	middle	0.6854410201912858	0.4064824654622742												joint_grid_target
K562_essential_day7	ACH-000551	NUDT21	67.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	9.116131413364124	0.0660955988503281	0.6456932000560938	0.5269497255483131	0.442449180016937	0.0465522526449228	1.6339763435685022	246.0	-1.965190562028444	0.999974822569234	1.0	1.0	both	Q1_anchor	0.9473963868225292	0.89798087141339												joint_grid_target
K562_essential_day7	ACH-000551	NUF2	503.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.938646119120953	0.0214878097424265	0.186565442044292	0.1601519545817356	0.1392625170909621	0.0435195257173011	0.4264229812236753	1.0	-1.102404802528918	0.9674503622839472	1.0	1.0	both	middle	0.1126461211477152	0.6323060573857598												joint_grid_target
K562_essential_day7	ACH-000551	NUFIP1	63.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.835906544604364	0.0382056830263625	0.2890333561989434	0.2391238265352429	0.2038568751882154	0.0365459237596901	0.7346672248636157	14.0	-0.7968561342518165	0.8837948722006421	1.0	1.0	both	middle	0.6190223166843783	0.4527098831030818												joint_grid_target
K562_essential_day7	ACH-000551	NUMA1	284.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.246430389752163	0.0298489043190364	0.3134627411069686	0.2459908116385131	0.2062243886254912	0.048120989815216	0.9257164043084458	10.0	-0.8457975472362023	0.907126087934248	1.0	1.0	both	middle	0.40010626992561105	0.48034006376195537												joint_grid_target
K562_essential_day7	ACH-000551	NUP107	316.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.017706665407037	0.0421906837462973	0.4373074526074406	0.3444093319517205	0.2940565085395066	0.0476653083706773	1.6530003911947375	63.0	-0.6274408997212639	0.729408109869477	1.0	1.0	both	middle	0.6907545164718385	0.3485653560042508												joint_grid_target
K562_essential_day7	ACH-000551	NUP133	79.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.297904843377147	0.0408714919359333	0.3387130757247892	0.2707261605980909	0.2282220002569125	0.0386770902117901	0.9684644491018553	24.0	-1.4609288072071045	0.9899229709395232	1.0	1.0	both	middle	0.6684378320935175	0.7789585547290117												joint_grid_target
K562_essential_day7	ACH-000551	NUP153	86.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.986602509887701	0.0314205923946401	0.2554620635370669	0.1997651267867977	0.1682550499185177	0.0371235386374024	0.3488537524880772	6.0	-0.1049432723319434	0.0540443083765177	1.0	1.0	both	middle	0.4495217853347503	0.04569606801275239												joint_grid_target
K562_essential_day7	ACH-000551	NUP160	291.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.585340765202672	0.0320994973837904	0.3227039210569892	0.2654504743371402	0.2262172109871258	0.0482869010044879	1.048329261895681	23.0	-1.2480864734113633	0.9833808128783734	1.0	1.0	both	middle	0.4691817215727949	0.6981934112646121												joint_grid_target
K562_essential_day7	ACH-000551	NUP205	735.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	1.4874620995777703	0.0118029984005166	0.0823381092545121	0.0679593976600661	0.0592402296671335	0.0336202727965541	0.0521693139846206	0.0	-1.3787474943122435	0.9885225731942776	1.0	1.0	both	Q3_dep_excess	0.001594048884165781	0.7550478214665249												joint_grid_target
K562_essential_day7	ACH-000551	NUP214	132.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.4313147148367023	0.0257718235253141	0.2657238850524191	0.1859870972206255	0.1478999116303701	0.0421387576812212	0.2934302892562268	5.0	-1.4537485843361808	0.98977629539187	1.0	1.0	both	middle	0.2667375132837407	0.7768331562167906												joint_grid_target
