context	target	expression_control	expression_perturbed
Replogle K562 essential	MED10	0.5299138426780701	0.08202958852052689
Replogle K562 essential	MED11	0.13362780213356018	0.023097097873687744
Replogle K562 essential	MED12	0.11732406169176102	0.007323392201215029
Replogle K562 essential	MED14	0.10499951243400574	0.01640116423368454
Replogle K562 essential	MED17	0.2162584513425827	0.03785507753491402
Replogle K562 essential	MED19	0.12707597017288208	0.021292060613632202
Replogle K562 essential	MED20	0.0839877724647522	0.015417702496051788
Replogle K562 essential	MED21	0.20538237690925598	0.013026819564402103
Replogle K562 essential	MED22	0.10648054629564285	0.02098543755710125
Replogle K562 essential	MED26	0.08300655335187912	0.026235125958919525
Replogle K562 essential	MED28	0.6075255274772644	0.06149456650018692
Replogle K562 essential	MED29	0.14879825711250305	0.04929157346487045
Replogle K562 essential	MED30	0.10816861689090729	0.009705204516649246
Replogle K562 essential	MED31	0.15904898941516876	0.042653679847717285
Replogle K562 essential	MED4	0.6995235085487366	0.1282484084367752
Replogle K562 essential	MED6	0.2741580605506897	0.03423686325550079
Replogle K562 essential	MED7	0.09868886321783066	0.0127418152987957
Replogle K562 essential	MED8	0.4392073154449463	0.10348419100046158
Replogle K562 essential	MEPCE	0.24158917367458344	0.15225577354431152
Replogle K562 essential	METAP1	0.21881547570228577	0.035084985196590424
Replogle K562 essential	METAP2	1.1234898567199707	0.17860150337219238
Replogle K562 essential	METTL1	0.1416008025407791	0.026573531329631805
Replogle K562 essential	METTL14	0.15514156222343445	0.024153785780072212
Replogle K562 essential	METTL16	0.22214098274707794	0.0
Replogle K562 essential	METTL17	0.2893804907798767	0.03146945312619209
Replogle K562 essential	METTL23	0.22354906797409058	0.09966365247964859
Replogle K562 essential	METTL3	0.32485371828079224	0.04520023241639137
Replogle K562 essential	MEX3A	0.13542665541172028	0.014813793823122978
Replogle K562 essential	MFAP1	0.4095865488052368	0.0978076383471489
Replogle K562 essential	MFN2	0.1856730580329895	0.15743669867515564
Replogle K562 essential	MICOS10	1.387973427772522	0.18580739200115204
Replogle K562 essential	MIOS	0.11823927611112595	0.007770006079226732
Replogle K562 essential	MIPEP	0.07008619606494904	0.0
Replogle K562 essential	MIS12	0.13408993184566498	0.014545614831149578
Replogle K562 essential	MIS18A	0.45978444814682007	0.051058556884527206
Replogle K562 essential	MIS18BP1	0.4539521634578705	0.041764628142118454
Replogle K562 essential	MKRN1	0.2771698236465454	0.21991583704948425
Replogle K562 essential	MLST8	0.3463965356349945	0.08907344192266464
Replogle K562 essential	MMGT1	0.09655869007110596	0.022397859022021294
Replogle K562 essential	MMS19	0.14034125208854675	0.0024098774883896112
Replogle K562 essential	MMS22L	0.29418960213661194	0.03424779325723648
Replogle K562 essential	MNAT1	0.2624938189983368	0.03834088146686554
Replogle K562 essential	MOB4	0.37036263942718506	0.06491465121507645
Replogle K562 essential	MOCS3	0.08408878743648529	0.028900031000375748
Replogle K562 essential	MPHOSPH10	0.6628333926200867	0.07873240113258362
Replogle K562 essential	MRGBP	0.35582709312438965	0.052798978984355927
Replogle K562 essential	MRPL1	0.49809953570365906	0.05613764002919197
Replogle K562 essential	MRPL10	0.2985483407974243	0.03636277839541435
Replogle K562 essential	MRPL13	0.951239287853241	0.13300812244415283
Replogle K562 essential	MRPL14	1.2639983892440796	0.16906684637069702
Replogle K562 essential	MRPL15	0.915282666683197	0.1271754801273346
Replogle K562 essential	MRPL16	0.7696499824523926	0.06903452426195145
Replogle K562 essential	MRPL17	0.22094717621803284	0.0101375263184309
Replogle K562 essential	MRPL18	0.9105234742164612	0.19301365315914154
Replogle K562 essential	MRPL19	0.5081143379211426	0.045487210154533386
Replogle K562 essential	MRPL2	0.495846152305603	0.058687400072813034
Replogle K562 essential	MRPL20	1.1928882598876953	0.2848151624202728
Replogle K562 essential	MRPL22	0.8296003937721252	0.05554322898387909
Replogle K562 essential	MRPL24	0.23779045045375824	0.025455890223383904
Replogle K562 essential	MRPL27	0.8460174202919006	0.11149135231971741
Replogle K562 essential	MRPL28	0.7274878621101379	0.12729625403881073
Replogle K562 essential	MRPL3	1.0930837392807007	0.19127465784549713
Replogle K562 essential	MRPL32	0.5578829050064087	0.04482772573828697
Replogle K562 essential	MRPL33	0.5482643246650696	0.09928780049085617
Replogle K562 essential	MRPL34	0.8179932832717896	0.011598188430070877
Replogle K562 essential	MRPL35	0.5452036261558533	0.04797034338116646
Replogle K562 essential	MRPL36	0.8426178097724915	0.10811543464660645
Replogle K562 essential	MRPL37	0.9210845232009888	0.08457527309656143
Replogle K562 essential	MRPL38	0.6643117070198059	0.08556859940290451
Replogle K562 essential	MRPL39	0.45945680141448975	0.02730024978518486
Replogle K562 essential	MRPL4	0.943978488445282	0.08349841088056564
Replogle K562 essential	MRPL41	1.3084174394607544	0.1076495572924614
Replogle K562 essential	MRPL43	0.33272024989128113	0.034010641276836395
Replogle K562 essential	MRPL44	0.36013516783714294	0.03349878638982773
Replogle K562 essential	MRPL45	0.471693754196167	0.12679506838321686
Replogle K562 essential	MRPL49	0.21865208446979523	0.04417763277888298
Replogle K562 essential	MRPL50	0.4922707676887512	0.07132577896118164
Replogle K562 essential	MRPL51	1.0740488767623901	0.10820379108190536
Replogle K562 essential	MRPL54	0.6855078935623169	0.1380641758441925
Replogle K562 essential	MRPL55	0.7048430442810059	0.07621130347251892
Replogle K562 essential	MRPL9	0.5602917075157166	0.10864756256341934
Replogle K562 essential	MRPS10	0.5439571142196655	0.09744606912136078
Replogle K562 essential	MRPS11	0.4661337733268738	0.029998034238815308
Replogle K562 essential	MRPS12	1.0603721141815186	0.13426566123962402
Replogle K562 essential	MRPS14	0.5362927913665771	0.06664804369211197
Replogle K562 essential	MRPS16	0.7028178572654724	0.029892705380916595
Replogle K562 essential	MRPS18A	0.3443094491958618	0.06542203575372696
Replogle K562 essential	MRPS18B	0.8851495385169983	0.16505225002765656
Replogle K562 essential	MRPS2	0.47998955845832825	0.0891023501753807
Replogle K562 essential	MRPS21	0.990058183670044	0.0924452468752861
Replogle K562 essential	MRPS22	0.607427179813385	0.0846678614616394
Replogle K562 essential	MRPS23	0.9341875910758972	0.052316173911094666
Replogle K562 essential	MRPS24	1.2178975343704224	0.14294898509979248
Replogle K562 essential	MRPS25	0.8752519488334656	0.03735128045082092
Replogle K562 essential	MRPS26	0.731238842010498	0.05249984189867973
Replogle K562 essential	MRPS27	0.4179413914680481	0.029516829177737236
Replogle K562 essential	MRPS28	0.3942486643791199	0.06301064789295197
Replogle K562 essential	MRPS31	0.4511151611804962	0.047861188650131226
Replogle K562 essential	MRPS34	1.492287278175354	0.23602865636348724
Replogle K562 essential	MRPS35	0.658587634563446	0.05986453592777252
Replogle K562 essential	MRPS5	0.6433599591255188	0.07505495846271515
Replogle K562 essential	MRPS6	0.8432552814483643	0.14468751847743988
Replogle K562 essential	MRPS7	0.8749513030052185	0.11961497366428375
Replogle K562 essential	MRPS9	0.43213653564453125	0.05386386439204216
Replogle K562 essential	MRTO4	1.0171319246292114	0.3218365013599396
Replogle K562 essential	MSRB1	0.1887197643518448	0.01398190762847662
Replogle K562 essential	MSTO1	0.08648137003183365	0.04379613697528839
Replogle K562 essential	MT2A	0.16580313444137573	0.015473119914531708
Replogle K562 essential	MTBP	0.06004853919148445	0.018469534814357758
Replogle K562 essential	MTG2	0.2235705554485321	0.10107967257499695
Replogle K562 essential	MTOR	0.23518389463424683	0.03722177818417549
Replogle K562 essential	MTPAP	0.18830934166908264	0.02866429276764393
Replogle K562 essential	MVD	0.21695028245449066	0.010260259732604027
Replogle K562 essential	MVK	0.07110828161239624	0.01057900208979845
Replogle K562 essential	MYBBP1A	0.26495641469955444	0.015428650192916393
Replogle K562 essential	MYBL2	0.5851873159408569	0.14216694235801697
Replogle K562 essential	MYC	1.051930546760559	0.8595882058143616
Replogle K562 essential	MYCBP	0.7310556769371033	0.1381879448890686
Replogle K562 essential	MZF1	0.05605514347553253	0.012361462228000164
Replogle K562 essential	MZT1	0.8002914786338806	0.10181090980768204
Replogle K562 essential	N6AMT1	0.10111477226018906	0.016587896272540092
Replogle K562 essential	NAA10	0.9224286675453186	0.14686596393585205
Replogle K562 essential	NAA15	0.696135401725769	0.11324387043714523
Replogle K562 essential	NAA20	0.5936260223388672	0.0878484919667244
Replogle K562 essential	NAA25	0.3586064279079437	0.04567038640379906
Replogle K562 essential	NAA35	0.3079080581665039	0.04250013455748558
Replogle K562 essential	NAA38	0.4820050299167633	0.3960968554019928
Replogle K562 essential	NAA50	0.8832107782363892	0.20556901395320892
Replogle K562 essential	NACA	2.864809989929199	0.9172566533088684
Replogle K562 essential	NAE1	1.0184485912322998	0.05808847025036812
Replogle K562 essential	NAF1	0.2747434675693512	0.05737108364701271
Replogle K562 essential	NAGLU	0.08400221914052963	0.017951978370547295
Replogle K562 essential	NAPG	0.15682929754257202	0.02923540584743023
Replogle K562 essential	NARS	0.4098772704601288	0.07637354731559753
Replogle K562 essential	NASP	1.9058325290679932	0.7434444427490234
Replogle K562 essential	NAT10	0.30608847737312317	0.028519658371806145
Replogle K562 essential	NBAS	0.43938156962394714	0.08053567260503769
Replogle K562 essential	NBEAL1	0.17182189226150513	0.11349543184041977
Replogle K562 essential	NCAPD2	0.2524907886981964	0.0646200105547905
Replogle K562 essential	NCAPD3	0.41807469725608826	0.0409470871090889
Replogle K562 essential	NCAPG	0.637274980545044	0.103997603058815
Replogle K562 essential	NCAPG2	0.3018205761909485	0.01726607419550419
Replogle K562 essential	NCAPH	0.4001111686229706	0.04118623211979866
Replogle K562 essential	NCAPH2	0.26945120096206665	0.032235510647296906
Replogle K562 essential	NCBP1	0.28934285044670105	0.06799140572547913
Replogle K562 essential	NCBP2	0.45764774084091187	0.16401956975460052
Replogle K562 essential	NCKAP1	0.29267293214797974	0.04862349480390549
Replogle K562 essential	NCL	2.9270217418670654	1.9330915212631226
Replogle K562 essential	NCOA4	0.4751697778701782	0.3462577760219574
Replogle K562 essential	NDC1	0.3056453466415405	0.08221347630023956
Replogle K562 essential	NDC80	0.34601858258247375	0.12159666419029236
Replogle K562 essential	NDUFA11	1.4165517091751099	0.18924127519130707
Replogle K562 essential	NDUFA2	0.8434454798698425	0.370881587266922
Replogle K562 essential	NDUFA4	1.8520334959030151	0.13091452419757843
Replogle K562 essential	NDUFA6	0.7476081252098083	0.06077960506081581
Replogle K562 essential	NDUFA8	1.00315260887146	0.15216152369976044
Replogle K562 essential	NDUFAB1	1.624152660369873	0.3443651795387268
Replogle K562 essential	NDUFAF3	0.47864824533462524	0.04423081874847412
Replogle K562 essential	NDUFB10	1.5072048902511597	0.12250859290361404
Replogle K562 essential	NDUFB3	1.0638999938964844	0.21814891695976257
Replogle K562 essential	NDUFB4	0.8893800973892212	0.08526194840669632
Replogle K562 essential	NDUFB6	0.831997811794281	0.08547386527061462
Replogle K562 essential	NDUFB7	1.1216368675231934	0.17112524807453156
Replogle K562 essential	NDUFB8	0.9458092451095581	0.06221197918057442
Replogle K562 essential	NDUFS3	0.9843470454216003	0.19831855595111847
Replogle K562 essential	NDUFS5	2.2179436683654785	1.1307517290115356
Replogle K562 essential	NEDD1	0.10003120452165604	0.027866126969456673
Replogle K562 essential	NEDD8	1.6715068817138672	0.20164501667022705
Replogle K562 essential	NELFA	0.3135172426700592	0.04203276336193085
Replogle K562 essential	NELFB	0.2982662618160248	0.057373736053705215
Replogle K562 essential	NELFCD	0.5565813183784485	0.07495860010385513
Replogle K562 essential	NELFE	0.3952138125896454	0.05812655761837959
Replogle K562 essential	NEMF	0.47291868925094604	0.010499944910407066
Replogle K562 essential	NEPRO	0.2496604025363922	0.0
Replogle K562 essential	NFATC2IP	0.441500186920166	0.06941770017147064
Replogle K562 essential	NFRKB	0.1596217006444931	0.012700915336608887
Replogle K562 essential	NFS1	0.1628924012184143	0.04991699382662773
Replogle K562 essential	NFYB	0.23124702274799347	0.10497117042541504
Replogle K562 essential	NFYC	0.37217196822166443	0.08756042271852493
Replogle K562 essential	NHLRC2	0.1747686117887497	0.00458752503618598
Replogle K562 essential	NHP2	1.0364781618118286	0.19581438601016998
Replogle K562 essential	NIFK	0.9044599533081055	0.1166737750172615
Replogle K562 essential	NIP7	0.7079639434814453	0.14253561198711395
Replogle K562 essential	NISCH	0.11864028871059418	0.015079841017723083
Replogle K562 essential	NKAP	0.4013037383556366	0.07975800335407257
Replogle K562 essential	NLE1	0.18573850393295288	0.020171813666820526
Replogle K562 essential	NMD3	0.2934727668762207	0.06417260318994522
Replogle K562 essential	NMT1	0.439825177192688	0.14553050696849823
Replogle K562 essential	NOB1	0.4928781986236572	0.08723684400320053
Replogle K562 essential	NOC2L	0.8024475574493408	0.16029240190982819
Replogle K562 essential	NOC3L	0.38114601373672485	0.08046746253967285
Replogle K562 essential	NOC4L	0.3046759068965912	0.027355972677469254
Replogle K562 essential	NOL10	0.4706725776195526	0.07658733427524567
Replogle K562 essential	NOL11	0.731613039970398	0.13152408599853516
Replogle K562 essential	NOL12	0.3217525780200958	0.05869455635547638
Replogle K562 essential	NOL6	0.0860496461391449	0.028448177501559258
Replogle K562 essential	NOL7	1.2062193155288696	0.4024996757507324
Replogle K562 essential	NOL8	0.6407032608985901	0.05943422019481659
Replogle K562 essential	NOL9	0.2952422797679901	0.014371669851243496
Replogle K562 essential	NOLC1	1.0056700706481934	0.07758942991495132
Replogle K562 essential	NOM1	0.4390222132205963	0.10663668066263199
Replogle K562 essential	NOP10	0.9508058428764343	0.10328139364719391
Replogle K562 essential	NOP14	0.7083460688591003	0.14906258881092072
Replogle K562 essential	NOP16	0.6342445015907288	0.08794736862182617
Replogle K562 essential	NOP2	0.21738305687904358	0.019212624058127403
Replogle K562 essential	NOP56	1.577970266342163	1.5160276889801025
Replogle K562 essential	NOP58	0.9270761609077454	0.22407963871955872
Replogle K562 essential	NOP9	0.10654313117265701	0.03769168630242348
Replogle K562 essential	NPAT	0.19248560070991516	0.0
Replogle K562 essential	NPEPPS	0.5594265460968018	0.4879336357116699
Replogle K562 essential	NPLOC4	0.3002815544605255	0.08474119752645493
Replogle K562 essential	NPM1	3.5871970653533936	1.4699534177780151
Replogle K562 essential	NPM3	0.6474652290344238	0.048673197627067566
Replogle K562 essential	NR2C2AP	0.14605161547660828	0.06524553894996643
Replogle K562 essential	NRBP1	0.18819355964660645	0.010354063473641872
Replogle K562 essential	NRDE2	0.10658946633338928	0.00668365927413106
Replogle K562 essential	NSA2	0.9417468905448914	0.289633572101593
Replogle K562 essential	NSF	0.23851968348026276	0.06479126960039139
Replogle K562 essential	NSL1	0.6262056231498718	0.14861609041690826
Replogle K562 essential	NSMCE1	0.2570125162601471	0.009724696166813374
Replogle K562 essential	NSMCE2	0.24342793226242065	0.03081372193992138
Replogle K562 essential	NSRP1	0.3595082759857178	0.1283392310142517
Replogle K562 essential	NSUN4	0.21232709288597107	0.020431697368621826
Replogle K562 essential	NUBP1	0.1421893984079361	0.028486596420407295
Replogle K562 essential	NUBP2	0.4874138832092285	0.07245218753814697
Replogle K562 essential	NUDC	1.5821211338043213	0.18273581564426422
Replogle K562 essential	NUDCD3	0.166546031832695	0.013624723069369793
Replogle K562 essential	NUDT21	0.48973512649536133	0.10141129791736603
Replogle K562 essential	NUF2	0.3213542401790619	0.11516778916120529
Replogle K562 essential	NUFIP1	0.26579293608665466	0.04704153910279274
Replogle K562 essential	NUMA1	0.3163047432899475	0.1835237443447113
Replogle K562 essential	NUP107	0.5791856646537781	0.18104900419712067
Replogle K562 essential	NUP133	0.36933645606040955	0.07169915735721588
Replogle K562 essential	NUP153	0.5365691781044006	0.18318544328212738
Replogle K562 essential	NUP160	0.40583866834640503	0.1231275200843811
Replogle K562 essential	NUP205	0.4468623399734497	0.3030345141887665
Replogle K562 essential	NUP214	1.2224079370498657	0.20207248628139496
Replogle K562 essential	NUP35	0.12106748670339584	0.00876480620354414
Replogle K562 essential	NUP43	0.21959760785102844	0.022591030225157738
Replogle K562 essential	NUP54	0.3933483958244324	0.05374078452587128
Replogle K562 essential	NUP62	0.517206609249115	0.07594285160303116
Replogle K562 essential	NUP85	0.19719263911247253	0.01954532600939274
Replogle K562 essential	NUP88	0.20453713834285736	0.013067333027720451
Replogle K562 essential	NUP93	0.3074704110622406	0.24136292934417725
Replogle K562 essential	NUP98	0.2609739303588867	0.12634961307048798
Replogle K562 essential	NUS1	0.4007275402545929	0.35770362615585327
Replogle K562 essential	NUTF2	0.7265681624412537	0.258761465549469
Replogle K562 essential	NVL	0.25096607208251953	0.02277548983693123
Replogle K562 essential	NXF1	0.1254960596561432	0.11337019503116608
Replogle K562 essential	OGFOD1	0.3623397946357727	0.0686437338590622
Replogle K562 essential	OGT	0.24215783178806305	0.0
Replogle K562 essential	OIP5	0.12856794893741608	0.01569065824151039
Replogle K562 essential	OPA1	0.5414561629295349	0.0833364799618721
Replogle K562 essential	ORC1	0.2918906807899475	0.05965869873762131
Replogle K562 essential	ORC3	0.29757311940193176	0.0320366770029068
Replogle K562 essential	ORC4	0.26666080951690674	0.03833413124084473
Replogle K562 essential	ORC5	0.13055114448070526	0.0
Replogle K562 essential	ORC6	0.7490796446800232	0.23411555588245392
Replogle K562 essential	OSBP	0.36186742782592773	0.12163333594799042
Replogle K562 essential	OSGEP	0.39265671372413635	0.0620475634932518
Replogle K562 essential	OSTC	1.234861135482788	0.2898460328578949
Replogle K562 essential	OXA1L	0.5137778520584106	0.06943359225988388
Replogle K562 essential	PABPN1	1.050614356994629	0.32814788818359375
Replogle K562 essential	PAF1	0.1694173365831375	0.020227808505296707
Replogle K562 essential	PAFAH1B1	0.44102782011032104	0.13559867441654205
Replogle K562 essential	PAK1IP1	0.46464863419532776	0.0
Replogle K562 essential	PALB2	0.12070856243371964	0.010333104059100151
Replogle K562 essential	PAM16	0.8449694514274597	0.1633753627538681
Replogle K562 essential	PARN	0.22098611295223236	0.02646421454846859
Replogle K562 essential	PARS2	0.07079698145389557	0.0
Replogle K562 essential	PAXBP1	0.47399047017097473	0.06808063387870789
Replogle K562 essential	PCBP1	1.1389487981796265	0.1470828354358673
Replogle K562 essential	PCBP2	1.3786152601242065	0.8758008480072021
Replogle K562 essential	PCF11	0.3146485388278961	0.13733266294002533
Replogle K562 essential	PCID2	0.4396521747112274	0.2247239202260971
Replogle K562 essential	PCNA	0.9386480450630188	0.29793044924736023
Replogle K562 essential	PDAP1	0.9951983094215393	0.16884611546993256
Replogle K562 essential	PDCD11	0.48510780930519104	0.022768210619688034
Replogle K562 essential	PDCD2	0.7832409143447876	0.14626991748809814
Replogle K562 essential	PDCD5	1.2706983089447021	0.18600143492221832
Replogle K562 essential	PDCD6	1.1381566524505615	0.16533838212490082
Replogle K562 essential	PDCD6IP	0.6871262192726135	0.1013866513967514
Replogle K562 essential	PDCD7	0.5272581577301025	0.1208052858710289
Replogle K562 essential	PDPK1	0.18384140729904175	0.00884014181792736
Replogle K562 essential	PDRG1	0.29471009969711304	0.02147199586033821
Replogle K562 essential	PEF1	0.3578537404537201	0.04821491241455078
Replogle K562 essential	PELO	0.18148234486579895	0.10072711110115051
Replogle K562 essential	PELP1	0.3065774738788605	0.06549526005983353
Replogle K562 essential	PES1	0.4812104105949402	0.10539449006319046
Replogle K562 essential	PET117	0.13566410541534424	0.019179390743374825
Replogle K562 essential	PEX1	0.12478859722614288	0.03272558003664017
Replogle K562 essential	PFDN1	0.40942952036857605	0.04911113902926445
Replogle K562 essential	PFDN2	1.2695826292037964	0.16118377447128296
Replogle K562 essential	PFDN4	0.39913618564605713	0.0
Replogle K562 essential	PFDN5	1.7430012226104736	0.2889957129955292
Replogle K562 essential	PFDN6	0.7006747126579285	0.13435617089271545
Replogle K562 essential	PFN1	2.2317214012145996	0.4227046072483063
Replogle K562 essential	PGAM1	0.820382297039032	0.06566794961690903
Replogle K562 essential	PGD	0.689649760723114	0.0969502404332161
Replogle K562 essential	PGK1	1.343737006187439	0.2039855271577835
Replogle K562 essential	PGPEP1	0.23341335356235504	0.010224224999547005
Replogle K562 essential	PGS1	0.10839597135782242	0.005845765583217144
Replogle K562 essential	PHAX	0.3298999071121216	0.16266633570194244
Replogle K562 essential	PHB	1.690629243850708	0.35496795177459717
Replogle K562 essential	PHB2	1.2069357633590698	0.34743696451187134
Replogle K562 essential	PHF12	0.11357828229665756	0.04282275214791298
Replogle K562 essential	PHF5A	0.2799943685531616	0.08767841756343842
Replogle K562 essential	PI4KA	0.38276007771492004	0.13596028089523315
Replogle K562 essential	PIAS4	0.14626029133796692	0.09304489940404892
Replogle K562 essential	PIGH	0.18916817009449005	0.013720962218940258
Replogle K562 essential	PIK3C3	0.2440236359834671	0.030900007113814354
Replogle K562 essential	PIK3R4	0.1254214644432068	0.015119270421564579
Replogle K562 essential	PKM	1.4479254484176636	1.0561597347259521
Replogle K562 essential	PKMYT1	0.2517695128917694	0.027588097378611565
Replogle K562 essential	PLK1	0.555377721786499	0.26921936869621277
Replogle K562 essential	PLK4	0.13809147477149963	0.0
Replogle K562 essential	PLRG1	0.3068781793117523	0.09464453905820847
Replogle K562 essential	PMF1	0.5645554661750793	0.02297041565179825
Replogle K562 essential	PMPCA	0.6214790940284729	0.14008009433746338
Replogle K562 essential	PMPCB	0.39218589663505554	0.10554242879152298
Replogle K562 essential	PNISR	1.0253466367721558	0.5511764883995056
Replogle K562 essential	PNKP	0.2006860077381134	0.026686083525419235
Replogle K562 essential	PNN	1.6508018970489502	0.5569316744804382
Replogle K562 essential	PNO1	0.5388506650924683	0.10442842543125153
Replogle K562 essential	PNPT1	0.6097695827484131	0.10120940953493118
Replogle K562 essential	POGZ	0.23375125229358673	0.0
Replogle K562 essential	POLA1	0.22164314985275269	0.08036435395479202
Replogle K562 essential	POLA2	0.197450190782547	0.05009910464286804
Replogle K562 essential	POLD1	0.30204305052757263	0.0285344235599041
Replogle K562 essential	POLD2	0.7855576276779175	0.15395474433898926
Replogle K562 essential	POLD3	0.23205959796905518	0.024186130613088608
Replogle K562 essential	POLE	0.2856694757938385	0.045849550515413284
Replogle K562 essential	POLE2	0.1668681651353836	0.025718268007040024
Replogle K562 essential	POLG2	0.1550620049238205	0.004389908630400896
Replogle K562 essential	POLR1A	0.2680191397666931	0.05770145729184151
Replogle K562 essential	POLR1B	0.2398672103881836	0.018568437546491623
Replogle K562 essential	POLR1C	0.27768462896347046	0.08198053389787674
Replogle K562 essential	POLR1E	0.1650792509317398	0.01868293620646
Replogle K562 essential	POLR2A	0.6181892156600952	0.27250340580940247
Replogle K562 essential	POLR2B	0.6711335182189941	0.2104349136352539
Replogle K562 essential	POLR2C	0.4305940568447113	0.15915066003799438
Replogle K562 essential	POLR2D	0.4062547981739044	0.24858185648918152
Replogle K562 essential	POLR2E	1.0417296886444092	0.616852879524231
Replogle K562 essential	POLR2F	1.1267077922821045	0.4151619076728821
Replogle K562 essential	POLR2G	0.6007867455482483	0.08532236516475677
Replogle K562 essential	POLR2H	0.8274781703948975	0.1949508935213089
Replogle K562 essential	POLR2I	0.633892834186554	0.14306923747062683
Replogle K562 essential	POLR2K	0.6968652009963989	0.11787856370210648
Replogle K562 essential	POLR2L	0.9098865389823914	0.22155039012432098
Replogle K562 essential	POLR3B	0.16787895560264587	0.028603268787264824
Replogle K562 essential	POLR3C	0.18009082973003387	0.020745204761624336
Replogle K562 essential	POLR3D	0.35671499371528625	0.05762787535786629
Replogle K562 essential	POLR3E	0.29579970240592957	0.07218707352876663
Replogle K562 essential	POLR3F	0.12912942469120026	0.031165122985839844
Replogle K562 essential	POLR3H	0.4147537052631378	0.09983187168836594
Replogle K562 essential	POLR3K	1.023492455482483	0.07632417976856232
Replogle K562 essential	POLRMT	0.27832895517349243	0.01739511452615261
Replogle K562 essential	POP1	0.2281789779663086	0.01375107653439045
Replogle K562 essential	POP4	0.2757265567779541	0.04917696863412857
Replogle K562 essential	POP5	0.40825289487838745	0.09262321889400482
Replogle K562 essential	POP7	0.804987370967865	0.0722513273358345
Replogle K562 essential	PPA1	1.8373732566833496	0.27592241764068604
Replogle K562 essential	PPA2	0.40254417061805725	0.020364845171570778
Replogle K562 essential	PPAN	0.5959988236427307	0.10260562598705292
Replogle K562 essential	PPARGC1B	0.17871223390102386	0.05074930563569069
Replogle K562 essential	PPIA	2.6423845291137695	0.7143736481666565
Replogle K562 essential	PPIE	0.6692433953285217	0.10116004943847656
Replogle K562 essential	PPIH	0.8494338989257812	0.13992655277252197
Replogle K562 essential	PPIL1	0.4247286021709442	0.0
Replogle K562 essential	PPIL2	0.605609655380249	0.10762250423431396
Replogle K562 essential	PPIL4	0.43166008591651917	0.03886313736438751
Replogle K562 essential	PPME1	0.3771151900291443	0.03472732752561569
Replogle K562 essential	PPP1CA	1.126682162284851	0.9184034466743469
Replogle K562 essential	PPP1CB	0.5503204464912415	0.1430111825466156
Replogle K562 essential	PPP1R11	0.2414551079273224	0.05679073557257652
Replogle K562 essential	PPP1R12A	0.5637274384498596	0.24972885847091675
Replogle K562 essential	PPP1R15B	0.20165446400642395	0.03825465962290764
Replogle K562 essential	PPP1R2	0.35041582584381104	0.051384974271059036
Replogle K562 essential	PPP1R7	0.5007330179214478	0.20975859463214874
Replogle K562 essential	PPP1R8	0.29032281041145325	0.044185880571603775
Replogle K562 essential	PPP2CA	0.7256248593330383	0.1561369001865387
Replogle K562 essential	PPP2R1A	0.4875415861606598	0.2347889393568039
Replogle K562 essential	PPP2R3C	0.3011897802352905	0.08217381685972214
Replogle K562 essential	PPP4C	0.7840364575386047	0.1352948099374771
Replogle K562 essential	PPP4R2	0.5331831574440002	0.08093520998954773
Replogle K562 essential	PPP6C	0.355723112821579	0.07122586667537689
Replogle K562 essential	PPRC1	0.21757668256759644	0.045409202575683594
Replogle K562 essential	PPWD1	0.20759283006191254	0.07474815100431442
Replogle K562 essential	PRC1	0.5700100660324097	0.2295316755771637
Replogle K562 essential	PREB	0.20053765177726746	0.014466372318565845
Replogle K562 essential	PRELID1	2.0298140048980713	0.8626615405082703
Replogle K562 essential	PRELID3B	0.473635733127594	0.08373670279979706
Replogle K562 essential	PRIM1	0.47391802072525024	0.08768096566200256
Replogle K562 essential	PRIM2	0.22254736721515656	0.01968603953719139
Replogle K562 essential	PRKRA	0.29449617862701416	0.07681389153003693
Replogle K562 essential	PRKRIP1	0.20754732191562653	0.20655785501003265
Replogle K562 essential	PRMT1	1.3856418132781982	0.46582233905792236
Replogle K562 essential	PRMT5	0.5749998092651367	0.19573983550071716
Replogle K562 essential	PRORP	0.34223440289497375	0.023920172825455666
Replogle K562 essential	PRPF18	0.10653060674667358	0.026731165125966072
Replogle K562 essential	PRPF19	0.4758007228374481	0.09800392389297485
Replogle K562 essential	PRPF3	0.23402069509029388	0.0516679473221302
Replogle K562 essential	PRPF31	0.5275275111198425	0.08908157050609589
Replogle K562 essential	PRPF38B	0.7509188055992126	0.14481531083583832
Replogle K562 essential	PRPF4	0.42585861682891846	0.08783239126205444
Replogle K562 essential	PRPF40A	1.383371114730835	0.3206721246242523
Replogle K562 essential	PRPF4B	0.7257623076438904	0.16070201992988586
Replogle K562 essential	PRPF6	0.41365185379981995	0.17673388123512268
Replogle K562 essential	PRPF8	0.6787548661231995	0.2889479994773865
Replogle K562 essential	PRRC2A	0.609862744808197	0.05213037133216858
Replogle K562 essential	PSAT1	0.23457570374011993	0.009571819566190243
Replogle K562 essential	PSMA1	1.0562973022460938	0.6897473335266113
Replogle K562 essential	PSMA2	1.6207071542739868	0.9226614832878113
Replogle K562 essential	PSMA3	1.1435681581497192	0.5436144471168518
Replogle K562 essential	PSMA4	1.615232229232788	0.6888595819473267
Replogle K562 essential	PSMA5	1.1415127515792847	0.26525843143463135
Replogle K562 essential	PSMA6	1.6119598150253296	1.0795767307281494
Replogle K562 essential	PSMA7	2.008619546890259	1.3943248987197876
