cell_line	source_type	permutation_id	n_targets	spearman_rho	ci_lo_fisher95	ci_hi_fisher95	ci_method	empirical_p_two_sided
HCC38	endpoint_label_permutation	973		-0.0519788384479007				
HCC38	endpoint_label_permutation	974		-0.0094822352674702				
HCC38	endpoint_label_permutation	975		-0.215316122780848				
HCC38	endpoint_label_permutation	976		-0.0371773004694106				
HCC38	endpoint_label_permutation	977		-0.1121100864855167				
HCC38	endpoint_label_permutation	978		-0.2043884248201659				
HCC38	endpoint_label_permutation	979		-0.0695556647973577				
HCC38	endpoint_label_permutation	980		-0.2570032668530799				
HCC38	endpoint_label_permutation	981		0.2430111879827884				
HCC38	endpoint_label_permutation	982		-0.0885201353322981				
HCC38	endpoint_label_permutation	983		0.0938972565510465				
HCC38	endpoint_label_permutation	984		-0.1211297736911591				
HCC38	endpoint_label_permutation	985		-0.1195108554747617				
HCC38	endpoint_label_permutation	986		-0.0015032812009403				
HCC38	endpoint_label_permutation	987		-0.0028909253864238				
HCC38	endpoint_label_permutation	988		-0.0386227631626225				
HCC38	endpoint_label_permutation	989		0.2099968200698281				
HCC38	endpoint_label_permutation	990		-0.0848197508376756				
HCC38	endpoint_label_permutation	991		-0.1672689428584837				
HCC38	endpoint_label_permutation	992		-0.0621548958081126				
HCC38	endpoint_label_permutation	993		0.0275794281864834				
HCC38	endpoint_label_permutation	994		-0.015032812009404				
HCC38	endpoint_label_permutation	995		0.1107224423000333				
HCC38	endpoint_label_permutation	996		0.0171142782876291				
HCC38	endpoint_label_permutation	997		0.0139920788702914				
HCC38	endpoint_label_permutation	998		-0.037350755992596				
HCC38	endpoint_label_permutation	999		-0.2679887833214905				
HCC1143	endpoint_label_permutation	1000		0.1210163462797865				
HCC1143	endpoint_label_permutation	1001		-0.0406645326889009				
HCC1143	endpoint_label_permutation	1002		0.278842509866749				
HCC1143	endpoint_label_permutation	1003		-0.0686247921478915				
HCC1143	endpoint_label_permutation	1004		0.152831321120502				
HCC1143	endpoint_label_permutation	1005		-0.0833921524835137				
HCC1143	endpoint_label_permutation	1006		-0.1226993910239199				
HCC1143	endpoint_label_permutation	1007		-0.0665617050421795				
HCC1143	endpoint_label_permutation	1008		-0.0795917288677286				
HCC1143	endpoint_label_permutation	1009		-0.1236223510448963				
HCC1143	endpoint_label_permutation	1010		-0.0709593380833023				
HCC1143	endpoint_label_permutation	1011		-0.4688636906560056				
HCC1143	endpoint_label_permutation	1012		-0.0941962139055314				
HCC1143	endpoint_label_permutation	1013		0.0579836060236931				
HCC1143	endpoint_label_permutation	1014		-0.0614039872778997				
HCC1143	endpoint_label_permutation	1015		-0.1812802064729507				
HCC1143	endpoint_label_permutation	1016		0.1319289912336838				
HCC1143	endpoint_label_permutation	1017		0.0007057929572172				
HCC1143	endpoint_label_permutation	1018		-0.1092350330708526				
HCC1143	endpoint_label_permutation	1019		0.1464248927396071				
HCC1143	endpoint_label_permutation	1020		0.0687876674457108				
HCC1143	endpoint_label_permutation	1021		-0.0258428805873388				
HCC1143	endpoint_label_permutation	1022		0.3186383743006133				
HCC1143	endpoint_label_permutation	1023		-0.0014658776803742				
HCC1143	endpoint_label_permutation	1024		0.290080905416285				
HCC1143	endpoint_label_permutation	1025		-0.303653846901232				
HCC1143	endpoint_label_permutation	1026		-0.0334437278189091				
HCC1143	endpoint_label_permutation	1027		0.1611379613092895				
HCC1143	endpoint_label_permutation	1028		-0.1528856128864418				
HCC1143	endpoint_label_permutation	1029		-0.1350236218922517				
HCC1143	endpoint_label_permutation	1030		-0.0696020439348076				
HCC1143	endpoint_label_permutation	1031		-0.1530484881842612				
HCC1143	endpoint_label_permutation	1032		-0.016613280377575				
HCC1143	endpoint_label_permutation	1033		0.0578207307258737				
HCC1143	endpoint_label_permutation	1034		-0.0262772147148571				
HCC1143	endpoint_label_permutation	1035		-0.1691188509024383				
HCC1143	endpoint_label_permutation	1036		0.1282371511497782				
HCC1143	endpoint_label_permutation	1037		0.2726532485496132				
HCC1143	endpoint_label_permutation	1038		-0.1169444638343024				
HCC1143	endpoint_label_permutation	1039		-0.2486562880042271				
HCC1143	endpoint_label_permutation	1040		-0.23768935128439				
HCC1143	endpoint_label_permutation	1041		0.079483145335849				
HCC1143	endpoint_label_permutation	1042		0.0467995022400968				
HCC1143	endpoint_label_permutation	1043		-0.0465823351763377				
HCC1143	endpoint_label_permutation	1044		0.0322493089682338				
HCC1143	endpoint_label_permutation	1045		0.3487703043971954				
HCC1143	endpoint_label_permutation	1046		0.1187903838762552				
HCC1143	endpoint_label_permutation	1047		-0.0706335874876636				
HCC1143	endpoint_label_permutation	1048		0.2278625416492884				
HCC1143	endpoint_label_permutation	1049		-0.0840979454407309				
HCC1143	endpoint_label_permutation	1050		0.1620609213302659				
HCC1143	endpoint_label_permutation	1051		-0.0937075880120733				
HCC1143	endpoint_label_permutation	1052		-0.2654867354455613				
HCC1143	endpoint_label_permutation	1053		-0.150008149291633				
HCC1143	endpoint_label_permutation	1054		0.1215592639391844				
HCC1143	endpoint_label_permutation	1055		0.0093924755075832				
HCC1143	endpoint_label_permutation	1056		-0.1023399787964995				
HCC1143	endpoint_label_permutation	1057		0.1175416732596401				
HCC1143	endpoint_label_permutation	1058		0.0619469049372976				
HCC1143	endpoint_label_permutation	1059		0.1200390944928703				
HCC1143	endpoint_label_permutation	1060		-0.3701612601774717				
HCC1143	endpoint_label_permutation	1061		-0.042401869198974				
HCC1143	endpoint_label_permutation	1062		0.0937075880120733				
HCC1143	endpoint_label_permutation	1063		0.1096150754324311				
HCC1143	endpoint_label_permutation	1064		0.0902872067578667				
HCC1143	endpoint_label_permutation	1065		-0.0542917659397875				
HCC1143	endpoint_label_permutation	1066		0.1666214296692081				
HCC1143	endpoint_label_permutation	1067		0.2559856764060984				
HCC1143	endpoint_label_permutation	1068		-0.1096693671983709				
HCC1143	endpoint_label_permutation	1069		0.0006515011912774				
HCC1143	endpoint_label_permutation	1070		0.1034258141152953				
HCC1143	endpoint_label_permutation	1071		0.0415874927098772				
HCC1143	endpoint_label_permutation	1072		-0.0310548901175584				
HCC1143	endpoint_label_permutation	1073		0.1386611702102174				
HCC1143	endpoint_label_permutation	1074		0.1566317447362872				
HCC1143	endpoint_label_permutation	1075		-0.0590694413424888				
HCC1143	endpoint_label_permutation	1076		0.0563005612795597				
HCC1143	endpoint_label_permutation	1077		-0.1007655175842457				
HCC1143	endpoint_label_permutation	1078		0.1761224887086709				
HCC1143	endpoint_label_permutation	1079		0.2164612708019331				
HCC1143	endpoint_label_permutation	1080		-0.1832890018127229				
HCC1143	endpoint_label_permutation	1081		-0.0433248292199505				
HCC1143	endpoint_label_permutation	1082		-0.0857266984189246				
HCC1143	endpoint_label_permutation	1083		-0.2247679109907206				
HCC1143	endpoint_label_permutation	1084		0.0073293884018713				
HCC1143	endpoint_label_permutation	1085		-0.1741136933688987				
HCC1143	endpoint_label_permutation	1086		0.0272544665017733				
HCC1143	endpoint_label_permutation	1087		0.0582007730874522				
HCC1143	endpoint_label_permutation	1088		0.0206308710571192				
HCC1143	endpoint_label_permutation	1089		-0.1350779136581915				
HCC1143	endpoint_label_permutation	1090		-0.1674900979242447				
HCC1143	endpoint_label_permutation	1091		0.2033769552104443				
HCC1143	endpoint_label_permutation	1092		-0.0019002118078925				
HCC1143	endpoint_label_permutation	1093		-0.0267658406083152				
HCC1143	endpoint_label_permutation	1094		-0.0623812390648159				
HCC1143	endpoint_label_permutation	1095		0.1650469684569542				
HCC1143	endpoint_label_permutation	1096		-0.1604321683520723				
HCC1143	endpoint_label_permutation	1097		0.2041913316995411				
HCC1143	endpoint_label_permutation	1098		-0.0712307969130013				
HCC1143	endpoint_label_permutation	1099		-0.0755198464222445				
HCC1143	endpoint_label_permutation	1100		-0.0433248292199505				
HCC1143	endpoint_label_permutation	1101		0.039850156199804				
HCC1143	endpoint_label_permutation	1102		-0.1667843049670274				
HCC1143	endpoint_label_permutation	1103		0.1360551654451076				
HCC1143	endpoint_label_permutation	1104		0.0611868202141406				
HCC1143	endpoint_label_permutation	1105		-0.0263857982467367				
HCC1143	endpoint_label_permutation	1106		-0.2062001270393132				
HCC1143	endpoint_label_permutation	1107		0.0753569711244251				
HCC1143	endpoint_label_permutation	1108		0.0060806777852562				
HCC1143	endpoint_label_permutation	1109		0.1503338998872718				
HCC1143	endpoint_label_permutation	1110		-0.2793311357602071				
HCC1143	endpoint_label_permutation	1111		-0.0890384961412516				
HCC1143	endpoint_label_permutation	1112		-0.0030946306585678				
HCC1143	endpoint_label_permutation	1113		-0.1069004871354417				
HCC1143	endpoint_label_permutation	1114		0.0457136669213011				
HCC1143	endpoint_label_permutation	1115		0.146967810399005				
HCC1143	endpoint_label_permutation	1116		0.218252899077946				
HCC1143	endpoint_label_permutation	1117		-0.0325207677979327				
HCC1143	endpoint_label_permutation	1118		-0.0140072756124651				
HCC1143	endpoint_label_permutation	1119		-0.0718822981042787				
HCC1143	endpoint_label_permutation	1120		0.0440849139431075				
HCC1143	endpoint_label_permutation	1121		0.2522395445562531				
HCC1143	endpoint_label_permutation	1122		-0.2205331532474171				
HCC1143	endpoint_label_permutation	1123		-0.1687388085408598				
HCC1143	endpoint_label_permutation	1124		-0.0605896107888029				
HCC1143	endpoint_label_permutation	1125		0.0644443261705278				
HCC1143	endpoint_label_permutation	1126		-0.000488625893458				
HCC1143	endpoint_label_permutation	1127		-0.0819805665690792				
HCC1143	endpoint_label_permutation	1128		-0.2648895260202236				
HCC1143	endpoint_label_permutation	1129		-0.2162441037381739				
HCC1143	endpoint_label_permutation	1130		-0.1731364415819826				
HCC1143	endpoint_label_permutation	1131		-0.0190021180789256				
HCC1143	endpoint_label_permutation	1132		-0.0009229600209763				
HCC1143	endpoint_label_permutation	1133		0.2045713740611196				
HCC1143	endpoint_label_permutation	1134		-0.0912644585447829				
HCC1143	endpoint_label_permutation	1135		0.0514143023449788				
HCC1143	endpoint_label_permutation	1136		-0.0554861847904629				
HCC1143	endpoint_label_permutation	1137		-0.0265486735445561				
HCC1143	endpoint_label_permutation	1138		-0.2772137568885554				
HCC1143	endpoint_label_permutation	1139		-0.146967810399005				
HCC1143	endpoint_label_permutation	1140		0.1404527984862304				
HCC1143	endpoint_label_permutation	1141		-0.0384385702853696				
HCC1143	endpoint_label_permutation	1142		-0.2205331532474171				
HCC1143	endpoint_label_permutation	1143		-0.0753026793584853				
HCC1143	endpoint_label_permutation	1144		0.0847494466320084				
HCC1143	endpoint_label_permutation	1145		0.0443563727728064				
HCC1143	endpoint_label_permutation	1146		0.054943267131065				
HCC1143	endpoint_label_permutation	1147		-0.0089038496141251				
HCC1143	endpoint_label_permutation	1148		0.1361637489769872				
HCC1143	endpoint_label_permutation	1149		0.2286769181383852				
HCC1143	endpoint_label_permutation	1150		0.075139804060666				
HCC1143	endpoint_label_permutation	1151		0.1256311463846684				
HCC1143	endpoint_label_permutation	1152		-0.1681415991155221				
HCC1143	endpoint_label_permutation	1153		-0.2065258776349519				
HCC1143	endpoint_label_permutation	1154		0.0649872438299257				
HCC1143	endpoint_label_permutation	1155		-0.1179217156212186				
HCC1143	endpoint_label_permutation	1156		0.1217221392370037				
HCC1143	endpoint_label_permutation	1157		-0.000760084723157				
HCC1143	endpoint_label_permutation	1158		0.0843694042704299				
HCC1143	endpoint_label_permutation	1159		-0.1377925019551809				
HCC1143	endpoint_label_permutation	1160		0.083066401887875				
HCC1143	endpoint_label_permutation	1161		-0.0116727296770543				
HCC1143	endpoint_label_permutation	1162		-0.0770400158685585				
HCC1143	endpoint_label_permutation	1163		0.1749280698579955				
HCC1143	endpoint_label_permutation	1164		0.0573321048324156				
HCC1143	endpoint_label_permutation	1165		-0.0270372994380142				
HCC1143	endpoint_label_permutation	1166		-0.0041261742114238				
HCC1143	endpoint_label_permutation	1167		-0.1961018585745127				
HCC1143	endpoint_label_permutation	1168		-0.0558662271520414				
HCC1143	endpoint_label_permutation	1169		-0.1654270108185327				
HCC1143	endpoint_label_permutation	1170		0.0321407254363542				
HCC1143	endpoint_label_permutation	1171		0.1155328779198679				
HCC1143	endpoint_label_permutation	1172		0.1064118612419836				
HCC1143	endpoint_label_permutation	1173		-0.3330799840405968				
HCC1143	endpoint_label_permutation	1174		-0.0778001005917156				
HCC1143	endpoint_label_permutation	1175		-0.0955535080540261				
HCC1143	endpoint_label_permutation	1176		-0.0152016944631405				
HCC1143	endpoint_label_permutation	1177		-0.0197079110361428				
HCC1143	endpoint_label_permutation	1178		0.2620663541913547				
HCC1143	endpoint_label_permutation	1179		-0.2886150277359108				
HCC1143	endpoint_label_permutation	1180		-0.0315978077769563				
HCC1143	endpoint_label_permutation	1181		-0.0587979825127899				
HCC1143	endpoint_label_permutation	1182		0.1700961026893545				
HCC1143	endpoint_label_permutation	1183		-0.1273141911288018				
HCC1143	endpoint_label_permutation	1184		0.1052717341572481				
HCC1143	endpoint_label_permutation	1185		0.155654492949371				
HCC1143	endpoint_label_permutation	1186		0.0699820862963862				
HCC1143	endpoint_label_permutation	1187		0.1132526237503969				
HCC1143	endpoint_label_permutation	1188		0.0162875297819362				
HCC1143	endpoint_label_permutation	1189		-0.0694934604029281				
HCC1143	endpoint_label_permutation	1190		-0.1144470426010722				
HCC1143	endpoint_label_permutation	1191		0.1371952925298432				
HCC1143	endpoint_label_permutation	1192		0.1430045114854004				
HCC1143	endpoint_label_permutation	1193		0.1370867089979636				
HCC1143	endpoint_label_permutation	1194		0.1974048609570676				
HCC1143	endpoint_label_permutation	1195		-0.0136272332508866				
HCC1143	endpoint_label_permutation	1196		-0.2336174688389059				
HCC1143	endpoint_label_permutation	1197		-0.1673815143923651				
HCC1143	endpoint_label_permutation	1198		0.0868125337377203				
HCC1143	endpoint_label_permutation	1199		-0.0833921524835137				
HCC1143	endpoint_label_permutation	1200		0.0346924384355242				
HCC1143	endpoint_label_permutation	1201		0.0159074874203577				
HCC1143	endpoint_label_permutation	1202		-0.1158043367495669				
HCC1143	endpoint_label_permutation	1203		-0.2423584431552117				
HCC1143	endpoint_label_permutation	1204		0.1090721577730332				
HCC1143	endpoint_label_permutation	1205		-0.1378467937211207				
HCC1143	endpoint_label_permutation	1206		0.0736739263802917				
HCC1143	endpoint_label_permutation	1207		0.2838373523332095				
HCC1143	endpoint_label_permutation	1208		-0.2897551548206463				
HCC1143	endpoint_label_permutation	1209		-0.1451218903570522				
HCC1143	endpoint_label_permutation	1210		-0.0329008101595112				
HCC1143	endpoint_label_permutation	1211		-0.1545143658646354				
HCC1143	endpoint_label_permutation	1212		-0.1285086099794772				
HCC1143	endpoint_label_permutation	1213		-0.0150388191653211				
HCC1143	endpoint_label_permutation	1214		-0.1439817632723166				
HCC1143	endpoint_label_permutation	1215		-0.0508713846855809				
HCC1143	endpoint_label_permutation	1216		-0.1622237966280853				
HCC1143	endpoint_label_permutation	1217		0.0022259624035312				
HCC1143	endpoint_label_permutation	1218		0.1943102302984997				
HCC1143	endpoint_label_permutation	1219		0.0419675350714558				
HCC1143	endpoint_label_permutation	1220		-0.2527281704497112				
HCC1143	endpoint_label_permutation	1221		0.0222053322693731				
HCC1143	endpoint_label_permutation	1222		0.2567457611292554				
HCC1143	endpoint_label_permutation	1223		0.073076716954954				
HCC1143	endpoint_label_permutation	1224		0.0835007360153933				
HCC1143	endpoint_label_permutation	1225		0.1826917923873852				
HCC1143	endpoint_label_permutation	1226		-0.2335631770729661				
HCC1143	endpoint_label_permutation	1227		-0.0693305851051087				
HCC1143	endpoint_label_permutation	1228		-0.2197730685242601				
HCC1143	endpoint_label_permutation	1229		-0.1689559756046189				
HCC1143	endpoint_label_permutation	1230		-0.0895271220347097				
HCC1143	endpoint_label_permutation	1231		-0.2439871961334054				
HCC1143	endpoint_label_permutation	1232		0.0555404765564027				
HCC1143	endpoint_label_permutation	1233		0.0839893619088514				
HCC1143	endpoint_label_permutation	1234		0.1376839184233013				
HCC1143	endpoint_label_permutation	1235		-0.2050057081886379				
HCC1143	endpoint_label_permutation	1236		-0.0342581043080059				
HCC1143	endpoint_label_permutation	1237		-0.0555404765564027				
HCC1143	endpoint_label_permutation	1238		0.0289918030118465				
HCC1143	endpoint_label_permutation	1239		-0.1399641725927724				
HCC1143	endpoint_label_permutation	1240		-0.019164993376745				
HCC1143	endpoint_label_permutation	1241		0.4133232140996029				
HCC1143	endpoint_label_permutation	1242		-0.0358868572861995				
HCC1143	endpoint_label_permutation	1243		0.0019545035738323				
HCC1143	endpoint_label_permutation	1244		0.1253053957890297				
HCC1143	endpoint_label_permutation	1245		0.0361583161158985				
HCC1143	endpoint_label_permutation	1246		-0.0039632989136044				
HCC1143	endpoint_label_permutation	1247		-0.0502741752602433				
HCC1143	endpoint_label_permutation	1248		-0.0074922636996906				
HCC1143	endpoint_label_permutation	1249		0.0631413237879729				
HCC1143	endpoint_label_permutation	1250		0.2214561132683935				
HCC1143	endpoint_label_permutation	1251		0.0374613184984534				
HCC1143	endpoint_label_permutation	1252		-0.0535859729825703				
HCC1143	endpoint_label_permutation	1253		-0.0172647815688524				
HCC1143	endpoint_label_permutation	1254		0.1394212549333745				
HCC1143	endpoint_label_permutation	1255		0.1146099178988916				
HCC1143	endpoint_label_permutation	1256		-0.0080894731250283				
HCC1143	endpoint_label_permutation	1257		0.0194364522064439				
HCC1143	endpoint_label_permutation	1258		-0.0146587768037426				
HCC1143	endpoint_label_permutation	1259		0.2621749377232342				
HCC1143	endpoint_label_permutation	1260		-0.0779086841235951				
HCC1143	endpoint_label_permutation	1261		0.1997936986584183				
HCC1143	endpoint_label_permutation	1262		-0.3016993433273996				
HCC1143	endpoint_label_permutation	1263		0.1396927137630734				
HCC1143	endpoint_label_permutation	1264		-0.0577664389599339				
HCC1143	endpoint_label_permutation	1265		0.1590748742035776				
HCC1143	endpoint_label_permutation	1266		-0.1874151760241467				
HCC1143	endpoint_label_permutation	1267		0.2079917553153262				
HCC1143	endpoint_label_permutation	1268		0.1779141169846839				
HCC1143	endpoint_label_permutation	1269		-0.163309631946881				
HCC1143	endpoint_label_permutation	1270		-0.3261849297662438				
HCC1143	endpoint_label_permutation	1271		-0.2948585808189863				
HCC1143	endpoint_label_permutation	1272		0.0450078739640839				
HCC1143	endpoint_label_permutation	1273		-0.1907812655124135				
HCC1143	endpoint_label_permutation	1274		-0.1124382472613001				
HCC1143	endpoint_label_permutation	1275		0.0930017950548561				
HCC1143	endpoint_label_permutation	1276		-0.088929912609372				
HCC1143	endpoint_label_permutation	1277		-0.133666327743757				
HCC1143	endpoint_label_permutation	1278		-0.1356751230835291				
HCC1143	endpoint_label_permutation	1279		0.2237906592038044				
HCC1143	endpoint_label_permutation	1280		-0.0232911675881688				
HCC1143	endpoint_label_permutation	1281		0.0507628011537013				
HCC1143	endpoint_label_permutation	1282		0.1635267990106401				
HCC1143	endpoint_label_permutation	1283		0.2029426210829259				
HCC1143	endpoint_label_permutation	1284		0.0124871061661511				
HCC1143	endpoint_label_permutation	1285		-0.0136272332508866				
HCC1143	endpoint_label_permutation	1286		-0.2696672014229249				
HCC1143	endpoint_label_permutation	1287		-0.008686682550366				
HCC1143	endpoint_label_permutation	1288		-0.1144470426010722				
HCC1143	endpoint_label_permutation	1289		-0.0213909557802763				
HCC1143	endpoint_label_permutation	1290		0.1560345353109495				
HCC1143	endpoint_label_permutation	1291		-0.0673760815312763				
HCC1143	endpoint_label_permutation	1292		0.1199305109609907				
HCC1143	endpoint_label_permutation	1293		-0.1522341116951643				
HCC1143	endpoint_label_permutation	1294		0.0706335874876636				
HCC1143	endpoint_label_permutation	1295		0.3318855651899214				
HCC1143	endpoint_label_permutation	1296		0.2370921418590524				
HCC1143	endpoint_label_permutation	1297		-0.1303002382554902				
HCC1143	endpoint_label_permutation	1298		0.0276345088633518				
HCC1143	endpoint_label_permutation	1299		-0.0221510405034333				
HCC1143	endpoint_label_permutation	1300		-0.03322656075515				
HCC1143	endpoint_label_permutation	1301		0.2178728567163675				
HCC1143	endpoint_label_permutation	1302		0.0781801429532941				
HCC1143	endpoint_label_permutation	1303		-0.1324176171271419				
HCC1143	endpoint_label_permutation	1304		-0.0065150119127745				
HCC1143	endpoint_label_permutation	1305		0.1375210431254819				
HCC1143	endpoint_label_permutation	1306		-0.1117324543040828				
HCC1143	endpoint_label_permutation	1307		-0.1379553772530002				
HCC1143	endpoint_label_permutation	1308		0.0944133809692906				
HCC1143	endpoint_label_permutation	1309		-0.0476138787291937				
HCC1143	endpoint_label_permutation	1310		0.0059178024874368				
HCC1143	endpoint_label_permutation	1311		-0.2900266136503452				
HCC1143	endpoint_label_permutation	1312		-0.1632553401809413				
HCC1143	endpoint_label_permutation	1313		-0.2229219909487678				
HCC1143	endpoint_label_permutation	1314		-0.1507682340147901				
HCC1143	endpoint_label_permutation	1315		-0.1147727931967109				
HCC1143	endpoint_label_permutation	1316		-0.0630870320220331				
HCC1143	endpoint_label_permutation	1317		0.0038547153817249				
HCC1143	endpoint_label_permutation	1318		0.0893642467368903				
HCC1143	endpoint_label_permutation	1319		0.014550193271863				
HCC1143	endpoint_label_permutation	1320		0.1657527614141714				
HCC1143	endpoint_label_permutation	1321		0.1281828593838384				
HCC1143	endpoint_label_permutation	1322		0.1494109398662954				
HCC1143	endpoint_label_permutation	1323		-0.0055920518917981				
HCC1143	endpoint_label_permutation	1324		0.0941962139055314				
HCC1143	endpoint_label_permutation	1325		-0.0345838549036446				
HCC1143	endpoint_label_permutation	1326		-0.1508768175466697				
HCC1143	endpoint_label_permutation	1327		-0.1718334391994276				
HCC1143	endpoint_label_permutation	1328		-0.1134154990482162				
HCC1143	endpoint_label_permutation	1329		-0.1417015091028456				
HCC1143	endpoint_label_permutation	1330		0.0739453852099907				
HCC1143	endpoint_label_permutation	1331		-0.0383842785194298				
HCC1143	endpoint_label_permutation	1332		0.1104837436874677				
HCC1143	endpoint_label_permutation	1333		0.0805146888887049				
HCC1143	endpoint_label_permutation	1334		-0.0114555626132951				
HCC1143	endpoint_label_permutation	1335		-0.0941419221395916				
HCC1143	endpoint_label_permutation	1336		-0.2819914322912567				
HCC1143	endpoint_label_permutation	1337		0.0644986179364676				
HCC1143	endpoint_label_permutation	1338		-0.1581519141826012				
HCC1143	endpoint_label_permutation	1339		0.1192247180037735				
HCC1143	endpoint_label_permutation	1340		-0.0236169181838075				
HCC1143	endpoint_label_permutation	1341		0.0538574318122692				
HCC1143	endpoint_label_permutation	1342		-0.1157500449836271				
HCC1143	endpoint_label_permutation	1343		0.1015798940733425				
HCC1143	endpoint_label_permutation	1344		-0.103751564710934				
HCC1143	endpoint_label_permutation	1345		-0.082794943058176				
HCC1143	endpoint_label_permutation	1346		0.1630381731171821				
HCC1143	endpoint_label_permutation	1347		0.0457136669213011				
HCC1143	endpoint_label_permutation	1348		-0.0073836801678111				
HCC1143	endpoint_label_permutation	1349		0.1460991421439683				
HCC1143	endpoint_label_permutation	1350		0.1728649827522836				
HCC1143	endpoint_label_permutation	1351		0.0709050463173625				
HCC1143	endpoint_label_permutation	1352		-0.125739729916548				
HCC1143	endpoint_label_permutation	1353		-0.01275856499585				
HCC1143	endpoint_label_permutation	1354		-0.1874151760241467				
HCC1143	endpoint_label_permutation	1355		-0.0680818744884936				
HCC1143	endpoint_label_permutation	1356		-0.0208480381208784				
HCC1143	endpoint_label_permutation	1357		-0.0628155731923342				
HCC1143	endpoint_label_permutation	1358		-0.0186220757173471				
HCC1143	endpoint_label_permutation	1359		-0.0445192480706258				
HCC1143	endpoint_label_permutation	1360		0.1182474662168573				
HCC1143	endpoint_label_permutation	1361		-0.1017427693711619				
HCC1143	endpoint_label_permutation	1362		0.0655301614893236				
HCC1143	endpoint_label_permutation	1363		0.0336608948826683				
HCC1143	endpoint_label_permutation	1364		-0.1550572835240333				
HCC1143	endpoint_label_permutation	1365		0.1379010854870604				
HCC1143	endpoint_label_permutation	1366		-0.073076716954954				
HCC1143	endpoint_label_permutation	1367		-0.070525003955784				
HCC1143	endpoint_label_permutation	1368		0.1462620174417877				
HCC1143	endpoint_label_permutation	1369		-0.2360605983061963				
HCC1143	endpoint_label_permutation	1370		-0.1490308975047169				
HCC1143	endpoint_label_permutation	1371		-0.0239426687794463				
HCC1143	endpoint_label_permutation	1372		0.0968022186706412				
HCC1143	endpoint_label_permutation	1373		0.0573321048324156				
HCC1143	endpoint_label_permutation	1374		-0.0174819486326116				
HCC1143	endpoint_label_permutation	1375		-0.1893696795979791				
HCC1143	endpoint_label_permutation	1376		-0.0747597616990875				
HCC1143	endpoint_label_permutation	1377		0.0195993275042633				
HCC1143	endpoint_label_permutation	1378		-0.0054291765939787				
HCC1143	endpoint_label_permutation	1379		0.1086378236455149				
HCC1143	endpoint_label_permutation	1380		-0.0778543923576553				
HCC1143	endpoint_label_permutation	1381		-0.2059829599755541				
HCC1143	endpoint_label_permutation	1382		0.0272001747358335				
HCC1143	endpoint_label_permutation	1383		-0.0211737887165171				
HCC1143	endpoint_label_permutation	1384		-0.0479396293248324				
HCC1143	endpoint_label_permutation	1385		-0.2889950700974893				
HCC1143	endpoint_label_permutation	1386		-0.0282860100546293				
HCC1143	endpoint_label_permutation	1387		-0.112709706090999				
HCC1143	endpoint_label_permutation	1388		0.1541343235030569				
HCC1143	endpoint_label_permutation	1389		-0.2327488005838693				
HCC1143	endpoint_label_permutation	1390		0.0450621657300236				
HCC1143	endpoint_label_permutation	1391		-0.3168467460246003				
HCC1143	endpoint_label_permutation	1392		0.0445735398365656				
HCC1143	endpoint_label_permutation	1393		0.0586351072149705				
HCC1143	endpoint_label_permutation	1394		-0.0940876303736518				
HCC1143	endpoint_label_permutation	1395		0.1828003759192648				
HCC1143	endpoint_label_permutation	1396		-0.0823063171647179				
HCC1143	endpoint_label_permutation	1397		0.0123785226342715				
HCC1143	endpoint_label_permutation	1398		-0.0741625522737498				
HCC1143	endpoint_label_permutation	1399		0.304902557517847				
HCC1143	endpoint_label_permutation	1400		0.037298443200634				
HCC1143	endpoint_label_permutation	1401		0.0901243314600473				
HCC1143	endpoint_label_permutation	1402		0.01275856499585				
HCC1143	endpoint_label_permutation	1403		-0.0225310828650118				
HCC1143	endpoint_label_permutation	1404		0.1053803176891276				
HCC1143	endpoint_label_permutation	1405		-0.0585808154490308				
HCC1143	endpoint_label_permutation	1406		-0.0786144770808124				
HCC1143	endpoint_label_permutation	1407		0.0729138416571347				
HCC1143	endpoint_label_permutation	1408		-0.1912155996399318				
HCC1143	endpoint_label_permutation	1409		-0.0880612443543354				
HCC1143	endpoint_label_permutation	1410		-0.0903957902897463				
HCC1143	endpoint_label_permutation	1411		-0.0614582790438395				
HCC1143	endpoint_label_permutation	1412		0.1449590150592328				
HCC1143	endpoint_label_permutation	1413		0.1418643844006649				
HCC1143	endpoint_label_permutation	1414		0.2267767063304927				
HCC1143	endpoint_label_permutation	1415		0.1367609584023249				
HCC1143	endpoint_label_permutation	1416		-0.1115695790062634				
HCC1143	endpoint_label_permutation	1417		-0.2965959173290596				
HCC1143	endpoint_label_permutation	1418		-0.1340463701053355				
HCC1143	endpoint_label_permutation	1419		-0.0671589144675172				
HCC1143	endpoint_label_permutation	1420		0.0774743499960768				
HCC1143	endpoint_label_permutation	1421		0.0946848397989895				
HCC1143	endpoint_label_permutation	1422		0.3016450515614598				
HCC1143	endpoint_label_permutation	1423		0.0515228858768584				
HCC1143	endpoint_label_permutation	1424		0.1216135557051242				
HCC1143	endpoint_label_permutation	1425		-0.1633639237128208				
HCC1143	endpoint_label_permutation	1426		-0.1102665766237085				
HCC1143	endpoint_label_permutation	1427		-0.1464791845055469				
HCC1143	endpoint_label_permutation	1428		0.1047288164978502				
HCC1143	endpoint_label_permutation	1429		-0.1272056075969223				
HCC1143	endpoint_label_permutation	1430		-0.0147673603356222				
