cell_line	entrant_id	entrant_kind	reference_type	reference_seed	target_gene	predicted_shift_mean_abs	predicted_shift_l2	observed_contract_shift_mean_abs	observed_contract_shift_l2	signed_cosine	signed_response_axis_projection	absolute_response_axis_projection	pearson	normalized_rmse	direction_status	pearson_status	normalized_rmse_status	context_role	depmap_gene_dependency	noise_corrected_shift	endpoint_category	corrected_shift_percentile	corrected_dependency_percentile	display_name	model_family	entrant_role
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	HLX	0.5971958779908241	5.096663228606985	0.0163040022453419	0.1519551979563902	0.2116794955128998	1.078859101030674	1.078859101030674	0.1792372295607568	33.34321244091662	estimated	estimated	estimated	sensitivity_boundary_context	0.006315463793662	0.0006534833889089	middle	0.5957446808510638	0.1063829787234042	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	KLF3	0.4829244756318153	4.311579216960559	0.0206142707573248	0.2277669756883913	-0.2729505457433998	-1.1768479002852852	1.1768479002852852	-0.1173468801155648	19.22681561411964	estimated	estimated	estimated	sensitivity_boundary_context	0.1616884807733207	0.0004151878526526	middle	0.5531914893617021	0.6808510638297872	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	LAMTOR5	0.6043520940745131	5.179870134300695	0.0588712311683534	0.8186488784461469	0.1328967447032016	0.6883878788338985	0.6883878788338985	-0.0574702125746756	6.273234479910563	estimated	estimated	estimated	sensitivity_boundary_context	0.0890975409858624	0.0046119790678145	middle	1.0	0.6170212765957447	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	MAML3	0.460114596371955	4.10590082201789	0.0109564328148032	0.1014247719831331	0.1080243630974673	0.4435373212398502	0.4435373212398502	0.2368872975592034	40.38644217989442	estimated	estimated	estimated	sensitivity_boundary_context	0.009549016733777	-0.0001588297680574	low_information	0.0212765957446808	0.1702127659574468	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	MIER1	0.4465953986695472	4.08216200991099	0.0170396850073614	0.2091119352041771	0.166255498390337	0.6786818794678516	0.6786818794678516	0.0980398778444498	19.380267534885416	estimated	estimated	estimated	sensitivity_boundary_context	0.0068709338808792	0.0001888196382934	middle	0.3404255319148936	0.1276595744680851	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	MTDH	0.552416825310347	4.400558590899445	0.0407769338674918	0.8910857667190333	0.2189905892510089	0.9636809188546592	0.9636809188546592	0.1258590398494658	4.819241324452894	estimated	estimated	estimated	sensitivity_boundary_context	0.0342163047187118	0.0009157505297965	middle	0.6808510638297872	0.425531914893617	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	MYBL1	0.6232267878157027	5.2209506349883625	0.0204974765150264	0.2060468418286695	0.016225139154749	0.0847106505727614	0.0847106505727614	0.1762299892770912	25.34216617549296	estimated	estimated	estimated	sensitivity_boundary_context	0.0145675964421822	0.0019411097801427	middle	0.8297872340425532	0.2553191489361702	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	NCOA1	0.4265078217425245	4.007466933959984	0.0134416904437355	0.1239032375540687	-0.0563483806898003	-0.2258142723965641	0.2258142723965641	-0.0400225713687633	32.41524863540139	estimated	estimated	estimated	sensitivity_boundary_context	0.0459486880054965	0.0001819874491868	middle	0.3191489361702128	0.4893617021276595	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	NPM1	0.7567194471967981	6.516456087830958	0.0540382168733747	1.1039501623440098	0.2883488537550191	1.879012643470973	1.879012643470973	0.2873346182822106	5.695569984188154	estimated	estimated	estimated	sensitivity_boundary_context	0.8555302996262993	0.0031722798838418	endpoint_anchor	0.9361702127659576	0.8936170212765957	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	PA2G4	0.623029962816137	5.335731923182819	0.0379683091204052	0.8486574654795975	0.3052436759762247	1.6286984262560145	1.6286984262560145	0.3249683622776729	6.057340240432012	estimated	estimated	estimated	sensitivity_boundary_context	0.3764696904296344	0.001678226549744	endpoint_anchor	0.8085106382978723	0.8085106382978723	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	PARK7	0.4895168533350559	4.516829156882321	0.0316253395760437	0.8210627520361934	0.2523573252301805	1.1398549245525142	1.1398549245525142	0.2192531542625514	5.337288559182017	estimated	estimated	estimated	sensitivity_boundary_context	0.0215311147572859	0.0001615046790646	middle	0.2553191489361702	0.3191489361702128	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	PCBD1	0.4453588384897151	3.8336711790003086	0.0182116374462251	0.3097410515478567	0.0753362957717988	0.2888145858329881	0.2888145858329881	-0.0276896449516958	12.342031661816444	estimated	estimated	estimated	sensitivity_boundary_context	0.0210892465180688	0.0001295065875872	middle	0.1489361702127659	0.2978723404255319	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	PEX14	0.4232165978309956	3.6058453964531263	0.0166510013991122	0.1773708655867983	0.2402012357082159	0.8661285200008227	0.8661285200008227	0.1420150496110818	20.11265002293636	estimated	estimated	estimated	sensitivity_boundary_context	0.0049454685061893	0.0003881482885448	middle	0.5319148936170213	0.0638297872340425	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	PFDN5	0.8065871380745097	7.043033293998712	0.0487808046483802	0.7934985664847273	0.3985764439518903	2.807187164956775	2.807187164956775	0.3893605365828848	8.52681448856419	estimated	estimated	estimated	sensitivity_boundary_context	0.8201974002162512	0.0001812035372937	middle	0.2978723404255319	0.8723404255319149	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	PMF1	0.6308056552042353	5.203212786352539	0.0345675587553357	0.3349606044694711	0.5146400243649786	2.677781555144639	2.677781555144639	0.1321206715024158	15.043618874212935	estimated	estimated	estimated	sensitivity_boundary_context	0.9978434877605236	0.0015908925687295	endpoint_anchor	0.7659574468085106	0.9574468085106383	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	PRDX2	0.5143156257715631	4.355783493031276	0.0270864657071904	0.7294690866573793	0.2475266324977363	1.0781724199192588	1.0781724199192588	0.2366190184650195	5.805068231070103	estimated	estimated	estimated	sensitivity_boundary_context	0.1572365253337959	0.0002855126478934	middle	0.4042553191489361	0.6595744680851063	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	PRPF6	1.332994048899793	11.675972639677797	0.0471347821832534	0.4114040023628398	-0.2060500793053439	-2.405835088372635	2.405835088372635	-0.2072191680077404	28.60358811527596	estimated	estimated	estimated	sensitivity_boundary_context	0.9972796156547944	0.0002308870003735	middle	0.3829787234042553	0.9361702127659576	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	RORC	0.5023584809709103	4.708116977752193	0.0124564503901467	0.1091991366502756	0.3252033864055201	1.531095584758336	1.531095584758336	0.3897731351971411	42.80020980984068	estimated	estimated	estimated	sensitivity_boundary_context	0.263229534078098	0.0001511530866577	middle	0.1914893617021276	0.7446808510638298	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	RPS3	0.9403866675305874	8.119712538615616	0.0463147294667679	0.8642886825255415	0.1717857903548792	1.3948512359005063	1.3948512359005063	0.1158673779399747	9.275354543578288	estimated	estimated	estimated	sensitivity_boundary_context	1.0	0.0009218466160271	middle	0.7021276595744681	0.9893617021276596	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	RUVBL2	0.7045031183577598	5.99059581710736	0.0360894148040621	0.4457444608022761	0.3334320122816652	1.9974564180642336	1.9974564180642336	0.334765112436328	13.139962468297725	estimated	estimated	estimated	sensitivity_boundary_context	0.978029448287533	0.0006879403849594	middle	0.6170212765957447	0.9148936170212766	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	SMAD1	0.5146444758519213	4.239054420410112	0.0159864703611725	0.1475318950734218	0.2584038550781868	1.0953880041202018	1.0953880041202018	0.2421689749360924	28.49111718309585	estimated	estimated	estimated	sensitivity_boundary_context	0.0125810954880103	8.928461131540999e-05	low_information	0.1276595744680851	0.2127659574468085	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	STAT3	0.5256520107071451	4.439716115071409	0.020991362449927	0.4030218159651356	-0.0683779335188176	-0.3035786133587761	0.3035786133587761	-0.1996821627769655	11.129253671484934	estimated	estimated	estimated	sensitivity_boundary_context	0.0235621693286022	0.0007970097757102	middle	0.6382978723404256	0.3404255319148936	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	TAB3	0.5261960438591369	4.786733879649798	0.0160875196405093	0.1414447440741014	0.1049486423214951	0.5023612218235493	0.5023612218235493	0.2162705805778983	33.75142877831999	estimated	estimated	estimated	sensitivity_boundary_context	0.0271522701939877	0.0003845878513856	middle	0.5106382978723404	0.3829787234042553	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	TADA3	0.7505775094032288	6.318250974539061	0.0408055200298916	0.4850688499801632	0.2973642779130955	1.87882213871752	1.87882213871752	0.3163130265723458	12.763867511310364	estimated	estimated	estimated	sensitivity_boundary_context	0.035551946395066	0.0034369248792146	middle	0.9574468085106383	0.4468085106382978	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	THAP8	0.5410646924630125	4.626951383061338	0.0158533770762451	0.1438130250358041	-0.0608175746696319	-0.2813999612320898	0.2813999612320898	-0.0533127103102825	32.24964991840959	estimated	estimated	estimated	sensitivity_boundary_context	0.0267473201978675	0.0003178300330347	middle	0.4468085106382978	0.3617021276595745	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	THRA	0.5045052814356824	4.71801802543005	0.0174579757790134	0.1865360019074074	0.1648154777611833	0.7776023949471284	0.7776023949471284	0.1679523654017835	25.14733595621357	estimated	estimated	estimated	sensitivity_boundary_context	0.0573416619307745	0.0010262530786392	middle	0.7446808510638298	0.5106382978723404	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	TMF1	0.5147080827266612	4.34293272740503	0.0259589697223002	0.2654353865453703	0.0715345505690691	0.3106697408066203	0.3106697408066203	0.0310300297409747	16.320517367602328	estimated	estimated	estimated	sensitivity_boundary_context	0.0809743969956026	0.0009563640545694	middle	0.723404255319149	0.574468085106383	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	TMSB4X	0.5043836835216968	4.53076548439709	0.0315802521741932	0.7921430663436945	0.3375570117104963	1.5293916576741409	1.5293916576741409	0.3255088596423051	5.463768676208763	estimated	estimated	estimated	sensitivity_boundary_context	0.2174493812731642	0.0001961393063308	middle	0.3617021276595745	0.7021276595744681	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	UBP1	0.4974642513280219	4.186247890217173	0.0144240479805346	0.1411650107232403	0.0165042603379642	0.0690909250193977	0.0690909250193977	0.0534848225794445	29.655352741038246	estimated	estimated	estimated	sensitivity_boundary_context	0.0201784564207119	0.0001585391625746	middle	0.2340425531914893	0.2765957446808511	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	VEZF1	0.4954328362612014	4.236718078399229	0.0256676462888529	0.297756520445403	0.2354115696353891	0.9973724529385922	0.9973724529385922	0.2860151212098881	14.02709915064448	estimated	estimated	estimated	sensitivity_boundary_context	0.0694464693745538	0.0022365591295995	middle	0.8723404255319149	0.5319148936170213	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	XBP1	0.5192775675591003	4.50449674393014	0.016807646765055	0.1810247924973296	0.0970394341934954	0.4371138153574234	0.4371138153574234	0.0894049278730852	24.80624896231257	estimated	estimated	estimated	sensitivity_boundary_context	0.0113924113087519	-0.0001168536470148	low_information	0.0425531914893617	0.1914893617021276	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	YBX1	0.5822605069013352	5.025485801471703	0.0557853143197594	1.5119656884992447	0.415022976124301	2.0856920737972047	2.0856920737972047	0.4329593076499208	3.0477523715260446	estimated	estimated	estimated	sensitivity_boundary_context	1.0	0.0019462975016243	endpoint_anchor	0.851063829787234	0.9893617021276596	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	ZBTB17	0.5716929575230213	4.823695291424728	0.0271345116078105	0.2497591704500462	0.2882983204659338	1.3906632509571824	1.3906632509571824	0.3806417738730446	19.04916925156252	estimated	estimated	estimated	sensitivity_boundary_context	0.2634223656448051	0.0015980088443709	endpoint_anchor	0.7872340425531915	0.7659574468085106	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	ZBTB20	0.4635859190466556	4.02338082293621	0.0195070447520668	0.1837939184203465	-0.0127600249155718	-0.0513384395455001	0.0513384395455001	-0.0726517843264411	21.92628977092481	estimated	estimated	estimated	sensitivity_boundary_context	0.0018330352467763	0.0008809511967314	middle	0.6595744680851063	0.0212765957446808	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	ZBTB5	0.5094489347427449	4.382380439843427	0.015191196632473	0.134926525726472	-0.1286697880468698	-0.5638799623354017	0.5638799623354017	-0.0519032640864316	32.62350046890676	estimated	estimated	estimated	sensitivity_boundary_context	0.0143722132742512	0.0003590051660145	middle	0.4893617021276595	0.2340425531914893	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	ZNF131	0.6256064125832091	5.11114718418486	0.0423373795269807	0.4113314399853767	0.254121770602624	1.2988537722556728	1.2988537722556728	0.2494510939645313	12.210104473230286	estimated	estimated	estimated	sensitivity_boundary_context	0.6622862073859538	0.003003726532435	endpoint_anchor	0.9148936170212766	0.851063829787234	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	ZNF24	0.5396607209076273	4.678461798764191	0.0157968938159276	0.1610912063982979	0.2270572311213916	1.0622785819346023	1.0622785819346023	0.3185781012229648	28.83171189397044	estimated	estimated	estimated	sensitivity_boundary_context	0.0403071652767106	5.247577735052831e-05	middle	0.0851063829787234	0.4680851063829787	CellOT	CellOT	formal
HCC38	cellot_hcc_seed123_retrain_v1	formal	NA	NA	ZNF566	0.5369328456990262	4.509636042569272	0.0158687911163489	0.1602164959466003	0.0141877070214922	0.0639813949455345	0.0639813949455345	0.2221761087836062	28.15071524150178	estimated	estimated	estimated	sensitivity_boundary_context	0.0863639716532793	0.0002923370664005	middle	0.425531914893617	0.5957446808510638	CellOT	CellOT	formal
HCC38	cpa_v0.8.8	formal	NA	NA	ARID1A	0.024947493663402	0.2413190292777434	0.0310666107447073	0.3429151804883518	0.0768825423983525	0.0185532204999753	0.0185532204999753	0.1324619237841902	1.1777199827432747	estimated	estimated	estimated	sensitivity_boundary_context	0.0939245801107399	0.0042572862999502	middle	0.9787234042553192	0.6382978723404256	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	BMPR1A	0.0223364961708554	0.2104267407842363	0.0178830873467989	0.1753513681997965	-0.2307666613365341	-0.0485594764267065	0.0485594764267065	-0.1203046747358978	1.7302956964005345	estimated	estimated	estimated	sensitivity_boundary_context	0.2329854350238944	0.000340389816312	middle	0.4680851063829787	0.723404255319149	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	CDKN2A	0.0225284138509602	0.2139530168635276	0.013985852995335	0.1194138020099699	-0.0855703849711108	-0.0183080420187426	0.0183080420187426	-0.0758896947239055	2.125276462922414	estimated	estimated	estimated	sensitivity_boundary_context	0.0034117871973033	-7.83487363521405e-05	low_information	0.0638297872340425	0.0425531914893617	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	COMMD6	0.0223821068171169	0.2117713356253731	0.0151409613758929	0.205477446328941	0.2771491042937981	0.0586922359836734	0.0586922359836734	0.2581725323722991	1.2210334468942126	estimated	estimated	estimated	sensitivity_boundary_context	0.0087958879569685	6.78145213169612e-05	low_information	0.1063829787234042	0.1489361702127659	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	ENY2	0.0217241867421811	0.2058570925468935	0.0482770942367106	0.5362717946357187	0.3084419821196047	0.0634949696585427	0.0634949696585427	0.2608538210292089	0.9542287411126652	estimated	estimated	estimated	sensitivity_boundary_context	0.4895161201697765	0.0026942573104302	endpoint_anchor	0.8936170212765957	0.8297872340425532	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	ERC1	0.023102873796296	0.218398366761124	0.0160129155392678	0.2233704359880932	-0.0016078264396956	-0.0003511466684648	0.0003511466684648	-0.0277535669703882	1.399686019766371	estimated	estimated	estimated	sensitivity_boundary_context	0.0054295617631019	0.0001540531423909	low_information	0.2127659574468085	0.0851063829787234	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	ETV3	0.0197818743826375	0.183023863431781	0.0168789918562509	0.173733878700292	-0.3338300161372235	-0.0610988592829284	0.0610988592829284	-0.2854364778792269	1.6772494716208357	estimated	estimated	estimated	sensitivity_boundary_context	0.0807914252803547	0.0001472977658825	middle	0.1702127659574468	0.5531914893617021	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	GON4L	0.0234855510691916	0.2272600665666575	0.0245934809105966	0.2258873099355492	-0.1787945977110326	-0.040632872177568	0.040632872177568	-0.0973809118840169	1.5401148037533332	estimated	estimated	estimated	sensitivity_boundary_context	0.3129469325001975	0.0001679449755795	middle	0.2765957446808511	0.7872340425531915	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	HDGF	0.0237636854717027	0.2266359611113762	0.0270203578427718	0.5410445296012522	0.1318607177060996	0.0298843804901577	0.0298843804901577	0.0804968388108508	1.0319865527253986	estimated	estimated	estimated	sensitivity_boundary_context	0.0286996254177853	0.000499433390583	middle	0.574468085106383	0.4042553191489361	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	HLX	0.0226825231288416	0.2148765677437767	0.0163040022453419	0.1519551979563902	-0.0289662239469696	-0.0062241627822224	0.0062241627822224	-0.0794347998269239	1.755431237876697	estimated	estimated	estimated	sensitivity_boundary_context	0.006315463793662	0.0006534833889089	middle	0.5957446808510638	0.1063829787234042	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	KLF3	0.0218305398271123	0.2042093577697269	0.0206142707573248	0.2277669756883913	-0.2805400097998612	-0.0572888952299425	0.0572888952299425	-0.194842973334939	1.5188444915520083	estimated	estimated	estimated	sensitivity_boundary_context	0.1616884807733207	0.0004151878526526	middle	0.5531914893617021	0.6808510638297872	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	LAMTOR5	0.023177366836856	0.2223196686707828	0.0588712311683534	0.8186488784461469	0.0780985984389742	0.0173628545286052	0.0173628545286052	-0.0317275471182924	1.0155448835922376	estimated	estimated	estimated	sensitivity_boundary_context	0.0890975409858624	0.0046119790678145	middle	1.0	0.6170212765957447	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	MAML3	0.0209714693123277	0.1950554529044744	0.0109564328148032	0.1014247719831331	0.3160317917302468	0.0616437242681558	0.0616437242681558	0.3769013127434921	1.866270506325416	estimated	estimated	estimated	sensitivity_boundary_context	0.009549016733777	-0.0001588297680574	low_information	0.0212765957446808	0.1702127659574468	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	MIER1	0.0223275340431668	0.2106558101886904	0.0170396850073614	0.2091119352041771	-0.1141383434778494	-0.0240439052189214	0.0240439052189214	-0.1809509105038484	1.4982598503703832	estimated	estimated	estimated	sensitivity_boundary_context	0.0068709338808792	0.0001888196382934	middle	0.3404255319148936	0.1276595744680851	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	MTDH	0.0214646780191624	0.2007378311378798	0.0407769338674918	0.8910857667190333	0.4097533724789811	0.0822530032928624	0.0822530032928624	0.3741327663283311	0.9306637797460112	estimated	estimated	estimated	sensitivity_boundary_context	0.0342163047187118	0.0009157505297965	middle	0.6808510638297872	0.425531914893617	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	MYBL1	0.0230558661197565	0.218920387386319	0.0204974765150264	0.2060468418286695	-0.1059965264086549	-0.0232048006229869	0.0232048006229869	-0.0451785160773642	1.5343073901850346	estimated	estimated	estimated	sensitivity_boundary_context	0.0145675964421822	0.0019411097801427	middle	0.8297872340425532	0.2553191489361702	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	NCOA1	0.0244214229203118	0.2331157161708379	0.0134416904437355	0.1239032375540687	0.2779494479944243	0.0647943846285092	0.0647943846285092	0.315124063351844	1.869199181188317	estimated	estimated	estimated	sensitivity_boundary_context	0.0459486880054965	0.0001819874491868	middle	0.3191489361702128	0.4893617021276595	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	NPM1	0.0249290671369607	0.2388719442296255	0.0540382168733747	1.1039501623440098	0.2566237834109435	0.0613002220789344	0.0613002220789344	0.2372116502470145	0.9673488789613972	estimated	estimated	estimated	sensitivity_boundary_context	0.8555302996262993	0.0031722798838418	endpoint_anchor	0.9361702127659576	0.8936170212765957	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	PA2G4	0.0212730507903317	0.1978995965228812	0.0379683091204052	0.8486574654795975	0.1950617984541433	0.0386026512111025	0.0386026512111025	0.1717098122117969	0.9815318430718412	estimated	estimated	estimated	sensitivity_boundary_context	0.3764696904296344	0.001678226549744	endpoint_anchor	0.8085106382978723	0.8085106382978723	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	PARK7	0.0229588036357229	0.2207136886192303	0.0316253395760437	0.8210627520361934	0.2958039911043147	0.0652879899849233	0.0652879899849233	0.2624843239609238	0.9556298571549816	estimated	estimated	estimated	sensitivity_boundary_context	0.0215311147572859	0.0001615046790646	middle	0.2553191489361702	0.3191489361702128	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	PCBD1	0.0222700703709282	0.2095831115132521	0.0182116374462251	0.3097410515478567	0.0987470846322094	0.0206957212500809	0.0206957212500809	0.0487182523648546	1.1507427863127897	estimated	estimated	estimated	sensitivity_boundary_context	0.0210892465180688	0.0001295065875872	middle	0.1489361702127659	0.2978723404255319	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	PEX14	0.0238025461767894	0.2289111387541549	0.0166510013991122	0.1773708655867983	0.5400215555982577	0.1236169492437873	0.1236169492437873	0.5084119995330482	1.1277027105901196	estimated	estimated	estimated	sensitivity_boundary_context	0.0049454685061893	0.0003881482885448	middle	0.5319148936170213	0.0638297872340425	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	PFDN5	0.0192422728140832	0.1772440499706488	0.0487808046483802	0.7934985664847273	0.1904873666617649	0.0337627523353751	0.0337627523353751	0.1332676922967131	0.982240221903064	estimated	estimated	estimated	sensitivity_boundary_context	0.8201974002162512	0.0001812035372937	middle	0.2978723404255319	0.8723404255319149	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	PMF1	0.0190484205030708	0.175524459320249	0.0345675587553357	0.3349606044694711	0.4882612601023137	0.085701793686482	0.085701793686482	0.3662222490284073	0.8734296127837684	estimated	estimated	estimated	sensitivity_boundary_context	0.9978434877605236	0.0015908925687295	endpoint_anchor	0.7659574468085106	0.9574468085106383	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	PRDX2	0.0206769252296203	0.1930031183969197	0.0270864657071904	0.7294690866573793	0.2360178416187779	0.0455521794297344	0.0455521794297344	0.2084802207398318	0.9721683959109696	estimated	estimated	estimated	sensitivity_boundary_context	0.1572365253337959	0.0002855126478934	middle	0.4042553191489361	0.6595744680851063	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	PRPF6	0.0223910174910648	0.2121605659355825	0.0471347821832534	0.4114040023628398	-0.2259709111783178	-0.0479421164005711	0.0479421164005711	-0.2175373532308102	1.2243411142463343	estimated	estimated	estimated	sensitivity_boundary_context	0.9972796156547944	0.0002308870003735	middle	0.3829787234042553	0.9361702127659576	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	RORC	0.0241425324750029	0.2305954108926504	0.0124564503901467	0.1091991366502756	0.0798858729796325	0.0184213157042564	0.0184213157042564	0.0813896457756466	2.263155272322804	estimated	estimated	estimated	sensitivity_boundary_context	0.263229534078098	0.0001511530866577	middle	0.1914893617021276	0.7446808510638298	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	RPS3	0.0210666674760904	0.1972330596190454	0.0463147294667679	0.8642886825255415	0.2568833903389259	0.0506658970418598	0.0506658970418598	0.226361702826755	0.9668678826680546	estimated	estimated	estimated	sensitivity_boundary_context	1.0	0.0009218466160271	middle	0.7021276595744681	0.9893617021276596	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	RUVBL2	0.0235388120803263	0.2253392276174415	0.0360894148040621	0.4457444608022761	0.4232650861759645	0.0953782275963217	0.0953782275963217	0.402595541692273	0.9097334402551196	estimated	estimated	estimated	sensitivity_boundary_context	0.978029448287533	0.0006879403849594	middle	0.6170212765957447	0.9148936170212766	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	SMAD1	0.023530716213909	0.2242728407103607	0.0159864703611725	0.1475318950734218	0.2195098669801204	0.049230101431585	0.049230101431585	0.1915732784365393	1.6258903716996016	estimated	estimated	estimated	sensitivity_boundary_context	0.0125810954880103	8.928461131540999e-05	low_information	0.1276595744680851	0.2127659574468085	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	STAT3	0.0239607171703878	0.2303186381083486	0.020991362449927	0.4030218159651356	0.2111559680385875	0.0486331549870974	0.0486331549870974	0.1851654193410221	1.0417514500442884	estimated	estimated	estimated	sensitivity_boundary_context	0.0235621693286022	0.0007970097757102	middle	0.6382978723404256	0.3404255319148936	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	TAB3	0.0224799996091801	0.2127820077093073	0.0160875196405093	0.1414447440741014	0.3650103109464361	0.0776676267977812	0.0776676267977812	0.4598103423127709	1.471344986092391	estimated	estimated	estimated	sensitivity_boundary_context	0.0271522701939877	0.0003845878513856	middle	0.5106382978723404	0.3829787234042553	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	TADA3	0.0213809418478329	0.2028869737843724	0.0408055200298916	0.4850688499801632	0.080931706634915	0.0164199890423625	0.0164199890423625	0.0422159790293653	1.0522563017656483	estimated	estimated	estimated	sensitivity_boundary_context	0.035551946395066	0.0034369248792146	middle	0.9574468085106383	0.4468085106382978	CPA	CPA	NA
HCC38	cpa_v0.8.8	formal	NA	NA	THAP8	0.0238828022029194	0.2310585494225314	0.0158533770762451	0.1438130250358041	0.3184596447525599	0.0735828235661411	0.0735828235661411	0.3681466766215019	1.599388033067747	estimated	estimated	estimated	sensitivity_boundary_context	0.0267473201978675	0.0003178300330347	middle	0.4468085106382978	0.3617021276595745	CPA	CPA	NA
