target_1	target_2	target_target_cosine_similarity	matrix_title	target_order	diagonal_masked_in_figure	color_scale
NCOA1	PRDX2	0.792944541060649	scGen HCC1143 predicted geometry	20	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NCOA1	RUVBL2	0.7509257539088777	scGen HCC1143 predicted geometry	20	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NCOA1	ZBTB17	0.7932661308528764	scGen HCC1143 predicted geometry	20	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NCOA1	UBP1	0.9574559409609498	scGen HCC1143 predicted geometry	20	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NCOA1	MIER1	0.890876934351741	scGen HCC1143 predicted geometry	20	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NCOA1	YBX1	0.6614617706071336	scGen HCC1143 predicted geometry	20	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NCOA1	MAML3	0.9593216847910859	scGen HCC1143 predicted geometry	20	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NCOA1	TMF1	0.9396141503096351	scGen HCC1143 predicted geometry	20	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	HDGF	0.594732816456053	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	GON4L	0.6403503677451139	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	RORC	0.6860103535149317	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	PRPF6	0.34919017967007043	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ETV3	0.6274971814613219	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	HLX	0.5724856852403732	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	TMSB4X	0.521650199221268	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ZNF131	0.642887351900431	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	THAP8	0.6438054492127896	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ZNF566	0.5631649189559637	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	VEZF1	0.6940041844516074	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ZBTB20	0.6566971936186401	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	RPS3	0.4971698134632337	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	TADA3	0.5895698516963457	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	MTDH	0.4535923938568809	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	STAT3	0.6475151498286377	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	THRA	0.6458956398259056	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	PCBD1	0.6318720740538794	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	XBP1	0.5903681474528507	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	CDKN2A	0.6067286301696686	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	NCOA1	0.5926485050927717	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	NPM1	1.0000000000000004	scGen HCC1143 predicted geometry	21	True	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	PMF1	0.790136386793371	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	PA2G4	0.4437482109828248	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	PFDN5	0.4999876489012388	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ARID1A	0.6094547781919878	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ZBTB5	0.6028342123038447	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	PARK7	0.47082695445561595	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	PEX14	0.6075761267401447	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	COMMD6	0.5776802147998774	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	LAMTOR5	0.5558675795593184	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ENY2	0.5976650065115223	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ZNF24	0.5910510012236427	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ERC1	0.6114421542856464	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	SMAD1	0.6605791518656213	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	TAB3	0.6032868801476058	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	KLF3	0.5914452510078161	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	BMPR1A	0.5492581833813746	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	MYBL1	0.5769070953276798	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	PRDX2	0.5518756741443789	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	RUVBL2	0.6828088163306018	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	ZBTB17	0.6741737536755521	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	UBP1	0.6269101688115934	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	MIER1	0.6413576731375641	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	YBX1	0.4823888320043934	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	MAML3	0.6824091635158553	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
NPM1	TMF1	0.6286143644562074	scGen HCC1143 predicted geometry	21	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	HDGF	0.6806371812711713	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	GON4L	0.7848810023240682	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	RORC	0.8016565859005851	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	PRPF6	0.583287149521647	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ETV3	0.8003800447610518	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	HLX	0.7369957314369459	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	TMSB4X	0.5311847139502108	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ZNF131	0.7267591206402333	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	THAP8	0.7491662564530348	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ZNF566	0.7380886971663105	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	VEZF1	0.756880132891003	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ZBTB20	0.7907977273805448	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	RPS3	0.5141654451479045	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	TADA3	0.695219167140975	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	MTDH	0.6996631517351677	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	STAT3	0.783434937313127	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	THRA	0.7607808669244119	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	PCBD1	0.7254646980280255	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	XBP1	0.6684787682543933	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	CDKN2A	0.7600787058275691	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	NCOA1	0.7456491142930906	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	NPM1	0.790136386793371	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	PMF1	1.0000000000000002	scGen HCC1143 predicted geometry	22	True	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	PA2G4	0.586802474839648	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	PFDN5	0.6313116142875382	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ARID1A	0.7778579580973866	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ZBTB5	0.7432527921892155	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	PARK7	0.6368952941339856	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	PEX14	0.7487577856247803	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	COMMD6	0.7207661943869441	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	LAMTOR5	0.7408371382511248	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ENY2	0.737451390403536	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ZNF24	0.7205094734190811	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ERC1	0.7775136765335606	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	SMAD1	0.7982403148815114	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	TAB3	0.7708005776562203	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	KLF3	0.8053579847412619	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	BMPR1A	0.7451482213214493	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	MYBL1	0.7634234578556819	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	PRDX2	0.7124838458395727	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	RUVBL2	0.7869004413498709	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	ZBTB17	0.8250537608902565	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	UBP1	0.7677915932527278	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	MIER1	0.8194576626926414	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	YBX1	0.5769815213008201	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	MAML3	0.8098364523090762	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PMF1	TMF1	0.8014615674759102	scGen HCC1143 predicted geometry	22	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	HDGF	0.5539168799686107	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	GON4L	0.6075941179674438	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	RORC	0.6898400711799096	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	PRPF6	0.6205046532807003	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ETV3	0.582839065563867	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	HLX	0.6495893937142658	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	TMSB4X	0.45141819457310045	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ZNF131	0.6467739882717399	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	THAP8	0.6275781128385376	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ZNF566	0.6196111264142505	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	VEZF1	0.6050649389072241	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ZBTB20	0.6634632486251284	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	RPS3	0.44354150563464195	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	TADA3	0.5973369051382388	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	MTDH	0.44152863011072424	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	STAT3	0.7056712750483364	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	THRA	0.6068981537997888	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	PCBD1	0.6190973536719886	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	XBP1	0.6388602697950968	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	CDKN2A	0.6797042886134809	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	NCOA1	0.6408972857486642	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	NPM1	0.4437482109828248	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	PMF1	0.586802474839648	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	PA2G4	0.9999999999999997	scGen HCC1143 predicted geometry	23	True	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	PFDN5	0.521060833511156	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ARID1A	0.5784066374902881	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ZBTB5	0.6250416309059721	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	PARK7	0.47382259683758227	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	PEX14	0.6063551303210926	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	COMMD6	0.5944933848770673	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	LAMTOR5	0.5941223396490447	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ENY2	0.6128223138390667	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ZNF24	0.6794772952263879	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ERC1	0.6911335628532772	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	SMAD1	0.6684398847236191	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	TAB3	0.6940377756345462	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	KLF3	0.6737736456323837	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	BMPR1A	0.5729251696273829	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	MYBL1	0.5703253214124497	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	PRDX2	0.573839307959398	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	RUVBL2	0.6354639355859119	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	ZBTB17	0.6185727025117522	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	UBP1	0.6664343841587547	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	MIER1	0.6801161748060122	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	YBX1	0.43880971885634235	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	MAML3	0.707223541280791	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PA2G4	TMF1	0.7068967876838392	scGen HCC1143 predicted geometry	23	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	HDGF	0.6555020522840831	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	GON4L	0.7440220206912032	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	RORC	0.7567406919842251	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	PRPF6	0.5724640884278824	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	ETV3	0.7813185269449183	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	HLX	0.7183445165230138	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	TMSB4X	0.5333904032372752	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	ZNF131	0.6699064637023954	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	THAP8	0.7101543247538759	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	ZNF566	0.7350035294308166	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	VEZF1	0.6567485117677682	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	ZBTB20	0.7750619007501207	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	RPS3	0.5160843200501023	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	TADA3	0.5640613888118249	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	MTDH	0.5010480153676791	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	STAT3	0.7195296544237892	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	THRA	0.7033730683024635	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	PCBD1	0.6770276007898766	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	XBP1	0.6303396016605678	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	CDKN2A	0.6822167260954946	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	NCOA1	0.7405340211305271	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	NPM1	0.4999876489012388	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	PMF1	0.6313116142875382	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	PA2G4	0.521060833511156	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	PFDN5	0.9999999999999998	scGen HCC1143 predicted geometry	24	True	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	ARID1A	0.6788413343026928	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	ZBTB5	0.7194498362156203	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	PARK7	0.5535414413328527	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
PFDN5	PEX14	0.7034600402106925	scGen HCC1143 predicted geometry	24	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
