pathway	ES	NES	pval	padj	log2err	size	n_genes_in_set	direction	leading_edge	context	contrast_id	positive_category	negative_category	collection	ranking_method	claim_boundary	padj_within_context_contrast
E2F Targets	-0.692446681674914	-1.65994755960383	1.1699953341517e-06	1.94999222358617e-05	0.643551836150722	198	200	down	HMGA1;PAICS;HNRNPD;ATAD2;TUBB;RFC1;SLBP;RANBP1;RAD21;SRSF2;XRCC6;JPT1;ILF3;NASP;LUC7L3;SMC1A;DCTPP1;PCNA;ANP32E;CTPS1;STMN1;SMC4;RPA1;PNN;IPO7;TRA2B;MCM2;DUT;POLD2;TMPO;BARD1;MYC;MCM4;HMGB3;MKI67;NOP56;PHF5A;USP1;BIRC5;SMC3;NAP1L1;CDKN3;CKS1B;SSRP1;CNOT9;SMC6;TRIP13;RAD51AP1;MYBL2;SYNCRIP;LBR;DIAPH3;TFRC;PRKDC;NME1;GINS1;EIF2S1;MMS22L;POP7;MSH2;CSE1L;CENPE;NUP153;TK1;HMGB2;MCM6;MELK;TCF19;LMNB1;BRCA1;DSCC1;MCM5;CDC25B;TBRG4;PPM1D;KIF4A;PTTG1;MCM3;SRSF1;GSPT1;PLK1;TIPIN;RPA2;PSMC3IP;TIMELESS;RAD1;PRIM2;PMS2;PPP1R8;CENPM;UNG;SHMT1;PLK4;CCP110;CCNE1;GINS4;CTCF;NUP205;ORC2;MRE11;CDKN1B;LYAR	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	1.9499922235861667e-05
Epithelial Mesenchymal Transition	-0.565114319248185	-1.35598150933623	0.011766104112194	0.0490254338008082	0.144645572264101	200	200	down	VIM;ANPEP;PLOD2;CALD1;MEST;PFN2;MYLK;TPM1;TPM4;LOXL2;DKK1;CD44;CALU;SLIT2;SCG2;TGFBI;VEGFC;CCN1;ITGB1;EMP3;VEGFA;SFRP1;PLOD1;FLNA;COL6A2;BASP1;COLGALT1;GLIPR1;QSOX1;FERMT2;FSTL1;COL6A3;IGFBP4;CDH2;PDLIM4;TPM2;PPIB;ITGB5;PTX3;FAP;ITGA5;FBLN1;CAPG	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0490254338008083
Estrogen Response Early	-0.52398807589015	-1.25729983796016	0.0506299025433801	0.140638618176056	0.0684357744975362	200	200	down	KRT19;KAZN;PRSS23;CD44;MED13L;FASN;SYT12;SVIL;SLC9A3R1;BLVRB;FDFT1;ISG20L2;SFN;DHRS3;MYC;NRIP1;MYBBP1A;RBBP8;KLK10;ELOVL5;FKBP5;FARP1;MYBL1;RHOD;RAB31;TPD52L1;FHL2;SLC2A1;NXT1;CELSR1;TPBG;FKBP4;RARA;IGFBP4;ENDOD1;OPN3;NCOR2;OLFML3;SYNGR1;PTGES;GAB2;SLC16A1;AFF1;FLNB;TFAP2C;SCARB1;MLPH;STC2;WWC1;ELF3;ABLIM1;B4GALT1	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.1406386181760558
Estrogen Response Late	-0.464790380668033	-1.11525604720416	0.21927739481816	0.365462324696934	0.0303363240064206	200	200	down	CAV1;KRT19;MEST;GAL;PRSS23;CD44;IMPA2;FABP5;HPRT1;SLC9A3R1;BLVRB;FDFT1;SFN;NRIP1;RBBP8;EMP2;LLGL2;KLK10;ELOVL5;FKBP5;FARP1;ATP2B4;JAK1;RAB31;TPD52L1;IDH2;NXT1;TPBG;GINS2;FKBP4;IGFBP4;SORD;OPN3;NCOR2;PTGES;SLC16A1;AFF1;FLNB;TFAP2C;CDC6;SCARB1;MAPK13;UGDH;GALE;NAB2	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3654623246969333
Fatty Acid Metabolism	-0.484414417651931	-1.14042296384397	0.192212912764909	0.343237344223051	0.0335635533983774	157	158	down	SMS;ME1;LDHA;HSP90AA1;ECI2;PRDX6;FASN;HCCS;ACADM;IDH1;ELOVL5;YWHAH;HMGCS1;SDHA;PDHA1;PCBD1;APEX1;ALDOA;MDH2;PPARA;OSTC;GSTZ1;RDH11;ODC1;CCDC58;GRHPR;D2HGDH;BPHL;HSD17B4;NSDHL;SUCLG2;HMGCL;NCAPH2;DHCR24;ACSL4;UGDH;NTHL1;CBR1;SDHC;ALDH9A1;IDI1;HSPH1;SLC22A5;ACADVL;CA2;SERINC1	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3432373442230518
G2-M Checkpoint	-0.679790840305042	-1.62743414140314	1.20087464770655e-05	0.0001501093309633	0.593325476396405	195	200	down	HMGA1;HNRNPU;SQLE;HNRNPD;KPNB1;RASAL2;NCL;RAD21;SRSF2;SLC7A1;CBX1;JPT1;G3BP1;ILF3;EFNA5;NASP;SMC1A;HSPA8;MARCKS;STMN1;UCK2;SMC4;TRA2B;MCM2;MT2A;HMGN2;TMPO;BARD1;MYC;HMGB3;CUL3;MKI67;SMARCC1;CUL1;CENPF;BIRC5;BUB3;CDKN3;CKS1B;AMD1;MYBL2;SYNCRIP;LBR;TLE3;TENT4A;MAP3K20;DBF4;NUP50;PRC1;CENPE;GINS2;ODC1;TFDP1;ATRX;FANCC;RAD23B;CDC45;SFPQ;CCNF;PML;YTHDC1;NUMA1;MCM6;BCL3;SNRPD1;LMNB1;RBL1;MNAT1;SS18;CDC6;LIG3;MCM5;CDC25B;E2F4;CDC27;ABL1;KIF4A;PTTG1;MCM3;SRSF1;GSPT1;PLK1;CHMP1A;PAFAH1B1;KIF23;RPA2;CHAF1A;CENPA;PRIM2;PLK4;MAPK14;CCNA2;DTYMK;BUB1;NDC80;EXO1;CTCF;SLC38A1;KIF11;EWSR1;FOXN3;NUP98;CDKN1B;INCENP;PRMT5;XPO1	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0001501093309633
Glycolysis	-0.572768589271644	-1.37356979383739	0.0083184789067142	0.040950040950041	0.172450317477257	199	200	down	PLOD2;EXT1;HSPA5;PKM;PGAM1;ME1;EGFR;LDHA;ENO1;CD44;PFKP;NASP;STMN1;TGFBI;SLC25A13;VEGFA;ANGPTL4;GNPDA1;IDH1;ERO1A;HAX1;PYGL;HDLBP;PLOD1;SLC16A3;PGK1;PYGB;ALDOA;MDH2;RBCK1;SRD5A3;IER3;SOD1;QSOX1;TPBG;FKBP4;G6PD;GOT2;PMM2;SOX9;ALG1;GNE;NSDHL;PAXIP1;TALDO1;ZNF292;ARPP19;B4GALT2;TGFA;STC2;TXN;ANKZF1;DDIT4;RPE;GALE;B3GALT6;NOL3;P4HA2;ELF3;B4GALT1;CENPA;CHST12;GYS1;POLR3K;SDHC;ALDH9A1;HS2ST1;GCLC	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0409500409500409
Hedgehog Signaling	-0.786378611222685	-1.55585167639423	0.0042181379933715	0.0301295570955107	0.274717458595242	36	36	down	NRP1;SCG2;VEGFA;MYH9;TLE3;CELSR1;TLE1;PML;UNC5C;RASA1;L1CAM;OPHN1;NF1;NRP2;ETS2;DPYSL2;LDB1;CDK5R1	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0301295570955107
Hypoxia	-0.557714729533583	-1.33822632867999	0.015450439743285	0.0551801419403036	0.125952931638622	200	200	down	CAV1;EXT1;CAVIN1;HSPA5;EGFR;KLF6;ERRFI1;LDHA;GPI;F3;ENO1;PFKP;HK1;ETS1;SLC25A1;TGFBI;PRKCA;CCN1;NEDD4L;VEGFA;MT2A;MYH9;ANGPTL4;MT1E;ERO1A;HDLBP;PGK1;ALDOA;PFKL;RBPJ;PFKFB3;GBE1;IER3;SLC2A1;TPBG;GRHPR;ZNF292;SCARB1;MAP3K1;TPD52;STC2;ANKZF1;DDIT4;ANXA2;B3GALT6;P4HA2;WSB1;GYS1;NDST1;ATF3;KDM3A;HOXB9;PDK1;RORA;CDKN1B;HK2;ZFP36;P4HA1;IRS2;PDGFB;NFIL3;ADORA2B;PAM;IGFBP3;AK4;PGM1;TPI1;PIM1;PDK3;SDC4;PPFIA4	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0551801419403035
IL-2/STAT5 Signaling	-0.562921859185607	-1.34995611936643	0.0128342245989305	0.0493624023035788	0.138395468894856	199	199	down	AHNAK;HIPK2;AHCY;SNX9;KLF6;PTRH2;MYO1E;CD44;PLEC;NRP1;HUWE1;UCK2;CDCP1;DHRS3;MYC;SLC1A5;LCLAT1;CKAP4;CTSZ;PRNP;PHTF2;MYO1C;POU2F1;UMPS;ODC1;ITGAE;COL6A1;EMP1;CDC6;FURIN;CAPG;PRKCH;DENND5A;CCNE1;ETV4;CD81;ST3GAL4;AMACR;NCS1;RORA;IKZF2;PUS1;AHR;SLC29A2;CA2;HK2;CD79B;P4HA1;GUCY1B1;IRF6;NFIL3;CD83;RHOB;CYFIP1;TTC39B;MAPKAPK2;TNFRSF8;IL4R;LRRC8C;PIM1;SLC39A8	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0493624023035788
IL-6/JAK/STAT3 Signaling	-0.330649750650412	-0.732874002348054	0.959647247461251	0.959647247461251	0.0090386513923859	87	87	down	ITGA4;OSMR;CD44;HAX1;PTPN11;LTBR;PTPN2;TNFRSF1A;CBL;IFNAR1;IL17RA;BAK1;IL4R;PIM1;TYK2;CSF1	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.959647247461251
Inflammatory Response	-0.475679866235681	-1.14138516935339	0.17720465890183	0.343237344223051	0.0344716810025692	200	200	down	KLF6;SLC7A1;F3;OSMR;ATP2A2;RIPK2;EMP3;PCDH7;MYC;GNAI3;LY6E;LDLR;DCBLD2;AXL;SRI;TPBG;RHOG;NAMPT;RAF1;SPHK1;ITGA5;LPAR1;PSEN1;AHR;TIMP1;IFNAR1;MET;PTPRE;TACR1;ADORA2B;IL4R;BEST1;SLC31A1;IRAK2;HAS2;PTGER2;GPR132;CSF1;SGMS2	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3432373442230518
Interferon Alpha Response	0.563481087599231	1.44870456623732	0.009009009009009	0.040950040950041	0.310776919977249	96	97	up	B2M;HLA-C;PSMB8;ISG15;PSME1;PSMB9;ELF1;TXNIP;PSME2;ISG20;TAP1;IRF2;IFI44;SP110;IFIH1;CD47;CNP;IRF9;STAT2;PLSCR1;MX1;TDRD7;OAS1;SELL;IRF1;HERC6;SAMD9	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0409500409500409
Interferon Gamma Response	0.485470206552584	1.36026710729671	0.0048648722211743	0.0304054513823394	0.407017918923954	198	200	up	B2M;HLA-B;HLA-A;PSMB8;BTG1;ISG15;NFKB1;PSME1;PSMB9;STAT1;SAMHD1;TXNIP;PSME2;ISG20;NCOA3;TAP1;NFKBIA;IRF2;IFI44;SP110;IFIH1;ARID5B;SSPN;RNF213;IRF9;IL15RA;PTPN6;STAT2;PLSCR1;HLA-DMA;FAS;MX1;SOD2;CASP4;ARL4A;TDRD7;IRF1;HERC6;JAK2;IL18BP;CDKN1A;VAMP8;MYD88;SLC25A28;DDX58;BPGM	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0304054513823393
KRAS Signaling Dn	-0.394087418162449	-0.945070284681028	0.613428401663696	0.743102981437468	0.013968620734384	199	200	down	TGFB2;KLK7;TCF7L1;BARD1;TFCP2L1;DTNB;THRB;PTGFR;MSH5;SPHK2;GRID2;SLC16A7;EFHD1;MFSD6;CCDC106;HSD11B2;RGS11;SNN;TENT5C;GPRC5C	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7431029814374686
KRAS Signaling Up	-0.460431049735101	-1.10417050429599	0.239572192513369	0.386406762118337	0.0287150604792945	199	200	down	ALDH1A3;LCP1;NRP1;NIN;ETS1;AMMECR1;ANGPTL4;ANKH;ERO1A;DCBLD2;WDR33;EPHB2;JUP;SOX9;PTBP2;EMP1;PLAU;MAP3K1;ETV5;GFPT2;NGF;AKT2;CDADC1;MMD;ZNF639;MPZL2;ETV4;MALL;DNMBP;FBXO4;ATG10;PTCD2;KCNN4;CA2;CBL;CAB39L;IGFBP3;TMEM158;GADD45G;TOR1AIP2;ADAM8;ITGBL1;ZNF277;G0S2;LY96;CCSER2;GPNMB;CBX8	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3864067621183371
Mitotic Spindle	-0.574295757520473	-1.37723213184962	0.007961972667855	0.040950040950041	0.17632375173773	199	199	down	RASAL2;RFC1;ARF6;FSCN1;MYO1E;SMC1A;NIN;ARHGAP29;MARCKS;SMC4;YWHAE;MYH9;MYO9B;CENPF;ARHGEF7;BIRC5;SMC3;PPP4R2;FARP1;FLNA;DLG1;LRPPRC;BCAR1;ARHGDIA;RAB3GAP1;BIN1;SEPTIN9;SAC3D1;ARHGEF3;PRC1;RICTOR;KNTC1;TUBGCP2;CDC42BPA;ANLN;MYH10;CENPE;RALBP1;ARHGAP27;SSH2;VCL;TRIO;CLIP2;NUMA1;DYNC1H1;TSC1;LMNB1;PCNT;FLNB;SPTBN1;ROCK1;RASA1;CDC27;CEP192;ABL1;KIF4A;RAPGEF6;ARHGEF2;EZR;PLK1;PAFAH1B1;TUBD1;CDK5RAP2;KIF23;OPHN1;FGD6;CEP57;MAP3K11;NF1;TUBGCP3;APC;LATS1;BUB1;NDC80;CAPZB;PDLIM5;CEP131;KIF11;PCM1;RHOF;RANBP9;PKD2;INCENP;CDC42;CLASP1;CSNK1D;MAP1S;CLIP1;DOCK4;ATG4B;WASF2	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0409500409500409
Myc Targets V1	-0.816680546892479	-1.95650965747405	1e-10	5e-09		196	200	down	NPM1;RPS3;HSPD1;PSMD1;HNRNPU;EEF1B2;HNRNPD;KPNB1;RPL34;HSPE1;SF3B3;RANBP1;SRSF2;HSP90AB1;C1QBP;HNRNPA1;XRCC6;RPL14;RUVBL2;HDGF;PSMC6;LDHA;ILF2;G3BP1;EIF3J;TYMS;SET;PPM1G;PSMA2;EIF4H;SSB;PSMA1;SRSF3;VDAC1;DDX18;EIF3B;RNPS1;PCNA;CTPS1;DDX21;RPS6;UBA2;YWHAE;SNRPA;TOMM70;HNRNPA2B1;TRA2B;MCM2;HPRT1;PCBP1;HNRNPR;DUT;FAM120A;POLD2;MYC;RACK1;MCM4;HNRNPA3;SERBP1;TCP1;NOP56;RPS2;SMARCC1;RPL18;PSMD3;CUL1;SRM;USP1;RSL1D1;NAP1L1;BUB3;PRDX3;TXNL4A;CANX;PTGES3;SRSF7;EIF4A1;PGK1;NOP16;SNRPD3;PABPC4;APEX1;SYNCRIP;CNBP;CCT3;TARDBP;UBE2L3;PSMD14;EXOSC7;CCT5;LSM2;EIF4G2;XPOT;NME1;SNRPG;EIF2S1;PWP1;NHP2;FBL;ODC1;TFDP1;GOT2;EIF1AX;DHX15;RAD23B;PHB;CDC45;STARD7;MCM6;EIF2S2;SNRPD1;MCM5;AP3S1;NDUFAB1;RPS5;RPS10;EIF3D;CBX3;SRSF1;GSPT1;MRPL23;IFRD1;PABPC1;GNL3;HNRNPC;COX5A;CCNA2;ETF1;SSBP1;RRM1;ABCE1;SNRPA1;CDK2;EIF4E	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	5e-09
Myc Targets V2	-0.788541672101744	-1.66146326186544	0.0001386772984765	0.0013867729847655	0.518848077743792	58	58	down	NPM1;HSPD1;HSPE1;DDX18;DCTPP1;MYC;MCM4;NOP56;MYBBP1A;SRM;WDR43;NOP16;PES1;TMEM97;RCL1;MPHOSPH10;IMP4;SORD;PPRC1;LAS1L;NDUFAF4;PHB;MRTO4;PPAN;MCM5;TBRG4;BYSL;CBX3;PLK1;GNL3;UTP20;TFB2M;UNG;PLK4;WDR74;PUS1;SLC19A1;SLC29A2;HK2;TCOF1;NOC4L;GRWD1;EXOSC5;IPO4;MAP3K6	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0013867729847649
Myogenesis	0.348037505430831	0.976286739561243	0.509136735979836	0.669916757868206	0.0486766874868098	199	200	up	AK1;BAG1;CRYAB;GSN;TNNT1;CKB;AGL;CLU;MYL6B;DMPK;GADD45B;RB1;LAMA2;SSPN;NOTCH1;RIT1;SYNGR2;PDE4DIP;ATP2A1;APP;EIF4A2;DMD;FDPS;CKM;GAA;GABARAPL2;OCEL1;COL15A1;PLXNB2;PDLIM7;ENO3;MYH11;CDKN1A;ADAM12;ITGB4;MB;KLF5;IGFBP7;CNN3;DTNA;MEF2D;HDAC5;ACTN2;SCD;FKBP1B;LSP1;PSEN2;SH3BGR;SIRT2	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6699167578682053
Notch Signaling	-0.482182506836418	-0.93572413207759	0.57337831620917	0.735100405396372	0.0186711693920784	32	32	down	PRKCA;CUL1;FZD7;RBX1;FBXW11;KAT2A;PPARD;APH1A;ST3GAL6;TCF7L2;SKP1	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7351004053963718
Oxidative Phosphorylation	-0.381708658409836	-0.915902968882235	0.685524126455907	0.77900468915444	0.0123593039663968	200	200	down	LDHA;GPI;OPA1;HSPA9;VDAC1;SLC25A6;ATP5F1A;TOMM70;COX7A2L;NDUFA5;HCCS;TOMM22;GRPEL1;ACADM;ATP6V0C;IDH1;PRDX3;ATP5MC1;SDHA;PDHA1;CS;GLUD1;LRPPRC;MTRR;MDH2;DLAT;LDHB;IDH2;TIMM8B;TIMM13;ATP5F1D;ATP6AP1;CYB5R3;NDUFV1;SLC25A12;GOT2;MFN2;UQCRB;ATP5MF;MRPL15;COX7C;NQO2;PDP1;SLC25A11;NDUFAB1;ACAT1;ATP6V1C1;NDUFB1;COX15;ATP6V0E1;CYCS;NDUFA6;COX10;MRPS30;ATP6V1D;COX5A;ATP5PF;SDHC;ATP5MC3;NDUFS6;HADHA;POR;AFG3L2;BAX;TIMM17A;ACADVL;ATP1B1;NDUFS1;MRPS12	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7790046891544397
PI3K/AKT/mTOR  Signaling	-0.587887582344167	-1.33209981802795	0.0372195564777591	0.109469283758115	0.0840040435343081	105	105	down	HSP90B1;CALR;EGFR;ACTR3;ACACA;MAPK1;ACTR2;ARF1;CLTC;CAB39;AP2M1;PRKAR2A;SFN;YWHAB;PAK4;ARHGDIA;SLC2A1;MAPKAP1;SMAD2;AKT1S1;TBK1;TRIB3;RPS6KA3;RAF1;RALB;PTPN11;PIKFYVE;NGF;HRAS;CDK2;EIF4E;PIN1;TSC2;PDK1;CDKN1B;TNFRSF1A	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.1094692837581149
Pancreas Beta Cells	-0.377149460467438	-0.756725145502151	0.860229473997914	0.896072368747827	0.0123466517714437	40	40	down	SRP9;SEC11A	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8960723687478271
Pperoxisome	-0.615242777328465	-1.39189850400058	0.0193556767991686	0.0645189226638954	0.117506481856722	104	104	down	CRABP2;TSPO;ECI2;CTPS1;VPS4B;DHRS3;SLC23A2;SMARCC1;IDH1;ELOVL5;YWHAH;PRDX1;CNBP;RDH11;IDH2;SOD1;PEX2;FADS1;MSH2;SLC25A17;SIAH1;PEX14;HSD3B7;BCL10;GNPAT;HSD17B4;HMGCL;CLN8;DHCR24;ACSL4;PEX13;HRAS;CAT;PABPC1;ABCC5;ALDH9A1;IDI1;ERCC3;PEX5	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0645189226638953
Protein Secretion	-0.536551215311376	-1.20178440527422	0.143518518518519	0.326178451178451	0.0413650845498529	96	96	down	CTSC;EGFR;TMED2;AP2B1;MAPK1;PPT1;ARF1;ANP32E;CLTC;AP2M1;VPS4B;BNIP3;TMED10;CLTA;TMX1;CAV2;SOD1;ARCN1;TOM1L1;AP2S1;GBF1;SCRN1;ADAM10;SCAMP3;LMAN1;RAB2A;RPS6KA3;BET1;AP3S1;RAB5A;TPD52;AP1G1;RAB9A;RAB14;YKT6;SEC22B	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3261784511784522
Reactive Oxygen Species Pathway	-0.524567469294344	-1.07970590896821	0.341363702730326	0.502005445191655	0.0261208485186222	49	49	down	FTL;PFKP;GCLM;PRDX6;TXNRD1;PDLIM1;PRDX1;PRNP;PTPA;SOD1;G6PD;NQO1;OXSR1;GPX3;TXN;ERCC2;NDUFA6;MBP;CAT;ABCC1;GCLC	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5020054451916559
Spermatogenesis	0.347659073546416	0.935392930703268	0.636622390891841	0.743102981437468	0.0366523817770395	134	135	up	GSTM3;NEK2;COIL;MLF1;CCNB2;IL12RB2;SYCP1;IFT88;CDK1;RFC4;AURKA;CHFR;PSMG1;IP6K1;ARL4A;SIRT1;TTK;OAZ3;MAST2;ZC2HC1C;VDAC3;PCSK1N;KIF2C;CCT6B;GSG1;HSPA4L;RPL39L;SEPTIN4;PCSK4;PARP2;DMRT1;PHF7;SPATA6;HSPA2	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7431029814374686
TGF-beta Signaling	0.42366781444697	0.995138367276234	0.434296977660972	0.59028809028809	0.0369713177682469	54	54	up	ID1;ID3;PMEPA1;CDH1;TRIM33;JUNB;SMAD6;KLF10;XIAP;ENG;ACVR1;UBE2D3;SKI;TJP1	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5902880902880906
TNF-alpha Signaling via NF-kB	-0.343532334249519	-0.824299574856252	0.882695507487521	0.900709701517878	0.0084932881724886	200	200	down	KLF6;F3;CD44;MARCKS;FOSL1;RIPK2;CCN1;VEGFA;MYC;B4GALT5;TNFAIP8;LDLR;PFKFB3;IER3;NFAT5;PHLDA2;EHD1;MCL1;NAMPT;TRIP10;CLCF1;BCL3;SPHK1;TNIP1;PLAU;PTX3;TNIP2;GFPT2;CEBPB;IER5;NINJ1;TNFAIP2;B4GALT1;DENND5A;ATF3;PDLIM5;ETS2;ZFP36;IRS2;FJX1;PTPRE;NFIL3;CD83;NR4A1;SQSTM1;LITAF;RHOB	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9007097015178785
UV Response Dn	-0.469041407415362	-1.09390389620505	0.279869886150382	0.437296697109971	0.0268795497273238	144	144	down	CAV1;NFIB;SLC7A1;F3;NRP1;PRKCA;CCN1;MYC;MT1E;SCN8A;LDLR;DLG1;ATP2B4;TENT4A;FHL2;SRI;CDC42BPA;ATRX;PEX14;PRKCE;PTGFR;YTHDC1;PPARG;DMAC2L;INPP4B;FZD2;TGFBR2;PHF3;SIPA1L1;NIPBL;MTA1;SFMBT1;ANXA2;INSIG1;LPAR1;MAPK14;ABCC1;PDLIM5;CDKN1B;SMAD7;ARHGEF9;PIAS3;MET;SYNJ2;GCNT1;MIOS;ADORA2B	HCC38	Q1_anchor_vs_Q4_low_information	Q1_anchor	Q4_low_information	hallmark	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.4372966971099719
